"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 20 a 24 años (053)",1,,,,,,,1
"De 25 a 29 años (054)",1,,,,,1,,
"De 35 a 39 años (056)",2,,,,,2,,
"De 40 a 44 años (057)",6,,,,1,5,,
"De 45 a 49 años (058)",2,,,,2,,,
"De 50 y más años (059)",17,,1,2,6,3,,5
"Soltero(a) (060)",734,5,7,20,35,106,248,313
"De 12 a 14 años (061)",1,,,,,,,1
"De 15 a 19 años (062)",55,,,,,,39,16
"De 20 a 24 años (063)",174,,,,,,92,82
"De 25 a 29 años (064)",128,,,,,11,62,55
"De 30 a 34 años (065)",86,,,,,18,26,42
"De 35 a 39 años (066)",83,,,,5,30,21,27
"De 40 a 44 años (067)",60,,,,3,25,6,26
"De 45 a 49 años (068)",38,,,,10,14,1,13
"De 50 y más años (069)",109,5,7,20,17,8,1,51
,,,,,,,,
"URBANA (080)",4425,39,102,275,493,1024,1485,1007
"De 12 a 14 años (081)",4,,,,,,,4
"De 15 a 19 años (082)",126,,,,,,83,43
"De 20 a 24 años (083)",422,,,,,4,273,145
"De 25 a 29 años (084)",523,,,,,47,341,135
"De 30 a 34 años (085)",562,,,,,111,332,119
"De 35 a 39 años (086)",600,,,,14,216,260,110
"De 40 a 44 años (087)",495,,,,29,245,135,86
"De 45 a 49 años (088)",392,,,,91,182,53,66
"De 50 y más años (089)",1301,39,102,275,359,219,8,299
"Conviviente (090)",1396,3,2,11,67,296,709,308
"De 12 a 14 años (091)",1,,,,,,,1
"De 15 a 19 años (092)",71,,,,,,47,24
"De 20 a 24 años (093)",216,,,,,1,146,69
"De 25 a 29 años (094)",274,,,,,26,188,60
"De 30 a 34 años (095)",243,,,,,38,156,49
"De 35 a 39 años (096)",225,,,,6,75,103,41
"De 40 a 44 años (097)",146,,,,5,75,48,18
"De 45 a 49 años (098)",83,,,,11,40,21,11
"De 50 y más años (099)",137,3,2,11,45,41,,35
"Separado(a) (100)",202,1,2,15,32,55,53,44
"De 15 a 19 años (102)",3,,,,,,3,
"De 20 a 24 años (103)",18,,,,,1,16,1
"De 25 a 29 años (104)",17,,,,,3,12,2
"De 30 a 34 años (105)",26,,,,,12,8,6
"De 35 a 39 años (106)",24,,,,1,8,7,8
"De 40 a 44 años (107)",24,,,,3,9,5,7
"De 45 a 49 años (108)",29,,,,8,12,2,7
"De 50 y más años (109)",61,1,2,15,20,10,,13
"Casado(a) (110)",1883,7,37,157,275,537,541,329
"De 12 a 14 años (111)",2,,,,,,,2
"De 15 a 19 años (112)",19,,,,,,10,9
"De 20 a 24 años (113)",75,,,,,2,51,22
"De 25 a 29 años (114)",131,,,,,6,96,29
"De 30 a 34 años (115)",227,,,,,51,148,28
"De 35 a 39 años (116)",279,,,,4,103,132,40
"De 40 a 44 años (117)",262,,,,16,132,72,42
"De 45 a 49 años (118)",227,,,,56,111,27,33
"De 50 y más años (119)",661,7,37,157,199,132,5,124
"Viudo(a) (120)",412,23,54,76,87,50,19,103
"De 20 a 24 años (123)",3,,,,,,3,
"De 25 a 29 años (124)",6,,,,,3,1,2
"De 30 a 34 años (125)",5,,,,,,2,3
"De 35 a 39 años (126)",10,,,,,4,4,2
"De 40 a 44 años (127)",13,,,,2,6,5,
"De 45 a 49 años (128)",20,,,,6,8,2,4
"De 50 y más años (129)",355,23,54,76,79,29,2,92
"Divorciado(a) (130)",21,,1,1,5,10,,4
"De 20 a 24 años (133)",1,,,,,,,1
"De 25 a 29 años (134)",1,,,,,1,,
"De 35 a 39 años (136)",2,,,,,2,,
"De 40 a 44 años (137)",6,,,,1,5,,
"De 45 a 49 años (138)",1,,,,1,,,
"De 50 y más años (139)",10,,1,1,3,2,,3
"Soltero(a) (140)",511,5,6,15,27,76,163,219
"De 12 a 14 años (141)",1,,,,,,,1
"De 15 a 19 años (142)",33,,,,,,23,10
"De 20 a 24 años (143)",109,,,,,,57,52
"De 25 a 29 años (144)",94,,,,,8,44,42
"De 30 a 34 años (145)",61,,,,,10,18,33
"De 35 a 39 años (146)",60,,,,3,24,14,19
"De 40 a 44 años (147)",44,,,,2,18,5,19
"De 45 a 49 años (148)",32,,,,9,11,1,11
"De 50 y más años (149)",77,5,6,15,13,5,1,32
,,,,,,,,
"RURAL (160)",2649,15,41,130,245,600,1107,511
"De 12 a 14 años (161)",6,,,,,,2,4
"De 15 a 19 años (162)",147,,,,,,81,66
"De 20 a 24 años (163)",355,,,,,3,245,107
"De 25 a 29 años (164)",331,,,,,20,246,65
"De 30 a 34 años (165)",309,,,,,52,223,34
"De 35 a 39 años (166)",327,,,,5,121,160,41
"De 40 a 44 años (167)",261,,,,14,121,94,32
"De 45 a 49 años (168)",213,,,,29,121,44,19
"De 50 y más años (169)",700,15,41,130,197,162,12,143
"Conviviente (170)",1041,2,5,8,38,179,591,218
"De 12 a 14 años (171)",6,,,,,,2,4
"De 15 a 19 años (172)",101,,,,,,53,48
"De 20 a 24 años (173)",224,,,,,3,155,66
"De 25 a 29 años (174)",203,,,,,11,153,39
"De 30 a 34 años (175)",142,,,,,21,111,10
"De 35 a 39 años (176)",135,,,,2,43,71,19
"De 40 a 44 años (177)",82,,,,2,39,31,10
"De 45 a 49 años (178)",57,,,,8,32,10,7
"De 50 y más años (179)",91,2,5,8,26,30,5,15
"Separado(a) (180)",61,,,3,5,14,20,19
"De 15 a 19 años (182)",4,,,,,,3,1
"De 20 a 24 años (183)",5,,,,,,3,2
"De 25 a 29 años (184)",7,,,,,,5,2
"De 30 a 34 años (185)",4,,,,,1,2,1
"De 35 a 39 años (186)",9,,,,,4,2,3
"De 40 a 44 años (187)",8,,,,,3,3,2
"De 45 a 49 años (188)",6,,,,1,2,2,1
"De 50 y más años (189)",18,,,3,4,4,,7
"Casado(a) (190)",1074,4,10,71,145,340,388,116
"De 15 a 19 años (192)",19,,,,,,8,11
"De 20 a 24 años (193)",58,,,,,,50,8
"De 25 a 29 años (194)",85,,,,,6,69,10
"De 30 a 34 años (195)",130,,,,,20,96,14
"De 35 a 39 años (196)",151,,,,1,64,77,9
"De 40 a 44 años (197)",135,,,,9,64,53,9
"De 45 a 49 años (198)",132,,,,15,80,28,9
"De 50 y más años (199)",364,4,10,71,120,106,7,46
"Viudo(a) (200)",242,9,25,42,45,36,23,62
"De 15 a 19 años (202)",1,,,,,,1,
"De 20 a 24 años (203)",3,,,,,,2,1
"De 25 a 29 años (204)",2,,,,,,1,1
"De 30 a 34 años (205)",8,,,,,2,6,
"De 35 a 39 años (206)",9,,,,,4,3,2
"De 40 a 44 años (207)",20,,,,2,8,6,4
"De 45 a 49 años (208)",11,,,,3,4,4,
"De 50 y más años (209)",188,9,25,42,40,18,,54
"Divorciado(a) (210)",8,,,1,4,1,,2
"De 45 a 49 años (218)",1,,,,1,,,
"De 50 y más años (219)",7,,,1,3,1,,2
"Soltero(a) (220)",223,,1,5,8,30,85,94
"De 15 a 19 años (222)",22,,,,,,16,6
"De 20 a 24 años (223)",65,,,,,,35,30
"De 25 a 29 años (224)",34,,,,,3,18,13
"De 30 a 34 años (225)",25,,,,,8,8,9
"De 35 a 39 años (226)",23,,,,2,6,7,8
"De 40 a 44 años (227)",16,,,,1,7,1,7
"De 45 a 49 años (228)",6,,,,1,3,,2
"De 50 y más años (229)",32,,1,5,4,3,,19
