"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Miembros p.ejec. y leg.direct., adm.pub.y emp (037)",98,,,2,13,3,11,9,60
"Profes., científicos e intelectuales (038)",3994,,,,107,183,299,527,2878
"Técnicos de nivel medio ytrab.asimilados (039)",2115,,,43,481,357,545,249,440
"Jefes y empleados de oficina (040)",1801,,,29,549,161,385,229,448
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",8974,245,3,2006,4538,509,685,483,505
"Agricult.trabaj. calif.agrop. y pesquros (042)",2732,109,3,952,1356,69,75,76,92
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",3922,28,5,748,2074,243,466,162,196
"Obreros. construc., conf., papel, fab., instr (044)",6048,45,5,1125,3994,216,269,229,165
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",12456,550,15,4010,6280,422,452,411,316
"Otra (046)",226,,,,55,12,97,26,36
"Ocupación no especificada (047)",664,26,1,153,332,23,47,30,52
"Hombres (048)",28079,366,22,5795,14241,1444,1855,1517,2839
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",57,,,1,9,3,5,8,31
"Profes., científicos e intelectuales (050)",1939,,,,35,102,119,279,1404
"Técnicos de nivel medio ytrab.asimilados (051)",1408,,,28,350,289,306,167,268
"Jefes y empleados de oficina (052)",878,,,19,333,75,122,102,227
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",3803,42,1,720,2121,219,227,244,229
"Agricult.trabaj. calif.agrop. y pesquros (054)",2391,64,3,818,1220,61,68,72,85
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",3414,21,5,625,1831,208,413,134,177
"Obreros. construc., conf., papel, fab., instr (056)",5947,41,5,1108,3949,210,255,220,159
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",7698,194,8,2414,4157,252,227,253,193
"Otra (058)",215,,,,52,12,94,21,36
"Ocupación no especificada (059)",329,4,,62,184,13,19,17,30
"Mujeres (060)",14951,637,10,3273,5538,754,1476,914,2349
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",41,,,1,4,,6,1,29
"Profes., científicos e intelectuales (062)",2055,,,,72,81,180,248,1474
"Técnicos de nivel medio ytrab.asimilados (063)",707,,,15,131,68,239,82,172
"Jefes y empleados de oficina (064)",923,,,10,216,86,263,127,221
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",5171,203,2,1286,2417,290,458,239,276
"Agricult.trabaj. calif.agrop. y pesquros (066)",341,45,,134,136,8,7,4,7
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",508,7,,123,243,35,53,28,19
"Obreros. construc., conf., papel, fab., instr (068)",101,4,,17,45,6,14,9,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",4758,356,7,1596,2123,170,225,158,123
"Otra (070)",11,,,,3,,3,5,
"Ocupación no especificada (071)",335,22,1,91,148,10,28,13,22
,,,,,,,,,
"RURAL (072)",7450,696,9,2368,3540,231,178,210,218
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",1,,,,1,,,,
"Profes., científicos e intelectuales (074)",114,,,,3,11,14,28,58
"Técnicos de nivel medio ytrab.asimilados (075)",73,,,,27,11,22,3,10
"Jefes y empleados de oficina (076)",59,,,1,35,3,12,5,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",341,29,1,90,163,14,13,15,16
"Agricult.trabaj. calif.agrop. y pesquros (078)",1305,145,,500,536,43,16,29,36
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",211,14,,49,111,13,14,3,7
"Obreros. construc., conf., papel, fab., instr (080)",330,11,,79,195,13,13,13,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",4922,466,8,1627,2442,118,72,112,77
"Otra (082)",1,,,,,,,,1
"Ocupación no especificada (083)",93,31,,22,27,5,2,2,4
"Hombres (084)",5754,402,5,1812,2926,175,111,167,156
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",1,,,,1,,,,
"Profes., científicos e intelectuales (086)",57,,,,1,6,7,14,29
"Técnicos de nivel medio ytrab.asimilados (087)",47,,,,22,9,6,2,8
"Jefes y empleados de oficina (088)",36,,,1,25,,7,2,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",118,3,,28,67,3,2,9,6
"Agricult.trabaj. calif.agrop. y pesquros (090)",1182,101,,464,503,39,15,27,33
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",170,13,,38,88,12,10,3,6
"Obreros. construc., conf., papel, fab., instr (092)",324,11,,76,192,13,13,13,6
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",3794,267,5,1199,2019,91,51,97,65
"Otra (094)",1,,,,,,,,1
"Ocupación no especificada (095)",24,7,,6,8,2,,,1
"Mujeres (096)",1696,294,4,556,614,56,67,43,62
"Profes., científicos e intelectuales (098)",57,,,,2,5,7,14,29
"Técnicos de nivel medio ytrab.asimilados (099)",26,,,,5,2,16,1,2
"Jefes y empleados de oficina (100)",23,,,,10,3,5,3,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",223,26,1,62,96,11,11,6,10
"Agricult.trabaj. calif.agrop. y pesquros (102)",123,44,,36,33,4,1,2,3
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",41,1,,11,23,1,4,,1
"Obreros. construc., conf., papel, fab., instr (104)",6,,,3,3,,,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1128,199,3,428,423,27,21,15,12
"Ocupación no especificada (107)",69,24,,16,19,3,2,2,3
