"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 15 a 19 años (022)",1,1,,1,,,,,,,,1
"De 20 a 24 años (023)",10,9,,1,6,2,,,,,1,19
"De 25 a 29 años (024)",9,9,,3,2,3,1,,,,,21
"De 30 a 34 años (025)",3,3,,,,1,2,,,,,12
"De 35 a 39 años (026)",10,10,,1,1,2,6,,,,,35
"Primaria (030)",11534,11204,39,1877,2235,1878,2720,1515,705,235,330,42198
"De 12 a 14 años (031)",44,23,1,19,3,,,,,,21,25
"De 15 a 19 años (032)",724,635,3,497,118,16,1,,,,89,785
"De 20 a 24 años (033)",1529,1443,3,660,557,173,46,4,,,86,2515
"De 25 a 29 años (034)",1641,1591,10,312,607,399,237,25,1,,50,3884
"De 30 a 34 años (035)",1512,1489,2,141,422,410,421,81,10,2,23,4642
"De 35 a 39 años (036)",1435,1422,5,74,210,326,559,202,44,2,13,5615
"De 40 a 44 años (037)",1132,1116,2,43,116,201,437,229,76,12,16,5062
"De 45 a 49 años (038)",867,861,4,29,73,124,306,215,93,17,6,4287
"De 50 y más años (039)",2650,2624,9,102,129,229,713,759,481,202,26,15383
"Secundaria (040)",3493,3294,21,1165,961,572,432,109,27,7,199,7644
"De 12 a 14 años (041)",20,12,1,10,1,,,,,,8,12
"De 15 a 19 años (042)",373,318,6,281,25,4,2,,,,55,351
"De 20 a 24 años (043)",755,686,3,445,213,20,4,1,,,69,954
"De 25 a 29 años (044)",628,593,4,222,247,94,25,1,,,35,1108
"De 30 a 34 años (045)",517,504,,97,202,132,66,6,1,,13,1220
"De 35 a 39 años (046)",403,393,2,40,122,117,89,22,1,,10,1161
"De 40 a 44 años (047)",301,298,,27,68,89,96,16,2,,3,957
"De 45 a 49 años (048)",179,179,2,16,35,55,52,16,2,1,,600
"De 50 y más años (049)",317,311,3,27,48,61,98,47,21,6,6,1281
"Sup. no Univ. incompleta (050)",224,195,,97,57,21,18,2,,,29,363
"De 15 a 19 años (052)",6,3,,3,,,,,,,3,3
"De 20 a 24 años (053)",55,39,,35,3,1,,,,,16,44
"De 25 a 29 años (054)",36,30,,20,9,1,,,,,6,41
"De 30 a 34 años (055)",50,47,,22,19,5,1,,,,3,79
"De 35 a 39 años (056)",28,27,,10,9,5,3,,,,1,55
"De 40 a 44 años (057)",20,20,,3,9,4,4,,,,,49
"De 45 a 49 años (058)",18,18,,3,6,4,5,,,,,48
"De 50 y más años (059)",11,11,,1,2,1,5,2,,,,44
"Sup. no Univ. completa (060)",480,434,1,164,144,75,42,7,,1,46,907
"De 20 a 24 años (063)",51,27,,24,3,,,,,,24,30
"De 25 a 29 años (064)",66,55,,45,9,1,,,,,11,66
"De 30 a 34 años (065)",86,81,1,49,23,7,1,,,,5,120
"De 35 a 39 años (066)",86,82,,15,48,17,2,,,,4,170
"De 40 a 44 años (067)",66,66,,14,24,18,10,,,,,157
"De 45 a 49 años (068)",56,55,,8,24,16,7,,,,1,133
"De 50 y más años (069)",69,68,,9,13,16,22,7,,1,1,231
"Sup. Univ. incompleta (070)",93,77,2,26,27,14,8,,,,16,155
"De 15 a 19 años (072)",1,1,,1,,,,,,,,1
"De 20 a 24 años (073)",16,8,1,6,1,,,,,,8,8
"De 25 a 29 años (074)",14,10,,7,2,1,,,,,4,14
"De 30 a 34 años (075)",15,12,,4,7,1,,,,,3,21
"De 35 a 39 años (076)",17,17,,4,7,3,3,,,,,40
"De 40 a 44 años (077)",10,10,,2,4,3,1,,,,,23
"De 45 a 49 años (078)",13,12,,1,5,4,2,,,,1,31
"De 50 y más años (079)",7,7,1,1,1,2,2,,,,,17
"Sup. Univ. completa (080)",261,229,1,84,75,46,21,2,,,32,472
"De 20 a 24 años (083)",18,7,,7,,,,,,,11,7
"De 25 a 29 años (084)",37,29,,24,5,,,,,,8,34
"De 30 a 34 años (085)",57,50,,22,22,5,1,,,,7,85
"De 35 a 39 años (086)",53,51,,14,21,13,3,,,,2,107
"De 40 a 44 años (087)",28,25,,6,10,8,1,,,,3,54
"De 45 a 49 años (088)",27,26,,4,9,6,7,,,,1,69
"De 50 y más años (089)",41,41,1,7,8,14,9,2,,,,116
,,,,,,,,,,,,
"URBANA (100)",10310,9873,48,1918,2069,1666,2166,1216,572,218,437,35565
"De 12 a 14 años (101)",35,17,1,14,2,,,,,,18,18
"De 15 a 19 años (102)",455,388,6,331,38,9,4,,,,67,450
"De 20 a 24 años (103)",1112,970,3,569,313,67,15,3,,,142,1480
"De 25 a 29 años (104)",1186,1115,6,369,471,188,72,9,,,71,2227
"De 30 a 34 años (105)",1276,1231,3,240,431,321,214,16,6,,45,3127
"De 35 a 39 años (106)",1268,1245,4,118,302,338,375,97,11,,23,4073
"De 40 a 44 años (107)",1041,1018,2,78,181,240,358,126,28,5,23,3830
"De 45 a 49 años (108)",840,831,3,45,126,163,286,150,49,9,9,3520
"De 50 y más años (109)",3097,3058,20,154,205,340,842,815,478,204,39,16840
"Sin nivel (110)",1333,1287,11,85,113,148,344,335,179,72,46,6758
"De 12 a 14 años (111)",2,,,,,,,,,,2,
"De 15 a 19 años (112)",14,12,,7,2,1,2,,,,2,22
"De 20 a 24 años (113)",27,19,1,6,10,,2,,,,8,35
"De 25 a 29 años (114)",46,44,1,12,20,7,4,,,,2,90
"De 30 a 34 años (115)",59,53,,3,12,16,19,2,1,,6,181
"De 35 a 39 años (116)",74,72,,7,10,19,24,10,2,,2,272
"De 40 a 44 años (117)",119,115,,8,9,14,52,26,5,1,4,514
"De 45 a 49 años (118)",137,134,,5,7,16,47,43,12,4,3,701
"De 50 y más años (119)",855,838,9,37,43,75,194,254,159,67,17,4943
"Educacion Inicial (120)",22,20,,5,6,3,6,,,,2,52
"De 12 a 14 años (121)",1,,,,,,,,,,1,
"De 20 a 24 años (123)",6,5,,1,3,1,,,,,1,10
"De 25 a 29 años (124)",6,6,,3,2,1,,,,,,10
"De 30 a 34 años (125)",3,3,,,,1,2,,,,,12
"De 35 a 39 años (126)",6,6,,1,1,,4,,,,,20
"Primaria (130)",5505,5371,18,727,976,940,1402,798,372,138,134,21434
"De 12 a 14 años (131)",18,9,,7,2,,,,,,9,11
"De 15 a 19 años (132)",218,191,1,160,24,6,,,,,27,226
"De 20 a 24 años (133)",487,458,1,218,170,54,12,3,,,29,791
"De 25 a 29 años (134)",576,559,3,124,250,122,52,8,,,17,1252
"De 30 a 34 años (135)",656,643,2,72,208,196,148,13,4,,13,1825
"De 35 a 39 años (136)",699,691,2,37,114,191,266,73,8,,8,2532
"De 40 a 44 años (137)",566,553,2,23,69,118,222,93,22,4,13,2327
"De 45 a 49 años (138)",437,434,1,13,41,74,174,92,35,4,3,2024
"De 50 y más años (139)",1848,1833,6,73,98,179,528,516,303,130,15,10446
"Secundaria (140)",2492,2345,15,772,691,433,333,73,21,7,147,5587
"De 12 a 14 años (141)",14,8,1,7,,,,,,,6,7
"De 15 a 19 años (142)",217,182,5,161,12,2,2,,,,35,199
"De 20 a 24 años (143)",469,417,,280,125,11,1,,,,52,567
"De 25 a 29 años (144)",427,398,2,149,175,55,16,1,,,29,737
"De 30 a 34 años (145)",376,366,,81,148,93,42,1,1,,10,842
"De 35 a 39 años (146)",321,315,2,32,98,96,72,14,1,,6,917
"De 40 a 44 años (147)",244,241,,25,59,77,72,7,1,,3,737
"De 45 a 49 años (148)",156,156,2,11,34,46,45,15,2,1,,527
"De 50 y más años (149)",268,262,3,26,40,53,83,35,16,6,6,1054
"Sup. no Univ. incompleta (150)",187,164,,80,49,18,15,2,,,23,309
"De 15 a 19 años (152)",5,2,,2,,,,,,,3,2
"De 20 a 24 años (153)",44,31,,29,1,1,,,,,13,34
"De 25 a 29 años (154)",31,27,,17,9,1,,,,,4,38
"De 30 a 34 años (155)",38,36,,16,15,4,1,,,,2,62
"De 35 a 39 años (156)",24,23,,10,8,3,2,,,,1,43
"De 40 a 44 años (157)",16,16,,2,8,4,2,,,,,38
"De 45 a 49 años (158)",18,18,,3,6,4,5,,,,,48
"De 50 y más años (159)",11,11,,1,2,1,5,2,,,,44
"Sup. no Univ. completa (160)",439,399,1,148,135,69,38,7,,1,40,838
"De 20 a 24 años (163)",45,25,,22,3,,,,,,20,28
"De 25 a 29 años (164)",57,48,,38,9,1,,,,,9,59
"De 30 a 34 años (165)",76,71,1,44,19,6,1,,,,5,104
"De 35 a 39 años (166)",77,73,,14,44,13,2,,,,4,149
"De 40 a 44 años (167)",61,61,,13,23,17,8,,,,,143
"De 45 a 49 años (168)",55,54,,8,24,16,6,,,,1,129
"De 50 y más años (169)",68,67,,9,13,16,21,7,,1,1,226
"Sup. Univ. incompleta (170)",87,72,2,23,27,12,8,,,,15,146
"De 15 a 19 años (172)",1,1,,1,,,,,,,,1
"De 20 a 24 años (173)",16,8,1,6,1,,,,,,8,8
"De 25 a 29 años (174)",11,7,,4,2,1,,,,,4,11
"De 30 a 34 años (175)",14,12,,4,7,1,,,,,2,21
"De 35 a 39 años (176)",17,17,,4,7,3,3,,,,,40
"De 40 a 44 años (177)",10,10,,2,4,3,1,,,,,23
"De 45 a 49 años (178)",11,10,,1,5,2,2,,,,1,25
"De 50 y más años (179)",7,7,1,1,1,2,2,,,,,17
"Sup. Univ. completa (180)",245,215,1,78,72,43,20,1,,,30,441
"De 20 a 24 años (183)",18,7,,7,,,,,,,11,7
"De 25 a 29 años (184)",32,26,,22,4,,,,,,6,30
"De 30 a 34 años (185)",54,47,,20,22,4,1,,,,7,80
"De 35 a 39 años (186)",50,48,,13,20,13,2,,,,2,100
"De 40 a 44 años (187)",25,22,,5,9,7,1,,,,3,48
"De 45 a 49 años (188)",26,25,,4,9,5,7,,,,1,66
"De 50 y más años (189)",40,40,1,7,8,14,9,1,,,,110
,,,,,,,,,,,,
"RURAL (200)",9592,9239,39,1762,1779,1341,2015,1318,704,281,353,35757
"De 12 a 14 años (201)",35,20,1,17,2,,,,,,15,21
"De 15 a 19 años (202)",702,617,3,481,118,13,2,,,,85,764
"De 20 a 24 años (203)",1456,1369,5,643,517,158,44,2,,,87,2351
"De 25 a 29 años (204)",1434,1379,9,291,474,356,223,25,1,,55,3414
"De 30 a 34 años (205)",1199,1175,1,109,296,297,371,92,7,2,24,3864
"De 35 a 39 años (206)",1062,1046,4,60,155,192,398,179,51,7,16,4369
"De 40 a 44 años (207)",878,868,,34,76,124,327,212,81,14,10,4199
"De 45 a 49 años (208)",714,702,4,36,51,77,201,202,96,35,12,3772
"De 50 y más años (209)",2112,2063,12,91,90,124,449,606,468,223,49,13003
"Sin nivel (210)",2450,2360,12,176,227,245,587,564,365,184,90,12737
"De 12 a 14 años (211)",3,2,,2,,,,,,,1,2
"De 15 a 19 años (212)",38,35,,22,11,1,1,,,,3,51
"De 20 a 24 años (213)",107,101,,28,37,29,7,,,,6,219
"De 25 a 29 años (214)",143,133,,15,44,38,28,8,,,10,383
"De 30 a 34 años (215)",176,167,1,11,20,41,74,19,1,,9,631
"De 35 a 39 años (216)",224,217,1,13,29,28,84,42,15,5,7,987
"De 40 a 44 años (217)",243,236,,9,17,27,84,67,26,6,7,1213
"De 45 a 49 años (218)",257,248,1,15,18,15,61,78,38,22,9,1423
"De 50 y más años (219)",1259,1221,9,61,51,66,248,350,285,151,38,7828
"Educacion Inicial (220)",12,12,,1,3,5,3,,,,,36
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",4,4,,,3,1,,,,,,9
"De 25 a 29 años (224)",3,3,,,,2,1,,,,,11
"De 35 a 39 años (226)",4,4,,,,2,2,,,,,15
"Primaria (230)",6029,5833,21,1150,1259,938,1318,717,333,97,196,20764
"De 12 a 14 años (231)",26,14,1,12,1,,,,,,12,14
"De 15 a 19 años (232)",506,444,2,337,94,10,1,,,,62,559
"De 20 a 24 años (233)",1042,985,2,442,387,119,34,1,,,57,1724
"De 25 a 29 años (234)",1065,1032,7,188,357,277,185,17,1,,33,2632
"De 30 a 34 años (235)",856,846,,69,214,214,273,68,6,2,10,2817
"De 35 a 39 años (236)",736,731,3,37,96,135,293,129,36,2,5,3083
"De 40 a 44 años (237)",566,563,,20,47,83,215,136,54,8,3,2735
"De 45 a 49 años (238)",430,427,3,16,32,50,132,123,58,13,3,2263
"De 50 y más años (239)",802,791,3,29,31,50,185,243,178,72,11,4937
"Secundaria (240)",1001,949,6,393,270,139,99,36,6,,52,2057
"De 12 a 14 años (241)",6,4,,3,1,,,,,,2,5
"De 15 a 19 años (242)",156,136,1,120,13,2,,,,,20,152
"De 20 a 24 años (243)",286,269,3,165,88,9,3,1,,,17,387
"De 25 a 29 años (244)",201,195,2,73,72,39,9,,,,6,371
"De 30 a 34 años (245)",141,138,,16,54,39,24,5,,,3,378
"De 35 a 39 años (246)",82,78,,8,24,21,17,8,,,4,244
"De 40 a 44 años (247)",57,57,,2,9,12,24,9,1,,,220
"De 45 a 49 años (248)",23,23,,5,1,9,7,1,,,,73
"De 50 y más años (249)",49,49,,1,8,8,15,12,5,,,227
"Sup. no Univ. incompleta (250)",37,31,,17,8,3,3,,,,6,54
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",11,8,,6,2,,,,,,3,10
"De 25 a 29 años (254)",5,3,,3,,,,,,,2,3
"De 30 a 34 años (255)",12,11,,6,4,1,,,,,1,17
"De 35 a 39 años (256)",4,4,,,1,2,1,,,,,12
"De 40 a 44 años (257)",4,4,,1,1,,2,,,,,11
"Sup. no Univ. completa (260)",41,35,,16,9,6,4,,,,6,69
"De 20 a 24 años (263)",6,2,,2,,,,,,,4,2
"De 25 a 29 años (264)",9,7,,7,,,,,,,2,7
"De 30 a 34 años (265)",10,10,,5,4,1,,,,,,16
"De 35 a 39 años (266)",9,9,,1,4,4,,,,,,21
"De 40 a 44 años (267)",5,5,,1,1,1,2,,,,,14
"De 45 a 49 años (268)",1,1,,,,,1,,,,,4
"De 50 y más años (269)",1,1,,,,,1,,,,,5
"Sup. Univ. incompleta (270)",6,5,,3,,2,,,,,1,9
"De 25 a 29 años (274)",3,3,,3,,,,,,,,3
"De 30 a 34 años (275)",1,,,,,,,,,,1,
"De 45 a 49 años (278)",2,2,,,,2,,,,,,6
"Sup. Univ. completa (280)",16,14,,6,3,3,1,1,,,2,31
"De 25 a 29 años (284)",5,3,,2,1,,,,,,2,4
"De 30 a 34 años (285)",3,3,,2,,1,,,,,,5
"De 35 a 39 años (286)",3,3,,1,1,,1,,,,,7
"De 40 a 44 años (287)",3,3,,1,1,1,,,,,,6
"De 45 a 49 años (288)",1,1,,,,1,,,,,,3
"De 50 y más años (289)",1,1,,,,,,1,,,,6
