"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",378,2124,1913,19,90.1,0.9,
"De 45 a 49 años (038)",331,2246,1967,2,87.6,0.1,
"De 50 y más años (039)",977,7736,6398,,82.7,,
"Viudo(a) (040)",552,4048,3272,5,80.8,0.1,
"De 12 a 14 años (041)",1,,,,,,
"De 15 a 19 años (042)",8,6,6,,100,,
"De 20 a 24 años (043)",3,3,3,,100,,
"De 25 a 29 años (044)",11,39,35,1,89.7,2.6,
"De 30 a 34 años (045)",11,42,39,2,92.9,4.8,
"De 35 a 39 años (046)",16,83,72,1,86.7,1.2,
"De 40 a 44 años (047)",32,171,136,1,79.5,0.6,
"De 45 a 49 años (048)",28,180,160,,88.9,,
"De 50 y más años (049)",442,3524,2821,,80.1,,
"Divorciado(a) (050)",17,102,92,,90.2,,
"De 25 a 29 años (054)",3,13,13,,100,,
"De 30 a 34 años (055)",2,5,5,,100,,
"De 35 a 39 años (056)",2,13,13,,100,,
"De 45 a 49 años (058)",3,21,18,,85.7,,
"De 50 y más años (059)",7,50,43,,86,,
"Soltero(a) (060)",5919,1147,1107,101,96.5,8.8,
"De 12 a 14 años (061)",2527,12,12,2,100,16.7,
"De 15 a 19 años (062)",2174,191,186,49,97.4,25.7,
"De 20 a 24 años (063)",614,246,240,24,97.6,9.8,
"De 25 a 29 años (064)",279,214,207,12,96.7,5.6,
"De 30 a 34 años (065)",123,159,153,12,96.2,7.5,
"De 35 a 39 años (066)",61,105,104,2,99,1.9,
"De 40 a 44 años (067)",44,67,65,,97,,
"De 45 a 49 años (068)",30,50,47,,94,,
"De 50 y más años (069)",67,103,93,,90.3,,
,,,,,,,
"URBANA (080)",11037,32655,29691,844,90.9,2.6,
"De 12 a 14 años (081)",1510,19,19,6,100,31.6,
"De 15 a 19 años (082)",1963,569,557,129,97.9,22.7,
"De 20 a 24 años (083)",1347,1740,1685,198,96.8,11.4,
"De 25 a 29 años (084)",1192,2681,2597,156,96.9,5.8,
"De 30 a 34 años (085)",1021,3463,3328,188,96.1,5.4,
"De 35 a 39 años (086)",948,4363,4139,126,94.9,2.9,
"De 40 a 44 años (087)",812,4265,3949,37,92.6,0.9,
"De 45 a 49 años (088)",619,3625,3263,4,90,0.1,
"De 50 y más años (089)",1625,11930,10154,,85.1,,
"Conviviente (090)",4811,19052,17622,630,92.5,3.3,
"De 12 a 14 años (091)",27,8,8,3,100,37.5,
"De 15 a 19 años (092)",427,381,373,87,97.9,22.8,
"De 20 a 24 años (093)",771,1414,1364,166,96.5,11.7,
"De 25 a 29 años (094)",811,2102,2038,126,97,6,
"De 30 a 34 años (095)",683,2475,2367,127,95.6,5.1,
"De 35 a 39 años (096)",623,3021,2872,88,95.1,2.9,
"De 40 a 44 años (097)",490,2789,2600,30,93.2,1.1,
"De 45 a 49 años (098)",344,2118,1888,3,89.1,0.1,
"De 50 y más años (099)",635,4744,4112,,86.7,,
"Separado(a) (100)",324,1179,1075,33,91.2,2.8,
"De 12 a 14 años (101)",1,1,1,1,100,100,
"De 15 a 19 años (102)",25,31,30,7,96.8,22.6,
"De 20 a 24 años (103)",41,66,65,8,98.5,12.1,
"De 25 a 29 años (104)",44,88,86,9,97.7,10.2,
"De 30 a 34 años (105)",45,119,117,5,98.3,4.2,
"De 35 a 39 años (106)",44,163,149,3,91.4,1.8,
"De 40 a 44 años (107)",30,151,137,,90.7,,
"De 45 a 49 años (108)",28,151,131,,86.8,,
"De 50 y más años (109)",66,409,359,,87.8,,
"Casado(a) (110)",1701,9243,8251,115,89.3,1.2,
"De 15 a 19 años (112)",28,27,25,4,92.6,14.8,
"De 20 a 24 años (113)",70,100,97,12,97,12,
"De 25 a 29 años (114)",121,295,286,14,96.9,4.7,
"De 30 a 34 años (115)",196,713,695,44,97.5,6.2,
"De 35 a 39 años (116)",227,1049,994,33,94.8,3.1,
"De 40 a 44 años (117)",238,1171,1083,7,92.5,0.6,
"De 45 a 49 años (118)",199,1196,1097,1,91.7,0.1,
"De 50 y más años (119)",622,4692,3974,,84.7,,
"Viudo(a) (120)",316,2261,1854,2,82,0.1,
"De 12 a 14 años (121)",1,,,,,,
"De 15 a 19 años (122)",7,4,4,,100,,
"De 20 a 24 años (123)",2,,,,,,
"De 25 a 29 años (124)",8,25,22,,88,,
"De 30 a 34 años (125)",6,24,23,1,95.8,4.2,
"De 35 a 39 años (126)",9,39,33,1,84.6,2.6,
"De 40 a 44 años (127)",19,98,74,,75.5,,
"De 45 a 49 años (128)",19,111,101,,91,,
"De 50 y más años (129)",245,1960,1597,,81.5,,
"Divorciado(a) (130)",10,62,55,,88.7,,
"De 25 a 29 años (134)",2,11,11,,100,,
"De 35 a 39 años (136)",1,6,6,,100,,
"De 45 a 49 años (138)",1,6,6,,100,,
"De 50 y más años (139)",6,39,32,,82.1,,
"Soltero(a) (140)",3875,858,834,64,97.2,7.5,
"De 12 a 14 años (141)",1481,10,10,2,100,20,
"De 15 a 19 años (142)",1476,126,125,31,99.2,24.6,
"De 20 a 24 años (143)",463,160,159,12,99.4,7.5,
"De 25 a 29 años (144)",206,160,154,7,96.3,4.4,
"De 30 a 34 años (145)",91,132,126,11,95.5,8.3,
"De 35 a 39 años (146)",44,85,85,1,100,1.2,
"De 40 a 44 años (147)",35,56,55,,98.2,,
"De 45 a 49 años (148)",28,43,40,,93,,
"De 50 y más años (149)",51,86,80,,93,,
,,,,,,,
"RURAL (160)",7848,28133,24305,930,86.4,3.3,
"De 12 a 14 años (161)",1099,13,11,2,84.6,15.4,
"De 15 a 19 años (162)",1347,790,756,183,95.7,23.2,
"De 20 a 24 años (163)",1007,1976,1864,216,94.3,10.9,
"De 25 a 29 años (164)",926,2863,2707,192,94.6,6.7,
"De 30 a 34 años (165)",769,3448,3165,165,91.8,4.8,
"De 35 a 39 años (166)",653,3707,3329,119,89.8,3.2,
"De 40 a 44 años (167)",524,3425,2976,43,86.9,1.3,
"De 45 a 49 años (168)",424,3125,2607,10,83.4,0.3,
"De 50 y más años (169)",1099,8786,6890,,78.4,,
"Conviviente (170)",4312,18322,16051,755,87.6,4.1,
"De 12 a 14 años (171)",51,10,9,2,90,20,
"De 15 a 19 años (172)",593,666,636,150,95.5,22.5,
"De 20 a 24 años (173)",774,1713,1612,183,94.1,10.7,
"De 25 a 29 años (174)",718,2356,2227,161,94.5,6.8,
"De 30 a 34 años (175)",591,2764,2528,132,91.5,4.8,
"De 35 a 39 años (176)",469,2654,2381,90,89.7,3.4,
"De 40 a 44 años (177)",355,2353,2043,29,86.8,1.2,
"De 45 a 49 años (178)",266,1897,1588,8,83.7,0.4,
"De 50 y más años (179)",495,3909,3027,,77.4,,
"Separado(a) (180)",174,649,560,23,86.3,3.5,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",31,34,34,9,100,26.5,
"De 20 a 24 años (183)",29,54,50,7,92.6,13,
"De 25 a 29 años (184)",24,64,62,1,96.9,1.6,
"De 30 a 34 años (185)",14,45,41,2,91.1,4.4,
"De 35 a 39 años (186)",20,89,80,2,89.9,2.2,
"De 40 a 44 años (187)",7,35,31,1,88.6,2.9,
"De 45 a 49 años (188)",13,87,71,1,81.6,1.1,
"De 50 y más años (189)",35,241,191,,79.3,,
"Casado(a) (190)",1075,7046,5966,112,84.7,1.6,
"De 12 a 14 años (191)",1,1,,,,,
"De 15 a 19 años (192)",24,23,23,6,100,26.1,
"De 20 a 24 años (193)",52,120,118,14,98.3,11.7,
"De 25 a 29 años (194)",107,373,350,24,93.8,6.4,
"De 30 a 34 años (195)",125,589,548,29,93,4.9,
"De 35 a 39 años (196)",139,893,803,26,89.9,2.9,
"De 40 a 44 años (197)",140,953,830,12,87.1,1.3,
"De 45 a 49 años (198)",132,1050,870,1,82.9,0.1,
"De 50 y más años (199)",355,3044,2424,,79.6,,
"Viudo(a) (200)",236,1787,1418,3,79.4,0.2,
"De 15 a 19 años (202)",1,2,2,,100,,
"De 20 a 24 años (203)",1,3,3,,100,,
"De 25 a 29 años (204)",3,14,13,1,92.9,7.1,
"De 30 a 34 años (205)",5,18,16,1,88.9,5.6,
"De 35 a 39 años (206)",7,44,39,,88.6,,
"De 40 a 44 años (207)",13,73,62,1,84.9,1.4,
"De 45 a 49 años (208)",9,69,59,,85.5,,
"De 50 y más años (209)",197,1564,1224,,78.3,,
"Divorciado(a) (210)",7,40,37,,92.5,,
"De 25 a 29 años (214)",1,2,2,,100,,
"De 30 a 34 años (215)",2,5,5,,100,,
"De 35 a 39 años (216)",1,7,7,,100,,
"De 45 a 49 años (218)",2,15,12,,80,,
"De 50 y más años (219)",1,11,11,,100,,
"Soltero(a) (220)",2044,289,273,37,94.5,12.8,
"De 12 a 14 años (221)",1046,2,2,,100,,
"De 15 a 19 años (222)",698,65,61,18,93.8,27.7,
"De 20 a 24 años (223)",151,86,81,12,94.2,14,
"De 25 a 29 años (224)",73,54,53,5,98.1,9.3,
"De 30 a 34 años (225)",32,27,27,1,100,3.7,
"De 35 a 39 años (226)",17,20,19,1,95,5,
"De 40 a 44 años (227)",9,11,10,,90.9,,
"De 45 a 49 años (228)",2,7,7,,100,,
"De 50 y más años (229)",16,17,13,,76.5,,
