"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (047)",40,161,157,2,97.5,1.2,
"De 45 a 49 años (048)",42,175,173,1,98.9,0.6,
"De 50 y más años (049)",97,517,452,,87.4,,
"Sup. no Univ. incompleta (050)",136,313,289,5,92.3,1.6,
"De 15 a 19 años (052)",12,1,1,,100,,
"De 20 a 24 años (053)",34,23,22,3,95.7,13,
"De 25 a 29 años (054)",24,32,32,2,100,6.3,
"De 30 a 34 años (055)",14,29,29,,100,,
"De 35 a 39 años (056)",12,29,29,,100,,
"De 40 a 44 años (057)",7,26,25,,96.2,,
"De 45 a 49 años (058)",12,53,50,,94.3,,
"De 50 y más años (059)",21,120,101,,84.2,,
"Sup. no Univ. completa (060)",141,301,287,10,95.3,3.3,
"De 20 a 24 años (063)",20,6,6,1,100,16.7,
"De 25 a 29 años (064)",23,21,21,4,100,19,
"De 30 a 34 años (065)",24,40,39,2,97.5,5,
"De 35 a 39 años (066)",21,51,49,3,96.1,5.9,
"De 40 a 44 años (067)",18,56,55,,98.2,,
"De 45 a 49 años (068)",8,25,25,,100,,
"De 50 y más años (069)",27,102,92,,90.2,,
"Sup. Univ. incompleta (070)",36,32,31,1,96.9,3.1,
"De 15 a 19 años (072)",4,,,,,,
"De 20 a 24 años (073)",18,4,4,,100,,
"De 25 a 29 años (074)",3,1,1,,100,,
"De 30 a 34 años (075)",4,5,5,1,100,20,
"De 35 a 39 años (076)",4,9,9,,100,,
"De 50 y más años (079)",3,13,12,,92.3,,
"Sup. Univ. completa (080)",65,117,117,3,100,2.6,
"De 20 a 24 años (083)",2,,,,,,
"De 25 a 29 años (084)",12,7,7,1,100,14.3,
"De 30 a 34 años (085)",11,20,20,2,100,10,
"De 35 a 39 años (086)",13,32,32,,100,,
"De 40 a 44 años (087)",7,19,19,,100,,
"De 45 a 49 años (088)",8,11,11,,100,,
"De 50 y más años (089)",12,28,28,,100,,
,,,,,,,
"URBANA (100)",973,3058,2808,39,91.8,1.3,
"De 12 a 14 años (101)",71,,,,,,
"De 15 a 19 años (102)",101,12,11,1,91.7,8.3,
"De 20 a 24 años (103)",83,67,66,9,98.5,13.4,
"De 25 a 29 años (104)",86,133,132,8,99.2,6,
"De 30 a 34 años (105)",82,188,187,12,99.5,6.4,
"De 35 a 39 años (106)",75,224,218,6,97.3,2.7,
"De 40 a 44 años (107)",71,254,251,1,98.8,0.4,
"De 45 a 49 años (108)",70,293,287,2,98,0.7,
"De 50 y más años (109)",334,1887,1656,,87.8,,
"Sin nivel (110)",53,328,267,1,81.4,0.3,
"De 20 a 24 años (113)",1,1,1,,100,,
"De 30 a 34 años (115)",4,15,15,,100,,
"De 35 a 39 años (116)",3,15,14,1,93.3,6.7,
"De 40 a 44 años (117)",1,4,4,,100,,
"De 50 y más años (119)",44,293,233,,79.5,,
"Educacion Inicial (120)",2,1,1,,100,,
"De 20 a 24 años (123)",2,1,1,,100,,
"Primaria (130)",334,1582,1436,6,90.8,0.4,
"De 12 a 14 años (131)",25,,,,,,
"De 15 a 19 años (132)",7,4,4,,100,,
"De 20 a 24 años (133)",9,19,18,1,94.7,5.3,
"De 25 a 29 años (134)",10,18,18,,100,,
"De 30 a 34 años (135)",13,39,38,3,97.4,7.7,
"De 35 a 39 años (136)",17,56,54,1,96.4,1.8,
"De 40 a 44 años (137)",27,114,112,,98.2,,
"De 45 a 49 años (138)",31,157,152,1,96.8,0.6,
"De 50 y más años (139)",195,1175,1040,,88.5,,
"Secundaria (140)",363,690,659,19,95.5,2.8,
"De 12 a 14 años (141)",46,,,,,,
"De 15 a 19 años (142)",90,8,7,1,87.5,12.5,
"De 20 a 24 años (143)",36,27,27,4,100,14.8,
"De 25 a 29 años (144)",40,75,74,6,98.7,8,
"De 30 a 34 años (145)",31,79,79,5,100,6.3,
"De 35 a 39 años (146)",21,63,61,1,96.8,1.6,
"De 40 a 44 años (147)",22,80,79,1,98.8,1.3,
"De 45 a 49 años (148)",23,91,91,1,100,1.1,
"De 50 y más años (149)",54,267,241,,90.3,,
"Sup. no Univ. incompleta (150)",60,146,139,4,95.2,2.7,
"De 15 a 19 años (152)",2,,,,,,
"De 20 a 24 años (153)",15,11,11,3,100,27.3,
"De 25 a 29 años (154)",10,19,19,1,100,5.3,
"De 30 a 34 años (155)",7,12,12,,100,,
"De 35 a 39 años (156)",5,14,14,,100,,
"De 40 a 44 años (157)",4,13,13,,100,,
"De 45 a 49 años (158)",5,18,17,,94.4,,
"De 50 y más años (159)",12,59,53,,89.8,,
"Sup. no Univ. completa (160)",88,193,189,6,97.9,3.1,
"De 20 a 24 años (163)",8,5,5,1,100,20,
"De 25 a 29 años (164)",16,16,16,1,100,6.3,
"De 30 a 34 años (165)",17,28,28,1,100,3.6,
"De 35 a 39 años (166)",14,39,38,3,97.4,7.7,
"De 40 a 44 años (167)",11,26,26,,100,,
"De 45 a 49 años (168)",5,18,18,,100,,
"De 50 y más años (169)",17,61,58,,95.1,,
"Sup. Univ. incompleta (170)",22,27,26,1,96.3,3.7,
"De 15 a 19 años (172)",2,,,,,,
"De 20 a 24 años (173)",10,3,3,,100,,
"De 25 a 29 años (174)",1,1,1,,100,,
"De 30 a 34 años (175)",3,5,5,1,100,20,
"De 35 a 39 años (176)",4,9,9,,100,,
"De 50 y más años (179)",2,9,8,,88.9,,
"Sup. Univ. completa (180)",51,91,91,2,100,2.2,
"De 20 a 24 años (183)",2,,,,,,
"De 25 a 29 años (184)",9,4,4,,100,,
"De 30 a 34 años (185)",7,10,10,2,100,20,
"De 35 a 39 años (186)",11,28,28,,100,,
"De 40 a 44 años (187)",6,17,17,,100,,
"De 45 a 49 años (188)",6,9,9,,100,,
"De 50 y más años (189)",10,23,23,,100,,
,,,,,,,
"RURAL (200)",1931,6943,5978,117,86.1,1.7,
"De 12 a 14 años (201)",181,3,3,1,100,33.3,
"De 15 a 19 años (202)",239,42,41,11,97.6,26.2,
"De 20 a 24 años (203)",208,244,231,35,94.7,14.3,
"De 25 a 29 años (204)",159,327,312,28,95.4,8.6,
"De 30 a 34 años (205)",148,496,466,24,94,4.8,
"De 35 a 39 años (206)",161,634,597,14,94.2,2.2,
"De 40 a 44 años (207)",126,584,541,3,92.6,0.5,
"De 45 a 49 años (208)",135,755,672,1,89,0.1,
"De 50 y más años (209)",574,3858,3115,,80.7,,
"Sin nivel (210)",432,2453,1978,12,80.6,0.5,
"De 12 a 14 años (211)",3,,,,,,
"De 15 a 19 años (212)",15,3,3,,100,,
"De 20 a 24 años (213)",21,40,37,5,92.5,12.5,
"De 25 a 29 años (214)",12,27,22,1,81.5,3.7,
"De 30 a 34 años (215)",27,96,85,3,88.5,3.1,
"De 35 a 39 años (216)",33,125,113,2,90.4,1.6,
"De 40 a 44 años (217)",32,149,137,1,91.9,0.7,
"De 45 a 49 años (218)",28,165,142,,86.1,,
"De 50 y más años (219)",261,1848,1439,,77.9,,
"Primaria (230)",802,3316,2916,53,87.9,1.6,
"De 12 a 14 años (231)",91,2,2,,100,,
"De 15 a 19 años (232)",53,18,18,5,100,27.8,
"De 20 a 24 años (233)",59,92,87,10,94.6,10.9,
"De 25 a 29 años (234)",57,154,148,13,96.1,8.4,
"De 30 a 34 años (235)",66,241,231,13,95.9,5.4,
"De 35 a 39 años (236)",87,389,367,10,94.3,2.6,
"De 40 a 44 años (237)",65,309,283,1,91.6,0.3,
"De 45 a 49 años (238)",76,462,406,1,87.9,0.2,
"De 50 y más años (239)",248,1649,1374,,83.3,,
"Secundaria (240)",540,868,805,46,92.7,5.3,
"De 12 a 14 años (241)",87,1,1,1,100,100,
"De 15 a 19 años (242)",159,20,19,6,95,30,
"De 20 a 24 años (243)",89,98,94,20,95.9,20.4,
"De 25 a 29 años (244)",64,125,121,9,96.8,7.2,
"De 30 a 34 años (245)",36,120,112,7,93.3,5.8,
"De 35 a 39 años (246)",25,89,87,2,97.8,2.2,
"De 40 a 44 años (247)",18,81,78,1,96.3,1.2,
"De 45 a 49 años (248)",19,84,82,,97.6,,
"De 50 y más años (249)",43,250,211,,84.4,,
"Sup. no Univ. incompleta (250)",76,167,150,1,89.8,0.6,
"De 15 a 19 años (252)",10,1,1,,100,,
"De 20 a 24 años (253)",19,12,11,,91.7,,
"De 25 a 29 años (254)",14,13,13,1,100,7.7,
"De 30 a 34 años (255)",7,17,17,,100,,
"De 35 a 39 años (256)",7,15,15,,100,,
"De 40 a 44 años (257)",3,13,12,,92.3,,
"De 45 a 49 años (258)",7,35,33,,94.3,,
"De 50 y más años (259)",9,61,48,,78.7,,
"Sup. no Univ. completa (260)",53,108,98,4,90.7,3.7,
"De 20 a 24 años (263)",12,1,1,,100,,
"De 25 a 29 años (264)",7,5,5,3,100,60,
"De 30 a 34 años (265)",7,12,11,1,91.7,8.3,
"De 35 a 39 años (266)",7,12,11,,91.7,,
"De 40 a 44 años (267)",7,30,29,,96.7,,
"De 45 a 49 años (268)",3,7,7,,100,,
"De 50 y más años (269)",10,41,34,,82.9,,
"Sup. Univ. incompleta (270)",14,5,5,,100,,
"De 15 a 19 años (272)",2,,,,,,
"De 20 a 24 años (273)",8,1,1,,100,,
"De 25 a 29 años (274)",2,,,,,,
"De 30 a 34 años (275)",1,,,,,,
"De 50 y más años (279)",1,4,4,,100,,
"Sup. Univ. completa (280)",14,26,26,1,100,3.8,
"De 25 a 29 años (284)",3,3,3,1,100,33.3,
"De 30 a 34 años (285)",4,10,10,,100,,
"De 35 a 39 años (286)",2,4,4,,100,,
"De 40 a 44 años (287)",1,2,2,,100,,
"De 45 a 49 años (288)",2,2,2,,100,,
"De 50 y más años (289)",2,5,5,,100,,
