"CUADRO Nº 7: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Servicios sociales y de salud (039)",262,,50,113,89,10
"Otras activ. serv.comun.soc y personales (040)",480,20,180,149,100,31
"Hogares privados con servicio doméstico (041)",84,10,61,7,3,3
"Actividad economica no especificada (043)",878,18,319,306,196,39
"Mujeres (045)",17485,461,6215,6729,3560,520
"Agric., ganadería, caza y silvicultura (046)",4140,219,1340,1375,986,220
"Pesca (047)",3,,2,,1,
"Explotación de minas y canteras (048)",18,,7,10,1,
"Industrias manufactureras (049)",495,26,191,179,87,12
"Suministro de electricidad, gas y agua (050)",11,,4,4,3,
"Construcción (051)",84,2,31,38,12,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (052)",4296,73,1366,1795,936,126
"Venta, mant.y rep. veh.autom.y motoc. (053)",118,2,57,43,15,1
"Comercio al por mayor (054)",133,2,50,57,21,3
"Comercio al por menor (055)",4045,69,1259,1695,900,122
"Hoteles y restaurantes (056)",2284,71,843,771,540,59
"Trans., almac. y comunicaciones (057)",291,5,176,87,21,2
"Intermediación financiera (058)",58,,36,18,4,
"Activid.inmobil., empres. y alquileres (059)",463,3,247,150,63,
"Admin.pub. y defensa; p. segur.soc.afil (060)",389,,156,168,63,2
"Enseñanza (061)",1407,,321,857,228,1
"Servicios sociales y de salud (062)",457,,164,223,67,3
"Otras activ. serv.comun.soc y personales (063)",603,6,216,239,120,22
"Hogares privados con servicio doméstico (064)",1146,44,601,315,172,14
"Actividad economica no especificada (066)",1340,12,514,500,256,58
,,,,,,
"URBANA (067)",35801,606,12562,13482,7926,1225
"Agric., ganadería, caza y silvicultura (068)",8768,166,3009,2947,2124,522
"Pesca (069)",25,,17,8,,
"Explotación de minas y canteras (070)",496,,200,224,69,3
"Industrias manufactureras (071)",1978,49,784,657,422,66
"Suministro de electricidad, gas y agua (072)",87,1,21,34,30,1
"Construcción (073)",1750,9,548,678,471,44
"Comerc., rep. veh. autom.,motoc. efect. pers. (074)",7671,157,2427,2995,1796,296
"Venta, mant.y rep. veh.autom.y motoc. (075)",1045,15,434,351,215,30
"Comercio al por mayor (076)",325,4,124,122,65,10
"Comercio al por menor (077)",6301,138,1869,2522,1516,256
"Hoteles y restaurantes (078)",2664,91,994,838,650,91
"Trans., almac. y comunicaciones (079)",3670,31,1673,1354,577,35
"Intermediación financiera (080)",125,,66,46,12,1
"Activid.inmobil., empres. y alquileres (081)",1308,10,512,506,260,20
"Admin.pub. y defensa; p. segur.soc.afil (082)",1189,,388,510,277,14
"Enseñanza (083)",2084,,390,1219,461,14
"Servicios sociales y de salud (084)",636,,187,294,142,13
"Otras activ. serv.comun.soc y personales (085)",1008,21,371,361,206,49
"Hogares privados con servicio doméstico (086)",918,42,460,262,144,10
"Actividad economica no especificada (088)",1424,29,515,549,285,46
"Hombres (089)",23424,385,8278,8428,5396,937
"Agric., ganadería, caza y silvicultura (090)",7523,138,2679,2461,1778,467
"Pesca (091)",24,,16,8,,
"Explotación de minas y canteras (092)",487,,196,220,68,3
"Industrias manufactureras (093)",1576,43,633,498,346,56
"Suministro de electricidad, gas y agua (094)",76,1,17,30,27,1
"Construcción (095)",1675,7,521,644,459,44
"Comerc., rep. veh. autom.,motoc. efect. pers. (096)",3912,92,1264,1407,963,186
"Venta, mant.y rep. veh.autom.y motoc. (097)",936,13,382,311,201,29
"Comercio al por mayor (098)",203,2,76,70,48,7
"Comercio al por menor (099)",2773,77,806,1026,714,150
"Hoteles y restaurantes (100)",699,29,279,170,182,39
"Trans., almac. y comunicaciones (101)",3399,27,1506,1273,559,34
"Intermediación financiera (102)",69,,32,28,8,1
"Activid.inmobil., empres. y alquileres (103)",891,8,290,371,202,20
"Admin.pub. y defensa; p. segur.soc.afil (104)",832,,244,357,218,13
"Enseñanza (105)",851,,120,465,253,13
"Servicios sociales y de salud (106)",235,,44,97,84,10
"Otras activ. serv.comun.soc y personales (107)",447,17,167,139,95,29
"Hogares privados con servicio doméstico (108)",45,6,32,4,3,
"Actividad economica no especificada (110)",683,17,238,256,151,21
"Mujeres (112)",12377,221,4284,5054,2530,288
"Agric., ganadería, caza y silvicultura (113)",1245,28,330,486,346,55
"Pesca (114)",1,,1,,,
"Explotación de minas y canteras (115)",9,,4,4,1,
"Industrias manufactureras (116)",402,6,151,159,76,10
"Suministro de electricidad, gas y agua (117)",11,,4,4,3,
"Construcción (118)",75,2,27,34,12,
"Comerc., rep. veh. autom.,motoc. efect. pers. (119)",3759,65,1163,1588,833,110
"Venta, mant.y rep. veh.autom.y motoc. (120)",109,2,52,40,14,1
"Comercio al por mayor (121)",122,2,48,52,17,3
"Comercio al por menor (122)",3528,61,1063,1496,802,106
"Hoteles y restaurantes (123)",1965,62,715,668,468,52
"Trans., almac. y comunicaciones (124)",271,4,167,81,18,1
"Intermediación financiera (125)",56,,34,18,4,
"Activid.inmobil., empres. y alquileres (126)",417,2,222,135,58,
"Admin.pub. y defensa; p. segur.soc.afil (127)",357,,144,153,59,1
"Enseñanza (128)",1233,,270,754,208,1
"Servicios sociales y de salud (129)",401,,143,197,58,3
"Otras activ. serv.comun.soc y personales (130)",561,4,204,222,111,20
"Hogares privados con servicio doméstico (131)",873,36,428,258,141,10
"Actividad economica no especificada (133)",741,12,277,293,134,25
,,,,,,
"RURAL (134)",28432,865,10692,8800,6200,1875
"Agric., ganadería, caza y silvicultura (135)",23721,773,8790,7070,5344,1744
"Pesca (136)",4,,2,,1,1
"Explotación de minas y canteras (137)",418,,154,188,75,1
"Industrias manufactureras (138)",274,36,110,72,50,6
"Suministro de electricidad, gas y agua (139)",28,,14,13,1,
"Construcción (140)",235,3,94,78,55,5
"Comerc., rep. veh. autom.,motoc. efect. pers. (141)",865,16,324,315,176,34
"Venta, mant.y rep. veh.autom.y motoc. (142)",76,,35,25,13,3
"Comercio al por mayor (143)",25,,9,10,6,
"Comercio al por menor (144)",764,16,280,280,157,31
"Hoteles y restaurantes (145)",393,11,158,123,91,10
"Trans., almac. y comunicaciones (146)",602,5,274,240,77,6
"Intermediación financiera (147)",4,,4,,,
"Activid.inmobil., empres. y alquileres (148)",198,1,93,72,27,5
"Admin.pub. y defensa; p. segur.soc.afil (149)",100,,35,43,21,1
"Enseñanza (150)",326,2,68,200,56,
"Servicios sociales y de salud (151)",83,,27,42,14,
"Otras activ. serv.comun.soc y personales (152)",75,5,25,27,14,4
"Hogares privados con servicio doméstico (153)",312,12,202,60,31,7
"Actividad economica no especificada (155)",794,1,318,257,167,51
"Hombres (156)",23324,625,8761,7125,5170,1643
"Agric., ganadería, caza y silvicultura (157)",20826,582,7780,6181,4704,1579
"Pesca (158)",2,,1,,,1
"Explotación de minas y canteras (159)",409,,151,182,75,1
"Industrias manufactureras (160)",181,16,70,52,39,4
"Suministro de electricidad, gas y agua (161)",28,,14,13,1,
"Construcción (162)",226,3,90,74,55,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (163)",328,8,121,108,73,18
"Venta, mant.y rep. veh.autom.y motoc. (164)",67,,30,22,12,3
"Comercio al por mayor (165)",14,,7,5,2,
"Comercio al por menor (166)",247,8,84,81,59,15
"Hoteles y restaurantes (167)",74,2,30,20,19,3
"Trans., almac. y comunicaciones (168)",582,4,265,234,74,5
"Intermediación financiera (169)",2,,2,,,
"Activid.inmobil., empres. y alquileres (170)",152,,68,57,22,5
"Admin.pub. y defensa; p. segur.soc.afil (171)",68,,23,28,17,
"Enseñanza (172)",152,2,17,97,36,
"Servicios sociales y de salud (173)",27,,6,16,5,
"Otras activ. serv.comun.soc y personales (174)",33,3,13,10,5,2
"Hogares privados con servicio doméstico (175)",39,4,29,3,,3
"Actividad economica no especificada (177)",195,1,81,50,45,18
"Mujeres (179)",5108,240,1931,1675,1030,232
"Agric., ganadería, caza y silvicultura (180)",2895,191,1010,889,640,165
"Pesca (181)",2,,1,,1,
"Explotación de minas y canteras (182)",9,,3,6,,
"Industrias manufactureras (183)",93,20,40,20,11,2
"Construcción (185)",9,,4,4,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (186)",537,8,203,207,103,16
"Venta, mant.y rep. veh.autom.y motoc. (187)",9,,5,3,1,
"Comercio al por mayor (188)",11,,2,5,4,
"Comercio al por menor (189)",517,8,196,199,98,16
"Hoteles y restaurantes (190)",319,9,128,103,72,7
"Trans., almac. y comunicaciones (191)",20,1,9,6,3,1
"Intermediación financiera (192)",2,,2,,,
"Activid.inmobil., empres. y alquileres (193)",46,1,25,15,5,
"Admin.pub. y defensa; p. segur.soc.afil (194)",32,,12,15,4,1
"Enseñanza (195)",174,,51,103,20,
"Servicios sociales y de salud (196)",56,,21,26,9,
"Otras activ. serv.comun.soc y personales (197)",42,2,12,17,9,2
"Hogares privados con servicio doméstico (198)",273,8,173,57,31,4
"Actividad economica no especificada (200)",599,,237,207,122,33
