"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupada (030)",3620,45,1806,957,729,83
"Sin nivel (031)",67,1,26,20,15,5
"Educación inicial (032)",2,,2,,,
"Primaria (033)",658,21,191,191,204,51
"Secundaria (034)",1610,23,871,389,312,15
"Superior no univ. incompleta (035)",295,,175,75,45,
"Superior no univ. completa (036)",511,,272,154,79,6
"Superior univ. incompleta (037)",179,,121,32,24,2
"Superior univ. completa (038)",298,,148,96,50,4
"No PEA (040)",67428,21981,19436,9999,9850,6162
"Sin nivel (041)",2127,332,286,324,462,723
"Educación inicial (042)",1917,1840,60,17,,
"Primaria (043)",27687,15159,2445,2835,3654,3594
"Secundaria (044)",23278,4650,10852,3695,3180,901
"Superior no univ. incompleta (045)",3367,,2209,630,387,141
"Superior no univ. completa (046)",4269,,1184,1446,1228,411
"Superior univ. incompleta (047)",2406,,1761,322,238,85
"Superior univ. completa (048)",2377,,639,730,701,307
,,,,,,
"URBANA (060)",111492,22061,34444,25313,22319,7355
"Sin nivel (061)",2731,326,389,530,684,802
"Educación inicial (062)",1921,1815,85,21,,
"Primaria (063)",35157,15112,4111,5253,6485,4196
"Secundaria (064)",41005,4808,17704,9523,7814,1156
"Superior no univ. incompleta (065)",7085,,3892,1858,1157,178
"Superior no univ. completa (066)",11477,,3554,4325,3087,511
"Superior univ. incompleta (067)",4791,,2723,1111,832,125
"Superior univ. completa (068)",7325,,1986,2692,2260,387
"PEA (070)",45219,449,15396,15496,12611,1267
"Sin nivel (071)",677,7,112,218,245,95
"Educación inicial (072)",33,4,25,4,,
"Primaria (073)",8178,243,1853,2516,2920,646
"Secundaria (074)",17936,195,6986,5852,4644,259
"Superior no univ. incompleta (075)",3742,,1697,1233,773,39
"Superior no univ. completa (076)",7239,,2377,2898,1862,102
"Superior univ. incompleta (077)",2403,,976,793,594,40
"Superior univ. completa (078)",5011,,1370,1982,1573,86
"Ocupada (080)",41644,407,13615,14548,11887,1187
"Sin nivel (081)",612,6,88,198,230,90
"Educación inicial (082)",31,4,23,4,,
"Primaria (083)",7548,225,1675,2330,2720,598
"Secundaria (084)",16338,172,6124,5465,4333,244
"Superior no univ. incompleta (085)",3447,,1522,1158,728,39
"Superior no univ. completa (086)",6730,,2106,2745,1783,96
"Superior univ. incompleta (087)",2224,,855,761,570,38
"Superior univ. completa (088)",4714,,1222,1887,1523,82
"Desocupada (090)",3575,42,1781,948,724,80
"Sin nivel (091)",65,1,24,20,15,5
"Educación inicial (092)",2,,2,,,
"Primaria (093)",630,18,178,186,200,48
"Secundaria (094)",1598,23,862,387,311,15
"Superior no univ. incompleta (095)",295,,175,75,45,
"Superior no univ. completa (096)",509,,271,153,79,6
"Superior univ. incompleta (097)",179,,121,32,24,2
"Superior univ. completa (098)",297,,148,95,50,4
"No PEA (100)",66273,21612,19048,9817,9708,6088
"Sin nivel (101)",2054,319,277,312,439,707
"Educación inicial (102)",1888,1811,60,17,,
"Primaria (103)",26979,14869,2258,2737,3565,3550
"Secundaria (104)",23069,4613,10718,3671,3170,897
"Superior no univ. incompleta (105)",3343,,2195,625,384,139
"Superior no univ. completa (106)",4238,,1177,1427,1225,409
"Superior univ. incompleta (107)",2388,,1747,318,238,85
"Superior univ. completa (108)",2314,,616,710,687,301
,,,,,,
"RURAL (120)",2215,380,797,527,398,113
"Sin nivel (121)",95,13,17,13,32,20
"Educación inicial (122)",29,29,,,,
"Primaria (123)",1141,299,350,206,217,69
"Secundaria (124)",543,39,311,130,56,7
"Superior no univ. incompleta (125)",69,,28,25,12,4
"Superior no univ. completa (126)",94,,28,47,17,2
"Superior univ. incompleta (127)",50,,20,20,10,
"Superior univ. completa (128)",194,,43,86,54,11
"PEA (130)",1060,11,409,345,256,39
"Sin nivel (131)",22,,8,1,9,4
"Primaria (133)",433,9,163,108,128,25
"Secundaria (134)",334,2,177,106,46,3
"Superior no univ. incompleta (135)",45,,14,20,9,2
"Superior no univ. completa (136)",63,,21,28,14,
"Superior univ. incompleta (137)",32,,6,16,10,
"Superior univ. completa (138)",131,,20,66,40,5
"Ocupada (140)",1015,8,384,336,251,36
"Sin nivel (141)",20,,6,1,9,4
"Primaria (143)",405,6,150,103,124,22
"Secundaria (144)",322,2,168,104,45,3
"Superior no univ. incompleta (145)",45,,14,20,9,2
"Superior no univ. completa (146)",61,,20,27,14,
"Superior univ. incompleta (147)",32,,6,16,10,
"Superior univ. completa (148)",130,,20,65,40,5
"Desocupada (150)",45,3,25,9,5,3
"Sin nivel (151)",2,,2,,,
"Primaria (153)",28,3,13,5,4,3
"Secundaria (154)",12,,9,2,1,
"Superior no univ. completa (156)",2,,1,1,,
"Superior univ. completa (158)",1,,,1,,
"No PEA (160)",1155,369,388,182,142,74
"Sin nivel (161)",73,13,9,12,23,16
"Educación inicial (162)",29,29,,,,
"Primaria (163)",708,290,187,98,89,44
"Secundaria (164)",209,37,134,24,10,4
"Superior no univ. incompleta (165)",24,,14,5,3,2
"Superior no univ. completa (166)",31,,7,19,3,2
"Superior univ. incompleta (167)",18,,14,4,,
"Superior univ. completa (168)",63,,23,20,14,6
