"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 35 a 39 años (056)",1,,,,,,1,
"De 40 a 44 años (057)",4,,,,2,,2,
"De 45 a 49 años (058)",2,,,,1,,,1
"De 50 y más años (059)",9,,2,,4,1,,2
"Soltero(a) (060)",646,16,18,43,34,88,173,274
"De 12 a 14 años (061)",1,,,,,,1,
"De 15 a 19 años (062)",46,,,,,,26,20
"De 20 a 24 años (063)",118,,,,,,63,55
"De 25 a 29 años (064)",87,,,,,6,35,46
"De 30 a 34 años (065)",71,,,,,16,26,29
"De 35 a 39 años (066)",48,,,,,15,17,16
"De 40 a 44 años (067)",49,,,,5,21,1,22
"De 45 a 49 años (068)",47,,,2,8,16,4,17
"De 50 y más años (069)",179,16,18,41,21,14,,69
,,,,,,,,
"URBANA (080)",2421,23,79,185,304,560,743,527
"De 15 a 19 años (082)",51,,,,,,33,18
"De 20 a 24 años (083)",196,,,,,1,129,66
"De 25 a 29 años (084)",254,,,,,26,158,70
"De 30 a 34 años (085)",284,,,,,53,168,63
"De 35 a 39 años (086)",321,,,,2,122,150,47
"De 40 a 44 años (087)",301,,,,36,139,76,50
"De 45 a 49 años (088)",211,,,3,44,108,22,34
"De 50 y más años (089)",803,23,79,182,222,111,7,179
"Conviviente (090)",574,1,2,11,27,119,296,118
"De 15 a 19 años (092)",30,,,,,,22,8
"De 20 a 24 años (093)",99,,,,,1,67,31
"De 25 a 29 años (094)",114,,,,,12,79,23
"De 30 a 34 años (095)",96,,,,,13,66,17
"De 35 a 39 años (096)",99,,,,1,42,43,13
"De 40 a 44 años (097)",43,,,,6,20,12,5
"De 45 a 49 años (098)",28,,,,3,15,6,4
"De 50 y más años (099)",65,1,2,11,17,16,1,17
"Separado(a) (100)",73,,,6,14,17,14,22
"De 15 a 19 años (102)",2,,,,,,,2
"De 20 a 24 años (103)",6,,,,,,3,3
"De 25 a 29 años (104)",4,,,,,,3,1
"De 30 a 34 años (105)",7,,,,,1,4,2
"De 35 a 39 años (106)",8,,,,,4,3,1
"De 40 a 44 años (107)",11,,,,1,8,1,1
"De 45 a 49 años (108)",9,,,1,2,3,,3
"De 50 y más años (109)",26,,,5,11,1,,9
"Casado(a) (110)",1246,5,28,94,209,368,346,196
"De 15 a 19 años (112)",5,,,,,,3,2
"De 20 a 24 años (113)",46,,,,,,35,11
"De 25 a 29 años (114)",87,,,,,10,56,21
"De 30 a 34 años (115)",143,,,,,33,83,27
"De 35 a 39 años (116)",189,,,,1,70,92,26
"De 40 a 44 años (117)",207,,,,23,98,58,28
"De 45 a 49 años (118)",139,,,1,31,76,15,16
"De 50 y más años (119)",430,5,28,93,154,81,4,65
"Viudo(a) (120)",213,14,39,54,33,13,7,53
"De 30 a 34 años (125)",1,,,,,,1,
"De 35 a 39 años (126)",1,,,,,,1,
"De 40 a 44 años (127)",7,,,,2,2,2,1
"De 45 a 49 años (128)",6,,,,1,4,1,
"De 50 y más años (129)",198,14,39,54,30,7,2,52
"Divorciado(a) (130)",11,,2,,3,1,2,3
"De 40 a 44 años (137)",4,,,,2,,2,
"De 45 a 49 años (138)",1,,,,,,,1
"De 50 y más años (139)",6,,2,,1,1,,2
"Soltero(a) (140)",304,3,8,20,18,42,78,135
"De 15 a 19 años (142)",14,,,,,,8,6
"De 20 a 24 años (143)",45,,,,,,24,21
"De 25 a 29 años (144)",49,,,,,4,20,25
"De 30 a 34 años (145)",37,,,,,6,14,17
"De 35 a 39 años (146)",24,,,,,6,11,7
"De 40 a 44 años (147)",29,,,,2,11,1,15
"De 45 a 49 años (148)",28,,,1,7,10,,10
"De 50 y más años (149)",78,3,8,19,9,5,,34
,,,,,,,,
"RURAL (160)",4504,34,122,280,520,956,1802,790
"De 12 a 14 años (161)",14,,,,,,2,12
"De 15 a 19 años (162)",202,,,,,,134,68
"De 20 a 24 años (163)",545,,,,,3,379,163
"De 25 a 29 años (164)",585,,,,,32,438,115
"De 30 a 34 años (165)",537,,,,,110,364,63
"De 35 a 39 años (166)",478,,,,6,174,241,57
"De 40 a 44 años (167)",414,,,,23,195,155,41
"De 45 a 49 años (168)",367,,,2,59,199,76,31
"De 50 y más años (169)",1362,34,122,278,432,243,13,240
"Conviviente (170)",1199,1,6,19,42,164,725,242
"De 12 a 14 años (171)",13,,,,,,1,12
"De 15 a 19 años (172)",123,,,,,,78,45
"De 20 a 24 años (173)",271,,,,,,199,72
"De 25 a 29 años (174)",250,,,,,17,187,46
"De 30 a 34 años (175)",178,,,,,29,128,21
"De 35 a 39 años (176)",116,,,,,45,63,8
"De 40 a 44 años (177)",87,,,,5,30,49,3
"De 45 a 49 años (178)",55,,,,10,18,17,10
"De 50 y más años (179)",106,1,6,19,27,25,3,25
"Separado(a) (180)",110,,3,4,12,33,32,26
"De 15 a 19 años (182)",7,,,,,,4,3
"De 20 a 24 años (183)",13,,,,,,11,2
"De 25 a 29 años (184)",14,,,,,2,8,4
"De 30 a 34 años (185)",9,,,,,2,4,3
"De 35 a 39 años (186)",12,,,,,6,2,4
"De 40 a 44 años (187)",12,,,,,6,2,4
"De 45 a 49 años (188)",8,,,,1,6,1,
"De 50 y más años (189)",35,,3,4,11,11,,6
"Casado(a) (190)",2508,6,44,169,377,671,936,305
"De 15 a 19 años (192)",39,,,,,,33,6
"De 20 a 24 años (193)",187,,,,,3,129,55
"De 25 a 29 años (194)",280,,,,,10,227,43
"De 30 a 34 años (195)",313,,,,,69,217,27
"De 35 a 39 años (196)",316,,,,6,109,167,34
"De 40 a 44 años (197)",283,,,,15,140,103,25
"De 45 a 49 años (198)",276,,,1,45,163,53,14
"De 50 y más años (199)",814,6,44,168,311,177,7,101
"Viudo(a) (200)",339,14,59,65,69,41,13,78
"De 15 a 19 años (202)",1,,,,,,1,
"De 20 a 24 años (203)",1,,,,,,1,
"De 25 a 29 años (204)",2,,,,,,1,1
"De 30 a 34 años (205)",3,,,,,,3,
"De 35 a 39 años (206)",9,,,,,5,2,2
"De 40 a 44 años (207)",12,,,,,9,1,2
"De 45 a 49 años (208)",8,,,,1,6,1,
"De 50 y más años (209)",303,14,59,65,68,21,3,73
"Divorciado(a) (210)",6,,,,4,1,1,
"De 25 a 29 años (214)",1,,,,,1,,
"De 35 a 39 años (216)",1,,,,,,1,
"De 45 a 49 años (218)",1,,,,1,,,
"De 50 y más años (219)",3,,,,3,,,
"Soltero(a) (220)",342,13,10,23,16,46,95,139
"De 12 a 14 años (221)",1,,,,,,1,
"De 15 a 19 años (222)",32,,,,,,18,14
"De 20 a 24 años (223)",73,,,,,,39,34
"De 25 a 29 años (224)",38,,,,,2,15,21
"De 30 a 34 años (225)",34,,,,,10,12,12
"De 35 a 39 años (226)",24,,,,,9,6,9
"De 40 a 44 años (227)",20,,,,3,10,,7
"De 45 a 49 años (228)",19,,,1,1,6,4,7
"De 50 y más años (229)",101,13,10,22,12,9,,35
