"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 12 a 14 años (041)",573,4,3,,75,,
"De 15 a 19 años (042)",1119,170,167,46,98.2,27.1,
"De 20 a 24 años (043)",881,785,772,99,98.3,12.6,
"De 25 a 29 años (044)",675,1105,1085,63,98.2,5.7,
"De 30 a 34 años (045)",488,1093,1070,39,97.9,3.6,
"De 35 a 39 años (046)",383,1120,1089,22,97.2,2,
"De 40 a 44 años (047)",288,941,913,4,97,0.4,
"De 45 a 49 años (048)",173,688,656,1,95.3,0.1,
"De 50 y más años (049)",351,1573,1465,,93.1,,
"Sup. no Univ. incompleta (050)",698,1200,1159,39,96.6,3.3,
"De 15 a 19 años (052)",60,13,11,2,84.6,15.4,
"De 20 a 24 años (053)",190,114,112,17,98.2,14.9,
"De 25 a 29 años (054)",108,133,129,11,97,8.3,
"De 30 a 34 años (055)",95,162,162,4,100,2.5,
"De 35 a 39 años (056)",81,177,175,5,98.9,2.8,
"De 40 a 44 años (057)",62,199,191,,96,,
"De 45 a 49 años (058)",41,155,148,,95.5,,
"De 50 y más años (059)",61,247,231,,93.5,,
"Sup. no Univ. completa (060)",845,1664,1601,38,96.2,2.3,
"De 20 a 24 años (063)",150,102,102,13,100,12.7,
"De 25 a 29 años (064)",146,148,148,11,100,7.4,
"De 30 a 34 años (065)",153,245,241,5,98.4,2,
"De 35 a 39 años (066)",128,272,265,6,97.4,2.2,
"De 40 a 44 años (067)",92,243,233,3,95.9,1.2,
"De 45 a 49 años (068)",56,173,166,,96,,
"De 50 y más años (069)",120,481,446,,92.7,,
"Sup. Univ. incompleta (070)",373,446,435,13,97.5,2.9,
"De 15 a 19 años (072)",68,8,8,2,100,25,
"De 20 a 24 años (073)",101,38,38,6,100,15.8,
"De 25 a 29 años (074)",60,51,51,2,100,3.9,
"De 30 a 34 años (075)",52,82,81,2,98.8,2.4,
"De 35 a 39 años (076)",24,46,46,,100,,
"De 40 a 44 años (077)",16,41,41,1,100,2.4,
"De 45 a 49 años (078)",16,36,35,,97.2,,
"De 50 y más años (079)",36,144,135,,93.8,,
"Sup. Univ. completa (080)",813,1578,1522,29,96.5,1.8,
"De 20 a 24 años (083)",55,45,44,5,97.8,11.1,
"De 25 a 29 años (084)",124,97,93,6,95.9,6.2,
"De 30 a 34 años (085)",141,159,157,10,98.7,6.3,
"De 35 a 39 años (086)",139,254,248,5,97.6,2,
"De 40 a 44 años (087)",103,244,238,3,97.5,1.2,
"De 45 a 49 años (088)",84,204,199,,97.5,,
"De 50 y más años (089)",167,575,543,,94.4,,
,,,,,,,
"URBANA (100)",8336,19802,18557,328,93.7,1.7,
"De 12 a 14 años (101)",803,5,5,,100,,
"De 15 a 19 años (102)",985,150,144,32,96,21.3,
"De 20 a 24 años (103)",950,779,766,96,98.3,12.3,
"De 25 a 29 años (104)",937,1350,1326,83,98.2,6.1,
"De 30 a 34 años (105)",948,1934,1893,67,97.9,3.5,
"De 35 a 39 años (106)",869,2403,2320,39,96.5,1.6,
"De 40 a 44 años (107)",691,2321,2239,11,96.5,0.5,
"De 45 a 49 años (108)",496,1976,1891,,95.7,,
"De 50 y más años (109)",1657,8884,7973,,89.7,,
"Sin nivel (110)",750,3886,3420,11,88,0.3,
"De 12 a 14 años (111)",10,,,,,,
"De 15 a 19 años (112)",12,4,4,1,100,25,
"De 20 a 24 años (113)",12,11,11,2,100,18.2,
"De 25 a 29 años (114)",21,32,31,,96.9,,
"De 30 a 34 años (115)",56,122,117,6,95.9,4.9,
"De 35 a 39 años (116)",80,244,241,1,98.8,0.4,
"De 40 a 44 años (117)",60,251,233,1,92.8,0.4,
"De 45 a 49 años (118)",55,265,247,,93.2,,
"De 50 y más años (119)",444,2957,2536,,85.8,,
"Educacion Inicial (120)",16,19,19,3,100,15.8,
"De 12 a 14 años (121)",5,,,,,,
"De 15 a 19 años (122)",1,3,3,,100,,
"De 20 a 24 años (123)",1,2,2,1,100,50,
"De 25 a 29 años (124)",2,2,2,1,100,50,
"De 30 a 34 años (125)",3,1,1,,100,,
"De 35 a 39 años (126)",4,11,11,1,100,9.1,
"Primaria (130)",1862,6332,5883,53,92.9,0.8,
"De 12 a 14 años (131)",341,2,2,,100,,
"De 15 a 19 años (132)",87,20,18,4,90,20,
"De 20 a 24 años (133)",58,90,89,8,98.9,8.9,
"De 25 a 29 años (134)",117,229,223,9,97.4,3.9,
"De 30 a 34 años (135)",174,470,460,16,97.9,3.4,
"De 35 a 39 años (136)",184,658,615,13,93.5,2,
"De 40 a 44 años (137)",161,687,665,3,96.8,0.4,
"De 45 a 49 años (138)",136,715,684,,95.7,,
"De 50 y más años (139)",604,3461,3127,,90.3,,
"Secundaria (140)",3480,5474,5281,174,96.5,3.2,
"De 12 a 14 años (141)",447,3,3,,100,,
"De 15 a 19 años (142)",782,104,102,23,98.1,22.1,
"De 20 a 24 años (143)",514,462,452,58,97.8,12.6,
"De 25 a 29 años (144)",449,748,738,47,98.7,6.3,
"De 30 a 34 años (145)",352,820,801,30,97.7,3.7,
"De 35 a 39 años (146)",290,851,826,14,97.1,1.6,
"De 40 a 44 años (147)",233,745,722,2,96.9,0.3,
"De 45 a 49 años (148)",130,506,486,,96,,
"De 50 y más años (149)",283,1235,1151,,93.2,,
"Sup. no Univ. incompleta (150)",535,944,918,27,97.2,2.9,
"De 15 a 19 años (152)",50,13,11,2,84.6,15.4,
"De 20 a 24 años (153)",126,67,66,10,98.5,14.9,
"De 25 a 29 años (154)",76,95,92,10,96.8,10.5,
"De 30 a 34 años (155)",80,130,130,3,100,2.3,
"De 35 a 39 años (156)",65,143,141,2,98.6,1.4,
"De 40 a 44 años (157)",52,162,158,,97.5,,
"De 45 a 49 años (158)",35,134,127,,94.8,,
"De 50 y más años (159)",51,200,193,,96.5,,
"Sup. no Univ. completa (160)",689,1389,1341,28,96.5,2,
"De 20 a 24 años (163)",110,78,78,9,100,11.5,
"De 25 a 29 años (164)",115,118,118,9,100,7.6,
"De 30 a 34 años (165)",130,199,195,3,98,1.5,
"De 35 a 39 años (166)",101,215,211,4,98.1,1.9,
"De 40 a 44 años (167)",80,217,208,3,95.9,1.4,
"De 45 a 49 años (168)",48,141,137,,97.2,,
"De 50 y más años (169)",105,421,394,,93.6,,
"Sup. Univ. incompleta (170)",318,386,375,10,97.2,2.6,
"De 15 a 19 años (172)",53,6,6,2,100,33.3,
"De 20 a 24 años (173)",86,31,31,4,100,12.9,
"De 25 a 29 años (174)",55,45,45,2,100,4.4,
"De 30 a 34 años (175)",43,71,70,2,98.6,2.8,
"De 35 a 39 años (176)",22,44,44,,100,,
"De 40 a 44 años (177)",13,32,32,,100,,
"De 45 a 49 años (178)",14,29,28,,96.6,,
"De 50 y más años (179)",32,128,119,,93,,
"Sup. Univ. completa (180)",686,1372,1320,22,96.2,1.6,
"De 20 a 24 años (183)",43,38,37,4,97.4,10.5,
"De 25 a 29 años (184)",102,81,77,5,95.1,6.2,
"De 30 a 34 años (185)",110,121,119,7,98.3,5.8,
"De 35 a 39 años (186)",123,237,231,4,97.5,1.7,
"De 40 a 44 años (187)",92,227,221,2,97.4,0.9,
"De 45 a 49 años (188)",78,186,182,,97.8,,
"De 50 y más años (189)",138,482,453,,94,,
,,,,,,,
"RURAL (200)",3495,9502,8773,205,92.3,2.2,
"De 12 a 14 años (201)",246,1,,,,,
"De 15 a 19 años (202)",427,88,86,30,97.7,34.1,
"De 20 a 24 años (203)",579,519,511,65,98.5,12.5,
"De 25 a 29 años (204)",461,764,747,40,97.8,5.2,
"De 30 a 34 años (205)",363,850,837,35,98.5,4.1,
"De 35 a 39 años (206)",290,952,917,19,96.3,2,
"De 40 a 44 años (207)",224,975,911,14,93.4,1.4,
"De 45 a 49 años (208)",219,1078,1003,2,93,0.2,
"De 50 y más años (209)",686,4275,3761,,88,,
"Sin nivel (210)",517,3045,2689,17,88.3,0.6,
"De 12 a 14 años (211)",1,,,,,,
"De 15 a 19 años (212)",6,,,,,,
"De 20 a 24 años (213)",9,12,11,3,91.7,25,
"De 25 a 29 años (214)",21,50,48,3,96,6,
"De 30 a 34 años (215)",42,130,129,5,99.2,3.8,
"De 35 a 39 años (216)",35,157,153,1,97.5,0.6,
"De 40 a 44 años (217)",41,226,206,5,91.2,2.2,
"De 45 a 49 años (218)",45,259,238,,91.9,,
"De 50 y más años (219)",317,2211,1904,,86.1,,
"Educacion Inicial (220)",3,10,10,1,100,10,
"De 15 a 19 años (222)",1,1,1,1,100,100,
"De 25 a 29 años (224)",1,3,3,,100,,
"De 35 a 39 años (226)",1,6,6,,100,,
"Primaria (230)",1023,3645,3372,57,92.5,1.6,
"De 12 a 14 años (231)",119,,,,,,
"De 15 a 19 años (232)",58,19,18,6,94.7,31.6,
"De 20 a 24 años (233)",72,99,96,8,97,8.1,
"De 25 a 29 años (234)",123,264,260,17,98.5,6.4,
"De 30 a 34 años (235)",107,320,312,15,97.5,4.7,
"De 35 a 39 años (236)",100,410,388,4,94.6,1,
"De 40 a 44 años (237)",92,464,430,6,92.7,1.3,
"De 45 a 49 años (238)",109,559,521,1,93.2,0.2,
"De 50 y más años (239)",243,1510,1347,,89.2,,
"Secundaria (240)",1451,2005,1939,100,96.7,5,
"De 12 a 14 años (241)",126,1,,,,,
"De 15 a 19 años (242)",337,66,65,23,98.5,34.8,
"De 20 a 24 años (243)",367,323,320,41,99.1,12.7,
"De 25 a 29 años (244)",226,357,347,16,97.2,4.5,
"De 30 a 34 años (245)",136,273,269,9,98.5,3.3,
"De 35 a 39 años (246)",93,269,263,8,97.8,3,
"De 40 a 44 años (247)",55,196,191,2,97.4,1,
"De 45 a 49 años (248)",43,182,170,1,93.4,0.5,
"De 50 y más años (249)",68,338,314,,92.9,,
"Sup. no Univ. incompleta (250)",163,256,241,11,94.1,4.3,
"De 15 a 19 años (252)",10,,,,,,
"De 20 a 24 años (253)",64,47,46,6,97.9,12.8,
"De 25 a 29 años (254)",32,38,37,1,97.4,2.6,
"De 30 a 34 años (255)",15,32,32,1,100,3.1,
"De 35 a 39 años (256)",16,34,34,3,100,8.8,
"De 40 a 44 años (257)",10,37,33,,89.2,,
"De 45 a 49 años (258)",6,21,21,,100,,
"De 50 y más años (259)",10,47,38,,80.9,,
"Sup. no Univ. completa (260)",156,275,260,10,94.5,3.6,
"De 20 a 24 años (263)",40,24,24,4,100,16.7,
"De 25 a 29 años (264)",31,30,30,2,100,6.7,
"De 30 a 34 años (265)",23,46,46,2,100,4.3,
"De 35 a 39 años (266)",27,57,54,2,94.7,3.5,
"De 40 a 44 años (267)",12,26,25,,96.2,,
"De 45 a 49 años (268)",8,32,29,,90.6,,
"De 50 y más años (269)",15,60,52,,86.7,,
"Sup. Univ. incompleta (270)",55,60,60,3,100,5,
"De 15 a 19 años (272)",15,2,2,,100,,
"De 20 a 24 años (273)",15,7,7,2,100,28.6,
"De 25 a 29 años (274)",5,6,6,,100,,
"De 30 a 34 años (275)",9,11,11,,100,,
"De 35 a 39 años (276)",2,2,2,,100,,
"De 40 a 44 años (277)",3,9,9,1,100,11.1,
"De 45 a 49 años (278)",2,7,7,,100,,
"De 50 y más años (279)",4,16,16,,100,,
"Sup. Univ. completa (280)",127,206,202,6,98.1,2.9,
"De 20 a 24 años (283)",12,7,7,1,100,14.3,
"De 25 a 29 años (284)",22,16,16,1,100,6.3,
"De 30 a 34 años (285)",31,38,38,3,100,7.9,
"De 35 a 39 años (286)",16,17,17,1,100,5.9,
"De 40 a 44 años (287)",11,17,17,,100,,
"De 45 a 49 años (288)",6,18,17,,94.4,,
"De 50 y más años (289)",29,93,90,,96.8,,
