"CUADRO Nº 11: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 50 y más años (049)",2715,223,591,866,440,59,2,534
"Divorciado(a) (050)",146,3,11,28,31,23,14,36
"De 25 a 29 años (054)",8,,,,,,5,3
"De 30 a 34 años (055)",7,,,,,2,2,3
"De 35 a 39 años (056)",10,,,,1,3,2,4
"De 40 a 44 años (057)",11,,,,2,4,4,1
"De 45 a 49 años (058)",25,,,,12,6,1,6
"De 50 y más años (059)",85,3,11,28,16,8,,19
"Soltero(a) (060)",3526,4,20,54,168,370,600,2310
"De 12 a 14 años (061)",10,,,,,,1,9
"De 15 a 19 años (062)",81,,,,,,50,31
"De 20 a 24 años (063)",686,,,,,3,153,530
"De 25 a 29 años (064)",664,,,,,27,162,475
"De 30 a 34 años (065)",474,,,,,67,112,295
"De 35 a 39 años (066)",403,,,,10,99,60,234
"De 40 a 44 años (067)",362,,,,18,87,44,213
"De 45 a 49 años (068)",299,,,4,48,61,14,172
"De 50 y más años (069)",547,4,20,50,92,26,4,351
,,,,,,,,
"URBANA (080)",29443,285,1210,2759,3825,5849,8267,7248
"De 12 a 14 años (081)",38,,,,,,6,32
"De 15 a 19 años (082)",654,,,,,,368,286
"De 20 a 24 años (083)",2555,,,,,16,1502,1037
"De 25 a 29 años (084)",3192,,,,,197,1945,1050
"De 30 a 34 años (085)",3290,,,,,665,1797,828
"De 35 a 39 años (086)",3335,,,,54,1101,1442,738
"De 40 a 44 años (087)",3299,,,,288,1463,903,645
"De 45 a 49 años (088)",2818,,,25,641,1309,260,583
"De 50 y más años (089)",10262,285,1210,2734,2842,1098,44,2049
"Conviviente (090)",8700,7,39,145,544,1698,4312,1955
"De 12 a 14 años (091)",28,,,,,,5,23
"De 15 a 19 años (092)",495,,,,,,285,210
"De 20 a 24 años (093)",1460,,,,,6,1031,423
"De 25 a 29 años (094)",1636,,,,,110,1152,374
"De 30 a 34 años (095)",1413,,,,,294,851,268
"De 35 a 39 años (096)",1189,,,,11,380,595,203
"De 40 a 44 años (097)",862,,,,74,364,290,134
"De 45 a 49 años (098)",635,,,2,103,326,92,112
"De 50 y más años (099)",982,7,39,143,356,218,11,208
"Separado(a) (100)",1953,7,49,163,268,506,492,468
"De 15 a 19 años (102)",45,,,,,,22,23
"De 20 a 24 años (103)",172,,,,,4,109,59
"De 25 a 29 años (104)",205,,,,,22,131,52
"De 30 a 34 años (105)",238,,,,,79,103,56
"De 35 a 39 años (106)",252,,,,6,112,68,66
"De 40 a 44 años (107)",258,,,,36,126,42,54
"De 45 a 49 años (108)",213,,,2,60,99,12,40
"De 50 y más años (109)",570,7,49,161,166,64,5,118
"Casado(a) (110)",12721,63,564,1600,2400,3102,2837,2155
"De 12 a 14 años (111)",1,,,,,,,1
"De 15 a 19 años (112)",39,,,,,,15,24
"De 20 a 24 años (113)",307,,,,,3,214,90
"De 25 a 29 años (114)",722,,,,,34,504,184
"De 30 a 34 años (115)",1179,,,,,228,726,225
"De 35 a 39 años (116)",1475,,,,25,497,705,248
"De 40 a 44 años (117)",1764,,,,151,844,516,253
"De 45 a 49 años (118)",1543,,,16,388,766,135,238
"De 50 y más años (119)",5691,63,564,1584,1836,730,22,892
"Viudo(a) (120)",2699,203,528,775,421,176,61,535
"De 15 a 19 años (122)",1,,,,,,,1
"De 20 a 24 años (123)",9,,,,,,8,1
"De 25 a 29 años (124)",15,,,,,4,8,3
"De 30 a 34 años (125)",19,,,,,4,10,5
"De 35 a 39 años (126)",46,,,,1,20,15,10
"De 40 a 44 años (127)",65,,,,7,41,9,8
"De 45 a 49 años (128)",120,,,1,31,54,9,25
"De 50 y más años (129)",2424,203,528,774,382,53,2,482
"Divorciado(a) (130)",142,2,11,26,31,23,13,36
"De 25 a 29 años (134)",7,,,,,,4,3
"De 30 a 34 años (135)",7,,,,,2,2,3
"De 35 a 39 años (136)",10,,,,1,3,2,4
"De 40 a 44 años (137)",11,,,,2,4,4,1
"De 45 a 49 años (138)",25,,,,12,6,1,6
"De 50 y más años (139)",82,2,11,26,16,8,,19
"Soltero(a) (140)",3228,3,19,50,161,344,552,2099
"De 12 a 14 años (141)",9,,,,,,1,8
"De 15 a 19 años (142)",74,,,,,,46,28
"De 20 a 24 años (143)",607,,,,,3,140,464
"De 25 a 29 años (144)",607,,,,,27,146,434
"De 30 a 34 años (145)",434,,,,,58,105,271
"De 35 a 39 años (146)",363,,,,10,89,57,207
"De 40 a 44 años (147)",339,,,,18,84,42,195
"De 45 a 49 años (148)",282,,,4,47,58,11,162
"De 50 y más años (149)",513,3,19,46,86,25,4,330
,,,,,,,,
"RURAL (160)",3671,26,120,315,558,718,1199,735
"De 12 a 14 años (161)",3,,,,,,,3
"De 15 a 19 años (162)",103,,,,,,65,38
"De 20 a 24 años (163)",370,,,,,2,232,136
"De 25 a 29 años (164)",431,,,,,19,302,110
"De 30 a 34 años (165)",387,,,,,66,247,74
"De 35 a 39 años (166)",381,,,,5,131,183,62
"De 40 a 44 años (167)",382,,,,32,171,109,70
"De 45 a 49 años (168)",393,,,4,108,184,52,45
"De 50 y más años (169)",1221,26,120,311,413,145,9,197
"Conviviente (170)",1470,2,8,50,126,306,730,248
"De 12 a 14 años (171)",1,,,,,,,1
"De 15 a 19 años (172)",82,,,,,,51,31
"De 20 a 24 años (173)",214,,,,,2,162,50
"De 25 a 29 años (174)",259,,,,,15,200,44
"De 30 a 34 años (175)",213,,,,,32,147,34
"De 35 a 39 años (176)",175,,,,1,56,97,21
"De 40 a 44 años (177)",150,,,,12,72,47,19
"De 45 a 49 años (178)",141,,,2,26,73,22,18
"De 50 y más años (179)",235,2,8,48,87,56,4,30
"Separado(a) (180)",204,1,3,12,35,48,59,46
"De 15 a 19 años (182)",7,,,,,,6,1
"De 20 a 24 años (183)",24,,,,,,18,6
"De 25 a 29 años (184)",23,,,,,,15,8
"De 30 a 34 años (185)",18,,,,,6,9,3
"De 35 a 39 años (186)",26,,,,4,9,8,5
"De 40 a 44 años (187)",27,,,,1,15,1,10
"De 45 a 49 años (188)",25,,,,7,13,2,3
"De 50 y más años (189)",54,1,3,12,23,5,,10
"Casado(a) (190)",1371,1,45,155,322,321,353,174
"De 12 a 14 años (191)",1,,,,,,,1
"De 15 a 19 años (192)",7,,,,,,4,3
"De 20 a 24 años (193)",51,,,,,,39,12
"De 25 a 29 años (194)",89,,,,,4,69,16
"De 30 a 34 años (195)",115,,,,,19,83,13
"De 35 a 39 años (196)",136,,,,,55,72,9
"De 40 a 44 años (197)",176,,,,18,78,57,23
"De 45 a 49 años (198)",192,,,2,65,88,24,13
"De 50 y más años (199)",604,1,45,153,239,77,5,84
"Viudo(a) (200)",324,20,63,92,68,17,8,56
"De 20 a 24 años (203)",2,,,,,,,2
"De 25 a 29 años (204)",2,,,,,,1,1
"De 30 a 34 años (205)",1,,,,,,1,
"De 35 a 39 años (206)",4,,,,,1,3,
"De 40 a 44 años (207)",6,,,,1,3,2,
"De 45 a 49 años (208)",18,,,,9,7,1,1
"De 50 y más años (209)",291,20,63,92,58,6,,52
"Divorciado(a) (210)",4,1,,2,,,1,
"De 25 a 29 años (214)",1,,,,,,1,
"De 50 y más años (219)",3,1,,2,,,,
"Soltero(a) (220)",298,1,1,4,7,26,48,211
"De 12 a 14 años (221)",1,,,,,,,1
"De 15 a 19 años (222)",7,,,,,,4,3
"De 20 a 24 años (223)",79,,,,,,13,66
"De 25 a 29 años (224)",57,,,,,,16,41
"De 30 a 34 años (225)",40,,,,,9,7,24
"De 35 a 39 años (226)",40,,,,,10,3,27
"De 40 a 44 años (227)",23,,,,,3,2,18
"De 45 a 49 años (228)",17,,,,1,3,3,10
"De 50 y más años (229)",34,1,1,4,6,1,,21
