"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",23609,33799,32079,1174,94.9,3.5,
"De 12 a 14 años (041)",3633,23,23,1,100,4.3,
"De 15 a 19 años (042)",6142,564,554,175,98.2,31,
"De 20 a 24 años (043)",3387,2702,2647,358,98,13.2,
"De 25 a 29 años (044)",2687,4302,4177,295,97.1,6.9,
"De 30 a 34 años (045)",2067,4860,4717,164,97.1,3.4,
"De 35 a 39 años (046)",1904,5776,5549,124,96.1,2.1,
"De 40 a 44 años (047)",1499,5551,5201,50,93.7,0.9,
"De 45 a 49 años (048)",1056,4449,4158,7,93.5,0.2,
"De 50 y más años (049)",1234,5572,5053,,90.7,,
"Sup. no Univ. incompleta (050)",2736,2721,2612,133,96,4.9,
"De 15 a 19 años (052)",644,35,33,9,94.3,25.7,
"De 20 a 24 años (053)",909,306,301,59,98.4,19.3,
"De 25 a 29 años (054)",410,425,412,33,96.9,7.8,
"De 30 a 34 años (055)",288,531,513,19,96.6,3.6,
"De 35 a 39 años (056)",210,501,488,10,97.4,2,
"De 40 a 44 años (057)",121,329,306,3,93,0.9,
"De 45 a 49 años (058)",69,247,227,,91.9,,
"De 50 y más años (059)",85,347,332,,95.7,,
"Sup. no Univ. completa (060)",2522,3572,3430,149,96,4.2,
"De 20 a 24 años (063)",527,188,184,26,97.9,13.8,
"De 25 a 29 años (064)",657,580,562,59,96.9,10.2,
"De 30 a 34 años (065)",476,652,637,42,97.7,6.4,
"De 35 a 39 años (066)",370,720,697,15,96.8,2.1,
"De 40 a 44 años (067)",224,568,542,7,95.4,1.2,
"De 45 a 49 años (068)",122,356,339,,95.2,,
"De 50 y más años (069)",146,508,469,,92.3,,
"Sup. Univ. incompleta (070)",3604,2929,2800,129,95.6,4.4,
"De 15 a 19 años (072)",829,30,30,3,100,10,
"De 20 a 24 años (073)",1406,264,258,56,97.7,21.2,
"De 25 a 29 años (074)",481,410,401,34,97.8,8.3,
"De 30 a 34 años (075)",274,492,472,19,95.9,3.9,
"De 35 a 39 años (076)",267,608,588,14,96.7,2.3,
"De 40 a 44 años (077)",146,456,432,3,94.7,0.7,
"De 45 a 49 años (078)",88,284,252,,88.7,,
"De 50 y más años (079)",113,385,367,,95.3,,
"Sup. Univ. completa (080)",5422,7401,7109,264,96.1,3.6,
"De 20 a 24 años (083)",644,162,162,34,100,21,
"De 25 a 29 años (084)",1433,875,850,79,97.1,9,
"De 30 a 34 años (085)",1132,1267,1226,82,96.8,6.5,
"De 35 a 39 años (086)",821,1442,1403,46,97.3,3.2,
"De 40 a 44 años (087)",610,1368,1318,22,96.3,1.6,
"De 45 a 49 años (088)",395,1060,1007,1,95,0.1,
"De 50 y más años (089)",387,1227,1143,,93.2,,
,,,,,,,
"URBANA (100)",43667,95597,87001,1857,91,1.9,
"De 12 a 14 años (101)",4104,30,30,1,100,3.3,
"De 15 a 19 años (102)",6259,586,576,164,98.3,28,
"De 20 a 24 años (103)",5928,3342,3274,465,98,13.9,
"De 25 a 29 años (104)",5344,6613,6410,483,96.9,7.3,
"De 30 a 34 años (105)",4464,8943,8619,356,96.4,4,
"De 35 a 39 años (106)",4222,11851,11380,268,96,2.3,
"De 40 a 44 años (107)",3461,12456,11647,108,93.5,0.9,
"De 45 a 49 años (108)",2707,11815,10876,12,92.1,0.1,
"De 50 y más años (109)",7178,39961,34189,,85.6,,
"Sin nivel (110)",2961,17030,14080,34,82.7,0.2,
"De 12 a 14 años (111)",29,1,1,,100,,
"De 15 a 19 años (112)",39,14,14,1,100,7.1,
"De 20 a 24 años (113)",58,73,69,8,94.5,11,
"De 25 a 29 años (114)",55,105,103,7,98.1,6.7,
"De 30 a 34 años (115)",86,251,238,5,94.8,2,
"De 35 a 39 años (116)",100,377,351,7,93.1,1.9,
"De 40 a 44 años (117)",155,737,657,6,89.1,0.8,
"De 45 a 49 años (118)",195,1118,994,,88.9,,
"De 50 y más años (119)",2244,14354,11653,,81.2,,
"Educacion Inicial (120)",38,54,54,,100,,
"De 12 a 14 años (121)",4,2,2,,100,,
"De 15 a 19 años (122)",6,,,,,,
"De 20 a 24 años (123)",7,6,6,,100,,
"De 25 a 29 años (124)",9,14,14,,100,,
"De 30 a 34 años (125)",8,17,17,,100,,
"De 35 a 39 años (126)",4,15,15,,100,,
"Primaria (130)",9050,34794,31268,291,89.9,0.8,
"De 12 a 14 años (131)",1167,6,6,,100,,
"De 15 a 19 años (132)",305,77,76,17,98.7,22.1,
"De 20 a 24 años (133)",370,450,443,44,98.4,9.8,
"De 25 a 29 años (134)",526,1092,1051,51,96.2,4.7,
"De 30 a 34 años (135)",696,2034,1933,73,95,3.6,
"De 35 a 39 años (136)",983,3663,3490,75,95.3,2,
"De 40 a 44 años (137)",967,4414,4107,26,93,0.6,
"De 45 a 49 años (138)",934,4947,4506,5,91.1,0.1,
"De 50 y más años (139)",3102,18111,15656,,86.4,,
"Secundaria (140)",18341,27778,26306,899,94.7,3.2,
"De 12 a 14 años (141)",2904,21,21,1,100,4.8,
"De 15 a 19 años (142)",4586,434,427,135,98.4,31.1,
"De 20 a 24 años (143)",2401,1973,1930,259,97.8,13.1,
"De 25 a 29 años (144)",1993,3255,3154,231,96.9,7.1,
"De 30 a 34 años (145)",1620,3829,3706,124,96.8,3.2,
"De 35 a 39 años (146)",1525,4639,4458,102,96.1,2.2,
"De 40 a 44 años (147)",1268,4658,4356,41,93.5,0.9,
"De 45 a 49 años (148)",924,3874,3619,6,93.4,0.2,
"De 50 y más años (149)",1120,5095,4635,,91,,
"Sup. no Univ. incompleta (150)",2398,2542,2440,121,96,4.8,
"De 15 a 19 años (152)",558,32,30,8,93.8,25,
"De 20 a 24 años (153)",756,279,275,50,98.6,17.9,
"De 25 a 29 años (154)",360,388,378,32,97.4,8.2,
"De 30 a 34 años (155)",263,494,477,19,96.6,3.8,
"De 35 a 39 años (156)",201,481,468,9,97.3,1.9,
"De 40 a 44 años (157)",115,313,290,3,92.7,1,
"De 45 a 49 años (158)",61,213,195,,91.5,,
"De 50 y más años (159)",84,342,327,,95.6,,
"Sup. no Univ. completa (160)",2351,3388,3253,141,96,4.2,
"De 20 a 24 años (163)",468,168,164,24,97.6,14.3,
"De 25 a 29 años (164)",601,539,521,54,96.7,10,
"De 30 a 34 años (165)",454,626,612,41,97.8,6.5,
"De 35 a 39 años (166)",353,680,660,15,97.1,2.2,
"De 40 a 44 años (167)",217,552,529,7,95.8,1.3,
"De 45 a 49 años (168)",118,343,326,,95,,
"De 50 y más años (169)",140,480,441,,91.9,,
"Sup. Univ. incompleta (170)",3309,2786,2663,117,95.6,4.2,
"De 15 a 19 años (172)",765,29,29,3,100,10.3,
"De 20 a 24 años (173)",1261,241,235,48,97.5,19.9,
"De 25 a 29 años (174)",442,389,381,32,97.9,8.2,
"De 30 a 34 años (175)",251,457,441,17,96.5,3.7,
"De 35 a 39 años (176)",255,578,559,14,96.7,2.4,
"De 40 a 44 años (177)",140,440,416,3,94.5,0.7,
"De 45 a 49 años (178)",85,279,247,,88.5,,
"De 50 y más años (179)",110,373,355,,95.2,,
"Sup. Univ. completa (180)",5219,7225,6937,254,96,3.5,
"De 20 a 24 años (183)",607,152,152,32,100,21.1,
"De 25 a 29 años (184)",1358,831,808,76,97.2,9.1,
"De 30 a 34 años (185)",1086,1235,1195,77,96.8,6.2,
"De 35 a 39 años (186)",801,1418,1379,46,97.2,3.2,
"De 40 a 44 años (187)",599,1342,1292,22,96.3,1.6,
"De 45 a 49 años (188)",390,1041,989,1,95,0.1,
"De 50 y más años (189)",378,1206,1122,,93,,
,,,,,,,
"RURAL (200)",12537,31129,28029,564,90,1.8,
"De 12 a 14 años (201)",1286,5,5,,100,,
"De 15 a 19 años (202)",1992,209,206,62,98.6,29.7,
"De 20 a 24 años (203)",1797,1294,1269,169,98.1,13.1,
"De 25 a 29 años (204)",1457,2289,2220,135,97,5.9,
"De 30 a 34 años (205)",1069,2590,2491,91,96.2,3.5,
"De 35 a 39 años (206)",1094,3635,3427,67,94.3,1.8,
"De 40 a 44 años (207)",875,3811,3545,35,93,0.9,
"De 45 a 49 años (208)",707,3604,3299,5,91.5,0.1,
"De 50 y más años (209)",2260,13692,11567,,84.5,,
"Sin nivel (210)",1792,9910,8415,36,84.9,0.4,
"De 12 a 14 años (211)",9,,,,,,
"De 15 a 19 años (212)",23,9,9,4,100,44.4,
"De 20 a 24 años (213)",36,56,56,6,100,10.7,
"De 25 a 29 años (214)",66,162,155,8,95.7,4.9,
"De 30 a 34 años (215)",65,192,180,5,93.8,2.6,
"De 35 a 39 años (216)",107,413,383,6,92.7,1.5,
"De 40 a 44 años (217)",119,607,560,6,92.3,1,
"De 45 a 49 años (218)",141,793,716,1,90.3,0.1,
"De 50 y más años (219)",1226,7678,6356,,82.8,,
"Educacion Inicial (220)",21,30,28,,93.3,,
"De 12 a 14 años (221)",2,,,,,,
"De 15 a 19 años (222)",2,1,1,,100,,
"De 20 a 24 años (223)",5,7,6,,85.7,,
"De 25 a 29 años (224)",9,9,8,,88.9,,
"De 30 a 34 años (225)",3,13,13,,100,,
"Primaria (230)",4449,14486,13155,213,90.8,1.5,
"De 12 a 14 años (231)",546,3,3,,100,,
"De 15 a 19 años (232)",261,65,65,17,100,26.2,
"De 20 a 24 años (233)",376,422,411,43,97.4,10.2,
"De 25 a 29 años (234)",468,928,897,54,96.7,5.8,
"De 30 a 34 años (235)",438,1224,1164,38,95.1,3.1,
"De 35 a 39 años (236)",550,1971,1843,38,93.5,1.9,
"De 40 a 44 años (237)",495,2237,2069,20,92.5,0.9,
"De 45 a 49 años (238)",414,2165,1976,3,91.3,0.1,
"De 50 y más años (239)",901,5471,4727,,86.4,,
"Secundaria (240)",5268,6021,5773,274,95.9,4.6,
"De 12 a 14 años (241)",729,2,2,,100,,
"De 15 a 19 años (242)",1556,130,127,40,97.7,30.8,
"De 20 a 24 años (243)",986,729,717,99,98.4,13.6,
"De 25 a 29 años (244)",694,1047,1023,63,97.7,6,
"De 30 a 34 años (245)",447,1031,1011,40,98.1,3.9,
"De 35 a 39 años (246)",379,1137,1091,22,96,1.9,
"De 40 a 44 años (247)",231,893,845,9,94.6,1,
"De 45 a 49 años (248)",132,575,539,1,93.7,0.2,
"De 50 y más años (249)",114,477,418,,87.6,,
"Sup. no Univ. incompleta (250)",338,179,172,12,96.1,6.7,
"De 15 a 19 años (252)",86,3,3,1,100,33.3,
"De 20 a 24 años (253)",153,27,26,9,96.3,33.3,
"De 25 a 29 años (254)",50,37,34,1,91.9,2.7,
"De 30 a 34 años (255)",25,37,36,,97.3,,
"De 35 a 39 años (256)",9,20,20,1,100,5,
"De 40 a 44 años (257)",6,16,16,,100,,
"De 45 a 49 años (258)",8,34,32,,94.1,,
"De 50 y más años (259)",1,5,5,,100,,
"Sup. no Univ. completa (260)",171,184,177,7,96.2,3.8,
"De 20 a 24 años (263)",59,20,20,2,100,10,
"De 25 a 29 años (264)",56,41,41,4,100,9.8,
"De 30 a 34 años (265)",22,26,25,1,96.2,3.8,
"De 35 a 39 años (266)",17,40,37,,92.5,,
"De 40 a 44 años (267)",7,16,13,,81.3,,
"De 45 a 49 años (268)",4,13,13,,100,,
"De 50 y más años (269)",6,28,28,,100,,
"Sup. Univ. incompleta (270)",295,143,137,12,95.8,8.4,
"De 15 a 19 años (272)",64,1,1,,100,,
"De 20 a 24 años (273)",145,23,23,8,100,34.8,
"De 25 a 29 años (274)",39,21,20,2,95.2,9.5,
"De 30 a 34 años (275)",23,35,31,2,88.6,5.7,
"De 35 a 39 años (276)",12,30,29,,96.7,,
"De 40 a 44 años (277)",6,16,16,,100,,
"De 45 a 49 años (278)",3,5,5,,100,,
"De 50 y más años (279)",3,12,12,,100,,
"Sup. Univ. completa (280)",203,176,172,10,97.7,5.7,
"De 20 a 24 años (283)",37,10,10,2,100,20,
"De 25 a 29 años (284)",75,44,42,3,95.5,6.8,
"De 30 a 34 años (285)",46,32,31,5,96.9,15.6,
"De 35 a 39 años (286)",20,24,24,,100,,
"De 40 a 44 años (287)",11,26,26,,100,,
"De 45 a 49 años (288)",5,19,18,,94.7,,
"De 50 y más años (289)",9,21,21,,100,,
