"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 15 a 19 años (022)",7,7,3,2,2,,,,,,,6
"De 20 a 24 años (023)",5,5,1,2,1,1,,,,,,7
"De 25 a 29 años (024)",13,12,3,2,3,3,1,,,,1,22
"De 30 a 34 años (025)",7,5,,,1,,3,1,,,2,21
"De 35 a 39 años (026)",10,10,,,1,,6,2,1,,,50
"Primaria (030)",10568,10352,3320,1065,1113,1034,1693,1162,646,319,216,30275
"De 12 a 14 años (031)",1990,1981,1972,7,2,,,,,,9,11
"De 15 a 19 años (032)",1298,1264,953,250,53,8,,,,,34,380
"De 20 a 24 años (033)",1231,1165,223,391,351,163,35,2,,,66,1743
"De 25 a 29 años (034)",1202,1163,63,175,316,327,250,30,2,,39,3053
"De 30 a 34 años (035)",1076,1055,27,77,167,197,409,155,23,,21,3977
"De 35 a 39 años (036)",1006,997,17,50,80,147,368,240,82,13,9,4650
"De 40 a 44 años (037)",760,750,15,32,32,58,213,245,111,44,10,4212
"De 45 a 49 años (038)",571,568,3,23,34,51,142,145,113,57,3,3363
"De 50 y más años (039)",1434,1409,47,60,78,83,276,345,315,205,25,8886
"Secundaria (040)",4770,4654,2814,601,491,339,265,91,44,9,116,4791
"De 12 a 14 años (041)",943,938,936,2,,,,,,,5,2
"De 15 a 19 años (042)",1835,1821,1649,152,15,5,,,,,14,197
"De 20 a 24 años (043)",670,625,167,246,158,45,9,,,,45,734
"De 25 a 29 años (044)",452,431,31,111,155,95,34,4,1,,21,881
"De 30 a 34 años (045)",289,278,6,46,72,74,65,11,4,,11,788
"De 35 a 39 años (046)",219,214,5,18,44,64,62,16,5,,5,714
"De 40 a 44 años (047)",123,120,1,8,18,23,38,25,6,1,3,499
"De 45 a 49 años (048)",110,107,7,7,13,23,30,16,10,1,3,432
"De 50 y más años (049)",129,120,12,11,16,10,27,19,18,7,9,544
"Sup. no Univ. incompleta (050)",560,519,190,139,92,42,33,20,2,1,41,747
"De 15 a 19 años (052)",90,88,71,13,3,1,,,,,2,22
"De 20 a 24 años (053)",205,179,94,64,16,4,1,,,,26,112
"De 25 a 29 años (054)",92,83,15,35,24,8,,,1,,9,116
"De 30 a 34 años (055)",65,63,5,15,29,9,4,1,,,2,125
"De 35 a 39 años (056)",43,42,3,5,11,10,8,5,,,1,124
"De 40 a 44 años (057)",29,28,1,3,5,6,8,5,,,1,98
"De 45 a 49 años (058)",15,15,,2,3,1,7,2,,,,52
"De 50 y más años (059)",21,21,1,2,1,3,5,7,1,1,,98
"Sup. no Univ. completa (060)",801,744,138,199,152,115,99,26,6,9,57,1601
"De 20 a 24 años (063)",136,118,59,47,7,4,1,,,,18,77
"De 25 a 29 años (064)",170,152,38,70,29,9,5,1,,,18,183
"De 30 a 34 años (065)",151,144,18,45,50,24,7,,,,7,247
"De 35 a 39 años (066)",120,117,8,17,33,32,25,1,1,,3,299
"De 40 a 44 años (067)",78,76,10,7,15,13,21,9,1,,2,232
"De 45 a 49 años (068)",62,61,1,7,8,17,22,5,1,,1,213
"De 50 y más años (069)",84,76,4,6,10,16,18,10,3,9,8,350
"Sup. Univ. incompleta (070)",179,165,49,41,26,12,25,7,4,1,14,329
"De 15 a 19 años (072)",16,16,12,3,1,,,,,,,5
"De 20 a 24 años (073)",53,45,29,14,2,,,,,,8,18
"De 25 a 29 años (074)",23,20,4,7,7,1,1,,,,3,28
"De 30 a 34 años (075)",21,20,1,8,3,2,5,1,,,1,47
"De 35 a 39 años (076)",21,20,,2,7,5,6,,,,1,59
"De 40 a 44 años (077)",17,17,1,2,3,3,6,2,,,,56
"De 45 a 49 años (078)",14,14,,5,1,,5,2,1,,,51
"De 50 y más años (079)",14,13,2,,2,1,2,2,3,1,1,65
"Sup. Univ. completa (080)",488,412,100,91,102,51,53,12,3,,76,787
"De 20 a 24 años (083)",54,38,23,11,4,,,,,,16,19
"De 25 a 29 años (084)",120,91,36,27,20,3,4,,1,,29,101
"De 30 a 34 años (085)",114,96,20,36,29,9,2,,,,18,129
"De 35 a 39 años (086)",72,66,5,9,25,16,10,1,,,6,157
"De 40 a 44 años (087)",50,48,8,4,13,10,12,1,,,2,118
"De 45 a 49 años (088)",40,38,3,1,8,8,14,4,,,2,131
"De 50 y más años (089)",38,35,5,3,3,5,11,6,2,,3,132
,,,,,,,,,,,,
"URBANA (100)",6869,6608,2044,902,943,728,973,554,299,165,261,17159
"De 12 a 14 años (101)",752,747,744,3,,,,,,,5,3
"De 15 a 19 años (102)",947,935,811,104,17,3,,,,,12,147
"De 20 a 24 años (103)",854,761,247,293,160,53,8,,,,93,805
"De 25 a 29 años (104)",780,728,95,221,209,131,63,4,5,,52,1365
"De 30 a 34 años (105)",748,714,42,116,221,155,150,29,1,,34,1862
"De 35 a 39 años (106)",647,638,13,37,131,158,219,62,15,3,9,2294
"De 40 a 44 años (107)",495,478,19,36,63,56,167,106,25,6,17,2018
"De 45 a 49 años (108)",412,404,5,20,46,59,127,78,57,12,8,1972
"De 50 y más años (109)",1234,1203,68,72,96,113,239,275,196,144,31,6693
"Sin nivel (110)",1072,1033,89,74,92,141,228,187,127,95,39,5022
"De 12 a 14 años (111)",25,25,25,,,,,,,,,
"De 15 a 19 años (112)",25,23,16,6,1,,,,,,2,8
"De 20 a 24 años (113)",51,38,4,11,12,9,2,,,,13,71
"De 25 a 29 años (114)",50,48,1,13,8,15,9,,2,,2,129
"De 30 a 34 años (115)",91,87,2,5,13,27,35,5,,,4,300
"De 35 a 39 años (116)",102,101,,6,10,23,37,20,2,3,1,431
"De 40 a 44 años (117)",91,87,,9,5,7,36,19,6,5,4,426
"De 45 a 49 años (118)",85,82,1,,8,9,16,19,22,7,3,504
"De 50 y más años (119)",552,542,40,24,35,51,93,124,95,80,10,3153
"Educacion Inicial (120)",16,14,7,,4,,3,,,,2,20
"De 12 a 14 años (121)",4,4,4,,,,,,,,,
"De 15 a 19 años (122)",2,2,1,,1,,,,,,,2
"De 25 a 29 años (124)",5,4,2,,2,,,,,,1,4
"De 30 a 34 años (125)",3,2,,,1,,1,,,,1,6
"De 35 a 39 años (126)",2,2,,,,,2,,,,,8
"Primaria (130)",2364,2312,599,265,312,254,418,273,133,58,52,7013
"De 12 a 14 años (131)",352,349,348,1,,,,,,,3,1
"De 15 a 19 años (132)",220,216,166,43,7,,,,,,4,57
"De 20 a 24 años (133)",248,237,46,94,69,25,3,,,,11,319
"De 25 a 29 años (134)",243,230,14,52,70,58,32,3,1,,13,529
"De 30 a 34 años (135)",242,236,6,18,73,56,65,17,1,,6,728
"De 35 a 39 años (136)",232,232,,11,32,46,104,31,8,,,945
"De 40 a 44 años (137)",205,199,7,11,14,20,67,64,15,1,6,940
"De 45 a 49 años (138)",158,156,1,5,12,15,52,41,25,5,2,838
"De 50 y más años (139)",464,457,11,30,35,34,95,117,83,52,7,2656
"Secundaria (140)",1997,1953,1021,255,266,176,156,48,27,4,44,2565
"De 12 a 14 años (141)",371,369,367,2,,,,,,,2,2
"De 15 a 19 años (142)",625,619,568,44,4,3,,,,,6,61
"De 20 a 24 años (143)",255,237,54,98,67,16,2,,,,18,288
"De 25 a 29 años (144)",221,217,17,66,77,43,14,,,,4,407
"De 30 a 34 años (145)",153,150,2,21,50,39,33,5,,,3,407
"De 35 a 39 años (146)",136,133,4,5,33,42,37,7,5,,3,446
"De 40 a 44 años (147)",68,66,1,5,13,8,26,10,3,,2,258
"De 45 a 49 años (148)",75,74,2,5,9,17,22,11,8,,1,308
"De 50 y más años (149)",93,88,6,9,13,8,22,15,11,4,5,388
"Sup. no Univ. incompleta (150)",396,368,132,92,68,28,28,17,2,1,28,570
"De 15 a 19 años (152)",61,61,50,8,3,,,,,,,14
"De 20 a 24 años (153)",138,117,68,42,5,2,,,,,21,58
"De 25 a 29 años (154)",63,59,9,25,19,5,,,1,,4,87
"De 30 a 34 años (155)",45,44,3,9,23,5,3,1,,,1,91
"De 35 a 39 años (156)",34,33,2,3,9,8,8,3,,,1,99
"De 40 a 44 años (157)",25,24,,3,5,5,7,4,,,1,85
"De 45 a 49 años (158)",13,13,,1,3,1,6,2,,,,46
"De 50 y más años (159)",17,17,,1,1,2,4,7,1,1,,90
"Sup. no Univ. completa (160)",558,520,93,127,106,86,79,17,5,7,38,1171
"De 20 a 24 años (163)",88,77,42,30,3,1,1,,,,11,43
"De 25 a 29 años (164)",108,97,24,42,18,8,4,1,,,11,125
"De 30 a 34 años (165)",109,104,13,33,34,18,6,,,,5,181
"De 35 a 39 años (166)",80,79,4,7,25,24,19,,,,1,210
"De 40 a 44 años (167)",59,57,5,4,13,10,18,6,1,,2,185
"De 45 a 49 años (168)",42,41,1,5,6,12,15,1,1,,1,133
"De 50 y más años (169)",72,65,4,6,7,13,16,9,3,7,7,294
"Sup. Univ. incompleta (170)",134,125,39,28,20,8,21,6,3,,9,249
"De 15 a 19 años (172)",14,14,10,3,1,,,,,,,5
"De 20 a 24 años (173)",41,34,22,10,2,,,,,,7,14
"De 25 a 29 años (174)",14,12,3,5,3,,1,,,,2,15
"De 30 a 34 años (175)",18,18,1,6,3,2,5,1,,,,45
"De 35 a 39 años (176)",15,15,,,6,3,6,,,,,49
"De 40 a 44 años (177)",12,12,1,1,3,2,3,2,,,,39
"De 45 a 49 años (178)",10,10,,3,,,5,1,1,,,41
"De 50 y más años (179)",10,10,2,,2,1,1,2,2,,,41
"Sup. Univ. completa (180)",332,283,64,61,75,35,40,6,2,,49,549
"De 20 a 24 años (183)",33,21,11,8,2,,,,,,12,12
"De 25 a 29 años (184)",76,61,25,18,12,2,3,,1,,15,69
"De 30 a 34 años (185)",87,73,15,24,24,8,2,,,,14,104
"De 35 a 39 años (186)",46,43,3,5,16,12,6,1,,,3,106
"De 40 a 44 años (187)",35,33,5,3,10,4,10,1,,,2,85
"De 45 a 49 años (188)",29,28,,1,8,5,11,3,,,1,102
"De 50 y más años (189)",26,24,5,2,3,4,8,1,1,,2,71
,,,,,,,,,,,,
"RURAL (200)",17709,17272,5158,1681,1592,1589,2642,2166,1481,963,437,58530
"De 12 a 14 años (201)",2289,2280,2269,8,3,,,,,,9,14
"De 15 a 19 años (202)",2501,2456,2015,361,67,13,,,,,45,534
"De 20 a 24 años (203)",1852,1733,405,578,475,213,58,4,,,119,2440
"De 25 a 29 años (204)",1728,1632,116,255,440,416,349,52,4,,96,4239
"De 30 a 34 años (205)",1546,1504,51,141,203,267,540,254,46,2,42,5746
"De 35 a 39 años (206)",1559,1536,39,84,120,215,485,400,159,34,23,7386
"De 40 a 44 años (207)",1159,1146,36,45,53,97,292,330,200,93,13,6568
"De 45 a 49 años (208)",1005,996,30,51,42,88,198,241,202,144,9,6116
"De 50 y más años (209)",4070,3989,197,158,189,280,720,885,870,690,81,25487
"Sin nivel (210)",6082,5946,479,367,459,579,1209,1212,947,694,136,32031
"De 12 a 14 años (211)",67,67,64,2,1,,,,,,,4
"De 15 a 19 años (212)",177,172,122,39,9,2,,,,,5,63
"De 20 a 24 años (213)",301,281,52,85,84,40,18,2,,,20,464
"De 25 a 29 años (214)",386,360,20,36,87,86,108,21,2,,26,1091
"De 30 a 34 años (215)",480,470,14,25,60,80,160,109,20,2,10,1974
"De 35 a 39 años (216)",613,607,14,14,40,76,182,177,83,21,6,3196
"De 40 a 44 años (217)",506,498,19,16,25,33,125,130,101,49,8,2945
"De 45 a 49 años (218)",520,515,20,26,13,38,89,126,112,91,5,3342
"De 50 y más años (219)",3032,2976,154,124,140,224,527,647,629,531,56,18952
"Educacion Inicial (220)",42,41,16,6,4,4,7,3,1,,1,86
"De 12 a 14 años (221)",12,12,12,,,,,,,,,
"De 15 a 19 años (222)",5,5,2,2,1,,,,,,,4
"De 20 a 24 años (223)",5,5,1,2,1,1,,,,,,7
"De 25 a 29 años (224)",8,8,1,2,1,3,1,,,,,18
"De 30 a 34 años (225)",4,3,,,,,2,1,,,1,15
"De 35 a 39 años (226)",8,8,,,1,,4,2,1,,,42
"Primaria (230)",8204,8040,2721,800,801,780,1275,889,513,261,164,23262
"De 12 a 14 años (231)",1638,1632,1624,6,2,,,,,,6,10
"De 15 a 19 años (232)",1078,1048,787,207,46,8,,,,,30,323
"De 20 a 24 años (233)",983,928,177,297,282,138,32,2,,,55,1424
"De 25 a 29 años (234)",959,933,49,123,246,269,218,27,1,,26,2524
"De 30 a 34 años (235)",834,819,21,59,94,141,344,138,22,,15,3249
"De 35 a 39 años (236)",774,765,17,39,48,101,264,209,74,13,9,3705
"De 40 a 44 años (237)",555,551,8,21,18,38,146,181,96,43,4,3272
"De 45 a 49 años (238)",413,412,2,18,22,36,90,104,88,52,1,2525
"De 50 y más años (239)",970,952,36,30,43,49,181,228,232,153,18,6230
"Secundaria (240)",2773,2701,1793,346,225,163,109,43,17,5,72,2226
"De 12 a 14 años (241)",572,569,569,,,,,,,,3,
"De 15 a 19 años (242)",1210,1202,1081,108,11,2,,,,,8,136
"De 20 a 24 años (243)",415,388,113,148,91,29,7,,,,27,446
"De 25 a 29 años (244)",231,214,14,45,78,52,20,4,1,,17,474
"De 30 a 34 años (245)",136,128,4,25,22,35,32,6,4,,8,381
"De 35 a 39 años (246)",83,81,1,13,11,22,25,9,,,2,268
"De 40 a 44 años (247)",55,54,,3,5,15,12,15,3,1,1,241
"De 45 a 49 años (248)",35,33,5,2,4,6,8,5,2,1,2,124
"De 50 y más años (249)",36,32,6,2,3,2,5,4,7,3,4,156
"Sup. no Univ. incompleta (250)",164,151,58,47,24,14,5,3,,,13,177
"De 15 a 19 años (252)",29,27,21,5,,1,,,,,2,8
"De 20 a 24 años (253)",67,62,26,22,11,2,1,,,,5,54
"De 25 a 29 años (254)",29,24,6,10,5,3,,,,,5,29
"De 30 a 34 años (255)",20,19,2,6,6,4,1,,,,1,34
"De 35 a 39 años (256)",9,9,1,2,2,2,,2,,,,25
"De 40 a 44 años (257)",4,4,1,,,1,1,1,,,,13
"De 45 a 49 años (258)",2,2,,1,,,1,,,,,6
"De 50 y más años (259)",4,4,1,1,,1,1,,,,,8
"Sup. no Univ. completa (260)",243,224,45,72,46,29,20,9,1,2,19,430
"De 20 a 24 años (263)",48,41,17,17,4,3,,,,,7,34
"De 25 a 29 años (264)",62,55,14,28,11,1,1,,,,7,58
"De 30 a 34 años (265)",42,40,5,12,16,6,1,,,,2,66
"De 35 a 39 años (266)",40,38,4,10,8,8,6,1,1,,2,89
"De 40 a 44 años (267)",19,19,5,3,2,3,3,3,,,,47
"De 45 a 49 años (268)",20,20,,2,2,5,7,4,,,,80
"De 50 y más años (269)",12,11,,,3,3,2,1,,2,1,56
"Sup. Univ. incompleta (270)",45,40,10,13,6,4,4,1,1,1,5,80
"De 15 a 19 años (272)",2,2,2,,,,,,,,,
"De 20 a 24 años (273)",12,11,7,4,,,,,,,1,4
"De 25 a 29 años (274)",9,8,1,2,4,1,,,,,1,13
"De 30 a 34 años (275)",3,2,,2,,,,,,,1,2
"De 35 a 39 años (276)",6,5,,2,1,2,,,,,1,10
"De 40 a 44 años (277)",5,5,,1,,1,3,,,,,17
"De 45 a 49 años (278)",4,4,,2,1,,,1,,,,10
"De 50 y más años (279)",4,3,,,,,1,,1,1,1,24
"Sup. Univ. completa (280)",156,129,36,30,27,16,13,6,1,,27,238
"De 20 a 24 años (283)",21,17,12,3,2,,,,,,4,7
"De 25 a 29 años (284)",44,30,11,9,8,1,1,,,,14,32
"De 30 a 34 años (285)",27,23,5,12,5,1,,,,,4,25
"De 35 a 39 años (286)",26,23,2,4,9,4,4,,,,3,51
"De 40 a 44 años (287)",15,15,3,1,3,6,2,,,,,33
"De 45 a 49 años (288)",11,10,3,,,3,3,1,,,1,29
"De 50 y más años (289)",12,11,,1,,1,3,5,1,,1,61
