"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",114,112,1,88,16,5,,2,,,2,147
"De 25 a 29 años (024)",121,119,1,67,35,10,5,1,,,2,196
"De 30 a 34 años (025)",98,96,,32,29,21,12,2,,,2,216
"De 35 a 39 años (026)",98,98,3,28,24,13,18,10,2,,,273
"De 40 a 44 años (027)",75,73,1,9,10,15,25,8,3,2,2,278
"De 45 a 49 años (028)",71,70,,12,15,18,10,10,2,3,1,256
"De 50 y más años (029)",156,153,6,21,19,17,36,23,15,16,3,731
"Casado(a) (030)",9820,9694,273,536,1142,1412,2604,1791,1126,810,126,48803
"De 12 a 14 años (031)",5,1,1,,,,,,,,4,
"De 15 a 19 años (032)",45,33,7,11,9,5,1,,,,12,48
"De 20 a 24 años (033)",378,368,13,92,158,70,34,1,,,10,770
"De 25 a 29 años (034)",934,924,21,100,213,272,282,32,4,,10,2786
"De 30 a 34 años (035)",1245,1227,17,71,196,271,455,180,36,1,18,4753
"De 35 a 39 años (036)",1440,1429,13,50,180,228,471,323,137,27,11,6734
"De 40 a 44 años (037)",1311,1302,22,30,110,167,372,303,202,96,9,7099
"De 45 a 49 años (038)",1122,1113,19,33,79,125,290,239,185,143,9,6559
"De 50 y más años (039)",3340,3297,160,149,197,274,699,713,562,543,43,20054
"Viudo(a) (040)",2733,2674,159,149,201,282,596,556,349,382,59,14938
"De 15 a 19 años (042)",4,2,1,1,,,,,,,2,1
"De 20 a 24 años (043)",11,10,1,5,2,2,,,,,1,15
"De 25 a 29 años (044)",22,21,1,3,3,10,3,1,,,1,58
"De 30 a 34 años (045)",33,33,,5,4,9,12,2,,1,,115
"De 35 a 39 años (046)",80,80,3,5,10,14,31,12,5,,,325
"De 40 a 44 años (047)",118,116,5,2,14,17,30,28,15,5,2,575
"De 45 a 49 años (048)",171,170,2,4,9,25,49,41,28,12,1,948
"De 50 y más años (049)",2294,2242,146,124,159,205,471,472,301,364,52,12901
"Divorciado(a) (050)",93,89,1,16,16,15,25,6,8,2,4,338
"De 15 a 19 años (052)",1,,,,,,,,,,1,
"De 20 a 24 años (053)",9,9,,6,2,,,1,,,,16
"De 25 a 29 años (054)",1,1,,,1,,,,,,,2
"De 30 a 34 años (055)",9,9,,3,2,1,3,,,,,23
"De 35 a 39 años (056)",13,12,,2,2,4,1,1,2,,1,45
"De 40 a 44 años (057)",7,7,,1,2,,2,,2,,,32
"De 45 a 49 años (058)",7,7,,,1,1,4,,1,,,29
"De 50 y más años (059)",46,44,1,4,6,9,15,4,3,2,2,191
"Soltero(a) (060)",8354,7551,7152,278,65,30,26,,,,803,602
"De 12 a 14 años (061)",3184,3183,3179,3,1,,,,,,1,5
"De 15 a 19 años (062)",3050,3047,3009,33,3,2,,,,,3,45
"De 20 a 24 años (063)",1159,791,707,71,10,3,,,,,368,100
"De 25 a 29 años (064)",383,145,91,40,9,3,2,,,,238,75
"De 30 a 34 años (065)",157,98,41,40,11,3,3,,,,59,83
"De 35 a 39 años (066)",129,87,28,42,9,5,3,,,,42,87
"De 40 a 44 años (067)",69,42,16,10,5,3,8,,,,27,61
"De 45 a 49 años (068)",50,33,9,13,6,1,4,,,,17,44
"De 50 y más años (069)",173,125,72,26,11,10,6,,,,48,102
,,,,,,,,,,,,
"URBANA (080)",10738,10097,3007,1391,1341,1177,1551,897,439,294,641,27180
"De 12 a 14 años (081)",1054,1048,1044,4,,,,,,,6,4
"De 15 a 19 años (082)",1494,1447,1296,140,11,,,,,,47,162
"De 20 a 24 años (083)",1227,985,383,393,157,33,16,3,,,242,892
"De 25 a 29 años (084)",1138,964,81,332,292,178,75,4,2,,174,1809
"De 30 a 34 años (085)",1013,958,39,183,274,225,194,38,4,1,55,2519
"De 35 a 39 años (086)",968,936,29,110,222,218,247,78,30,2,32,3055
"De 40 a 44 años (087)",787,765,21,47,120,167,224,120,53,13,22,3107
"De 45 a 49 años (088)",675,662,10,46,87,118,191,139,48,23,13,2975
"De 50 y más años (089)",2382,2332,104,136,178,238,604,515,302,255,50,12657
"Conviviente (090)",2833,2706,194,821,651,425,373,152,64,26,127,6783
"De 12 a 14 años (091)",10,7,5,2,,,,,,,3,2
"De 15 a 19 años (092)",197,159,42,111,6,,,,,,38,123
"De 20 a 24 años (093)",569,528,69,307,118,25,7,2,,,41,661
"De 25 a 29 años (094)",635,610,37,229,198,110,36,,,,25,1106
"De 30 a 34 años (095)",504,492,17,96,157,116,94,9,2,1,12,1236
"De 35 a 39 años (096)",351,348,7,32,94,84,97,23,10,1,3,1127
"De 40 a 44 años (097)",222,220,7,16,35,51,53,44,11,3,2,871
"De 45 a 49 años (098)",153,152,3,12,22,21,36,39,13,6,1,703
"De 50 y más años (099)",192,190,7,16,21,18,50,35,28,15,2,954
"Separado(a) (100)",396,386,4,137,84,54,63,28,10,6,10,1078
"De 12 a 14 años (101)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (102)",17,14,,13,1,,,,,,3,15
"De 20 a 24 años (103)",35,35,,29,5,,,1,,,,45
"De 25 a 29 años (104)",64,62,,33,21,6,2,,,,2,102
"De 30 a 34 años (105)",55,54,,20,17,12,4,1,,,1,113
"De 35 a 39 años (106)",52,52,1,13,16,8,9,5,,,,141
"De 40 a 44 años (107)",47,46,,7,7,9,19,2,1,1,1,161
"De 45 a 49 años (108)",43,43,,8,9,13,7,5,,1,,139
"De 50 y más años (109)",81,79,3,13,8,6,22,14,9,4,2,361
"Casado(a) (110)",3110,3080,63,212,490,561,842,500,253,159,30,13718
"De 12 a 14 años (111)",2,1,1,,,,,,,,1,
"De 15 a 19 años (112)",10,7,2,3,2,,,,,,3,7
"De 20 a 24 años (113)",68,64,1,20,29,5,9,,,,4,130
"De 25 a 29 años (114)",217,214,6,43,66,58,35,4,2,,3,540
"De 30 a 34 años (115)",346,340,4,38,91,89,89,27,2,,6,1063
"De 35 a 39 años (116)",451,449,5,29,103,114,130,49,18,1,2,1624
"De 40 a 44 años (117)",430,427,4,13,68,97,139,65,34,7,3,1820
"De 45 a 49 años (118)",384,383,2,14,46,75,119,77,35,15,1,1819
"De 50 y más años (119)",1202,1195,38,52,85,123,321,278,162,136,7,6715
"Viudo(a) (120)",919,910,21,47,70,106,238,217,108,103,9,5059
"De 20 a 24 años (123)",1,1,,,,1,,,,,,3
"De 25 a 29 años (124)",3,3,,,2,1,,,,,,7
"De 30 a 34 años (125)",13,13,,3,1,5,3,1,,,,39
"De 35 a 39 años (126)",23,23,,2,5,5,9,1,1,,,84
"De 40 a 44 años (127)",39,38,,2,4,8,7,9,6,2,1,194
"De 45 a 49 años (128)",54,53,1,1,4,7,21,18,,1,1,253
"De 50 y más años (129)",786,779,20,39,54,79,198,188,101,100,7,4479
"Divorciado(a) (130)",45,44,,7,5,9,19,,4,,1,163
"De 20 a 24 años (133)",2,2,,2,,,,,,,,2
"De 25 a 29 años (134)",1,1,,,1,,,,,,,2
"De 30 a 34 años (135)",5,5,,2,,,3,,,,,15
"De 35 a 39 años (136)",5,5,,1,,3,,,1,,,18
"De 40 a 44 años (137)",5,5,,1,1,,2,,1,,,21
"De 45 a 49 años (138)",6,6,,,1,1,4,,,,,21
"De 50 y más años (139)",21,20,,1,2,5,10,,2,,1,84
"Soltero(a) (140)",3435,2971,2725,167,41,22,16,,,,464,379
"De 12 a 14 años (141)",1040,1039,1038,1,,,,,,,1,1
"De 15 a 19 años (142)",1270,1267,1252,13,2,,,,,,3,17
"De 20 a 24 años (143)",552,355,313,35,5,2,,,,,197,51
"De 25 a 29 años (144)",218,74,38,27,4,3,2,,,,144,52
"De 30 a 34 años (145)",90,54,18,24,8,3,1,,,,36,53
"De 35 a 39 años (146)",86,59,16,33,4,4,2,,,,27,61
"De 40 a 44 años (147)",44,29,10,8,5,2,4,,,,15,40
"De 45 a 49 años (148)",35,25,4,11,5,1,4,,,,10,40
"De 50 y más años (149)",100,69,36,15,8,7,3,,,,31,64
,,,,,,,,,,,,
"RURAL (160)",17656,16996,5067,1605,1641,1600,2799,1984,1271,1029,660,57259
"De 12 a 14 años (161)",2173,2150,2144,5,1,,,,,,23,7
"De 15 a 19 años (162)",2226,2155,1847,251,44,10,3,,,,71,381
"De 20 a 24 años (163)",1974,1747,493,608,414,176,49,7,,,227,2215
"De 25 a 29 años (164)",1733,1610,108,273,396,394,392,43,4,,123,4240
"De 30 a 34 años (165)",1509,1470,48,98,232,306,531,207,43,5,39,5556
"De 35 a 39 años (166)",1507,1479,33,70,155,189,491,362,148,31,28,7069
"De 40 a 44 años (167)",1302,1279,39,26,81,123,358,326,222,104,23,7262
"De 45 a 49 años (168)",1079,1061,28,41,60,85,245,238,200,164,18,6556
"De 50 y más años (169)",4153,4045,327,233,258,317,730,801,654,725,108,23973
"Conviviente (170)",3783,3621,282,905,757,514,620,320,141,82,162,10840
"De 12 a 14 años (171)",24,6,3,3,,,,,,,18,3
"De 15 a 19 años (172)",382,325,83,202,35,3,2,,,,57,289
"De 20 a 24 años (173)",961,914,85,432,265,104,24,4,,,47,1398
"De 25 a 29 años (174)",775,754,38,166,229,167,139,13,2,,21,1826
"De 30 a 34 años (175)",476,473,12,34,107,110,146,52,9,3,3,1649
"De 35 a 39 años (176)",364,361,8,21,58,59,117,71,22,5,3,1533
"De 40 a 44 años (177)",287,284,9,5,25,37,92,63,42,11,3,1453
"De 45 a 49 años (178)",180,178,5,13,15,12,43,48,19,23,2,992
"De 50 y más años (179)",334,326,39,29,23,22,57,69,47,40,8,1697
"Separado(a) (180)",382,372,9,154,66,45,43,28,12,15,10,1057
"De 12 a 14 años (181)",2,,,,,,,,,,2,
"De 15 a 19 años (182)",24,22,1,20,1,,,,,,2,22
"De 20 a 24 años (183)",79,77,1,59,11,5,,1,,,2,102
"De 25 a 29 años (184)",57,57,1,34,14,4,3,1,,,,94
"De 30 a 34 años (185)",43,42,,12,12,9,8,1,,,1,103
"De 35 a 39 años (186)",46,46,2,15,8,5,9,5,2,,,132
"De 40 a 44 años (187)",28,27,1,2,3,6,6,6,2,1,1,117
"De 45 a 49 años (188)",28,27,,4,6,5,3,5,2,2,1,117
"De 50 y más años (189)",75,74,3,8,11,11,14,9,6,12,1,370
"Casado(a) (190)",6710,6614,210,324,652,851,1762,1291,873,651,96,35085
"De 12 a 14 años (191)",3,,,,,,,,,,3,
"De 15 a 19 años (192)",35,26,5,8,7,5,1,,,,9,41
"De 20 a 24 años (193)",310,304,12,72,129,65,25,1,,,6,640
"De 25 a 29 años (194)",717,710,15,57,147,214,247,28,2,,7,2246
"De 30 a 34 años (195)",899,887,13,33,105,182,366,153,34,1,12,3690
"De 35 a 39 años (196)",989,980,8,21,77,114,341,274,119,26,9,5110
"De 40 a 44 años (197)",881,875,18,17,42,70,233,238,168,89,6,5279
"De 45 a 49 años (198)",738,730,17,19,33,50,171,162,150,128,8,4740
"De 50 y más años (199)",2138,2102,122,97,112,151,378,435,400,407,36,13339
"Viudo(a) (200)",1814,1764,138,102,131,176,358,339,241,279,50,9879
"De 15 a 19 años (202)",4,2,1,1,,,,,,,2,1
"De 20 a 24 años (203)",10,9,1,5,2,1,,,,,1,12
"De 25 a 29 años (204)",19,18,1,3,1,9,3,1,,,1,51
"De 30 a 34 años (205)",20,20,,2,3,4,9,1,,1,,76
"De 35 a 39 años (206)",57,57,3,3,5,9,22,11,4,,,241
"De 40 a 44 años (207)",79,78,5,,10,9,23,19,9,3,1,381
"De 45 a 49 años (208)",117,117,1,3,5,18,28,23,28,11,,695
"De 50 y más años (209)",1508,1463,126,85,105,126,273,284,200,264,45,8422
"Divorciado(a) (210)",48,45,1,9,11,6,6,6,4,2,3,175
"De 15 a 19 años (212)",1,,,,,,,,,,1,
"De 20 a 24 años (213)",7,7,,4,2,,,1,,,,14
"De 30 a 34 años (215)",4,4,,1,2,1,,,,,,8
"De 35 a 39 años (216)",8,7,,1,2,1,1,1,1,,1,27
"De 40 a 44 años (217)",2,2,,,1,,,,1,,,11
"De 45 a 49 años (218)",1,1,,,,,,,1,,,8
"De 50 y más años (219)",25,24,1,3,4,4,5,4,1,2,1,107
"Soltero(a) (220)",4919,4580,4427,111,24,8,10,,,,339,223
"De 12 a 14 años (221)",2144,2144,2141,2,1,,,,,,,4
"De 15 a 19 años (222)",1780,1780,1757,20,1,2,,,,,,28
"De 20 a 24 años (223)",607,436,394,36,5,1,,,,,171,49
"De 25 a 29 años (224)",165,71,53,13,5,,,,,,94,23
"De 30 a 34 años (225)",67,44,23,16,3,,2,,,,23,30
"De 35 a 39 años (226)",43,28,12,9,5,1,1,,,,15,26
"De 40 a 44 años (227)",25,13,6,2,,1,4,,,,12,21
"De 45 a 49 años (228)",15,8,5,2,1,,,,,,7,4
"De 50 y más años (229)",73,56,36,11,3,3,3,,,,17,38
