"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Otra (034)",1,,,,1
"Ocupación no especificada (035)",295,264,18,9,4
,,,,,
"URBANA (036)",11926,8836,1365,955,770
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",46,,8,13,25
"Profes., científicos e intelectuales (038)",1206,215,247,540,204
"Técnicos de nivel medio y trab. asimilados (039)",210,88,28,23,71
"Jefes y empleados de oficina (040)",332,37,30,36,229
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1440,1298,102,24,16
"Agricult.trabaj.calif.agrop.y pesqueros (042)",3334,2983,339,10,2
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",528,411,79,32,6
"Obreros construc.,conf.,papel, fab., instr. (044)",583,413,67,69,34
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",3742,3065,403,167,107
"Otra (046)",56,,,,56
"Ocupación no especificada (047)",449,326,62,41,20
"Hombres (048)",7961,5777,1005,626,553
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",35,,7,9,19
"Profes., científicos e intelectuales (050)",635,101,136,280,118
"Técnicos de nivel medio y trab. asimilados (051)",149,66,22,14,47
"Jefes y empleados de oficina (052)",228,21,20,24,163
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",612,522,58,19,13
"Agricult.trabaj.calif.agrop.y pesqueros (054)",2860,2560,289,9,2
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",433,331,67,29,6
"Obreros construc.,conf.,papel, fab., instr. (056)",569,401,65,69,34
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",2117,1603,294,140,80
"Otra (058)",55,,,,55
"Ocupación no especificada (059)",268,172,47,33,16
"Mujeres (060)",3965,3059,360,329,217
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",11,,1,4,6
"Profes., científicos e intelectuales (062)",571,114,111,260,86
"Técnicos de nivel medio y trab. asimilados (063)",61,22,6,9,24
"Jefes y empleados de oficina (064)",104,16,10,12,66
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",828,776,44,5,3
"Agricult.trabaj.calif.agrop.y pesqueros (066)",474,423,50,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",95,80,12,3,
"Obreros construc.,conf.,papel, fab., instr. (068)",14,12,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",1625,1462,109,27,27
"Otra (070)",1,,,,1
"Ocupación no especificada (071)",181,154,15,8,4
,,,,,
"RURAL (072)",9287,8310,828,115,34
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",17,,12,1,4
"Profes., científicos e intelectuales (074)",321,173,121,26,1
"Técnicos de nivel medio y trab. asimilados (075)",28,19,3,1,5
"Jefes y empleados de oficina (076)",11,3,2,,6
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",266,249,14,1,2
"Agricult.trabaj.calif.agrop.y pesqueros (078)",4906,4632,263,11,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",84,53,19,7,5
"Obreros construc.,conf.,papel, fab., instr. (080)",43,37,5,,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",3431,2977,379,65,10
"Ocupación no especificada (083)",180,167,10,3,
"Hombres (084)",6906,6128,659,91,28
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",15,,12,1,2
"Profes., científicos e intelectuales (086)",210,101,90,18,1
"Técnicos de nivel medio y trab. asimilados (087)",18,11,3,1,3
"Jefes y empleados de oficina (088)",10,3,2,,5
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",157,145,10,,2
"Agricult.trabaj.calif.agrop.y pesqueros (090)",4357,4111,235,11,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",75,46,18,7,4
"Obreros construc.,conf.,papel, fab., instr. (092)",40,34,5,,1
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1958,1620,277,51,10
"Ocupación no especificada (095)",66,57,7,2,
"Mujeres (096)",2381,2182,169,24,6
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",2,,,,2
"Profes., científicos e intelectuales (098)",111,72,31,8,
"Técnicos de nivel medio y trab. asimilados (099)",10,8,,,2
"Jefes y empleados de oficina (100)",1,,,,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",109,104,4,1,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",549,521,28,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",9,7,1,,1
"Obreros construc.,conf.,papel, fab., instr. (104)",3,3,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",1473,1357,102,14,
"Ocupación no especificada (107)",114,110,3,1,
