"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (033)",68,65,8,21,20,14,2,,,,3,111
"De 25 a 29 años (034)",67,65,5,13,13,16,15,3,,,2,172
"De 30 a 34 años (035)",79,78,4,6,10,17,31,9,1,,1,280
"De 35 a 39 años (036)",104,102,2,6,11,19,35,19,9,1,2,445
"De 40 a 44 años (037)",92,92,6,4,7,17,23,24,8,3,,423
"De 45 a 49 años (038)",107,106,2,3,5,10,30,30,15,11,1,619
"De 50 y más años (039)",443,441,14,11,26,37,95,88,95,75,2,2824
"Secundaria (040)",903,887,409,121,97,91,101,38,18,12,16,1558
"De 12 a 14 años (041)",133,133,132,1,,,,,,,,1
"De 15 a 19 años (042)",249,248,222,24,2,,,,,,1,28
"De 20 a 24 años (043)",125,115,33,47,27,8,,,,,10,125
"De 25 a 29 años (044)",104,101,14,26,24,28,8,1,,,3,200
"De 30 a 34 años (045)",67,66,2,7,17,15,22,3,,,1,199
"De 35 a 39 años (046)",46,46,1,5,7,14,14,4,1,,,152
"De 40 a 44 años (047)",40,39,,2,7,9,11,7,3,,1,161
"De 45 a 49 años (048)",42,42,1,2,4,12,13,6,3,1,,175
"De 50 y más años (049)",97,97,4,7,9,5,33,17,11,11,,517
"Sup. no Univ. incompleta (050)",136,130,32,25,26,20,13,8,2,4,6,313
"De 15 a 19 años (052)",12,12,11,1,,,,,,,,1
"De 20 a 24 años (053)",34,33,16,11,6,,,,,,1,23
"De 25 a 29 años (054)",24,19,2,7,6,3,1,,,,5,32
"De 30 a 34 años (055)",14,14,2,2,5,4,1,,,,,29
"De 35 a 39 años (056)",12,12,,3,3,4,2,,,,,29
"De 40 a 44 años (057)",7,7,,,,4,3,,,,,26
"De 45 a 49 años (058)",12,12,1,1,1,1,4,3,1,,,53
"De 50 y más años (059)",21,21,,,5,4,2,5,1,4,,120
"Sup. no Univ. completa (060)",141,129,25,28,33,15,16,5,6,1,12,301
"De 20 a 24 años (063)",20,16,10,6,,,,,,,4,6
"De 25 a 29 años (064)",23,19,5,8,5,1,,,,,4,21
"De 30 a 34 años (065)",24,23,3,7,9,1,3,,,,1,40
"De 35 a 39 años (066)",21,20,1,1,11,5,1,,1,,1,51
"De 40 a 44 años (067)",18,18,2,2,3,3,5,3,,,,56
"De 45 a 49 años (068)",8,8,1,1,2,1,2,1,,,,25
"De 50 y más años (069)",27,25,3,3,3,4,5,1,5,1,2,102
"Sup. Univ. incompleta (070)",36,32,19,3,6,2,1,1,,,4,32
"De 15 a 19 años (072)",4,4,4,,,,,,,,,
"De 20 a 24 años (073)",18,15,12,2,1,,,,,,3,4
"De 25 a 29 años (074)",3,3,2,1,,,,,,,,1
"De 30 a 34 años (075)",4,3,1,,1,1,,,,,1,5
"De 35 a 39 años (076)",4,4,,,3,1,,,,,,9
"De 50 y más años (079)",3,3,,,1,,1,1,,,,13
"Sup. Univ. completa (080)",65,58,10,13,14,12,8,1,,,7,117
"De 20 a 24 años (083)",2,1,1,,,,,,,,1,
"De 25 a 29 años (084)",12,10,6,2,1,1,,,,,2,7
"De 30 a 34 años (085)",11,10,1,3,2,3,1,,,,1,20
"De 35 a 39 años (086)",13,13,,2,5,4,2,,,,,32
"De 40 a 44 años (087)",7,7,,2,2,1,2,,,,,19
"De 45 a 49 años (088)",8,7,1,3,2,,1,,,,1,11
"De 50 y más años (089)",12,10,1,1,2,3,2,1,,,2,28
,,,,,,,,,,,,
"URBANA (100)",973,953,229,120,119,127,158,93,63,44,20,3058
"De 12 a 14 años (101)",71,71,71,,,,,,,,,
"De 15 a 19 años (102)",101,101,91,8,2,,,,,,,12
"De 20 a 24 años (103)",83,73,27,31,10,4,1,,,,10,67
"De 25 a 29 años (104)",86,81,10,31,24,12,3,1,,,5,133
"De 30 a 34 años (105)",82,81,8,15,23,21,12,2,,,1,188
"De 35 a 39 años (106)",75,74,1,11,15,24,17,4,2,,1,224
"De 40 a 44 años (107)",71,70,3,4,10,20,21,10,2,,1,254
"De 45 a 49 años (108)",70,70,3,8,6,12,23,11,6,1,,293
"De 50 y más años (109)",334,332,15,12,29,34,81,65,53,43,2,1887
"Sin nivel (110)",53,53,,2,5,5,10,14,10,7,,328
"De 20 a 24 años (113)",1,1,,1,,,,,,,,1
"De 30 a 34 años (115)",4,4,,1,,1,1,1,,,,15
"De 35 a 39 años (116)",3,3,,,,1,,2,,,,15
"De 40 a 44 años (117)",1,1,,,,,1,,,,,4
"De 50 y más años (119)",44,44,,,5,3,8,11,10,7,,293
"Educacion Inicial (120)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (123)",2,1,,1,,,,,,,1,1
"Primaria (130)",334,332,42,20,26,40,77,54,41,32,2,1582
"De 12 a 14 años (131)",25,25,25,,,,,,,,,
"De 15 a 19 años (132)",7,7,5,,2,,,,,,,4
"De 20 a 24 años (133)",9,9,1,3,,4,1,,,,,19
"De 25 a 29 años (134)",10,9,,4,2,2,1,,,,1,18
"De 30 a 34 años (135)",13,13,1,,4,4,4,,,,,39
"De 35 a 39 años (136)",17,16,,4,1,2,7,1,1,,1,56
"De 40 a 44 años (137)",27,27,1,,3,7,8,7,1,,,114
"De 45 a 49 años (138)",31,31,1,2,2,2,12,8,3,1,,157
"De 50 y más años (139)",195,195,8,7,12,19,44,38,36,31,,1175
"Secundaria (140)",363,356,145,52,36,46,48,17,8,4,7,690
"De 12 a 14 años (141)",46,46,46,,,,,,,,,
"De 15 a 19 años (142)",90,90,82,8,,,,,,,,8
"De 20 a 24 años (143)",36,31,10,15,6,,,,,,5,27
"De 25 a 29 años (144)",40,39,2,14,12,9,1,1,,,1,75
"De 30 a 34 años (145)",31,31,1,5,9,10,5,1,,,,79
"De 35 a 39 años (146)",21,21,,4,1,9,6,1,,,,63
"De 40 a 44 años (147)",22,21,,1,4,6,6,3,1,,1,80
"De 45 a 49 años (148)",23,23,1,1,1,8,8,1,3,,,91
"De 50 y más años (149)",54,54,3,4,3,4,22,10,4,4,,267
"Sup. no Univ. incompleta (150)",60,60,10,13,14,12,5,5,,1,,146
"De 15 a 19 años (152)",2,2,2,,,,,,,,,
"De 20 a 24 años (153)",15,15,7,5,3,,,,,,,11
"De 25 a 29 años (154)",10,10,,4,4,1,1,,,,,19
"De 30 a 34 años (155)",7,7,1,2,2,2,,,,,,12
"De 35 a 39 años (156)",5,5,,1,,3,1,,,,,14
"De 40 a 44 años (157)",4,4,,,,3,1,,,,,13
"De 45 a 49 años (158)",5,5,,1,1,1,1,1,,,,18
"De 50 y más años (159)",12,12,,,4,2,1,4,,1,,59
"Sup. no Univ. completa (160)",88,85,14,19,23,12,12,1,4,,3,193
"De 20 a 24 años (163)",8,7,2,5,,,,,,,1,5
"De 25 a 29 años (164)",16,14,3,6,5,,,,,,2,16
"De 30 a 34 años (165)",17,17,3,5,6,1,2,,,,,28
"De 35 a 39 años (166)",14,14,1,,7,4,1,,1,,,39
"De 40 a 44 años (167)",11,11,2,1,2,3,3,,,,,26
"De 45 a 49 años (168)",5,5,,1,1,1,1,1,,,,18
"De 50 y más años (169)",17,17,3,1,2,3,5,,3,,,61
"Sup. Univ. incompleta (170)",22,20,9,2,6,2,,1,,,2,27
"De 15 a 19 años (172)",2,2,2,,,,,,,,,
"De 20 a 24 años (173)",10,8,6,1,1,,,,,,2,3
"De 25 a 29 años (174)",1,1,,1,,,,,,,,1
"De 30 a 34 años (175)",3,3,1,,1,1,,,,,,5
"De 35 a 39 años (176)",4,4,,,3,1,,,,,,9
"De 50 y más años (179)",2,2,,,1,,,1,,,,9
"Sup. Univ. completa (180)",51,46,9,11,9,10,6,1,,,5,91
"De 20 a 24 años (183)",2,1,1,,,,,,,,1,
"De 25 a 29 años (184)",9,8,5,2,1,,,,,,1,4
"De 30 a 34 años (185)",7,6,1,2,1,2,,,,,1,10
"De 35 a 39 años (186)",11,11,,2,3,4,2,,,,,28
"De 40 a 44 años (187)",6,6,,2,1,1,2,,,,,17
"De 45 a 49 años (188)",6,6,1,3,1,,1,,,,,9
"De 50 y más años (189)",10,8,1,,2,3,1,1,,,2,23
,,,,,,,,,,,,
"RURAL (200)",1931,1886,490,177,195,180,324,225,152,143,45,6943
"De 12 a 14 años (201)",181,181,179,1,1,,,,,,,3
"De 15 a 19 años (202)",239,238,198,38,2,,,,,,1,42
"De 20 a 24 años (203)",208,194,56,61,51,23,3,,,,14,244
"De 25 a 29 años (204)",159,145,25,27,26,39,25,3,,,14,327
"De 30 a 34 años (205)",148,143,8,12,26,23,58,13,3,,5,496
"De 35 a 39 años (206)",161,159,4,8,30,30,51,25,10,1,2,634
"De 40 a 44 años (207)",126,125,6,8,14,16,30,36,11,4,1,584
"De 45 a 49 años (208)",135,133,3,3,10,13,39,33,17,15,2,755
"De 50 y más años (209)",574,568,11,19,35,36,118,115,111,123,6,3858
"Sin nivel (210)",432,424,28,22,38,32,102,78,51,73,8,2453
"De 12 a 14 años (211)",3,3,3,,,,,,,,,
"De 15 a 19 años (212)",15,15,12,3,,,,,,,,3
"De 20 a 24 años (213)",21,20,3,3,7,5,2,,,,1,40
"De 25 a 29 años (214)",12,9,1,1,1,2,4,,,,3,27
"De 30 a 34 años (215)",27,26,3,1,5,2,11,2,2,,1,96
"De 35 a 39 años (216)",33,33,1,2,5,6,14,4,1,,,125
"De 40 a 44 años (217)",32,31,1,2,5,2,6,12,2,1,1,149
"De 45 a 49 años (218)",28,28,,1,2,1,12,4,4,4,,165
"De 50 y más años (219)",261,259,4,9,13,14,53,56,42,68,2,1848
"Primaria (230)",802,793,154,62,69,90,154,119,87,58,9,3316
"De 12 a 14 años (231)",91,91,90,,1,,,,,,,2
"De 15 a 19 años (232)",53,53,35,18,,,,,,,,18
"De 20 a 24 años (233)",59,56,7,18,20,10,1,,,,3,92
"De 25 a 29 años (234)",57,56,5,9,11,14,14,3,,,1,154
"De 30 a 34 años (235)",66,65,3,6,6,13,27,9,1,,1,241
"De 35 a 39 años (236)",87,86,2,2,10,17,28,18,8,1,1,389
"De 40 a 44 años (237)",65,65,5,4,4,10,15,17,7,3,,309
"De 45 a 49 años (238)",76,75,1,1,3,8,18,22,12,10,1,462
"De 50 y más años (239)",248,246,6,4,14,18,51,50,59,44,2,1649
"Secundaria (240)",540,531,264,69,61,45,53,21,10,8,9,868
"De 12 a 14 años (241)",87,87,86,1,,,,,,,,1
"De 15 a 19 años (242)",159,158,140,16,2,,,,,,1,20
"De 20 a 24 años (243)",89,84,23,32,21,8,,,,,5,98
"De 25 a 29 años (244)",64,62,12,12,12,19,7,,,,2,125
"De 30 a 34 años (245)",36,35,1,2,8,5,17,2,,,1,120
"De 35 a 39 años (246)",25,25,1,1,6,5,8,3,1,,,89
"De 40 a 44 años (247)",18,18,,1,3,3,5,4,2,,,81
"De 45 a 49 años (248)",19,19,,1,3,4,5,5,,1,,84
"De 50 y más años (249)",43,43,1,3,6,1,11,7,7,7,,250
"Sup. no Univ. incompleta (250)",76,70,22,12,12,8,8,3,2,3,6,167
"De 15 a 19 años (252)",10,10,9,1,,,,,,,,1
"De 20 a 24 años (253)",19,18,9,6,3,,,,,,1,12
"De 25 a 29 años (254)",14,9,2,3,2,2,,,,,5,13
"De 30 a 34 años (255)",7,7,1,,3,2,1,,,,,17
"De 35 a 39 años (256)",7,7,,2,3,1,1,,,,,15
"De 40 a 44 años (257)",3,3,,,,1,2,,,,,13
"De 45 a 49 años (258)",7,7,1,,,,3,2,1,,,35
"De 50 y más años (259)",9,9,,,1,2,1,1,1,3,,61
"Sup. no Univ. completa (260)",53,44,11,9,10,3,4,4,2,1,9,108
"De 20 a 24 años (263)",12,9,8,1,,,,,,,3,1
"De 25 a 29 años (264)",7,5,2,2,,1,,,,,2,5
"De 30 a 34 años (265)",7,6,,2,3,,1,,,,1,12
"De 35 a 39 años (266)",7,6,,1,4,1,,,,,1,12
"De 40 a 44 años (267)",7,7,,1,1,,2,3,,,,30
"De 45 a 49 años (268)",3,3,1,,1,,1,,,,,7
"De 50 y más años (269)",10,8,,2,1,1,,1,2,1,2,41
"Sup. Univ. incompleta (270)",14,12,10,1,,,1,,,,2,5
"De 15 a 19 años (272)",2,2,2,,,,,,,,,
"De 20 a 24 años (273)",8,7,6,1,,,,,,,1,1
"De 25 a 29 años (274)",2,2,2,,,,,,,,,
"De 30 a 34 años (275)",1,,,,,,,,,,1,
"De 50 y más años (279)",1,1,,,,,1,,,,,4
"Sup. Univ. completa (280)",14,12,1,2,5,2,2,,,,2,26
"De 25 a 29 años (284)",3,2,1,,,1,,,,,1,3
"De 30 a 34 años (285)",4,4,,1,1,1,1,,,,,10
"De 35 a 39 años (286)",2,2,,,2,,,,,,,4
"De 40 a 44 años (287)",1,1,,,1,,,,,,,2
"De 45 a 49 años (288)",2,1,,,1,,,,,,1,2
"De 50 y más años (289)",2,2,,1,,,1,,,,,5
