"CUADRO Nº 25: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Agric., ganadería, caza y silvicultura (111)",1675,23,1202,262,30,158,
"Pesca (112)",78,15,29,33,,1,
"Explotación de minas y canteras (113)",7,3,4,,,,
"Industrias manufactureras (114)",1297,126,960,200,4,7,
"Suministro de electricidad, gas y agua (115)",9,3,6,,,,
"Construcción (116)",102,21,60,15,1,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3393,547,21,2368,69,388,
"Venta, mant.y rep. veh.autom y motoc. (118)",75,45,6,17,4,3,
"Comercio al por mayor (119)",154,59,4,65,4,22,
"Comercio al por menor (120)",3164,443,11,2286,61,363,
"Hoteles y restaurantes (121)",1274,406,94,671,38,65,
"Trans., almac. y comunicaciones (122)",263,179,20,51,6,7,
"Intermediación financiera (123)",79,75,,4,,,
"Activid.inmobil., empres. y alquileres (124)",418,312,43,56,4,3,
"Admin.pub. y defensa; p. segur soc.afil (125)",383,278,105,,,,
"Enseñanza (126)",1440,1390,,45,3,2,
"Servicios sociales y de salud (127)",461,403,3,49,5,1,
"Otras activ. serv.comun.soc y personales (128)",446,191,37,205,8,5,
"Hogares privados con servicio doméstico (129)",552,,,,,,552
"Organiz. y organos extraterritoriales (130)",3,3,,,,,
"Actividad economica no especificada (131)",363,118,81,123,6,35,
,,,,,,,
"RURAL (132)",5753,553,2373,2219,77,496,35
"Agric., ganadería, caza y silvicultura (133)",4232,18,1966,1724,65,459,
"Pesca (134)",30,2,10,18,,,
"Explotación de minas y canteras (135)",23,15,7,1,,,
"Industrias manufactureras (136)",200,24,142,32,1,1,
"Suministro de electricidad, gas y agua (137)",8,2,4,1,,1,
"Construcción (138)",135,6,88,41,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",255,47,19,164,8,17,
"Venta, mant.y rep. veh.autom y motoc. (140)",70,20,18,29,3,,
"Comercio al por mayor (141)",12,4,,7,1,,
"Comercio al por menor (142)",173,23,1,128,4,17,
"Hoteles y restaurantes (143)",62,13,16,25,1,7,
"Trans., almac. y comunicaciones (144)",238,44,45,147,1,1,
"Intermediación financiera (145)",3,3,,,,,
"Activid.inmobil., empres. y alquileres (146)",176,148,17,11,,,
"Admin.pub. y defensa; p. segur soc.afil (147)",84,72,12,,,,
"Enseñanza (148)",90,86,,4,,,
"Servicios sociales y de salud (149)",45,37,4,4,,,
"Otras activ. serv.comun.soc y personales (150)",46,31,7,8,,,
"Hogares privados con servicio doméstico (151)",35,,,,,,35
"Actividad economica no especificada (153)",91,5,36,39,1,10,
"Hombres (154)",4516,393,1871,1881,68,292,11
"Agric., ganadería, caza y silvicultura (155)",3440,18,1551,1531,58,282,
"Pesca (156)",28,2,9,17,,,
"Explotación de minas y canteras (157)",22,15,6,1,,,
"Industrias manufactureras (158)",137,18,92,26,1,,
"Suministro de electricidad, gas y agua (159)",8,2,4,1,,1,
"Construcción (160)",133,6,87,40,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",140,23,18,89,6,4,
"Venta, mant.y rep. veh.autom y motoc. (162)",62,13,17,29,3,,
"Comercio al por mayor (163)",5,1,,3,1,,
"Comercio al por menor (164)",73,9,1,57,2,4,
"Hoteles y restaurantes (165)",17,3,7,4,1,2,
"Trans., almac. y comunicaciones (166)",232,41,44,145,1,1,
"Intermediación financiera (167)",1,1,,,,,
"Activid.inmobil., empres. y alquileres (168)",165,139,17,9,,,
"Admin.pub. y defensa; p. segur soc.afil (169)",67,59,8,,,,
"Enseñanza (170)",31,29,,2,,,
"Servicios sociales y de salud (171)",15,10,2,3,,,
"Otras activ. serv.comun.soc y personales (172)",34,23,6,5,,,
"Hogares privados con servicio doméstico (173)",11,,,,,,11
"Actividad economica no especificada (175)",35,4,20,8,1,2,
"Mujeres (176)",1237,160,502,338,9,204,24
"Agric., ganadería, caza y silvicultura (177)",792,,415,193,7,177,
"Pesca (178)",2,,1,1,,,
"Explotación de minas y canteras (179)",1,,1,,,,
"Industrias manufactureras (180)",63,6,50,6,,1,
"Construcción (182)",2,,1,1,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",115,24,1,75,2,13,
"Venta, mant.y rep. veh.autom y motoc. (184)",8,7,1,,,,
"Comercio al por mayor (185)",7,3,,4,,,
"Comercio al por menor (186)",100,14,,71,2,13,
"Hoteles y restaurantes (187)",45,10,9,21,,5,
"Trans., almac. y comunicaciones (188)",6,3,1,2,,,
"Intermediación financiera (189)",2,2,,,,,
"Activid.inmobil., empres. y alquileres (190)",11,9,,2,,,
"Admin.pub. y defensa; p. segur soc.afil (191)",17,13,4,,,,
"Enseñanza (192)",59,57,,2,,,
"Servicios sociales y de salud (193)",30,27,2,1,,,
"Otras activ. serv.comun.soc y personales (194)",12,8,1,3,,,
"Hogares privados con servicio doméstico (195)",24,,,,,,24
"Actividad economica no especificada (197)",56,1,16,31,,8,
