"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 35 a 39 años (036)",1492,5524,5268,101,95.4,1.8,
"De 40 a 44 años (037)",1385,6099,5770,45,94.6,0.7,
"De 45 a 49 años (038)",1174,5996,5577,9,93,0.2,
"De 50 y más años (039)",3108,19786,17227,1,87.1,,
"Viudo(a) (040)",1593,10083,8285,10,82.2,0.1,
"De 15 a 19 años (042)",12,18,18,1,100,5.6,
"De 20 a 24 años (043)",14,24,23,1,95.8,4.2,
"De 25 a 29 años (044)",24,55,55,3,100,5.5,
"De 30 a 34 años (045)",31,88,82,3,93.2,3.4,
"De 35 a 39 años (046)",43,150,145,1,96.7,0.7,
"De 40 a 44 años (047)",70,354,329,1,92.9,0.3,
"De 45 a 49 años (048)",104,515,481,,93.4,,
"De 50 y más años (049)",1295,8879,7152,,80.5,,
"Divorciado(a) (050)",177,621,562,5,90.5,0.8,
"De 15 a 19 años (052)",5,4,4,1,100,25,
"De 20 a 24 años (053)",8,10,10,,100,,
"De 25 a 29 años (054)",8,11,11,1,100,9.1,
"De 30 a 34 años (055)",17,28,28,,100,,
"De 35 a 39 años (056)",17,60,55,3,91.7,5,
"De 40 a 44 años (057)",20,60,57,,95,,
"De 45 a 49 años (058)",23,95,82,,86.3,,
"De 50 y más años (059)",79,353,315,,89.2,,
"Soltero(a) (060)",11826,2824,2737,137,96.9,4.9,
"De 12 a 14 años (061)",4158,13,13,1,100,7.7,
"De 15 a 19 años (062)",4097,214,209,60,97.7,28,
"De 20 a 24 años (063)",1456,390,382,36,97.9,9.2,
"De 25 a 29 años (064)",774,451,441,21,97.8,4.7,
"De 30 a 34 años (065)",433,433,420,14,97,3.2,
"De 35 a 39 años (066)",292,370,356,3,96.2,0.8,
"De 40 a 44 años (067)",207,299,291,2,97.3,0.7,
"De 45 a 49 años (068)",108,158,152,,96.2,,
"De 50 y más años (069)",301,496,473,,95.4,,
,,,,,,,
"URBANA (080)",25509,60844,56376,1116,92.7,1.8,
"De 12 a 14 años (081)",2600,23,22,4,95.7,17.4,
"De 15 a 19 años (082)",3771,687,677,173,98.5,25.2,
"De 20 a 24 años (083)",2988,2614,2573,286,98.4,10.9,
"De 25 a 29 años (084)",2880,4444,4350,261,97.9,5.9,
"De 30 a 34 años (085)",2766,6388,6225,227,97.4,3.6,
"De 35 a 39 años (086)",2408,7264,7020,113,96.6,1.6,
"De 40 a 44 años (087)",2068,7599,7280,48,95.8,0.6,
"De 45 a 49 años (088)",1545,6500,6115,3,94.1,,
"De 50 y más años (089)",4483,25325,22114,1,87.3,,
"Conviviente (090)",7476,19676,18696,650,95,3.3,
"De 12 a 14 años (091)",49,12,11,3,91.7,25,
"De 15 a 19 años (092)",624,411,406,104,98.8,25.3,
"De 20 a 24 años (093)",1363,1667,1639,188,98.3,11.3,
"De 25 a 29 años (094)",1437,2567,2519,162,98.1,6.3,
"De 30 a 34 años (095)",1252,3182,3100,117,97.4,3.7,
"De 35 a 39 años (096)",947,3145,3029,53,96.3,1.7,
"De 40 a 44 años (097)",674,2730,2620,21,96,0.8,
"De 45 a 49 años (098)",433,1957,1808,2,92.4,0.1,
"De 50 y más años (099)",697,4005,3564,,89,,
"Separado(a) (100)",1093,3684,3427,59,93,1.6,
"De 12 a 14 años (101)",4,2,2,1,100,50,
"De 15 a 19 años (102)",51,48,48,16,100,33.3,
"De 20 a 24 años (103)",138,197,193,18,98,9.1,
"De 25 a 29 años (104)",108,173,170,7,98.3,4,
"De 30 a 34 años (105)",134,314,308,8,98.1,2.5,
"De 35 a 39 años (106)",134,402,393,7,97.8,1.7,
"De 40 a 44 años (107)",139,533,514,2,96.4,0.4,
"De 45 a 49 años (108)",112,460,439,,95.4,,
"De 50 y más años (109)",273,1555,1360,,87.5,,
"Casado(a) (110)",7131,27915,25860,297,92.6,1.1,
"De 12 a 14 años (111)",3,,,,,,
"De 15 a 19 años (112)",77,64,63,11,98.4,17.2,
"De 20 a 24 años (113)",315,447,441,53,98.7,11.9,
"De 25 a 29 años (114)",665,1297,1260,73,97.1,5.6,
"De 30 a 34 años (115)",958,2439,2380,89,97.6,3.6,
"De 35 a 39 años (116)",1033,3271,3167,47,96.8,1.4,
"De 40 a 44 años (117)",1011,3848,3674,22,95.5,0.6,
"De 45 a 49 años (118)",822,3619,3425,1,94.6,,
"De 50 y más años (119)",2247,12930,11450,1,88.6,,
"Viudo(a) (120)",1118,6774,5681,3,83.9,,
"De 15 a 19 años (122)",9,11,11,,100,,
"De 20 a 24 años (123)",7,6,6,,100,,
"De 25 a 29 años (124)",9,21,21,,100,,
"De 30 a 34 años (125)",19,43,40,1,93,2.3,
"De 35 a 39 años (126)",29,87,85,1,97.7,1.1,
"De 40 a 44 años (127)",43,188,179,1,95.2,0.5,
"De 45 a 49 años (128)",62,245,233,,95.1,,
"De 50 y más años (129)",940,6173,5106,,82.7,,
"Divorciado(a) (130)",129,383,364,4,95,1,
"De 15 a 19 años (132)",5,4,4,1,100,25,
"De 20 a 24 años (133)",4,5,5,,100,,
"De 25 a 29 años (134)",5,7,7,1,100,14.3,
"De 30 a 34 años (135)",15,24,24,,100,,
"De 35 a 39 años (136)",11,32,30,2,93.8,6.3,
"De 40 a 44 años (137)",14,26,25,,96.2,,
"De 45 a 49 años (138)",20,76,73,,96.1,,
"De 50 y más años (139)",55,209,196,,93.8,,
"Soltero(a) (140)",8562,2412,2348,103,97.3,4.3,
"De 12 a 14 años (141)",2544,9,9,,100,,
"De 15 a 19 años (142)",3005,149,145,41,97.3,27.5,
"De 20 a 24 años (143)",1161,292,289,27,99,9.2,
"De 25 a 29 años (144)",656,379,373,18,98.4,4.7,
"De 30 a 34 años (145)",388,386,373,12,96.6,3.1,
"De 35 a 39 años (146)",254,327,316,3,96.6,0.9,
"De 40 a 44 años (147)",187,274,268,2,97.8,0.7,
"De 45 a 49 años (148)",96,143,137,,95.8,,
"De 50 y más años (149)",271,453,438,,96.7,,
,,,,,,,
"RURAL (160)",13731,41696,37704,1248,90.4,3,
"De 12 a 14 años (161)",1687,12,12,5,100,41.7,
"De 15 a 19 años (162)",2216,957,943,228,98.5,23.8,
"De 20 a 24 años (163)",2061,2922,2835,326,97,11.2,
"De 25 a 29 años (164)",1850,4507,4361,312,96.8,6.9,
"De 30 a 34 años (165)",1366,4861,4646,194,95.6,4,
"De 35 a 39 años (166)",1171,5308,4986,128,93.9,2.4,
"De 40 a 44 años (167)",868,4956,4590,41,92.6,0.8,
"De 45 a 49 años (168)",708,4610,4167,14,90.4,0.3,
"De 50 y más años (169)",1804,13563,11164,,82.3,,
"Conviviente (170)",5947,18316,17026,809,93,4.4,
"De 12 a 14 años (171)",71,7,7,3,100,42.9,
"De 15 a 19 años (172)",957,754,743,177,98.5,23.5,
"De 20 a 24 años (173)",1305,2038,1978,240,97.1,11.8,
"De 25 a 29 años (174)",1129,2777,2684,197,96.7,7.1,
"De 30 a 34 años (175)",748,2661,2552,99,95.9,3.7,
"De 35 a 39 años (176)",618,2790,2636,69,94.5,2.5,
"De 40 a 44 años (177)",404,2284,2101,17,92,0.7,
"De 45 a 49 años (178)",276,1809,1637,7,90.5,0.4,
"De 50 y más años (179)",439,3196,2688,,84.1,,
"Separado(a) (180)",375,1415,1256,39,88.8,2.8,
"De 15 a 19 años (182)",38,35,35,12,100,34.3,
"De 20 a 24 años (183)",61,92,89,10,96.7,10.9,
"De 25 a 29 años (184)",40,92,90,7,97.8,7.6,
"De 30 a 34 años (185)",45,131,125,5,95.4,3.8,
"De 35 a 39 años (186)",36,131,124,4,94.7,3.1,
"De 40 a 44 años (187)",37,196,188,1,95.9,0.5,
"De 45 a 49 años (188)",23,120,106,,88.3,,
"De 50 y más años (189)",95,618,499,,80.7,,
"Casado(a) (190)",3622,18006,16231,358,90.1,2,
"De 12 a 14 años (191)",2,1,1,1,100,100,
"De 15 a 19 años (192)",126,96,94,19,97.9,19.8,
"De 20 a 24 años (193)",389,671,653,66,97.3,9.8,
"De 25 a 29 años (194)",545,1528,1481,102,96.9,6.7,
"De 30 a 34 años (195)",514,1973,1876,86,95.1,4.4,
"De 35 a 39 años (196)",459,2253,2101,54,93.3,2.4,
"De 40 a 44 años (197)",374,2251,2096,23,93.1,1,
"De 45 a 49 años (198)",352,2377,2152,7,90.5,0.3,
"De 50 y más años (199)",861,6856,5777,,84.3,,
"Viudo(a) (200)",475,3309,2604,7,78.7,0.2,
"De 15 a 19 años (202)",3,7,7,1,100,14.3,
"De 20 a 24 años (203)",7,18,17,1,94.4,5.6,
"De 25 a 29 años (204)",15,34,34,3,100,8.8,
"De 30 a 34 años (205)",12,45,42,2,93.3,4.4,
"De 35 a 39 años (206)",14,63,60,,95.2,,
"De 40 a 44 años (207)",27,166,150,,90.4,,
"De 45 a 49 años (208)",42,270,248,,91.9,,
"De 50 y más años (209)",355,2706,2046,,75.6,,
"Divorciado(a) (210)",48,238,198,1,83.2,0.4,
"De 20 a 24 años (213)",4,5,5,,100,,
"De 25 a 29 años (214)",3,4,4,,100,,
"De 30 a 34 años (215)",2,4,4,,100,,
"De 35 a 39 años (216)",6,28,25,1,89.3,3.6,
"De 40 a 44 años (217)",6,34,32,,94.1,,
"De 45 a 49 años (218)",3,19,9,,47.4,,
"De 50 y más años (219)",24,144,119,,82.6,,
"Soltero(a) (220)",3264,412,389,34,94.4,8.3,
"De 12 a 14 años (221)",1614,4,4,1,100,25,
"De 15 a 19 años (222)",1092,65,64,19,98.5,29.2,
"De 20 a 24 años (223)",295,98,93,9,94.9,9.2,
"De 25 a 29 años (224)",118,72,68,3,94.4,4.2,
"De 30 a 34 años (225)",45,47,47,2,100,4.3,
"De 35 a 39 años (226)",38,43,40,,93,,
"De 40 a 44 años (227)",20,25,23,,92,,
"De 45 a 49 años (228)",12,15,15,,100,,
"De 50 y más años (229)",30,43,35,,81.4,,
