"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 30 a 34 años (065)",11,,,,,,10,1
"De 35 a 39 años (066)",10,,,,,2,4,4
"De 40 a 44 años (067)",12,,,,,2,7,3
"De 45 a 49 años (068)",7,,,,2,5,,
"De 50 y más años (069)",18,1,3,3,3,1,,7
"Sup. Univ. incompleta (070)",36,1,,,1,5,16,13
"De 15 a 19 años (072)",1,,,,,,1,
"De 20 a 24 años (073)",11,,,,,,4,7
"De 25 a 29 años (074)",4,,,,,1,3,
"De 30 a 34 años (075)",5,,,,,2,2,1
"De 35 a 39 años (076)",7,,,,,1,4,2
"De 40 a 44 años (077)",3,,,,,,1,2
"De 45 a 49 años (078)",4,,,,1,1,1,1
"De 50 y más años (079)",1,1,,,,,,
"Sup. Univ. completa (080)",103,1,1,9,9,24,31,28
"De 20 a 24 años (083)",4,,,,,,1,3
"De 25 a 29 años (084)",10,,,,,,6,4
"De 30 a 34 años (085)",19,,,,,4,7,8
"De 35 a 39 años (086)",14,,,,,3,8,3
"De 40 a 44 años (087)",16,,,,,4,9,3
"De 45 a 49 años (088)",6,,,,1,4,,1
"De 50 y más años (089)",34,1,1,9,8,9,,6
,,,,,,,,
"URBANA (100)",1532,36,106,164,201,262,426,337
"De 15 a 19 años (102)",21,,,,,,15,6
"De 20 a 24 años (103)",103,,,,,,68,35
"De 25 a 29 años (104)",137,,,,,4,100,33
"De 30 a 34 años (105)",138,,,,,22,87,29
"De 35 a 39 años (106)",143,,,,1,34,77,31
"De 40 a 44 años (107)",138,,,,4,46,52,36
"De 45 a 49 años (108)",139,,,1,23,67,22,26
"De 50 y más años (109)",713,36,106,163,173,89,5,141
"Sin nivel (110)",195,14,40,32,27,24,20,38
"De 20 a 24 años (113)",1,,,,,,1,
"De 25 a 29 años (114)",4,,,,,,1,3
"De 30 a 34 años (115)",7,,,,,2,4,1
"De 35 a 39 años (116)",9,,,,,1,8,
"De 40 a 44 años (117)",11,,,,,5,3,3
"De 45 a 49 años (118)",14,,,1,1,6,2,4
"De 50 y más años (119)",149,14,40,31,26,10,1,27
"Primaria (130)",749,18,54,103,134,123,164,153
"De 15 a 19 años (132)",5,,,,,,5,
"De 20 a 24 años (133)",25,,,,,,21,4
"De 25 a 29 años (134)",42,,,,,,31,11
"De 30 a 34 años (135)",47,,,,,6,33,8
"De 35 a 39 años (136)",61,,,,,13,36,12
"De 40 a 44 años (137)",59,,,,3,20,21,15
"De 45 a 49 años (138)",70,,,,13,28,15,14
"De 50 y más años (139)",440,18,54,103,118,56,2,89
"Secundaria (140)",370,1,7,18,28,75,156,85
"De 15 a 19 años (142)",14,,,,,,8,6
"De 20 a 24 años (143)",51,,,,,,32,19
"De 25 a 29 años (144)",58,,,,,3,43,12
"De 30 a 34 años (145)",51,,,,,9,32,10
"De 35 a 39 años (146)",46,,,,1,12,22,11
"De 40 a 44 años (147)",40,,,,1,15,13,11
"De 45 a 49 años (148)",37,,,,5,22,4,6
"De 50 y más años (149)",73,1,7,18,21,14,2,10
"Sup. no Univ. incompleta (150)",33,,1,,2,4,18,8
"De 15 a 19 años (152)",1,,,,,,1,
"De 20 a 24 años (153)",7,,,,,,4,3
"De 25 a 29 años (154)",8,,,,,,7,1
"De 30 a 34 años (155)",5,,,,,,4,1
"De 35 a 39 años (156)",3,,,,,2,1,
"De 40 a 44 años (157)",1,,,,,,1,
"De 45 a 49 años (158)",2,,,,,2,,
"De 50 y más años (159)",6,,1,,2,,,3
"Sup. no Univ. completa (160)",71,1,3,3,3,10,31,20
"De 20 a 24 años (163)",8,,,,,,5,3
"De 25 a 29 años (164)",15,,,,,,12,3
"De 30 a 34 años (165)",8,,,,,,7,1
"De 35 a 39 años (166)",7,,,,,2,1,4
"De 40 a 44 años (167)",10,,,,,2,6,2
"De 45 a 49 años (168)",7,,,,2,5,,
"De 50 y más años (169)",16,1,3,3,1,1,,7
"Sup. Univ. incompleta (170)",27,1,,,1,3,14,8
"De 15 a 19 años (172)",1,,,,,,1,
"De 20 a 24 años (173)",7,,,,,,4,3
"De 25 a 29 años (174)",3,,,,,1,2,
"De 30 a 34 años (175)",4,,,,,1,2,1
"De 35 a 39 años (176)",5,,,,,1,3,1
"De 40 a 44 años (177)",3,,,,,,1,2
"De 45 a 49 años (178)",3,,,,1,,1,1
"De 50 y más años (179)",1,1,,,,,,
"Sup. Univ. completa (180)",87,1,1,8,6,23,23,25
"De 20 a 24 años (183)",4,,,,,,1,3
"De 25 a 29 años (184)",7,,,,,,4,3
"De 30 a 34 años (185)",16,,,,,4,5,7
"De 35 a 39 años (186)",12,,,,,3,6,3
"De 40 a 44 años (187)",14,,,,,4,7,3
"De 45 a 49 años (188)",6,,,,1,4,,1
"De 50 y más años (189)",28,1,1,8,5,8,,5
,,,,,,,,
"RURAL (200)",1034,20,33,78,130,198,338,237
"De 15 a 19 años (202)",22,,,,,,9,13
"De 20 a 24 años (203)",105,,,,,,58,47
"De 25 a 29 años (204)",106,,,,,3,75,28
"De 30 a 34 años (205)",117,,,,,18,76,23
"De 35 a 39 años (206)",93,,,,,35,45,13
"De 40 a 44 años (207)",92,,,,3,30,46,13
"De 45 a 49 años (208)",92,,,1,11,39,27,14
"De 50 y más años (209)",407,20,33,77,116,73,2,86
"Sin nivel (210)",173,10,18,20,29,27,26,43
"De 20 a 24 años (213)",2,,,,,,2,
"De 25 a 29 años (214)",3,,,,,,3,
"De 30 a 34 años (215)",13,,,,,,10,3
"De 35 a 39 años (216)",7,,,,,2,4,1
"De 40 a 44 años (217)",9,,,,,3,4,2
"De 45 a 49 años (218)",8,,,,,3,2,3
"De 50 y más años (219)",131,10,18,20,29,19,1,34
"Educacion Inicial (220)",1,,,,,,,1
"De 20 a 24 años (223)",1,,,,,,,1
"Primaria (230)",493,10,14,51,80,111,141,86
"De 15 a 19 años (232)",6,,,,,,3,3
"De 20 a 24 años (233)",26,,,,,,15,11
"De 25 a 29 años (234)",35,,,,,2,26,7
"De 30 a 34 años (235)",37,,,,,4,27,6
"De 35 a 39 años (236)",44,,,,,21,20,3
"De 40 a 44 años (237)",56,,,,3,17,30,6
"De 45 a 49 años (238)",57,,,1,7,25,19,5
"De 50 y más años (239)",232,10,14,50,70,42,1,45
"Secundaria (240)",299,,1,6,15,54,139,84
"De 15 a 19 años (242)",15,,,,,,5,10
"De 20 a 24 años (243)",61,,,,,,37,24
"De 25 a 29 años (244)",55,,,,,1,37,17
"De 30 a 34 años (245)",55,,,,,13,32,10
"De 35 a 39 años (246)",31,,,,,10,14,7
"De 40 a 44 años (247)",21,,,,,9,8,4
"De 45 a 49 años (248)",25,,,,3,10,6,6
"De 50 y más años (249)",36,,1,6,12,11,,6
"Sup. no Univ. incompleta (250)",24,,,,1,3,10,10
"De 15 a 19 años (252)",1,,,,,,1,
"De 20 a 24 años (253)",5,,,,,,1,4
"De 25 a 29 años (254)",6,,,,,,4,2
"De 30 a 34 años (255)",5,,,,,,2,3
"De 35 a 39 años (256)",4,,,,,2,1,1
"De 40 a 44 años (257)",2,,,,,1,1,
"De 45 a 49 años (258)",1,,,,1,,,
"Sup. no Univ. completa (260)",19,,,,2,,12,5
"De 20 a 24 años (263)",6,,,,,,3,3
"De 25 a 29 años (264)",3,,,,,,2,1
"De 30 a 34 años (265)",3,,,,,,3,
"De 35 a 39 años (266)",3,,,,,,3,
"De 40 a 44 años (267)",2,,,,,,1,1
"De 50 y más años (269)",2,,,,2,,,
"Sup. Univ. incompleta (270)",9,,,,,2,2,5
"De 20 a 24 años (273)",4,,,,,,,4
"De 25 a 29 años (274)",1,,,,,,1,
"De 30 a 34 años (275)",1,,,,,1,,
"De 35 a 39 años (276)",2,,,,,,1,1
"De 45 a 49 años (278)",1,,,,,1,,
"Sup. Univ. completa (280)",16,,,1,3,1,8,3
"De 25 a 29 años (284)",3,,,,,,2,1
"De 30 a 34 años (285)",3,,,,,,2,1
"De 35 a 39 años (286)",2,,,,,,2,
"De 40 a 44 años (287)",2,,,,,,2,
"De 50 y más años (289)",6,,,1,3,1,,1
