"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Comercio al por menor (148)",268,,,7,,208,,1,,52,,,
"Hoteles y restaurantes (149)",50,,,1,1,36,,,1,11,,,
"Trans., almac. y comunicaciones (150)",63,,,5,,1,,2,30,25,,,
"Activid.inmobil., empres. y alquileres (152)",14,,1,,4,2,,,2,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",12,2,,,6,,,1,1,2,,,
"Enseñanza (154)",453,9,442,1,,,,,,1,,,
"Servicios sociales y de salud (155)",20,,1,18,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (156)",26,,1,8,,4,,1,,12,,,
"Hogares privados con servicio doméstico (157)",137,,,,,,,,,137,,,
"Actividad economica no especificada (159)",181,,,,,,,,,,,181,
"Desocupado (160)",263,,,,,,,,,,,,263
"Hombres (161)",6596,9,246,43,10,153,3677,174,69,1888,,84,243
"Agric., ganadería, caza y silvicultura (162)",5044,,,3,,,3563,6,2,1470,,,
"Pesca (163)",436,,,,,,114,,,322,,,
"Explotación de minas y canteras (164)",10,,,2,,,,8,,,,,
"Industrias manufactureras (165)",165,,,4,,,,148,9,4,,,
"Suministro de electricidad, gas y agua (166)",1,,,1,,,,,,,,,
"Construcción (167)",37,,,,,,,,25,12,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",190,,,6,,143,,10,,31,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",10,,,1,,,,9,,,,,
"Comercio al por mayor (170)",7,,,,,5,,,,2,,,
"Comercio al por menor (171)",173,,,5,,138,,1,,29,,,
"Hoteles y restaurantes (172)",8,,,1,1,4,,,1,1,,,
"Trans., almac. y comunicaciones (173)",60,,,5,,1,,1,29,24,,,
"Activid.inmobil., empres. y alquileres (175)",13,,1,,3,2,,,2,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",11,2,,,6,,,1,1,1,,,
"Enseñanza (177)",251,7,243,,,,,,,1,,,
"Servicios sociales y de salud (178)",16,,1,14,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (179)",18,,1,7,,2,,,,8,,,
"Hogares privados con servicio doméstico (180)",9,,,,,,,,,9,,,
"Actividad economica no especificada (182)",84,,,,,,,,,,,84,
"Desocupado (183)",243,,,,,,,,,,,,243
"Mujeres (184)",2288,2,199,9,3,107,342,114,139,1256,,97,20
"Agric., ganadería, caza y silvicultura (185)",1414,,,1,,,338,,,1075,,,
"Pesca (186)",17,,,,,,4,,,13,,,
"Industrias manufactureras (188)",251,,,,2,,,112,137,,,,
"Construcción (190)",2,,,,,,,,1,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",98,,,2,,73,,,,23,,,
"Comercio al por mayor (193)",3,,,,,3,,,,,,,
"Comercio al por menor (194)",95,,,2,,70,,,,23,,,
"Hoteles y restaurantes (195)",42,,,,,32,,,,10,,,
"Trans., almac. y comunicaciones (196)",3,,,,,,,1,1,1,,,
"Activid.inmobil., empres. y alquileres (198)",1,,,,1,,,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",1,,,,,,,,,1,,,
"Enseñanza (200)",202,2,199,1,,,,,,,,,
"Servicios sociales y de salud (201)",4,,,4,,,,,,,,,
"Otras activ. serv.comun.soc y personales (202)",8,,,1,,2,,1,,4,,,
"Hogares privados con servicio doméstico (203)",128,,,,,,,,,128,,,
"Actividad economica no especificada (205)",97,,,,,,,,,,,97,
"Desocupado (206)",20,,,,,,,,,,,,20
