"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Suministro de electricidad, gas y agua (049)",1,,,1,,,,,
"Construcción (050)",21,5,,7,9,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",230,20,2,94,87,9,10,6,2
"Venta, mant.y rep. veh.autom.y motoc. (052)",1,,,,1,,,,
"Comercio al por mayor (053)",7,1,,1,3,,1,1,
"Comercio al por menor (054)",222,19,2,93,83,9,9,5,2
"Hoteles y restaurantes (055)",126,14,,48,54,3,5,2,
"Trans., almac. y comunicaciones (056)",11,,,1,6,2,1,,1
"Activid.inmobil., empres. y de alquiler (058)",8,,,,3,,1,2,2
"Admin.pub. y defensa; p. segur.soc.afil (059)",28,,,5,4,3,6,5,5
"Enseñanza (060)",126,,,,16,21,45,4,40
"Servicios sociales y de salud (061)",36,,,,6,1,9,,20
"Otras activ. serv.comun.soc y personales (062)",21,2,,6,4,2,2,2,3
"Hogares privados con servicio doméstico (063)",41,5,,11,20,1,1,3,
"Actividad economica no especificada (065)",119,39,,59,13,3,1,2,2
,,,,,,,,,
"URBANA (066)",1797,122,3,451,641,104,215,85,176
"Agric., ganadería, caza y silvicultura (067)",595,76,1,237,234,11,19,9,8
"Pesca (068)",1,,,,,,1,,
"Explotación de minas y canteras (069)",3,,,1,1,,1,,
"Industrias manufactureras (070)",96,6,,22,50,4,9,4,1
"Suministro de electricidad, gas y agua (071)",7,1,,1,1,,2,1,1
"Construcción (072)",130,,,39,64,12,5,6,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",248,10,2,81,103,17,17,12,6
"Venta, mant.y rep. veh.autom.y motoc. (074)",8,,,,2,2,2,1,1
"Comercio al por mayor (075)",8,2,,1,2,,2,1,
"Comercio al por menor (076)",232,8,2,80,99,15,13,10,5
"Hoteles y restaurantes (077)",114,13,,39,48,7,4,2,1
"Trans., almac. y comunicaciones (078)",55,,,3,40,2,3,4,3
"Activid.inmobil., empres. y de alquiler (080)",32,,,,6,8,4,6,8
"Admin.pub. y defensa; p. segur.soc.afil (081)",115,,,5,29,12,23,23,23
"Enseñanza (082)",231,,,,14,22,104,8,83
"Servicios sociales y de salud (083)",49,,,,6,2,15,,26
"Otras activ. serv.comun.soc y personales (084)",41,2,,7,12,3,4,4,9
"Hogares privados con servicio doméstico (085)",30,2,,7,16,1,1,3,
"Actividad economica no especificada (087)",50,12,,9,17,3,3,3,3
"Hombres (088)",1098,23,,248,429,72,150,60,116
"Agric., ganadería, caza y silvicultura (089)",388,15,,153,179,10,16,8,7
"Pesca (090)",1,,,,,,1,,
"Explotación de minas y canteras (091)",3,,,1,1,,1,,
"Industrias manufactureras (092)",77,3,,16,44,3,7,4,
"Suministro de electricidad, gas y agua (093)",7,1,,1,1,,2,1,1
"Construcción (094)",126,,,39,60,12,5,6,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",90,1,,20,39,10,9,6,5
"Venta, mant.y rep. veh.autom.y motoc. (096)",8,,,,2,2,2,1,1
"Comercio al por mayor (097)",2,1,,,,,1,,
"Comercio al por menor (098)",80,,,20,37,8,6,5,4
"Hoteles y restaurantes (099)",16,1,,3,7,4,,,1
"Trans., almac. y comunicaciones (100)",48,,,2,36,1,3,4,2
"Activid.inmobil., empres. y de alquiler (102)",26,,,,4,8,4,4,6
"Admin.pub. y defensa; p. segur.soc.afil (103)",93,,,3,26,9,18,18,19
"Enseñanza (104)",150,,,,6,11,73,6,54
"Servicios sociales y de salud (105)",18,,,,,1,7,,10
"Otras activ. serv.comun.soc y personales (106)",23,,,3,9,1,2,2,6
"Hogares privados con servicio doméstico (107)",9,,,3,6,,,,
"Actividad economica no especificada (109)",23,2,,4,11,2,2,1,1
"Mujeres (110)",699,99,3,203,212,32,65,25,60
"Agric., ganadería, caza y silvicultura (111)",207,61,1,84,55,1,3,1,1
"Industrias manufactureras (114)",19,3,,6,6,1,2,,1
"Construcción (116)",4,,,,4,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",158,9,2,61,64,7,8,6,1
"Comercio al por mayor (119)",6,1,,1,2,,1,1,
"Comercio al por menor (120)",152,8,2,60,62,7,7,5,1
"Hoteles y restaurantes (121)",98,12,,36,41,3,4,2,
"Trans., almac. y comunicaciones (122)",7,,,1,4,1,,,1
"Activid.inmobil., empres. y de alquiler (124)",6,,,,2,,,2,2
"Admin.pub. y defensa; p. segur.soc.afil (125)",22,,,2,3,3,5,5,4
"Enseñanza (126)",81,,,,8,11,31,2,29
"Servicios sociales y de salud (127)",31,,,,6,1,8,,16
"Otras activ. serv.comun.soc y personales (128)",18,2,,4,3,2,2,2,3
"Hogares privados con servicio doméstico (129)",21,2,,4,10,1,1,3,
"Actividad economica no especificada (131)",27,10,,5,6,1,1,2,2
,,,,,,,,,
"RURAL (132)",7331,1154,6,3690,2089,114,156,38,84
"Agric., ganadería, caza y silvicultura (133)",5792,1062,6,3120,1499,38,40,15,12
"Pesca (134)",3,,,,1,1,,,1
"Explotación de minas y canteras (135)",16,,,6,8,,1,1,
"Industrias manufactureras (136)",238,20,,142,67,4,3,2,
"Suministro de electricidad, gas y agua (137)",9,,,5,3,1,,,
"Construcción (138)",488,20,,209,237,11,2,5,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",156,11,,62,66,6,7,1,3
"Venta, mant.y rep. veh.autom.y motoc. (140)",11,,,2,5,1,2,,1
"Comercio al por mayor (141)",5,,,1,4,,,,
"Comercio al por menor (142)",140,11,,59,57,5,5,1,2
"Hoteles y restaurantes (143)",31,2,,13,15,,1,,
"Trans., almac. y comunicaciones (144)",67,2,,8,46,4,7,,
"Intermediación financiera (145)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (146)",17,,,2,10,2,2,1,
"Admin.pub. y defensa; p. segur.soc.afil (147)",86,,,17,41,9,8,2,9
"Enseñanza (148)",196,,,,32,31,79,8,46
"Servicios sociales y de salud (149)",11,,,,3,1,2,,5
"Otras activ. serv.comun.soc y personales (150)",21,,,4,9,3,,2,3
"Hogares privados con servicio doméstico (151)",27,3,,9,14,,,1,
"Actividad economica no especificada (153)",172,34,,93,38,3,4,,
"Hombres (154)",4735,309,3,2381,1721,93,130,33,65
"Agric., ganadería, caza y silvicultura (155)",3523,280,3,1946,1205,32,35,12,10
"Pesca (156)",3,,,,1,1,,,1
"Explotación de minas y canteras (157)",16,,,6,8,,1,1,
"Industrias manufactureras (158)",206,7,,126,64,4,3,2,
"Suministro de electricidad, gas y agua (159)",8,,,4,3,1,,,
"Construcción (160)",471,15,,202,232,11,2,5,4
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",84,,,29,43,4,5,1,2
"Venta, mant.y rep. veh.autom.y motoc. (162)",10,,,2,4,1,2,,1
"Comercio al por mayor (163)",4,,,1,3,,,,
"Comercio al por menor (164)",70,,,26,36,3,3,1,1
"Hoteles y restaurantes (165)",3,,,1,2,,,,
"Trans., almac. y comunicaciones (166)",63,2,,8,44,3,6,,
"Intermediación financiera (167)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (168)",15,,,2,9,2,1,1,
"Admin.pub. y defensa; p. segur.soc.afil (169)",80,,,14,40,9,7,2,8
"Enseñanza (170)",151,,,,24,21,65,6,35
"Servicios sociales y de salud (171)",6,,,,3,1,1,,1
"Otras activ. serv.comun.soc y personales (172)",18,,,2,8,3,,2,3
"Hogares privados con servicio doméstico (173)",7,,,2,4,,,1,
"Actividad economica no especificada (175)",80,5,,39,31,1,4,,
"Mujeres (176)",2596,845,3,1309,368,21,26,5,19
"Agric., ganadería, caza y silvicultura (177)",2269,782,3,1174,294,6,5,3,2
"Industrias manufactureras (180)",32,13,,16,3,,,,
"Suministro de electricidad, gas y agua (181)",1,,,1,,,,,
"Construcción (182)",17,5,,7,5,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",72,11,,33,23,2,2,,1
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",1,,,,1,,,,
"Comercio al por menor (186)",70,11,,33,21,2,2,,1
"Hoteles y restaurantes (187)",28,2,,12,13,,1,,
"Trans., almac. y comunicaciones (188)",4,,,,2,1,1,,
"Activid.inmobil., empres. y de alquiler (190)",2,,,,1,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,,,3,1,,1,,1
"Enseñanza (192)",45,,,,8,10,14,2,11
"Servicios sociales y de salud (193)",5,,,,,,1,,4
"Otras activ. serv.comun.soc y personales (194)",3,,,2,1,,,,
"Hogares privados con servicio doméstico (195)",20,3,,7,10,,,,
"Actividad economica no especificada (197)",92,29,,54,7,2,,,
