"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",2,2,,,,,2,,,,,9
"De 35 a 39 años (026)",2,2,,1,,,1,,,,,5
"Primaria (030)",1405,1392,4,148,206,233,361,276,131,33,13,6123
"De 12 a 14 años (031)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (032)",48,47,,39,8,,,,,,1,55
"De 20 a 24 años (033)",106,105,1,48,41,12,3,,,,1,178
"De 25 a 29 años (034)",154,152,,23,51,49,29,,,,2,396
"De 30 a 34 años (035)",158,158,1,6,40,42,57,12,,,,536
"De 35 a 39 años (036)",135,135,,6,13,31,52,30,3,,,577
"De 40 a 44 años (037)",145,141,,3,8,20,52,38,18,2,4,726
"De 45 a 49 años (038)",133,132,1,2,11,14,34,49,19,2,1,723
"De 50 y más años (039)",524,521,1,20,34,65,134,147,91,29,3,2931
"Secundaria (040)",645,622,2,137,160,127,125,49,19,3,23,1896
"De 12 a 14 años (041)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (042)",44,40,,36,4,,,,,,4,44
"De 20 a 24 años (043)",102,87,,52,30,4,1,,,,15,128
"De 25 a 29 años (044)",108,108,1,21,49,24,13,,,,,245
"De 30 a 34 años (045)",102,99,1,10,30,34,23,,1,,3,279
"De 35 a 39 años (046)",100,100,,9,22,32,31,3,3,,,329
"De 40 a 44 años (047)",55,54,,2,10,11,22,8,1,,1,218
"De 45 a 49 años (048)",40,40,,2,4,8,15,8,2,1,,180
"De 50 y más años (049)",92,92,,4,10,14,20,30,12,2,,470
"Sup. no Univ. incompleta (050)",92,84,,28,27,10,11,6,2,,8,215
"De 15 a 19 años (052)",3,3,,2,1,,,,,,,4
"De 20 a 24 años (053)",17,11,,10,1,,,,,,6,12
"De 25 a 29 años (054)",20,18,,7,8,,3,,,,2,36
"De 30 a 34 años (055)",16,16,,5,7,2,2,,,,,34
"De 35 a 39 años (056)",13,13,,3,4,4,1,1,,,,34
"De 40 a 44 años (057)",7,7,,,1,2,3,,1,,,29
"De 45 a 49 años (058)",5,5,,,4,,,1,,,,15
"De 50 y más años (059)",11,11,,1,1,2,2,4,1,,,51
"Sup. no Univ. completa (060)",223,198,,61,67,33,20,9,4,4,25,511
"De 20 a 24 años (063)",30,22,,19,2,1,,,,,8,26
"De 25 a 29 años (064)",37,26,,11,12,1,2,,,,11,46
"De 30 a 34 años (065)",41,41,,15,18,7,1,,,,,76
"De 35 a 39 años (066)",43,41,,11,20,9,1,,,,2,83
"De 40 a 44 años (067)",25,24,,4,9,5,6,,,,1,63
"De 45 a 49 años (068)",19,17,,1,3,7,1,2,1,2,2,74
"De 50 y más años (069)",28,27,,,3,3,9,7,3,2,1,143
"Sup. Univ. incompleta (070)",49,46,,11,10,7,13,4,1,,3,145
"De 20 a 24 años (073)",6,5,,4,,1,,,,,1,7
"De 25 a 29 años (074)",6,5,,2,2,,1,,,,1,11
"De 30 a 34 años (075)",7,6,,3,1,1,1,,,,1,12
"De 35 a 39 años (076)",8,8,,2,2,1,1,1,1,,,28
"De 40 a 44 años (077)",4,4,,,2,1,1,,,,,12
"De 45 a 49 años (078)",6,6,,,1,2,3,,,,,21
"De 50 y más años (079)",12,12,,,2,1,6,3,,,,54
"Sup. Univ. completa (080)",202,190,1,51,68,35,18,13,4,,12,481
"De 20 a 24 años (083)",5,3,,,2,,,1,,,2,10
"De 25 a 29 años (084)",14,10,,4,4,2,,,,,4,18
"De 30 a 34 años (085)",43,41,1,23,13,4,,,,,2,61
"De 35 a 39 años (086)",48,48,,13,21,12,2,,,,,100
"De 40 a 44 años (087)",31,30,,3,16,6,3,2,,,1,78
"De 45 a 49 años (088)",21,20,,3,6,3,6,1,1,,1,62
"De 50 y más años (089)",40,38,,5,6,8,7,9,3,,2,152
,,,,,,,,,,,,
"URBANA (100)",2050,2005,6,305,375,351,497,321,125,25,45,7680
"De 12 a 14 años (101)",3,3,,2,1,,,,,,,4
"De 15 a 19 años (102)",51,49,,44,4,,1,,,,2,56
"De 20 a 24 años (103)",138,121,,84,25,9,2,1,,,17,175
"De 25 a 29 años (104)",181,170,,41,63,46,19,1,,,11,393
"De 30 a 34 años (105)",243,240,1,43,82,63,45,6,,,3,622
"De 35 a 39 años (106)",264,264,,36,62,65,68,24,9,,,885
"De 40 a 44 años (107)",219,215,,9,42,39,68,41,15,1,4,913
"De 45 a 49 años (108)",193,189,1,5,30,28,60,46,16,3,4,874
"De 50 y más años (109)",758,754,4,41,66,101,234,202,85,21,4,3758
"Sin nivel (110)",598,594,5,38,60,75,208,143,56,9,4,2795
"De 15 a 19 años (112)",1,1,,,,,1,,,,,4
"De 20 a 24 años (113)",9,9,,6,1,1,1,,,,,15
"De 25 a 29 años (114)",13,13,,1,1,7,3,1,,,,43
"De 30 a 34 años (115)",28,27,,3,7,5,9,3,,,1,88
"De 35 a 39 años (116)",40,40,,2,5,7,11,10,5,,,188
"De 40 a 44 años (117)",70,70,,2,6,9,27,19,7,,,343
"De 45 a 49 años (118)",61,60,1,1,7,4,24,15,6,2,1,301
"De 50 y más años (119)",376,374,4,23,33,42,132,95,38,7,2,1813
"Educacion Inicial (120)",3,3,,1,,1,1,,,,,8
"De 20 a 24 años (123)",1,1,,,,1,,,,,,3
"De 35 a 39 años (126)",2,2,,1,,,1,,,,,5
"Primaria (130)",666,665,,69,100,123,175,135,50,13,1,2837
"De 12 a 14 años (131)",1,1,,1,,,,,,,,1
"De 15 a 19 años (132)",17,17,,15,2,,,,,,,19
"De 20 a 24 años (133)",43,43,,25,13,4,1,,,,,67
"De 25 a 29 años (134)",66,66,,13,20,24,9,,,,,164
"De 30 a 34 años (135)",75,75,,1,23,23,25,3,,,,241
"De 35 a 39 años (136)",76,76,,3,11,18,28,14,2,,,310
"De 40 a 44 años (137)",60,59,,1,6,10,19,16,6,1,1,290
"De 45 a 49 años (138)",69,69,,,9,8,19,25,7,1,,358
"De 50 y más años (139)",259,259,,10,16,36,74,77,35,11,,1387
"Secundaria (140)",362,352,,81,82,82,70,24,11,2,10,1067
"De 12 a 14 años (141)",2,2,,1,1,,,,,,,3
"De 15 a 19 años (142)",31,29,,27,2,,,,,,2,31
"De 20 a 24 años (143)",48,41,,29,10,2,,,,,7,55
"De 25 a 29 años (144)",55,55,,11,24,15,5,,,,,125
"De 30 a 34 años (145)",52,52,,2,17,24,9,,,,,145
"De 35 a 39 años (146)",63,63,,7,13,18,24,,1,,,200
"De 40 a 44 años (147)",36,35,,2,7,8,13,4,1,,1,136
"De 45 a 49 años (148)",20,20,,,2,5,8,4,1,,,88
"De 50 y más años (149)",55,55,,2,6,10,11,16,8,2,,284
"Sup. no Univ. incompleta (150)",57,53,,17,16,9,6,4,1,,4,135
"De 15 a 19 años (152)",2,2,,2,,,,,,,,2
"De 20 a 24 años (153)",9,6,,6,,,,,,,3,6
"De 25 a 29 años (154)",13,12,,5,6,,1,,,,1,22
"De 30 a 34 años (155)",10,10,,2,5,2,1,,,,,22
"De 35 a 39 años (156)",6,6,,1,1,3,1,,,,,16
"De 40 a 44 años (157)",5,5,,,,2,2,,1,,,22
"De 45 a 49 años (158)",4,4,,,3,,,1,,,,13
"De 50 y más años (159)",8,8,,1,1,2,1,3,,,,32
"Sup. no Univ. completa (160)",163,149,,47,54,27,14,4,2,1,14,348
"De 20 a 24 años (163)",21,16,,16,,,,,,,5,16
"De 25 a 29 años (164)",21,15,,6,8,,1,,,,6,26
"De 30 a 34 años (165)",38,38,,14,17,6,1,,,,,70
"De 35 a 39 años (166)",32,32,,8,16,7,1,,,,,66
"De 40 a 44 años (167)",20,19,,2,8,5,4,,,,1,50
"De 45 a 49 años (168)",14,12,,1,2,6,1,1,1,,2,41
"De 50 y más años (169)",17,17,,,3,3,6,3,1,1,,79
"Sup. Univ. incompleta (170)",30,28,,8,7,6,6,,1,,2,77
"De 20 a 24 años (173)",4,3,,2,,1,,,,,1,5
"De 25 a 29 años (174)",5,4,,2,2,,,,,,1,6
"De 30 a 34 años (175)",4,4,,2,1,1,,,,,,7
"De 35 a 39 años (176)",4,4,,2,,1,,,1,,,14
"De 40 a 44 años (177)",3,3,,,2,1,,,,,,7
"De 45 a 49 años (178)",6,6,,,1,2,3,,,,,21
"De 50 y más años (179)",4,4,,,1,,3,,,,,17
"Sup. Univ. completa (180)",171,161,1,44,56,28,17,11,4,,10,413
"De 20 a 24 años (183)",3,2,,,1,,,1,,,1,8
"De 25 a 29 años (184)",8,5,,3,2,,,,,,3,7
"De 30 a 34 años (185)",36,34,1,19,12,2,,,,,2,49
"De 35 a 39 años (186)",41,41,,12,16,11,2,,,,,86
"De 40 a 44 años (187)",25,24,,2,13,4,3,2,,,1,65
"De 45 a 49 años (188)",19,18,,3,6,3,5,,1,,1,52
"De 50 y más años (189)",39,37,,5,6,8,7,8,3,,2,146
,,,,,,,,,,,,
"RURAL (200)",2246,2186,13,251,341,314,597,419,204,47,60,9455
"De 12 a 14 años (201)",3,1,,,1,,,,,,2,2
"De 15 a 19 años (202)",53,48,,36,12,,,,,,5,60
"De 20 a 24 años (203)",167,149,1,65,64,15,4,,,,18,255
"De 25 a 29 años (204)",218,208,1,30,76,49,46,5,1,,10,567
"De 30 a 34 años (205)",236,230,3,25,44,50,87,18,3,,6,787
"De 35 a 39 años (206)",238,235,2,15,39,53,69,45,11,1,3,956
"De 40 a 44 años (207)",239,235,,14,14,25,87,62,28,5,4,1188
"De 45 a 49 años (208)",191,187,2,9,13,18,52,57,27,9,4,1011
"De 50 y más años (209)",901,893,4,57,78,104,252,232,134,32,8,4629
"Sin nivel (210)",1075,1058,7,81,117,144,334,240,112,23,17,4945
"De 12 a 14 años (211)",2,1,,,1,,,,,,1,2
"De 15 a 19 años (212)",8,6,,3,3,,,,,,2,9
"De 20 a 24 años (213)",28,26,,10,11,4,1,,,,2,49
"De 25 a 29 años (214)",46,45,,2,12,12,13,5,1,,1,160
"De 30 a 34 años (215)",82,80,1,3,10,18,37,9,2,,2,314
"De 35 a 39 años (216)",113,112,2,4,14,22,37,24,8,1,1,497
"De 40 a 44 años (217)",121,120,,9,4,10,41,36,16,4,1,632
"De 45 a 49 años (218)",99,96,1,5,7,8,29,27,14,5,3,509
"De 50 y más años (219)",576,572,3,45,55,70,176,139,71,13,4,2773
"Educacion Inicial (220)",4,4,,,1,,3,,,,,16
"De 20 a 24 años (223)",1,1,,,1,,,,,,,2
"De 25 a 29 años (224)",1,1,,,,,1,,,,,5
"De 30 a 34 años (225)",2,2,,,,,2,,,,,9
"Primaria (230)",739,727,4,79,106,110,186,141,81,20,12,3286
"De 12 a 14 años (231)",1,,,,,,,,,,1,
"De 15 a 19 años (232)",31,30,,24,6,,,,,,1,36
"De 20 a 24 años (233)",63,62,1,23,28,8,2,,,,1,111
"De 25 a 29 años (234)",88,86,,10,31,25,20,,,,2,232
"De 30 a 34 años (235)",83,83,1,5,17,19,32,9,,,,295
"De 35 a 39 años (236)",59,59,,3,2,13,24,16,1,,,267
"De 40 a 44 años (237)",85,82,,2,2,10,33,22,12,1,3,436
"De 45 a 49 años (238)",64,63,1,2,2,6,15,24,12,1,1,365
"De 50 y más años (239)",265,262,1,10,18,29,60,70,56,18,3,1544
"Secundaria (240)",283,270,2,56,78,45,55,25,8,1,13,829
"De 15 a 19 años (242)",13,11,,9,2,,,,,,2,13
"De 20 a 24 años (243)",54,46,,23,20,2,1,,,,8,73
"De 25 a 29 años (244)",53,53,1,10,25,9,8,,,,,120
"De 30 a 34 años (245)",50,47,1,8,13,10,14,,1,,3,134
"De 35 a 39 años (246)",37,37,,2,9,14,7,3,2,,,129
"De 40 a 44 años (247)",19,19,,,3,3,9,4,,,,82
"De 45 a 49 años (248)",20,20,,2,2,3,7,4,1,1,,92
"De 50 y más años (249)",37,37,,2,4,4,9,14,4,,,186
"Sup. no Univ. incompleta (250)",35,31,,11,11,1,5,2,1,,4,80
"De 15 a 19 años (252)",1,1,,,1,,,,,,,2
"De 20 a 24 años (253)",8,5,,4,1,,,,,,3,6
"De 25 a 29 años (254)",7,6,,2,2,,2,,,,1,14
"De 30 a 34 años (255)",6,6,,3,2,,1,,,,,12
"De 35 a 39 años (256)",7,7,,2,3,1,,1,,,,18
"De 40 a 44 años (257)",2,2,,,1,,1,,,,,7
"De 45 a 49 años (258)",1,1,,,1,,,,,,,2
"De 50 y más años (259)",3,3,,,,,1,1,1,,,19
"Sup. no Univ. completa (260)",60,49,,14,13,6,6,5,2,3,11,163
"De 20 a 24 años (263)",9,6,,3,2,1,,,,,3,10
"De 25 a 29 años (264)",16,11,,5,4,1,1,,,,5,20
"De 30 a 34 años (265)",3,3,,1,1,1,,,,,,6
"De 35 a 39 años (266)",11,9,,3,4,2,,,,,2,17
"De 40 a 44 años (267)",5,5,,2,1,,2,,,,,13
"De 45 a 49 años (268)",5,5,,,1,1,,1,,2,,33
"De 50 y más años (269)",11,10,,,,,3,4,2,1,1,64
"Sup. Univ. incompleta (270)",19,18,,3,3,1,7,4,,,1,68
"De 20 a 24 años (273)",2,2,,2,,,,,,,,2
"De 25 a 29 años (274)",1,1,,,,,1,,,,,5
"De 30 a 34 años (275)",3,2,,1,,,1,,,,1,5
"De 35 a 39 años (276)",4,4,,,2,,1,1,,,,14
"De 40 a 44 años (277)",1,1,,,,,1,,,,,5
"De 50 y más años (279)",8,8,,,1,1,3,3,,,,37
"Sup. Univ. completa (280)",31,29,,7,12,7,1,2,,,2,68
"De 20 a 24 años (283)",2,1,,,1,,,,,,1,2
"De 25 a 29 años (284)",6,5,,1,2,2,,,,,1,11
"De 30 a 34 años (285)",7,7,,4,1,2,,,,,,12
"De 35 a 39 años (286)",7,7,,1,5,1,,,,,,14
"De 40 a 44 años (287)",6,6,,1,3,2,,,,,,13
"De 45 a 49 años (288)",2,2,,,,,1,1,,,,10
"De 50 y más años (289)",1,1,,,,,,1,,,,6
