"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",22570,32197,31123,1092,96.7,3.4,
"De 12 a 14 años (041)",2747,12,12,2,100,16.7,
"De 15 a 19 años (042)",4991,652,645,206,98.9,31.6,
"De 20 a 24 años (043)",3034,2479,2455,336,99,13.6,
"De 25 a 29 años (044)",2673,3781,3720,244,98.4,6.5,
"De 30 a 34 años (045)",2305,4554,4457,183,97.9,4,
"De 35 a 39 años (046)",1994,4867,4755,96,97.7,2,
"De 40 a 44 años (047)",1535,4237,4117,24,97.2,0.6,
"De 45 a 49 años (048)",1201,3800,3673,1,96.7,,
"De 50 y más años (049)",2090,7815,7289,,93.3,,
"Sup. no Univ. incompleta (050)",2052,2634,2556,95,97,3.6,
"De 15 a 19 años (052)",341,33,33,11,100,33.3,
"De 20 a 24 años (053)",474,205,205,32,100,15.6,
"De 25 a 29 años (054)",321,340,339,27,99.7,7.9,
"De 30 a 34 años (055)",273,408,402,13,98.5,3.2,
"De 35 a 39 años (056)",226,458,450,6,98.3,1.3,
"De 40 a 44 años (057)",181,434,409,6,94.2,1.4,
"De 45 a 49 años (058)",94,265,257,,97,,
"De 50 y más años (059)",142,491,461,,93.9,,
"Sup. no Univ. completa (060)",2947,4409,4301,142,97.6,3.2,
"De 20 a 24 años (063)",405,136,136,27,100,19.9,
"De 25 a 29 años (064)",546,459,455,54,99.1,11.8,
"De 30 a 34 años (065)",491,679,671,28,98.8,4.1,
"De 35 a 39 años (066)",499,866,848,22,97.9,2.5,
"De 40 a 44 años (067)",388,721,700,8,97.1,1.1,
"De 45 a 49 años (068)",256,556,539,3,96.9,0.5,
"De 50 y más años (069)",362,992,952,,96,,
"Sup. Univ. incompleta (070)",2748,2214,2163,102,97.7,4.6,
"De 15 a 19 años (072)",626,30,30,12,100,40,
"De 20 a 24 años (073)",926,212,210,39,99.1,18.4,
"De 25 a 29 años (074)",357,283,275,18,97.2,6.4,
"De 30 a 34 años (075)",224,320,316,18,98.8,5.6,
"De 35 a 39 años (076)",216,400,395,13,98.8,3.3,
"De 40 a 44 años (077)",162,347,343,2,98.8,0.6,
"De 45 a 49 años (078)",115,306,297,,97.1,,
"De 50 y más años (079)",122,316,297,,94,,
"Sup. Univ. completa (080)",3588,4825,4715,162,97.7,3.4,
"De 20 a 24 años (083)",349,92,92,20,100,21.7,
"De 25 a 29 años (084)",711,395,393,51,99.5,12.9,
"De 30 a 34 años (085)",612,646,638,57,98.8,8.8,
"De 35 a 39 años (086)",604,881,864,27,98.1,3.1,
"De 40 a 44 años (087)",467,878,863,7,98.3,0.8,
"De 45 a 49 años (088)",322,636,618,,97.2,,
"De 50 y más años (089)",523,1297,1247,,96.1,,
,,,,,,,
"URBANA (100)",45095,100950,93615,1693,92.7,1.7,
"De 12 a 14 años (101)",3577,14,14,1,100,7.1,
"De 15 a 19 años (102)",5611,733,726,222,99,30.3,
"De 20 a 24 años (103)",5007,3162,3132,437,99.1,13.8,
"De 25 a 29 años (104)",4699,5660,5568,420,98.4,7.4,
"De 30 a 34 años (105)",4319,7874,7733,331,98.2,4.2,
"De 35 a 39 años (106)",4119,9528,9295,203,97.6,2.1,
"De 40 a 44 años (107)",3659,10251,9875,72,96.3,0.7,
"De 45 a 49 años (108)",2956,9845,9365,7,95.1,0.1,
"De 50 y más años (109)",11148,53883,47907,,88.9,,
"Sin nivel (110)",2985,16395,13782,29,84.1,0.2,
"De 12 a 14 años (111)",20,,,,,,
"De 15 a 19 años (112)",32,6,6,1,100,16.7,
"De 20 a 24 años (113)",53,50,48,3,96,6,
"De 25 a 29 años (114)",75,91,86,9,94.5,9.9,
"De 30 a 34 años (115)",90,205,198,4,96.6,2,
"De 35 a 39 años (116)",84,282,272,7,96.5,2.5,
"De 40 a 44 años (117)",143,566,518,4,91.5,0.7,
"De 45 a 49 años (118)",159,834,739,1,88.6,0.1,
"De 50 y más años (119)",2329,14361,11915,,83,,
"Educacion Inicial (120)",47,36,36,3,100,8.3,
"De 12 a 14 años (121)",12,,,,,,
"De 15 a 19 años (122)",5,1,1,1,100,100,
"De 20 a 24 años (123)",9,6,6,,100,,
"De 25 a 29 años (124)",10,10,10,1,100,10,
"De 30 a 34 años (125)",5,10,10,,100,,
"De 35 a 39 años (126)",6,9,9,1,100,11.1,
"Primaria (130)",11689,42831,39343,281,91.9,0.7,
"De 12 a 14 años (131)",1152,6,6,,100,,
"De 15 a 19 años (132)",418,118,118,28,100,23.7,
"De 20 a 24 años (133)",428,492,482,64,98,13,
"De 25 a 29 años (134)",552,1039,1013,58,97.5,5.6,
"De 30 a 34 años (135)",695,1764,1726,57,97.8,3.2,
"De 35 a 39 años (136)",761,2445,2365,44,96.7,1.8,
"De 40 a 44 años (137)",973,3621,3459,28,95.5,0.8,
"De 45 a 49 años (138)",965,4008,3769,2,94,,
"De 50 y más años (139)",5745,29338,26405,,90,,
"Secundaria (140)",19699,28512,27587,915,96.8,3.2,
"De 12 a 14 años (141)",2393,8,8,1,100,12.5,
"De 15 a 19 años (142)",4251,549,542,170,98.7,31,
"De 20 a 24 años (143)",2541,2031,2014,265,99.2,13,
"De 25 a 29 años (144)",2268,3190,3144,211,98.6,6.6,
"De 30 a 34 años (145)",2021,3962,3886,160,98.1,4,
"De 35 a 39 años (146)",1778,4288,4190,87,97.7,2,
"De 40 a 44 años (147)",1391,3810,3702,20,97.2,0.5,
"De 45 a 49 años (148)",1091,3400,3295,1,96.9,,
"De 50 y más años (149)",1965,7274,6806,,93.6,,
"Sup. no Univ. incompleta (150)",1888,2409,2340,83,97.1,3.4,
"De 15 a 19 años (152)",313,31,31,11,100,35.5,
"De 20 a 24 años (153)",423,179,179,26,100,14.5,
"De 25 a 29 años (154)",288,294,293,24,99.7,8.2,
"De 30 a 34 años (155)",254,379,375,11,98.9,2.9,
"De 35 a 39 años (156)",216,434,428,6,98.6,1.4,
"De 40 a 44 años (157)",172,410,386,5,94.1,1.2,
"De 45 a 49 años (158)",87,230,225,,97.8,,
"De 50 y más años (159)",135,452,423,,93.6,,
"Sup. no Univ. completa (160)",2782,4177,4075,132,97.6,3.2,
"De 20 a 24 años (163)",369,128,128,24,100,18.8,
"De 25 a 29 años (164)",500,409,405,50,99,12.2,
"De 30 a 34 años (165)",463,641,635,27,99.1,4.2,
"De 35 a 39 años (166)",482,832,814,21,97.8,2.5,
"De 40 a 44 años (167)",376,701,681,7,97.1,1,
"De 45 a 49 años (168)",241,518,504,3,97.3,0.6,
"De 50 y más años (169)",351,948,908,,95.8,,
"Sup. Univ. incompleta (170)",2572,2072,2025,97,97.7,4.7,
"De 15 a 19 años (172)",592,28,28,11,100,39.3,
"De 20 a 24 años (173)",852,191,190,36,99.5,18.8,
"De 25 a 29 años (174)",332,262,254,18,96.9,6.9,
"De 30 a 34 años (175)",210,302,298,18,98.7,6,
"De 35 a 39 años (176)",210,391,386,13,98.7,3.3,
"De 40 a 44 años (177)",153,326,322,1,98.8,0.3,
"De 45 a 49 años (178)",108,281,272,,96.8,,
"De 50 y más años (179)",115,291,275,,94.5,,
"Sup. Univ. completa (180)",3433,4518,4427,153,98,3.4,
"De 20 a 24 años (183)",332,85,85,19,100,22.4,
"De 25 a 29 años (184)",674,365,363,49,99.5,13.4,
"De 30 a 34 años (185)",581,611,605,54,99,8.8,
"De 35 a 39 años (186)",582,847,831,24,98.1,2.8,
"De 40 a 44 años (187)",451,817,807,7,98.8,0.9,
"De 45 a 49 años (188)",305,574,561,,97.7,,
"De 50 y más años (189)",508,1219,1175,,96.4,,
,,,,,,,
"RURAL (200)",7082,19235,17230,345,89.6,1.8,
"De 12 a 14 años (201)",620,4,4,1,100,25,
"De 15 a 19 años (202)",935,146,146,48,100,32.9,
"De 20 a 24 años (203)",866,716,699,112,97.6,15.6,
"De 25 a 29 años (204)",792,1200,1175,68,97.9,5.7,
"De 30 a 34 años (205)",676,1470,1419,66,96.5,4.5,
"De 35 a 39 años (206)",600,1849,1773,36,95.9,1.9,
"De 40 a 44 años (207)",508,1858,1742,11,93.8,0.6,
"De 45 a 49 años (208)",473,2207,2012,3,91.2,0.1,
"De 50 y más años (209)",1612,9785,8260,,84.4,,
"Sin nivel (210)",1369,7450,6257,36,84,0.5,
"De 12 a 14 años (211)",4,,,,,,
"De 15 a 19 años (212)",14,3,3,,100,,
"De 20 a 24 años (213)",31,25,24,4,96,16,
"De 25 a 29 años (214)",55,101,99,6,98,5.9,
"De 30 a 34 años (215)",102,278,270,12,97.1,4.3,
"De 35 a 39 años (216)",107,422,403,10,95.5,2.4,
"De 40 a 44 años (217)",93,417,376,2,90.2,0.5,
"De 45 a 49 años (218)",117,655,566,2,86.4,0.3,
"De 50 y más años (219)",846,5549,4516,,81.4,,
"Educacion Inicial (220)",12,30,29,1,96.7,3.3,
"De 15 a 19 años (222)",1,,,,,,
"De 20 a 24 años (223)",4,4,4,1,100,25,
"De 30 a 34 años (225)",4,15,14,,93.3,,
"De 35 a 39 años (226)",3,11,11,,100,,
"Primaria (230)",2170,7164,6540,95,91.3,1.3,
"De 12 a 14 años (231)",262,,,,,,
"De 15 a 19 años (232)",118,36,36,10,100,27.8,
"De 20 a 24 años (233)",160,177,169,24,95.5,13.6,
"De 25 a 29 años (234)",191,361,353,20,97.8,5.5,
"De 30 a 34 años (235)",194,465,450,25,96.8,5.4,
"De 35 a 39 años (236)",219,736,696,13,94.6,1.8,
"De 40 a 44 años (237)",225,888,832,2,93.7,0.2,
"De 45 a 49 años (238)",200,992,919,1,92.6,0.1,
"De 50 y más años (239)",601,3509,3085,,87.9,,
"Secundaria (240)",2871,3685,3536,178,96,4.8,
"De 12 a 14 años (241)",354,4,4,1,100,25,
"De 15 a 19 años (242)",740,103,103,37,100,35.9,
"De 20 a 24 años (243)",493,448,441,71,98.4,15.8,
"De 25 a 29 años (244)",405,591,576,33,97.5,5.6,
"De 30 a 34 años (245)",284,592,571,23,96.5,3.9,
"De 35 a 39 años (246)",216,579,565,9,97.6,1.6,
"De 40 a 44 años (247)",144,427,415,4,97.2,0.9,
"De 45 a 49 años (248)",110,400,378,,94.5,,
"De 50 y más años (249)",125,541,483,,89.3,,
"Sup. no Univ. incompleta (250)",164,225,216,12,96,5.3,
"De 15 a 19 años (252)",28,2,2,,100,,
"De 20 a 24 años (253)",51,26,26,6,100,23.1,
"De 25 a 29 años (254)",33,46,46,3,100,6.5,
"De 30 a 34 años (255)",19,29,27,2,93.1,6.9,
"De 35 a 39 años (256)",10,24,22,,91.7,,
"De 40 a 44 años (257)",9,24,23,1,95.8,4.2,
"De 45 a 49 años (258)",7,35,32,,91.4,,
"De 50 y más años (259)",7,39,38,,97.4,,
"Sup. no Univ. completa (260)",165,232,226,10,97.4,4.3,
"De 20 a 24 años (263)",36,8,8,3,100,37.5,
"De 25 a 29 años (264)",46,50,50,4,100,8,
"De 30 a 34 años (265)",28,38,36,1,94.7,2.6,
"De 35 a 39 años (266)",17,34,34,1,100,2.9,
"De 40 a 44 años (267)",12,20,19,1,95,5,
"De 45 a 49 años (268)",15,38,35,,92.1,,
"De 50 y más años (269)",11,44,44,,100,,
"Sup. Univ. incompleta (270)",176,142,138,5,97.2,3.5,
"De 15 a 19 años (272)",34,2,2,1,100,50,
"De 20 a 24 años (273)",74,21,20,3,95.2,14.3,
"De 25 a 29 años (274)",25,21,21,,100,,
"De 30 a 34 años (275)",14,18,18,,100,,
"De 35 a 39 años (276)",6,9,9,,100,,
"De 40 a 44 años (277)",9,21,21,1,100,4.8,
"De 45 a 49 años (278)",7,25,25,,100,,
"De 50 y más años (279)",7,25,22,,88,,
"Sup. Univ. completa (280)",155,307,288,8,93.8,2.6,
"De 20 a 24 años (283)",17,7,7,,100,,
"De 25 a 29 años (284)",37,30,30,2,100,6.7,
"De 30 a 34 años (285)",31,35,33,3,94.3,8.6,
"De 35 a 39 años (286)",22,34,33,3,97.1,8.8,
"De 40 a 44 años (287)",16,61,56,,91.8,,
"De 45 a 49 años (288)",17,62,57,,91.9,,
"De 50 y más años (289)",15,78,72,,92.3,,
