"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
"32 años (042)",1311,657,654,316,161,155,995,496,499
"33 años (043)",1127,530,597,316,144,172,811,386,425
"34 años (044)",1081,488,593,306,134,172,775,354,421
"De 35 a 39 años (045)",5951,2882,3069,1648,779,869,4303,2103,2200
"35 años (046)",1346,634,712,340,153,187,1006,481,525
"36 años (047)",1214,558,656,340,161,179,874,397,477
"37 años (048)",1126,514,612,346,146,200,780,368,412
"38 años (049)",1256,648,608,325,165,160,931,483,448
"39 años (050)",1009,528,481,297,154,143,712,374,338
"De 40 a 44 años (051)",5305,2614,2691,1487,725,762,3818,1889,1929
"40 años (052)",1468,716,752,395,175,220,1073,541,532
"41 años (053)",795,368,427,239,107,132,556,261,295
"42 años (054)",1192,644,548,346,197,149,846,447,399
"43 años (055)",875,400,475,250,116,134,625,284,341
"44 años (056)",975,486,489,257,130,127,718,356,362
"De 45 a 49 años (057)",4587,2264,2323,1199,579,620,3388,1685,1703
"45 años (058)",1111,551,560,261,127,134,850,424,426
"46 años (059)",853,414,439,231,103,128,622,311,311
"47 años (060)",957,479,478,272,138,134,685,341,344
"48 años (061)",1010,491,519,247,119,128,763,372,391
"49 años (062)",656,329,327,188,92,96,468,237,231
"De 50 a 54 años (063)",3477,1708,1769,918,461,457,2559,1247,1312
"50 años (064)",973,471,502,243,122,121,730,349,381
"51 años (065)",422,209,213,113,65,48,309,144,165
"52 años (066)",747,383,364,198,96,102,549,287,262
"53 años (067)",620,314,306,162,78,84,458,236,222
"54 años (068)",715,331,384,202,100,102,513,231,282
"De 55 a 59 años (069)",2988,1432,1556,727,349,378,2261,1083,1178
"55 años (070)",707,307,400,185,76,109,522,231,291
"56 años (071)",681,356,325,144,72,72,537,284,253
"57 años (072)",606,314,292,164,88,76,442,226,216
"58 años (073)",610,255,355,143,67,76,467,188,279
"59 años (074)",384,200,184,91,46,45,293,154,139
"De 60 a 64 años (075)",2607,1232,1375,605,287,318,2002,945,1057
"60 años (076)",899,405,494,182,86,96,717,319,398
"61 años (077)",299,153,146,82,46,36,217,107,110
"62 años (078)",526,249,277,124,60,64,402,189,213
"63 años (079)",444,214,230,109,53,56,335,161,174
"64 años (080)",439,211,228,108,42,66,331,169,162
"De 65 y más años (081)",6353,2889,3464,1627,727,900,4726,2162,2564
"65 años (082)",640,298,342,146,65,81,494,233,261
"66 años (083)",355,170,185,93,51,42,262,119,143
"67 años (084)",411,188,223,107,49,58,304,139,165
"68 años (085)",467,204,263,115,46,69,352,158,194
"69 años (086)",194,97,97,52,27,25,142,70,72
"70 años (087)",598,258,340,134,58,76,464,200,264
"71 años (088)",189,99,90,62,31,31,127,68,59
"72 años (089)",336,155,181,88,42,46,248,113,135
"73 años (090)",215,103,112,62,29,33,153,74,79
"74 años (091)",237,124,113,76,32,44,161,92,69
"75 años (092)",396,186,210,101,51,50,295,135,160
"76 años (093)",200,91,109,52,22,30,148,69,79
"77 años (094)",210,111,99,50,25,25,160,86,74
"78 años (095)",300,137,163,84,40,44,216,97,119
"79 años (096)",119,62,57,33,16,17,86,46,40
"80 años (097)",375,156,219,80,31,49,295,125,170
"81 años (098)",75,41,34,30,16,14,45,25,20
"82 años (099)",87,42,45,23,10,13,64,32,32
"83 años (100)",70,27,43,25,9,16,45,18,27
"84 años (101)",88,33,55,25,11,14,63,22,41
"85 años (102)",168,66,102,36,14,22,132,52,80
"86 años (103)",67,26,41,29,11,18,38,15,23
"87 años (104)",72,33,39,19,9,10,53,24,29
"88 años (105)",53,22,31,15,5,10,38,17,21
"89 años (106)",50,19,31,16,6,10,34,13,21
"90 años (107)",127,47,80,27,4,23,100,43,57
"91 años (108)",10,5,5,3,2,1,7,3,4
"92 años (109)",23,5,18,4,,4,19,5,14
"93 años (110)",6,4,2,1,1,,5,3,2
"94 años (111)",16,10,6,3,2,1,13,8,5
"95 años (112)",24,11,13,8,3,5,16,8,8
"96 años (113)",17,11,6,2,1,1,15,10,5
"97 años (114)",15,8,7,3,2,1,12,6,6
"98 y más años (115)",143,40,103,23,6,17,120,34,86
