"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Otras activ. serv.comun.soc y personales (084)",597,1,39,143,47,82,,3,2,280,,
"Hogares privados con servicio doméstico (085)",484,,,1,,5,,,,478,,
"Actividad economica no especificada (087)",1429,,34,68,223,,,,1,5,,1098
"Hombres (088)",15697,41,1812,1233,830,1299,1309,1528,2811,3718,421,695
"Agric., ganadería, caza y silvicultura (089)",2339,,21,39,,,1302,1,3,973,,
"Pesca (090)",13,,,3,1,,7,2,,,,
"Explotación de minas y canteras (091)",608,4,55,93,21,,,285,129,21,,
"Industrias manufactureras (092)",702,,28,38,9,,,571,43,13,,
"Suministro de electricidad, gas y agua (093)",94,,10,20,14,,,19,14,17,,
"Construcción (094)",2619,,137,131,41,,,123,1100,1087,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1722,2,35,114,15,838,,448,38,232,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",504,1,26,29,3,38,,377,25,5,,
"Comercio al por mayor (097)",59,,2,8,3,36,,,3,7,,
"Comercio al por menor (098)",1159,1,7,77,9,764,,71,10,220,,
"Hoteles y restaurantes (099)",300,,1,28,9,160,,1,,101,,
"Trans., almac. y comunicaciones (100)",1455,2,10,29,60,1,,6,1112,235,,
"Intermediación financiera (101)",72,1,11,16,40,1,,,,3,,
"Activid.inmobil., empres. y alquileres (102)",1034,1,287,268,74,225,,32,89,58,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",2554,20,304,226,426,47,,35,269,806,421,
"Enseñanza (104)",808,10,731,13,28,,,,,26,,
"Servicios sociales y de salud (105)",237,,129,65,18,2,,3,11,9,,
"Otras activ. serv.comun.soc y personales (106)",286,1,26,102,20,25,,2,2,108,,
"Hogares privados con servicio doméstico (107)",24,,,,,,,,,24,,
"Actividad economica no especificada (109)",830,,27,48,54,,,,1,5,,695
"Mujeres (110)",10452,20,1824,655,978,2530,520,165,84,3249,24,403
"Agric., ganadería, caza y silvicultura (111)",1541,,2,9,,,520,,,1010,,
"Explotación de minas y canteras (113)",25,,8,3,7,,,4,,3,,
"Industrias manufactureras (114)",220,,13,17,5,3,,150,27,5,,
"Suministro de electricidad, gas y agua (115)",13,,4,2,6,,,,,1,,
"Construcción (116)",213,,20,15,21,,,1,25,131,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2625,,22,85,28,1935,,8,1,546,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",51,,1,6,6,29,,8,1,,,
"Comercio al por mayor (119)",73,,3,15,3,51,,,,1,,
"Comercio al por menor (120)",2501,,18,64,19,1855,,,,545,,
"Hoteles y restaurantes (121)",951,,7,36,20,487,,,,401,,
"Trans., almac. y comunicaciones (122)",223,1,5,23,78,3,,,17,96,,
"Intermediación financiera (123)",57,,4,17,35,1,,,,,,
"Activid.inmobil., empres. y alquileres (124)",466,3,152,116,99,9,,,3,84,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",950,6,112,86,401,9,,,10,302,24,
"Enseñanza (126)",1277,10,1194,7,55,,,,1,10,,
"Servicios sociales y de salud (127)",521,,261,177,27,21,,1,,34,,
"Otras activ. serv.comun.soc y personales (128)",311,,13,41,27,57,,1,,172,,
"Hogares privados con servicio doméstico (129)",460,,,1,,5,,,,454,,
"Actividad economica no especificada (131)",599,,7,20,169,,,,,,,403
,,,,,,,,,,,,
"RURAL (132)",5295,4,197,143,123,193,1761,193,385,2084,12,200
"Agric., ganadería, caza y silvicultura (133)",2877,,3,10,,,1747,,1,1116,,
"Pesca (134)",14,,,,,,14,,,,,
"Explotación de minas y canteras (135)",300,,20,40,23,8,,108,89,12,,
"Industrias manufactureras (136)",48,,1,2,,,,37,8,,,
"Suministro de electricidad, gas y agua (137)",10,,,1,1,,,,1,7,,
"Construcción (138)",413,,8,10,3,,,9,140,243,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",133,,3,9,2,69,,18,4,28,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",27,,2,3,,3,,16,3,,,
"Comercio al por mayor (141)",9,,,2,1,5,,,,1,,
"Comercio al por menor (142)",97,,1,4,1,61,,2,1,27,,
"Hoteles y restaurantes (143)",70,,2,2,,56,,,,10,,
"Trans., almac. y comunicaciones (144)",109,,1,3,7,,,7,76,15,,
"Intermediación financiera (145)",4,,,,4,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",106,,23,14,6,50,,1,8,4,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",791,2,19,32,49,4,,12,57,604,12,
"Enseñanza (148)",104,2,95,1,3,,,,,3,,
"Servicios sociales y de salud (149)",36,,17,14,1,2,,1,1,,,
"Otras activ. serv.comun.soc y personales (150)",42,,4,4,3,4,,,,27,,
"Hogares privados con servicio doméstico (151)",15,,,,,,,,,15,,
"Actividad economica no especificada (153)",223,,1,1,21,,,,,,,200
"Hombres (154)",3650,2,114,124,61,111,1239,185,378,1285,12,139
"Agric., ganadería, caza y silvicultura (155)",1798,,3,9,,,1229,,1,556,,
"Pesca (156)",10,,,,,,10,,,,,
"Explotación de minas y canteras (157)",296,,19,40,21,8,,108,89,11,,
"Industrias manufactureras (158)",38,,1,2,,,,29,6,,,
"Suministro de electricidad, gas y agua (159)",10,,,1,1,,,,1,7,,
"Construcción (160)",363,,7,10,3,,,9,136,198,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",70,,2,5,2,29,,18,4,10,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",26,,2,3,,2,,16,3,,,
"Comercio al por mayor (163)",6,,,1,1,3,,,,1,,
"Comercio al por menor (164)",38,,,1,1,24,,2,1,9,,
"Hoteles y restaurantes (165)",28,,2,2,,20,,,,4,,
"Trans., almac. y comunicaciones (166)",103,,1,3,2,,,7,76,14,,
"Intermediación financiera (167)",1,,,,1,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",93,,17,12,3,50,,1,8,2,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",605,2,15,27,21,4,,12,56,456,12,
"Enseñanza (170)",38,,34,,1,,,,,3,,
"Servicios sociales y de salud (171)",21,,9,9,1,,,1,1,,,
"Otras activ. serv.comun.soc y personales (172)",29,,3,3,2,,,,,21,,
"Hogares privados con servicio doméstico (173)",3,,,,,,,,,3,,
"Actividad economica no especificada (175)",144,,1,1,3,,,,,,,139
"Mujeres (176)",1645,2,83,19,62,82,522,8,7,799,,61
"Agric., ganadería, caza y silvicultura (177)",1079,,,1,,,518,,,560,,
"Pesca (178)",4,,,,,,4,,,,,
"Explotación de minas y canteras (179)",4,,1,,2,,,,,1,,
"Industrias manufactureras (180)",10,,,,,,,8,2,,,
"Construcción (182)",50,,1,,,,,,4,45,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",63,,1,4,,40,,,,18,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,1,,,,,,
"Comercio al por mayor (185)",3,,,1,,2,,,,,,
"Comercio al por menor (186)",59,,1,3,,37,,,,18,,
"Hoteles y restaurantes (187)",42,,,,,36,,,,6,,
"Trans., almac. y comunicaciones (188)",6,,,,5,,,,,1,,
"Intermediación financiera (189)",3,,,,3,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",13,,6,2,3,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",186,,4,5,28,,,,1,148,,
"Enseñanza (192)",66,2,61,1,2,,,,,,,
"Servicios sociales y de salud (193)",15,,8,5,,2,,,,,,
"Otras activ. serv.comun.soc y personales (194)",13,,1,1,1,4,,,,6,,
"Hogares privados con servicio doméstico (195)",12,,,,,,,,,12,,
"Actividad economica no especificada (197)",79,,,,18,,,,,,,61
