"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",44,44,,20,13,7,3,1,,,,86
"De 35 a 39 años (026)",33,33,,6,6,13,6,2,,,,95
"De 40 a 44 años (027)",20,20,,4,7,2,3,3,1,,,65
"De 45 a 49 años (028)",19,19,,,2,2,8,6,1,,,91
"De 50 y más años (029)",93,93,1,18,16,16,19,17,4,2,,346
"Casado(a) (030)",3976,3954,19,248,538,648,1236,812,370,83,22,17971
"De 12 a 14 años (031)",2,,,,,,,,,,2,
"De 15 a 19 años (032)",19,17,,12,3,1,1,,,,2,25
"De 20 a 24 años (033)",111,111,1,47,47,13,3,,,,,194
"De 25 a 29 años (034)",286,282,2,40,107,90,41,2,,,4,708
"De 30 a 34 años (035)",409,407,,34,119,124,114,16,,,2,1234
"De 35 a 39 años (036)",467,467,2,19,72,116,198,50,9,1,,1777
"De 40 a 44 años (037)",457,455,1,15,48,67,151,124,39,10,2,2209
"De 45 a 49 años (038)",413,412,2,14,27,44,149,114,52,10,1,2143
"De 50 y más años (039)",1812,1803,11,67,115,193,579,506,270,62,9,9681
"Viudo(a) (040)",1332,1325,16,101,153,194,470,263,108,20,7,5890
"De 20 a 24 años (043)",2,2,,,2,,,,,,,4
"De 25 a 29 años (044)",6,6,,2,1,2,1,,,,,14
"De 30 a 34 años (045)",9,9,,,4,3,2,,,,,25
"De 35 a 39 años (046)",17,17,,4,2,4,5,2,,,,55
"De 40 a 44 años (047)",50,50,1,4,5,7,21,9,3,,,211
"De 45 a 49 años (048)",62,62,1,7,6,7,25,12,4,,,262
"De 50 y más años (049)",1186,1179,14,84,133,171,416,240,101,20,7,5319
"Divorciado(a) (050)",35,34,,8,4,5,9,6,1,1,1,125
"De 20 a 24 años (053)",1,,,,,,,,,,1,
"De 25 a 29 años (054)",3,3,,2,1,,,,,,,4
"De 35 a 39 años (056)",2,2,,,1,,1,,,,,7
"De 40 a 44 años (057)",6,6,,1,1,3,1,,,,,16
"De 45 a 49 años (058)",1,1,,,,,,1,,,,6
"De 50 y más años (059)",22,22,,5,1,2,7,5,1,1,,92
"Soltero(a) (060)",560,434,13,240,110,48,23,,,,126,696
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",37,36,,34,2,,,,,,1,38
"De 20 a 24 años (063)",127,75,1,61,13,,,,,,52,87
"De 25 a 29 años (064)",101,72,,46,21,3,2,,,,29,105
"De 30 a 34 años (065)",59,48,,20,19,4,5,,,,11,90
"De 35 a 39 años (066)",72,64,2,28,18,11,5,,,,8,117
"De 40 a 44 años (067)",39,31,3,13,9,5,1,,,,8,50
"De 45 a 49 años (068)",24,21,1,6,5,9,,,,,3,43
"De 50 y más años (069)",100,86,6,31,23,16,10,,,,14,165
,,,,,,,,,,,,
"URBANA (080)",5436,5276,38,821,916,845,1424,833,338,61,160,20340
"De 12 a 14 años (081)",5,3,1,2,,,,,,,2,2
"De 15 a 19 años (082)",100,93,2,77,13,,1,,,,7,107
"De 20 a 24 años (083)",416,365,2,226,106,23,8,,,,51,541
"De 25 a 29 años (084)",525,491,3,158,189,102,37,2,,,34,1007
"De 30 a 34 años (085)",556,542,,86,183,148,109,16,,,14,1466
"De 35 a 39 años (086)",564,554,3,56,107,144,191,44,8,1,10,1882
"De 40 a 44 años (087)",490,479,3,36,68,80,153,111,23,5,11,2054
"De 45 a 49 años (088)",441,437,3,25,41,54,157,108,44,5,4,2082
"De 50 y más años (089)",2339,2312,21,155,209,294,768,552,263,50,27,11199
"Conviviente (090)",929,909,8,310,251,142,126,53,18,1,20,2292
"De 12 a 14 años (091)",4,3,1,2,,,,,,,1,2
"De 15 a 19 años (092)",59,56,2,45,9,,,,,,3,63
"De 20 a 24 años (093)",213,209,,127,62,14,6,,,,4,318
"De 25 a 29 años (094)",214,211,2,86,75,39,9,,,,3,390
"De 30 a 34 años (095)",155,153,,28,55,39,23,8,,,2,409
"De 35 a 39 años (096)",98,94,1,9,25,24,27,6,2,,4,307
"De 40 a 44 años (097)",65,63,1,6,11,11,21,11,2,,2,240
"De 45 a 49 años (098)",51,51,,3,7,8,19,11,3,,,219
"De 50 y más años (099)",70,69,1,4,7,7,21,17,11,1,1,344
"Separado(a) (100)",214,212,1,69,49,37,31,22,3,,2,579
"De 15 a 19 años (102)",6,5,,4,1,,,,,,1,6
"De 20 a 24 años (103)",23,23,,20,3,,,,,,,26
"De 25 a 29 años (104)",21,20,,7,10,2,,1,,,1,39
"De 30 a 34 años (105)",32,32,,15,10,6,1,,,,,57
"De 35 a 39 años (106)",25,25,,5,4,10,5,1,,,,69
"De 40 a 44 años (107)",16,16,,3,7,2,3,1,,,,43
"De 45 a 49 años (108)",16,16,,,2,2,7,5,,,,73
"De 50 y más años (109)",75,75,1,15,12,15,15,14,3,,,266
"Casado(a) (110)",2903,2884,13,187,426,486,902,577,245,48,19,12780
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",14,12,,9,2,,1,,,,2,17
"De 20 a 24 años (113)",77,77,1,32,33,9,2,,,,,134
"De 25 a 29 años (114)",202,198,1,29,83,58,26,1,,,4,483
"De 30 a 34 años (115)",312,310,,25,99,97,81,8,,,2,910
"De 35 a 39 años (116)",370,370,1,16,63,98,150,35,6,1,,1362
"De 40 a 44 años (117)",337,336,,13,41,55,111,92,19,5,1,1563
"De 45 a 49 años (118)",308,307,2,11,25,31,112,84,37,5,1,1557
"De 50 y más años (119)",1282,1274,8,52,80,138,419,357,183,37,8,6754
"Viudo(a) (120)",945,938,7,75,113,141,343,177,71,11,7,4104
"De 20 a 24 años (123)",1,1,,,1,,,,,,,2
"De 25 a 29 años (124)",6,6,,2,1,2,1,,,,,14
"De 30 a 34 años (125)",7,7,,,4,2,1,,,,,18
"De 35 a 39 años (126)",14,14,,4,1,3,4,2,,,,46
"De 40 a 44 años (127)",41,41,1,4,4,6,17,7,2,,,166
"De 45 a 49 años (128)",43,43,,5,4,4,19,7,4,,,188
"De 50 y más años (129)",833,826,6,60,98,124,301,161,65,11,7,3670
"Divorciado(a) (130)",26,25,,7,2,4,6,4,1,1,1,93
"De 20 a 24 años (133)",1,,,,,,,,,,1,
"De 25 a 29 años (134)",2,2,,1,1,,,,,,,3
"De 35 a 39 años (136)",1,1,,,,,1,,,,,5
"De 40 a 44 años (137)",6,6,,1,1,3,1,,,,,16
"De 45 a 49 años (138)",1,1,,,,,,1,,,,6
"De 50 y más años (139)",15,15,,5,,1,4,3,1,1,,63
"Soltero(a) (140)",419,308,9,173,75,35,16,,,,111,492
"De 15 a 19 años (142)",21,20,,19,1,,,,,,1,21
"De 20 a 24 años (143)",101,55,1,47,7,,,,,,46,61
"De 25 a 29 años (144)",80,54,,33,19,1,1,,,,26,78
"De 30 a 34 años (145)",50,40,,18,15,4,3,,,,10,72
"De 35 a 39 años (146)",56,50,1,22,14,9,4,,,,6,93
"De 40 a 44 años (147)",25,17,1,9,4,3,,,,,8,26
"De 45 a 49 años (148)",22,19,1,6,3,9,,,,,3,39
"De 50 y más años (149)",64,53,5,19,12,9,8,,,,11,102
,,,,,,,,,,,,
"RURAL (160)",1973,1951,21,269,283,280,532,348,172,46,22,8208
"De 12 a 14 años (161)",3,1,,1,,,,,,,2,1
"De 15 a 19 años (162)",47,45,1,39,4,1,,,,,2,50
"De 20 a 24 años (163)",157,150,,77,61,9,3,,,,7,239
"De 25 a 29 años (164)",179,176,1,46,53,51,24,1,,,3,412
"De 30 a 34 años (165)",160,159,,21,35,41,52,10,,,1,505
"De 35 a 39 años (166)",144,142,2,12,19,27,59,18,5,,2,558
"De 40 a 44 años (167)",172,171,3,10,14,18,54,43,24,5,1,855
"De 45 a 49 años (168)",141,141,1,5,7,18,47,41,17,5,,743
"De 50 y más años (169)",970,966,13,58,90,115,293,235,126,36,4,4845
"Conviviente (170)",295,291,2,88,81,43,53,17,7,,4,787
"De 12 a 14 años (171)",1,,,,,,,,,,1,
"De 15 a 19 años (172)",24,22,1,19,2,,,,,,2,23
"De 20 a 24 años (173)",85,84,,38,39,5,2,,,,1,139
"De 25 a 29 años (174)",63,63,,17,24,14,8,,,,,140
"De 30 a 34 años (175)",40,40,,5,8,12,14,1,,,,127
"De 35 a 39 años (176)",19,19,,2,2,3,8,2,2,,,82
"De 40 a 44 años (177)",25,25,,3,1,3,9,7,2,,,118
"De 45 a 49 años (178)",12,12,,,1,2,3,5,1,,,61
"De 50 y más años (179)",26,26,1,4,4,4,9,2,2,,,97
"Separado(a) (180)",68,68,,26,13,8,8,8,3,2,,208
"De 15 a 19 años (182)",2,2,,2,,,,,,,,2
"De 20 a 24 años (183)",11,11,,10,1,,,,,,,12
"De 25 a 29 años (184)",10,10,,4,3,3,,,,,,19
"De 30 a 34 años (185)",12,12,,5,3,1,2,1,,,,29
"De 35 a 39 años (186)",8,8,,1,2,3,1,1,,,,26
"De 40 a 44 años (187)",4,4,,1,,,,2,1,,,22
"De 45 a 49 años (188)",3,3,,,,,1,1,1,,,18
"De 50 y más años (189)",18,18,,3,4,1,4,3,1,2,,80
"Casado(a) (190)",1073,1070,6,61,112,162,334,235,125,35,3,5191
"De 12 a 14 años (191)",1,,,,,,,,,,1,
"De 15 a 19 años (192)",5,5,,3,1,1,,,,,,8
"De 20 a 24 años (193)",34,34,,15,14,4,1,,,,,60
"De 25 a 29 años (194)",84,84,1,11,24,32,15,1,,,,225
"De 30 a 34 años (195)",97,97,,9,20,27,33,8,,,,324
"De 35 a 39 años (196)",97,97,1,3,9,18,48,15,3,,,415
"De 40 a 44 años (197)",120,119,1,2,7,12,40,32,20,5,1,646
"De 45 a 49 años (198)",105,105,,3,2,13,37,30,15,5,,586
"De 50 y más años (199)",530,529,3,15,35,55,160,149,87,25,1,2927
"Viudo(a) (200)",387,387,9,26,40,53,127,86,37,9,,1786
"De 20 a 24 años (203)",1,1,,,1,,,,,,,2
"De 30 a 34 años (205)",2,2,,,,1,1,,,,,7
"De 35 a 39 años (206)",3,3,,,1,1,1,,,,,9
"De 40 a 44 años (207)",9,9,,,1,1,4,2,1,,,45
"De 45 a 49 años (208)",19,19,1,2,2,3,6,5,,,,74
"De 50 y más años (209)",353,353,8,24,35,47,115,79,36,9,,1649
"Divorciado(a) (210)",9,9,,1,2,1,3,2,,,,32
"De 25 a 29 años (214)",1,1,,1,,,,,,,,1
"De 35 a 39 años (216)",1,1,,,1,,,,,,,2
"De 50 y más años (219)",7,7,,,1,1,3,2,,,,29
"Soltero(a) (220)",141,126,4,67,35,13,7,,,,15,204
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",16,16,,15,1,,,,,,,17
"De 20 a 24 años (223)",26,20,,14,6,,,,,,6,26
"De 25 a 29 años (224)",21,18,,13,2,2,1,,,,3,27
"De 30 a 34 años (225)",9,8,,2,4,,2,,,,1,18
"De 35 a 39 años (226)",16,14,1,6,4,2,1,,,,2,24
"De 40 a 44 años (227)",14,14,2,4,5,2,1,,,,,24
"De 45 a 49 años (228)",2,2,,,2,,,,,,,4
"De 50 y más años (229)",36,33,1,12,11,7,2,,,,3,63
