"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia SAN MARTIN (000)",68718,18436,9535,28602,1728,5464,2964,1989
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",156,124,,,32,,,
"Profes., científicos e intelectuales (002)",5960,4951,,897,96,16,,
"Técnicos de nivel medio y trab. asimilados (003)",3826,2647,,949,205,24,1,
"Jefes y empleados de oficina (004)",3703,3656,,11,,36,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",10737,3284,113,5919,273,1147,1,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",10850,17,8,10160,665,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",4758,,1398,3029,207,124,,
"Obreros construc.,conf.,papel, fab., instr. (008)",8056,865,2314,4604,167,106,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",16198,1607,5393,2391,29,3816,2962,
"Otra (010)",572,572,,,,,,
"Ocupaciñn no especificada (011)",1913,713,309,642,54,195,,
"Desocupado (012)",1989,,,,,,,1989
"Hombres (013)",45234,10417,8276,20875,1368,2848,124,1326
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",116,95,,,21,,,
"Profes., científicos e intelectuales (015)",3265,2572,,604,78,11,,
"Técnicos de nivel medio y trab. asimilados (016)",2403,1576,,684,131,12,,
"Jefes y empleados de oficina (017)",1785,1771,,1,,13,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",4708,1792,42,2445,148,281,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",9711,14,7,9083,607,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",3841,,1236,2323,189,93,,
"Obreros construc.,conf.,papel, fab., instr. (021)",7863,854,2267,4484,162,96,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",8696,824,4502,955,11,2280,124,
"Otra (023)",556,556,,,,,,
"Ocupaciñn no especificada (024)",964,363,222,296,21,62,,
"Desocupado (025)",1326,,,,,,,1326
"Mujeres (026)",23484,8019,1259,7727,360,2616,2840,663
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",40,29,,,11,,,
"Profes., científicos e intelectuales (028)",2695,2379,,293,18,5,,
"Técnicos de nivel medio y trab. asimilados (029)",1423,1071,,265,74,12,1,
"Jefes y empleados de oficina (030)",1918,1885,,10,,23,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",6029,1492,71,3474,125,866,1,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",1139,3,1,1077,58,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",917,,162,706,18,31,,
"Obreros construc.,conf.,papel, fab., instr. (034)",193,11,47,120,5,10,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",7502,783,891,1436,18,1536,2838,
"Otra (036)",16,16,,,,,,
"Ocupaciñn no especificada (037)",949,350,87,346,33,133,,
"Desocupado (038)",663,,,,,,,663
,,,,,,,,
"URBANA (039)",62623,18141,8732,25400,1514,4147,2864,1825
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",154,123,,,31,,,
"Profes., científicos e intelectuales (041)",5861,4857,,892,96,16,,
"Técnicos de nivel medio y trab. asimilados (042)",3784,2617,,939,203,24,1,
"Jefes y empleados de oficina (043)",3686,3639,,11,,36,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",10593,3245,109,5836,270,1132,1,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",7714,15,7,7230,462,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",4711,,1382,3003,206,120,,
"Obreros construc.,conf.,papel, fab., instr. (047)",7927,853,2272,4532,166,104,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",14012,1561,4662,2342,29,2556,2862,
"Otra (049)",531,531,,,,,,
"Ocupaciñn no especificada (050)",1825,700,300,615,51,159,,
"Desocupado (051)",1825,,,,,,,1825
"Hombres (052)",40449,10200,7620,18064,1177,2076,118,1194
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",114,94,,,20,,,
"Profes., científicos e intelectuales (054)",3212,2523,,600,78,11,,
"Técnicos de nivel medio y trab. asimilados (055)",2371,1554,,675,130,12,,
"Jefes y empleados de oficina (056)",1770,1756,,1,,13,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",4636,1765,42,2403,147,279,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",6895,12,6,6453,424,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",3806,,1222,2305,188,91,,
"Obreros construc.,conf.,papel, fab., instr. (060)",7735,842,2226,4412,161,94,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",7275,782,3911,928,11,1525,118,
"Otra (062)",515,515,,,,,,
"Ocupaciñn no especificada (063)",926,357,213,287,18,51,,
"Desocupado (064)",1194,,,,,,,1194
"Mujeres (065)",22174,7941,1112,7336,337,2071,2746,631
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",40,29,,,11,,,
"Profes., científicos e intelectuales (067)",2649,2334,,292,18,5,,
"Técnicos de nivel medio y trab. asimilados (068)",1413,1063,,264,73,12,1,
"Jefes y empleados de oficina (069)",1916,1883,,10,,23,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",5957,1480,67,3433,123,853,1,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",819,3,1,777,38,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",905,,160,698,18,29,,
"Obreros construc.,conf.,papel, fab., instr. (073)",192,11,46,120,5,10,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",6737,779,751,1414,18,1031,2744,
"Otra (075)",16,16,,,,,,
"Ocupaciñn no especificada (076)",899,343,87,328,33,108,,
"Desocupado (077)",631,,,,,,,631
,,,,,,,,
"RURAL (078)",6095,295,803,3202,214,1317,100,164
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,1,,,1,,,
"Profes., científicos e intelectuales (080)",99,94,,5,,,,
"Técnicos de nivel medio y trab. asimilados (081)",42,30,,10,2,,,
"Jefes y empleados de oficina (082)",17,17,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",144,39,4,83,3,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",3136,2,1,2930,203,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",47,,16,26,1,4,,
"Obreros construc.,conf.,papel, fab., instr. (086)",129,12,42,72,1,2,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",2186,46,731,49,,1260,100,
"Otra (088)",41,41,,,,,,
"Ocupaciñn no especificada (089)",88,13,9,27,3,36,,
"Desocupado (090)",164,,,,,,,164
"Hombres (091)",4785,217,656,2811,191,772,6,132
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,1,,,1,,,
