"CUADRO Nº 17: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",3442,48,2509,50,,833,2
"Ocupación no especificada (095)",41,2,15,18,2,4,
"Mujeres (096)",1621,129,505,515,31,355,86
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,1,,,,,
"Profes., científicos e intelectuales (098)",52,43,,9,,,
"Técnicos de nivel medio y trab. asimilados (099)",13,8,,4,1,,
"Jefes y empleados de oficina (100)",16,16,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",206,23,4,159,2,18,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",218,,1,191,26,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",43,,31,10,1,1,
"Obreros construc.,conf.,papel, fab., instr. (104)",50,,21,22,,7,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",964,31,439,90,,318,86
"Ocupación no especificada (107)",58,7,9,30,1,11,
