"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 20 a 24 años (023)",12,11,,7,4,,,,,,1,15
"De 25 a 29 años (024)",11,8,,3,1,2,2,,,,3,19
"De 30 a 34 años (025)",17,16,,1,4,2,8,,1,,1,59
"De 35 a 39 años (026)",7,6,,1,1,2,1,1,,,1,20
"Primaria (030)",10986,10791,36,1666,2032,1993,2897,1505,525,137,195,39995
"De 12 a 14 años (031)",30,20,1,19,,,,,,,10,19
"De 15 a 19 años (032)",499,467,3,384,73,6,1,,,,32,552
"De 20 a 24 años (033)",1069,1019,6,512,359,125,15,2,,,50,1683
"De 25 a 29 años (034)",1345,1321,2,290,502,339,179,9,,,24,3114
"De 30 a 34 años (035)",1360,1342,7,129,366,390,374,71,5,,18,4117
"De 35 a 39 años (036)",1451,1435,4,87,253,340,535,191,23,2,16,5397
"De 40 a 44 años (037)",1288,1277,2,60,155,258,503,228,61,10,11,5433
"De 45 a 49 años (038)",1088,1080,2,45,109,183,396,248,83,14,8,5019
"De 50 y más años (039)",2856,2830,9,140,215,352,894,756,353,111,26,14661
"Secundaria (040)",8971,8521,35,2881,2420,1556,1295,267,50,17,450,20266
"De 12 a 14 años (041)",20,4,,4,,,,,,,16,4
"De 15 a 19 años (042)",693,597,7,544,39,2,5,,,,96,648
"De 20 a 24 años (043)",1718,1561,5,1114,374,58,10,,,,157,2078
"De 25 a 29 años (044)",1597,1486,5,596,615,216,52,1,1,,111,2704
"De 30 a 34 años (045)",1207,1172,8,266,448,300,137,9,2,2,35,2746
"De 35 a 39 años (046)",1154,1140,4,140,372,343,252,26,2,1,14,3176
"De 40 a 44 años (047)",957,951,4,86,262,263,275,49,12,,6,2995
"De 45 a 49 años (048)",711,705,,51,146,193,243,60,10,2,6,2457
"De 50 y más años (049)",914,905,2,80,164,181,321,122,23,12,9,3458
"Sup. no Univ. incompleta (050)",819,717,2,341,208,98,56,8,4,,102,1378
"De 15 a 19 años (052)",16,13,,13,,,,,,,3,13
"De 20 a 24 años (053)",217,165,,143,19,2,1,,,,52,191
"De 25 a 29 años (054)",202,171,2,111,47,9,1,,1,,31,245
"De 30 a 34 años (055)",115,110,,38,52,17,3,,,,5,207
"De 35 a 39 años (056)",106,101,,24,38,27,12,,,,5,229
"De 40 a 44 años (057)",56,55,,5,23,15,11,1,,,1,149
"De 45 a 49 años (058)",54,49,,3,17,12,15,1,1,,5,155
"De 50 y más años (059)",53,53,,4,12,16,13,6,2,,,189
"Sup. no Univ. completa (060)",1212,1085,,421,371,183,92,13,5,,127,2236
"De 20 a 24 años (063)",117,76,,62,13,1,,,,,41,91
"De 25 a 29 años (064)",258,212,,145,54,11,2,,,,46,294
"De 30 a 34 años (065)",243,224,,87,99,27,10,1,,,19,414
"De 35 a 39 años (066)",199,187,,59,82,34,11,1,,,12,379
"De 40 a 44 años (067)",136,132,,28,51,33,20,,,,4,316
"De 45 a 49 años (068)",124,121,,23,41,42,14,1,,,3,296
"De 50 y más años (069)",135,133,,17,31,35,35,10,5,,2,446
"Sup. Univ. incompleta (070)",926,697,4,332,206,103,46,5,1,,229,1287
"De 15 a 19 años (072)",15,8,,8,,,,,,,7,8
"De 20 a 24 años (073)",263,124,1,111,10,,1,1,,,139,141
"De 25 a 29 años (074)",194,134,,98,30,5,1,,,,60,177
"De 30 a 34 años (075)",139,128,,55,45,22,6,,,,11,236
"De 35 a 39 años (076)",121,114,2,37,52,14,9,,,,7,222
"De 40 a 44 años (077)",72,72,,8,33,26,5,,,,,173
"De 45 a 49 años (078)",61,59,1,9,20,19,7,2,1,,2,156
"De 50 y más años (079)",61,58,,6,16,17,17,2,,,3,174
"Sup. Univ. completa (080)",1576,1320,6,519,453,239,90,9,3,1,256,2620
"De 20 a 24 años (083)",115,25,1,21,3,,,,,,90,27
"De 25 a 29 años (084)",289,180,2,146,28,4,,,,,109,214
"De 30 a 34 años (085)",305,274,,159,95,13,6,,1,,31,420
"De 35 a 39 años (086)",273,264,,81,111,57,14,1,,,9,539
"De 40 a 44 años (087)",211,203,2,45,78,64,13,,,1,8,461
"De 45 a 49 años (088)",170,167,1,31,63,52,19,1,,,3,403
"De 50 y más años (089)",213,207,,36,75,49,38,7,2,,6,556
,,,,,,,,,,,,
"URBANA (100)",18382,17258,65,4295,4152,3157,3425,1481,526,157,1124,52656
"De 12 a 14 años (101)",29,15,,15,,,,,,,14,15
"De 15 a 19 años (102)",604,530,7,467,48,5,3,,,,74,590
"De 20 a 24 años (103)",2103,1660,9,1185,377,77,11,1,,,443,2222
"De 25 a 29 años (104)",2543,2210,8,1019,788,302,89,3,1,,333,3896
"De 30 a 34 años (105)",2384,2281,10,609,821,503,302,29,5,2,103,5285
"De 35 a 39 años (106)",2493,2439,9,360,744,618,562,124,18,4,54,7102
"De 40 a 44 años (107)",2133,2105,8,201,511,540,623,170,44,8,28,7089
"De 45 a 49 años (108)",1789,1766,3,138,352,447,544,208,58,16,23,6570
"De 50 y más años (109)",4304,4252,11,301,511,665,1291,946,400,127,52,19887
"Sin nivel (110)",1608,1575,7,115,191,208,464,370,161,59,33,7563
"De 12 a 14 años (111)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (112)",9,9,1,4,3,1,,,,,,13
"De 20 a 24 años (113)",37,31,,15,12,2,2,,,,6,54
"De 25 a 29 años (114)",51,46,,9,21,10,6,,,,5,107
"De 30 a 34 años (115)",89,85,1,13,14,26,28,3,,,4,259
"De 35 a 39 años (116)",139,136,,6,22,18,61,22,6,1,3,574
"De 40 a 44 años (117)",149,146,1,6,14,20,59,29,15,2,3,694
"De 45 a 49 años (118)",144,143,,6,18,16,46,38,11,8,1,718
"De 50 y más años (119)",988,978,4,55,87,115,262,278,129,48,10,5143
"Educacion Inicial (120)",26,22,,10,4,2,5,,1,,4,54
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",7,7,,5,2,,,,,,,9
"De 25 a 29 años (124)",5,3,,2,,1,,,,,2,5
"De 30 a 34 años (125)",8,7,,1,1,,4,,1,,1,29
"De 35 a 39 años (126)",5,4,,1,1,1,1,,,,1,10
"Primaria (130)",5723,5630,17,670,965,1074,1642,860,319,83,93,22145
"De 12 a 14 años (131)",12,11,,11,,,,,,,1,11
"De 15 a 19 años (132)",146,136,,111,21,3,1,,,,10,166
"De 20 a 24 años (133)",312,293,3,150,105,32,3,,,,19,468
"De 25 a 29 años (134)",471,462,,116,186,107,50,3,,,9,1034
"De 30 a 34 años (135)",606,597,3,60,189,183,141,20,1,,9,1715
"De 35 a 39 años (136)",762,752,3,44,156,192,261,82,12,2,10,2713
"De 40 a 44 años (137)",731,723,1,41,93,155,299,105,24,5,8,2917
"De 45 a 49 años (138)",638,634,1,27,71,130,240,119,39,7,4,2797
"De 50 y más años (139)",2045,2022,6,110,144,272,647,531,243,69,23,10324
"Secundaria (140)",6793,6465,30,2004,1834,1279,1055,216,33,14,328,15852
"De 12 a 14 años (141)",15,3,,3,,,,,,,12,3
"De 15 a 19 años (142)",421,365,6,332,24,1,2,,,,56,391
"De 20 a 24 años (143)",1097,980,5,715,216,40,4,,,,117,1284
"De 25 a 29 años (144)",1147,1059,4,430,437,156,31,,1,,88,1908
"De 30 a 34 años (145)",937,911,6,214,354,223,105,5,2,2,26,2108
"De 35 a 39 años (146)",934,924,4,119,299,284,199,18,,1,10,2535
"De 40 a 44 años (147)",805,799,4,75,229,232,219,35,5,,6,2434
"De 45 a 49 años (148)",615,610,,42,127,178,210,46,6,1,5,2092
"De 50 y más años (149)",822,814,1,74,148,165,285,112,19,10,8,3097
"Sup. no Univ. incompleta (150)",722,634,2,302,184,86,49,8,3,,88,1217
"De 15 a 19 años (152)",14,12,,12,,,,,,,2,12
"De 20 a 24 años (153)",188,143,,123,17,2,1,,,,45,167
"De 25 a 29 años (154)",175,150,2,102,38,8,,,,,25,202
"De 30 a 34 años (155)",101,96,,34,47,13,2,,,,5,176
"De 35 a 39 años (156)",95,90,,20,34,25,11,,,,5,207
"De 40 a 44 años (157)",51,50,,5,21,12,11,1,,,1,136
"De 45 a 49 años (158)",49,44,,2,15,12,13,1,1,,5,142
"De 50 y más años (159)",49,49,,4,12,14,11,6,2,,,175
"Sup. no Univ. completa (160)",1130,1014,,389,346,178,83,13,5,,116,2102
"De 20 a 24 años (163)",106,69,,55,13,1,,,,,37,84
"De 25 a 29 años (164)",241,199,,136,51,11,1,,,,42,275
"De 30 a 34 años (165)",221,203,,79,87,26,10,1,,,18,379
"De 35 a 39 años (166)",182,172,,56,74,32,9,1,,,10,346
"De 40 a 44 años (167)",129,125,,23,50,33,19,,,,4,305
"De 45 a 49 años (168)",119,116,,23,40,41,11,1,,,3,279
"De 50 y más años (169)",132,130,,17,31,34,33,10,5,,2,434
"Sup. Univ. incompleta (170)",881,658,4,313,195,99,41,5,1,,223,1211
"De 15 a 19 años (172)",13,7,,7,,,,,,,6,7
"De 20 a 24 años (173)",251,115,1,102,10,,1,1,,,136,132
"De 25 a 29 años (174)",185,126,,91,29,5,1,,,,59,168
"De 30 a 34 años (175)",133,122,,55,41,20,6,,,,11,222
"De 35 a 39 años (176)",116,110,2,37,51,13,7,,,,6,207
"De 40 a 44 años (177)",67,67,,8,29,26,4,,,,,160
"De 45 a 49 años (178)",56,54,1,7,19,19,5,2,1,,2,144
"De 50 y más años (179)",60,57,,6,16,16,17,2,,,3,171
"Sup. Univ. completa (180)",1499,1260,5,492,433,231,86,9,3,1,239,2512
"De 20 a 24 años (183)",105,22,,20,2,,,,,,83,24
"De 25 a 29 años (184)",268,165,2,133,26,4,,,,,103,197
"De 30 a 34 años (185)",289,260,,153,88,12,6,,1,,29,397
"De 35 a 39 años (186)",260,251,,77,107,53,13,1,,,9,510
"De 40 a 44 años (187)",201,195,2,43,75,62,12,,,1,6,443
"De 45 a 49 años (188)",168,165,1,31,62,51,19,1,,,3,398
"De 50 y más años (189)",208,202,,35,73,49,36,7,2,,6,543
,,,,,,,,,,,,
"RURAL (200)",10969,10636,48,2272,2105,1662,2465,1394,549,141,333,37424
"De 12 a 14 años (201)",27,12,1,11,,,,,,,15,11
"De 15 a 19 años (202)",686,618,6,520,81,7,4,,,,68,719
"De 20 a 24 años (203)",1602,1491,4,853,470,139,23,2,,,111,2322
"De 25 a 29 años (204)",1630,1567,4,416,577,343,215,11,1,,63,3591
"De 30 a 34 años (205)",1397,1369,8,172,343,363,389,87,7,,28,4243
"De 35 a 39 años (206)",1353,1335,1,94,229,287,474,205,41,4,18,5209
"De 40 a 44 años (207)",1111,1102,4,51,134,177,384,247,89,16,9,5067
"De 45 a 49 años (208)",896,891,4,44,83,107,307,238,85,23,5,4393
"De 50 y más años (209)",2267,2251,16,111,188,239,669,604,326,98,16,11869
"Sin nivel (210)",3205,3146,23,279,366,433,939,697,325,84,59,14621
"De 12 a 14 años (211)",4,2,,2,,,,,,,2,2
"De 15 a 19 años (212)",57,53,2,33,14,3,1,,,,4,74
"De 20 a 24 años (213)",157,139,,53,53,28,5,,,,18,264
"De 25 a 29 años (214)",226,219,1,37,67,49,61,4,,,7,613
"De 30 a 34 años (215)",306,299,2,33,41,69,119,32,3,,7,1070
"De 35 a 39 años (216)",396,391,,19,42,70,141,87,28,4,5,1775
"De 40 a 44 años (217)",375,371,3,14,29,38,121,110,45,11,4,1935
"De 45 a 49 años (218)",333,333,3,14,21,37,111,95,37,15,,1759
"De 50 y más años (219)",1351,1339,12,74,99,139,380,369,212,54,12,7129
"Educacion Inicial (220)",22,20,,3,6,4,6,1,,,2,60
"De 20 a 24 años (223)",5,4,,2,2,,,,,,1,6
"De 25 a 29 años (224)",6,5,,1,1,1,2,,,,1,14
"De 30 a 34 años (225)",9,9,,,3,2,4,,,,,30
"De 35 a 39 años (226)",2,2,,,,1,,1,,,,10
"Primaria (230)",5263,5161,19,996,1067,919,1255,645,206,54,102,17850
"De 12 a 14 años (231)",18,9,1,8,,,,,,,9,8
"De 15 a 19 años (232)",353,331,3,273,52,3,,,,,22,386
"De 20 a 24 años (233)",757,726,3,362,254,93,12,2,,,31,1215
"De 25 a 29 años (234)",874,859,2,174,316,232,129,6,,,15,2080
"De 30 a 34 años (235)",754,745,4,69,177,207,233,51,4,,9,2402
"De 35 a 39 años (236)",689,683,1,43,97,148,274,109,11,,6,2684
"De 40 a 44 años (237)",557,554,1,19,62,103,204,123,37,5,3,2516
"De 45 a 49 años (238)",450,446,1,18,38,53,156,129,44,7,4,2222
"De 50 y más años (239)",811,808,3,30,71,80,247,225,110,42,3,4337
"Secundaria (240)",2178,2056,5,877,586,277,240,51,17,3,122,4414
"De 12 a 14 años (241)",5,1,,1,,,,,,,4,1
"De 15 a 19 años (242)",272,232,1,212,15,1,3,,,,40,257
"De 20 a 24 años (243)",621,581,,399,158,18,6,,,,40,794
"De 25 a 29 años (244)",450,427,1,166,178,60,21,1,,,23,796
"De 30 a 34 años (245)",270,261,2,52,94,77,32,4,,,9,638
"De 35 a 39 años (246)",220,216,,21,73,59,53,8,2,,4,641
"De 40 a 44 años (247)",152,152,,11,33,31,56,14,7,,,561
"De 45 a 49 años (248)",96,95,,9,19,15,33,14,4,1,1,365
"De 50 y más años (249)",92,91,1,6,16,16,36,10,4,2,1,361
"Sup. no Univ. incompleta (250)",97,83,,39,24,12,7,,1,,14,161
"De 15 a 19 años (252)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (253)",29,22,,20,2,,,,,,7,24
"De 25 a 29 años (254)",27,21,,9,9,1,1,,1,,6,43
"De 30 a 34 años (255)",14,14,,4,5,4,1,,,,,31
"De 35 a 39 años (256)",11,11,,4,4,2,1,,,,,22
"De 40 a 44 años (257)",5,5,,,2,3,,,,,,13
"De 45 a 49 años (258)",5,5,,1,2,,2,,,,,13
"De 50 y más años (259)",4,4,,,,2,2,,,,,14
"Sup. no Univ. completa (260)",82,71,,32,25,5,9,,,,11,134
"De 20 a 24 años (263)",11,7,,7,,,,,,,4,7
"De 25 a 29 años (264)",17,13,,9,3,,1,,,,4,19
"De 30 a 34 años (265)",22,21,,8,12,1,,,,,1,35
"De 35 a 39 años (266)",17,15,,3,8,2,2,,,,2,33
"De 40 a 44 años (267)",7,7,,5,1,,1,,,,,11
"De 45 a 49 años (268)",5,5,,,1,1,3,,,,,17
"De 50 y más años (269)",3,3,,,,1,2,,,,,12
"Sup. Univ. incompleta (270)",45,39,,19,11,4,5,,,,6,76
"De 15 a 19 años (272)",2,1,,1,,,,,,,1,1
"De 20 a 24 años (273)",12,9,,9,,,,,,,3,9
"De 25 a 29 años (274)",9,8,,7,1,,,,,,1,9
"De 30 a 34 años (275)",6,6,,,4,2,,,,,,14
"De 35 a 39 años (276)",5,4,,,1,1,2,,,,1,15
"De 40 a 44 años (277)",5,5,,,4,,1,,,,,13
"De 45 a 49 años (278)",5,5,,2,1,,2,,,,,12
"De 50 y más años (279)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",77,60,1,27,20,8,4,,,,17,108
"De 20 a 24 años (283)",10,3,1,1,1,,,,,,7,3
"De 25 a 29 años (284)",21,15,,13,2,,,,,,6,17
"De 30 a 34 años (285)",16,14,,6,7,1,,,,,2,23
"De 35 a 39 años (286)",13,13,,4,4,4,1,,,,,29
"De 40 a 44 años (287)",10,8,,2,3,2,1,,,,2,18
"De 45 a 49 años (288)",2,2,,,1,1,,,,,,5
"De 50 y más años (289)",5,5,,1,2,,2,,,,,13
