"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",2240,140,821,744,471,64
"Otra (034)",4,,1,1,2,
"Ocupación no especificada (035)",301,1,121,92,72,15
,,,,,,
"URBANA (036)",12879,379,4169,4672,3060,599
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",42,,4,24,13,1
"Profes., científicos e intelectuales (038)",1164,,233,663,263,5
"Técnicos de nivel medio y trab. asimilados (039)",513,1,182,201,106,23
"Jefes y empleados de oficina (040)",546,,252,188,103,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1828,30,568,680,466,84
"Agricult. trabaj. calif.agrop. y pesqueros (042)",3160,43,698,1126,988,305
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",928,18,316,340,223,31
"Obreros construc., conf., papel, fab., instr. (044)",1151,5,446,432,244,24
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3078,279,1296,853,549,101
"Otra (046)",134,,36,71,27,
"Ocupación no especificada (047)",335,3,138,94,78,22
"Hombres (048)",8779,273,2844,3101,2102,459
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",27,,3,16,7,1
"Profes., científicos e intelectuales (050)",603,,130,318,151,4
"Técnicos de nivel medio y trab. asimilados (051)",357,1,122,142,74,18
"Jefes y empleados de oficina (052)",265,,93,98,71,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",820,17,250,293,217,43
"Agricult. trabaj. calif.agrop. y pesqueros (054)",2896,37,633,1045,899,282
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",805,18,299,295,171,22
"Obreros construc., conf., papel, fab., instr. (056)",1138,5,441,427,241,24
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1612,193,787,360,220,52
"Otra (058)",130,,35,70,25,
"Ocupación no especificada (059)",126,2,51,37,26,10
"Mujeres (060)",4100,106,1325,1571,958,140
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",15,,1,8,6,
"Profes., científicos e intelectuales (062)",561,,103,345,112,1
"Técnicos de nivel medio y trab. asimilados (063)",156,,60,59,32,5
"Jefes y empleados de oficina (064)",281,,159,90,32,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1008,13,318,387,249,41
"Agricult. trabaj. calif.agrop. y pesqueros (066)",264,6,65,81,89,23
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",123,,17,45,52,9
"Obreros construc., conf., papel, fab., instr. (068)",13,,5,5,3,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1466,86,509,493,329,49
"Otra (070)",4,,1,1,2,
"Ocupación no especificada (071)",209,1,87,57,52,12
,,,,,,
"RURAL (072)",7590,338,2748,2571,1587,346
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",1,,,1,,
"Profes., científicos e intelectuales (074)",104,,31,54,19,
"Técnicos de nivel medio y trab. asimilados (075)",23,,6,9,6,2
"Jefes y empleados de oficina (076)",19,,8,8,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",228,9,71,93,51,4
"Agricult. trabaj. calif.agrop. y pesqueros (078)",3850,28,1087,1472,1008,255
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",52,4,16,18,13,1
"Obreros construc., conf., papel, fab., instr. (080)",75,,21,41,12,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",3063,296,1439,814,439,75
"Ocupación no especificada (083)",175,1,69,61,36,8
"Hombres (084)",6282,269,2244,2142,1324,303
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",1,,,1,,
"Profes., científicos e intelectuales (086)",60,,14,35,11,
"Técnicos de nivel medio y trab. asimilados (087)",18,,4,7,6,1
"Jefes y empleados de oficina (088)",12,,3,6,3,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",101,3,30,41,26,1
"Agricult. trabaj. calif.agrop. y pesqueros (090)",3607,21,1000,1407,944,235
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",39,2,12,15,9,1
"Obreros construc., conf., papel, fab., instr. (092)",72,,19,41,12,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2289,242,1127,563,297,60
"Ocupación no especificada (095)",83,1,35,26,16,5
"Mujeres (096)",1308,69,504,429,263,43
"Profes., científicos e intelectuales (098)",44,,17,19,8,
"Técnicos de nivel medio y trab. asimilados (099)",5,,2,2,,1
"Jefes y empleados de oficina (100)",7,,5,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",127,6,41,52,25,3
"Agricult. trabaj. calif.agrop. y pesqueros (102)",243,7,87,65,64,20
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",13,2,4,3,4,
"Obreros construc., conf., papel, fab., instr. (104)",3,,2,,,1
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",774,54,312,251,142,15
"Ocupación no especificada (107)",92,,34,35,20,3
