"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 30 a 34 años (025)",68,68,,25,27,8,7,1,,,,140
"De 35 a 39 años (026)",90,89,1,20,32,19,16,1,,,1,220
"De 40 a 44 años (027)",61,61,,13,12,14,15,6,1,,,189
"De 45 a 49 años (028)",52,52,,8,12,6,17,8,1,,,186
"De 50 y más años (029)",163,162,1,14,19,19,47,37,19,6,1,776
"Casado(a) (030)",2395,2358,8,280,469,428,564,357,165,87,37,9609
"De 15 a 19 años (032)",5,2,,2,,,,,,,3,2
"De 20 a 24 años (033)",66,61,1,44,15,,1,,,,5,79
"De 25 a 29 años (034)",121,118,,45,54,16,3,,,,3,213
"De 30 a 34 años (035)",246,236,2,63,106,38,24,3,,,10,512
"De 35 a 39 años (036)",306,300,,34,96,108,51,9,2,,6,841
"De 40 a 44 años (037)",254,253,,19,54,71,78,26,5,,1,894
"De 45 a 49 años (038)",276,275,,25,52,71,75,34,13,5,1,1048
"De 50 y más años (039)",1121,1113,5,48,92,124,332,285,145,82,8,6020
"Viudo(a) (040)",545,542,4,48,48,57,147,137,74,27,3,2771
"De 15 a 19 años (042)",1,1,,1,,,,,,,,1
"De 20 a 24 años (043)",1,1,,1,,,,,,,,1
"De 25 a 29 años (044)",6,6,,4,,1,1,,,,,12
"De 30 a 34 años (045)",3,3,,,1,,1,1,,,,13
"De 35 a 39 años (046)",10,10,,3,3,3,,1,,,,24
"De 40 a 44 años (047)",21,20,,,3,3,9,5,,,1,87
"De 45 a 49 años (048)",14,14,,,1,3,5,4,1,,,67
"De 50 y más años (049)",489,487,4,39,40,47,131,126,73,27,2,2566
"Divorciado(a) (050)",31,30,,9,3,6,7,3,2,,1,97
"De 20 a 24 años (053)",1,1,,1,,,,,,,,1
"De 25 a 29 años (054)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (055)",3,3,,1,,1,1,,,,,8
"De 35 a 39 años (056)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (057)",7,7,,3,1,,3,,,,,17
"De 45 a 49 años (058)",1,1,,1,,,,,,,,1
"De 50 y más años (059)",15,15,,1,1,5,3,3,2,,,66
"Soltero(a) (060)",655,393,5,244,91,32,21,,,,262,606
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",24,23,,21,2,,,,,,1,25
"De 20 a 24 años (063)",138,63,2,45,14,2,,,,,75,79
"De 25 a 29 años (064)",148,77,,60,11,4,2,,,,71,102
"De 30 a 34 años (065)",97,62,,35,19,5,3,,,,35,100
"De 35 a 39 años (066)",73,49,,27,10,8,4,,,,24,87
"De 40 a 44 años (067)",53,33,,17,9,5,2,,,,20,58
"De 45 a 49 años (068)",39,30,1,20,5,2,2,,,,9,44
"De 50 y más años (069)",82,55,2,18,21,6,8,,,,27,110
,,,,,,,,,,,,
"URBANA (080)",5889,5528,28,1309,1325,920,1051,563,238,94,361,17953
"De 12 a 14 años (081)",9,3,,3,,,,,,,6,3
"De 15 a 19 años (082)",121,99,,84,15,,,,,,22,114
"De 20 a 24 años (083)",605,512,5,350,134,20,3,,,,93,692
"De 25 a 29 años (084)",715,633,2,287,237,75,32,,,,82,1119
"De 30 a 34 años (085)",807,760,3,210,304,146,85,9,2,1,47,1696
"De 35 a 39 años (086)",796,763,3,120,236,239,148,16,1,,33,2063
"De 40 a 44 años (087)",572,541,2,72,128,123,151,54,11,,31,1787
"De 45 a 49 años (088)",476,466,2,61,86,103,131,61,19,3,10,1699
"De 50 y más años (089)",1788,1751,11,122,185,214,501,423,205,90,37,8780
"Conviviente (090)",2514,2433,11,698,697,421,390,151,51,14,81,6608
"De 12 a 14 años (091)",9,3,,3,,,,,,,6,3
"De 15 a 19 años (092)",93,76,,63,13,,,,,,17,89
"De 20 a 24 años (093)",404,384,2,257,105,18,2,,,,20,530
"De 25 a 29 años (094)",457,443,2,169,182,61,29,,,,14,836
"De 30 a 34 años (095)",461,456,1,104,174,105,62,7,2,1,5,1097
"De 35 a 39 años (096)",382,376,2,46,110,116,93,8,1,,6,1082
"De 40 a 44 años (097)",255,245,2,29,52,50,69,34,9,,10,873
"De 45 a 49 años (098)",155,154,1,10,28,31,49,25,10,,1,621
"De 50 y más años (099)",298,296,1,17,33,40,86,77,29,13,2,1477
"Separado(a) (100)",459,456,2,127,110,62,86,48,17,4,3,1399
"De 15 a 19 años (102)",9,8,,7,1,,,,,,1,9
"De 20 a 24 años (103)",27,27,,19,8,,,,,,,35
"De 25 a 29 años (104)",45,45,,30,12,3,,,,,,63
"De 30 a 34 años (105)",55,55,,23,21,5,5,1,,,,108
"De 35 a 39 años (106)",78,77,1,17,28,18,12,1,,,1,187
"De 40 a 44 años (107)",57,57,,12,12,12,14,6,1,,,177
"De 45 a 49 años (108)",48,48,,7,11,6,16,7,1,,,172
"De 50 y más años (109)",140,139,1,12,17,18,39,33,15,4,1,648
"Casado(a) (110)",1896,1861,7,238,399,356,435,254,116,56,35,7219
"De 15 a 19 años (112)",4,1,,1,,,,,,,3,1
"De 20 a 24 años (113)",53,48,1,35,11,,1,,,,5,62
"De 25 a 29 años (114)",83,80,,37,34,8,1,,,,3,133
"De 30 a 34 años (115)",204,194,2,53,93,31,14,1,,,10,397
"De 35 a 39 años (116)",261,255,,29,85,95,40,6,,,6,692
"De 40 a 44 años (117)",193,192,,15,53,55,57,11,1,,1,614
"De 45 a 49 años (118)",223,223,,25,41,61,59,26,8,3,,811
"De 50 y más años (119)",875,868,4,43,82,106,263,210,107,53,7,4509
"Viudo(a) (120)",433,430,3,40,41,49,117,107,53,20,3,2149
"De 15 a 19 años (122)",1,1,,1,,,,,,,,1
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",4,4,,3,,,1,,,,,8
"De 30 a 34 años (125)",1,1,,,,,1,,,,,5
"De 35 a 39 años (126)",8,8,,1,3,3,,1,,,,22
"De 40 a 44 años (127)",14,13,,,2,2,6,3,,,1,57
"De 45 a 49 años (128)",12,12,,,1,3,5,3,,,,52
"De 50 y más años (129)",392,390,3,34,35,41,104,100,53,20,2,2003
"Divorciado(a) (130)",29,28,,9,3,5,7,3,1,,1,86
"De 20 a 24 años (133)",1,1,,1,,,,,,,,1
"De 25 a 29 años (134)",2,1,,1,,,,,,,1,1
"De 30 a 34 años (135)",3,3,,1,,1,1,,,,,8
"De 35 a 39 años (136)",2,2,,1,1,,,,,,,3
"De 40 a 44 años (137)",7,7,,3,1,,3,,,,,17
"De 45 a 49 años (138)",1,1,,1,,,,,,,,1
"De 50 y más años (139)",13,13,,1,1,4,3,3,1,,,55
"Soltero(a) (140)",558,320,5,197,75,27,16,,,,238,492
"De 15 a 19 años (142)",14,13,,12,1,,,,,,1,14
"De 20 a 24 años (143)",119,51,2,37,10,2,,,,,68,63
"De 25 a 29 años (144)",124,60,,47,9,3,1,,,,64,78
"De 30 a 34 años (145)",83,51,,29,16,4,2,,,,32,81
"De 35 a 39 años (146)",65,45,,26,9,7,3,,,,20,77
"De 40 a 44 años (147)",46,27,,13,8,4,2,,,,19,49
"De 45 a 49 años (148)",37,28,1,18,5,2,2,,,,9,42
"De 50 y más años (149)",70,45,2,15,17,5,6,,,,25,88
,,,,,,,,,,,,
"RURAL (160)",1668,1628,6,340,296,230,374,222,103,57,40,6203
"De 12 a 14 años (161)",3,3,1,2,,,,,,,,2
"De 15 a 19 años (162)",60,54,1,46,5,1,1,,,,6,63
"De 20 a 24 años (163)",200,189,1,124,57,6,1,,,,11,260
"De 25 a 29 años (164)",223,215,1,76,86,34,16,2,,,8,430
"De 30 a 34 años (165)",209,205,,40,60,49,48,8,,,4,568
"De 35 a 39 años (166)",180,175,,19,30,38,69,14,5,,5,630
"De 40 a 44 años (167)",153,152,,10,15,39,54,26,8,,1,634
"De 45 a 49 años (168)",129,128,,3,16,22,45,25,12,5,1,616
"De 50 y más años (169)",511,507,2,20,27,41,140,147,78,52,4,3000
"Conviviente (170)",875,862,4,213,185,137,194,84,28,17,13,2816
"De 12 a 14 años (171)",2,2,1,1,,,,,,,,1
"De 15 a 19 años (172)",43,38,1,31,4,1,1,,,,5,46
"De 20 a 24 años (173)",157,153,1,98,47,6,1,,,,4,214
"De 25 a 29 años (174)",149,148,1,47,61,24,13,2,,,1,309
"De 30 a 34 años (175)",138,137,,22,37,38,35,5,,,1,394
"De 35 a 39 años (176)",113,112,,8,14,23,53,11,3,,1,436
"De 40 a 44 años (177)",74,74,,1,12,19,29,9,4,,,303
"De 45 a 49 años (178)",68,68,,,4,12,28,15,6,3,,348
"De 50 y más años (179)",131,130,,5,6,14,34,42,15,14,1,765
"Separado(a) (180)",83,82,,30,18,7,16,5,4,2,1,250
"De 15 a 19 años (182)",6,5,,5,,,,,,,1,5
"De 20 a 24 años (183)",11,11,,9,2,,,,,,,13
"De 25 a 29 años (184)",10,10,,7,3,,,,,,,13
"De 30 a 34 años (185)",13,13,,2,6,3,2,,,,,32
"De 35 a 39 años (186)",12,12,,3,4,1,4,,,,,33
"De 40 a 44 años (187)",4,4,,1,,2,1,,,,,12
"De 45 a 49 años (188)",4,4,,1,1,,1,1,,,,14
"De 50 y más años (189)",23,23,,2,2,1,8,4,4,2,,128
"Casado(a) (190)",499,497,1,42,70,72,129,103,49,31,2,2390
"De 15 a 19 años (192)",1,1,,1,,,,,,,,1
"De 20 a 24 años (193)",13,13,,9,4,,,,,,,17
"De 25 a 29 años (194)",38,38,,8,20,8,2,,,,,80
"De 30 a 34 años (195)",42,42,,10,13,7,10,2,,,,115
"De 35 a 39 años (196)",45,45,,5,11,13,11,3,2,,,149
"De 40 a 44 años (197)",61,61,,4,1,16,21,15,4,,,280
"De 45 a 49 años (198)",53,52,,,11,10,16,8,5,2,1,237
"De 50 y más años (199)",246,245,1,5,10,18,69,75,38,29,1,1511
"Viudo(a) (200)",112,112,1,8,7,8,30,30,21,7,,622
"De 25 a 29 años (204)",2,2,,1,,1,,,,,,4
"De 30 a 34 años (205)",2,2,,,1,,,1,,,,8
"De 35 a 39 años (206)",2,2,,2,,,,,,,,2
"De 40 a 44 años (207)",7,7,,,1,1,3,2,,,,30
"De 45 a 49 años (208)",2,2,,,,,,1,1,,,15
"De 50 y más años (209)",97,97,1,5,5,6,27,26,20,7,,563
"Divorciado(a) (210)",2,2,,,,1,,,1,,,11
"De 50 y más años (219)",2,2,,,,1,,,1,,,11
"Soltero(a) (220)",97,73,,47,16,5,5,,,,24,114
"De 12 a 14 años (221)",1,1,,1,,,,,,,,1
"De 15 a 19 años (222)",10,10,,9,1,,,,,,,11
"De 20 a 24 años (223)",19,12,,8,4,,,,,,7,16
"De 25 a 29 años (224)",24,17,,13,2,1,1,,,,7,24
"De 30 a 34 años (225)",14,11,,6,3,1,1,,,,3,19
"De 35 a 39 años (226)",8,4,,1,1,1,1,,,,4,10
"De 40 a 44 años (227)",7,6,,4,1,1,,,,,1,9
"De 45 a 49 años (228)",2,2,,2,,,,,,,,2
"De 50 y más años (229)",12,10,,3,4,1,2,,,,2,22
