"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
,,,,,
"URBANA (036)",1953,1144,288,260,261
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",24,,8,5,11
"Profes., científicos e intelectuales (038)",661,198,175,191,97
"Técnicos de nivel medio y trab. asimilados (039)",77,19,6,5,47
"Jefes y empleados de oficina (040)",102,6,12,22,62
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",273,264,5,3,1
"Agricult.trabaj.calif.agrop.y pesqueros (042)",198,178,20,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",68,66,1,,1
"Obreros construc.,conf.,papel, fab., instr. (044)",100,56,16,13,15
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",346,289,35,7,15
"Otra (046)",11,,,,11
"Ocupación no especificada (047)",93,68,10,14,1
"Hombres (048)",1236,694,201,182,159
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",16,,3,5,8
"Profes., científicos e intelectuales (050)",380,93,108,129,50
"Técnicos de nivel medio y trab. asimilados (051)",55,17,5,5,28
"Jefes y empleados de oficina (052)",63,5,12,12,34
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",133,130,,2,1
"Agricult.trabaj.calif.agrop.y pesqueros (054)",182,164,18,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",64,62,1,,1
"Obreros construc.,conf.,papel, fab., instr. (056)",100,56,16,13,15
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",184,138,30,6,10
"Otra (058)",11,,,,11
"Ocupación no especificada (059)",48,29,8,10,1
"Mujeres (060)",717,450,87,78,102
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",8,,5,,3
"Profes., científicos e intelectuales (062)",281,105,67,62,47
"Técnicos de nivel medio y trab. asimilados (063)",22,2,1,,19
"Jefes y empleados de oficina (064)",39,1,,10,28
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",140,134,5,1,
"Agricult.trabaj.calif.agrop.y pesqueros (066)",16,14,2,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",4,4,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",162,151,5,1,5
"Ocupación no especificada (071)",45,39,2,4,
,,,,,
"RURAL (072)",3938,3428,305,133,72
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",5,,2,,3
"Profes., científicos e intelectuales (074)",231,105,70,43,13
"Técnicos de nivel medio y trab. asimilados (075)",21,10,1,3,7
"Jefes y empleados de oficina (076)",45,6,10,7,22
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",45,42,1,,2
"Agricult.trabaj.calif.agrop.y pesqueros (078)",1680,1631,48,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",134,112,11,6,5
"Obreros construc.,conf.,papel, fab., instr. (080)",99,58,20,19,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",1601,1393,140,50,18
"Ocupación no especificada (083)",77,71,2,4,
"Hombres (084)",3387,2931,281,120,55
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",4,,2,,2
"Profes., científicos e intelectuales (086)",164,63,60,33,8
"Técnicos de nivel medio y trab. asimilados (087)",16,6,1,3,6
"Jefes y empleados de oficina (088)",30,3,8,4,15
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",18,16,,,2
"Agricult.trabaj.calif.agrop.y pesqueros (090)",1621,1576,44,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",116,95,11,6,4
"Obreros construc.,conf.,papel, fab., instr. (092)",98,58,19,19,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",1283,1082,135,50,16
"Ocupación no especificada (095)",37,32,1,4,
"Mujeres (096)",551,497,24,13,17
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",1,,,,1
"Profes., científicos e intelectuales (098)",67,42,10,10,5
"Técnicos de nivel medio y trab. asimilados (099)",5,4,,,1
"Jefes y empleados de oficina (100)",15,3,2,3,7
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",27,26,1,,
"Agricult.trabaj.calif.agrop.y pesqueros (102)",59,55,4,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",18,17,,,1
"Obreros construc.,conf.,papel, fab., instr. (104)",1,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",318,311,5,,2
"Ocupación no especificada (107)",40,39,1,,
