"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia LUCANAS (000)",65414,33680,31734,38396,19136,19260,27018,14544,12474
"Menores de 1 año (001)",1093,555,538,638,327,311,455,228,227
"Menores de 1 mes (002)",89,50,39,52,27,25,37,23,14
"De 1 a 11 meses (003)",1004,505,499,586,300,286,418,205,213
"De 1 a 4 años (004)",5399,2820,2579,2933,1522,1411,2466,1298,1168
"1 año (005)",1172,641,531,647,356,291,525,285,240
"2 años (006)",1418,735,683,780,397,383,638,338,300
"3 años (007)",1429,714,715,783,384,399,646,330,316
"4 años (008)",1380,730,650,723,385,338,657,345,312
"De 5 a 9 años (009)",6757,3489,3268,3824,1940,1884,2933,1549,1384
"5 años (010)",1318,716,602,722,388,334,596,328,268
"6 años (011)",1271,628,643,706,323,383,565,305,260
"7 años (012)",1342,689,653,777,403,374,565,286,279
"8 años (013)",1477,786,691,836,442,394,641,344,297
"9 años (014)",1349,670,679,783,384,399,566,286,280
"De 10 a 14 años (015)",7596,3967,3629,4659,2439,2220,2937,1528,1409
"10 años (016)",1536,805,731,904,483,421,632,322,310
"11 años (017)",1403,732,671,829,431,398,574,301,273
"12 años (018)",1714,908,806,1055,563,492,659,345,314
"13 años (019)",1460,727,733,909,445,464,551,282,269
"14 años (020)",1483,795,688,962,517,445,521,278,243
"De 15 a 19 años (021)",5840,3055,2785,3681,1912,1769,2159,1143,1016
"15 años (022)",1396,698,698,885,447,438,511,251,260
"16 años (023)",1233,664,569,823,433,390,410,231,179
"17 años (024)",1116,615,501,683,367,316,433,248,185
"18 años (025)",1143,585,558,698,366,332,445,219,226
"19 años (026)",952,493,459,592,299,293,360,194,166
"De 20 a 24 años (027)",4957,2604,2353,2857,1407,1450,2100,1197,903
"20 años (028)",1109,554,555,650,302,348,459,252,207
"21 años (029)",848,433,415,505,235,270,343,198,145
"22 años (030)",1032,573,459,571,309,262,461,264,197
"23 años (031)",976,542,434,576,301,275,400,241,159
"24 años (032)",992,502,490,555,260,295,437,242,195
"De 25 a 29 años (033)",4475,2313,2162,2582,1248,1334,1893,1065,828
"25 años (034)",1003,529,474,573,293,280,430,236,194
"26 años (035)",862,398,464,491,200,291,371,198,173
"27 años (036)",913,477,436,502,244,258,411,233,178
"28 años (037)",943,495,448,557,280,277,386,215,171
"29 años (038)",754,414,340,459,231,228,295,183,112
"De 30 a 34 años (039)",4235,2242,1993,2531,1244,1287,1704,998,706
"30 años (040)",1172,616,556,689,337,352,483,279,204
"31 años (041)",615,314,301,366,171,195,249,143,106
"32 años (042)",907,486,421,546,274,272,361,212,149
"33 años (043)",757,414,343,460,237,223,297,177,120
"34 años (044)",784,412,372,470,225,245,314,187,127
