"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Pesca (116)",1,,,1,,,,
"Explotación de minas y canteras (117)",8,1,6,1,,,,
"Industrias manufactureras (118)",153,3,12,122,3,13,,
"Suministro de electricidad, gas y agua (119)",1,,,,,1,,
"Construcción (120)",29,6,21,2,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",1045,133,3,751,9,149,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",10,7,1,1,,1,,
"Comercio al por mayor (123)",44,11,,24,,9,,
"Comercio al por menor (124)",991,115,2,726,9,139,,
"Hoteles y restaurantes (125)",489,97,17,322,17,36,,
"Trans., almac. y comunicaciones (126)",35,22,6,4,1,2,,
"Intermediación financiera (127)",25,24,,,1,,,
"Activid.inmobil., empres. y alquileres (128)",76,64,6,6,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",111,95,16,,,,,
"Enseñanza (130)",717,683,,30,2,2,,
"Servicios sociales y de salud (131)",123,117,3,3,,,,
"Otras activ. serv.comun.soc y personales (132)",240,90,25,120,2,3,,
"Hogares privados con servicio doméstico (133)",446,,,,,,446,
"Actividad economica no especificada (135)",196,33,22,43,5,93,,
,,,,,,,,
"RURAL (136)",24902,474,3021,14359,239,5751,136,922
"Agric., ganadería, caza y silvicultura (137)",20410,5,1934,12859,219,5393,,
"Pesca (138)",6,,6,,,,,
"Explotación de minas y canteras (139)",314,4,274,15,4,17,,
"Industrias manufactureras (140)",780,7,135,570,5,63,,
"Suministro de electricidad, gas y agua (141)",11,2,9,,,,,
"Construcción (142)",572,3,431,101,3,34,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",450,31,9,369,7,34,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",21,2,7,10,2,,,
"Comercio al por mayor (145)",45,5,1,31,4,4,,
"Comercio al por menor (146)",384,24,1,328,1,30,,
"Hoteles y restaurantes (147)",179,47,11,101,,20,,
"Trans., almac. y comunicaciones (148)",170,32,87,45,,6,,
"Activid.inmobil., empres. y alquileres (150)",35,20,11,3,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",59,30,29,,,,,
"Enseñanza (152)",231,218,1,12,,,,
"Servicios sociales y de salud (153)",30,24,1,5,,,,
"Otras activ. serv.comun.soc y personales (154)",65,24,8,23,,10,,
"Hogares privados con servicio doméstico (155)",136,,,,,,136,
"Actividad economica no especificada (157)",532,27,75,256,,174,,
"Desocupado (158)",922,,,,,,,922
"Hombres (159)",21357,263,2833,13269,232,3995,5,760
"Agric., ganadería, caza y silvicultura (160)",18386,5,1803,12501,213,3864,,
"Pesca (161)",6,,6,,,,,
"Explotación de minas y canteras (162)",311,4,272,14,4,17,,
"Industrias manufactureras (163)",493,6,122,323,5,37,,
"Suministro de electricidad, gas y agua (164)",10,1,9,,,,,
"Construcción (165)",566,3,426,101,3,33,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",278,22,9,226,6,15,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",20,1,7,10,2,,,
"Comercio al por mayor (168)",41,5,1,30,3,2,,
"Comercio al por menor (169)",217,16,1,186,1,13,,
"Hoteles y restaurantes (170)",19,2,2,15,,,,
"Trans., almac. y comunicaciones (171)",165,30,86,45,,4,,
"Activid.inmobil., empres. y alquileres (173)",27,14,10,2,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",49,23,26,,,,,
"Enseñanza (175)",116,112,1,3,,,,
"Servicios sociales y de salud (176)",13,9,1,3,,,,
"Otras activ. serv.comun.soc y personales (177)",25,17,3,2,,3,,
"Hogares privados con servicio doméstico (178)",5,,,,,,5,
"Actividad economica no especificada (180)",128,15,57,34,,22,,
"Desocupado (181)",760,,,,,,,760
"Mujeres (182)",3545,211,188,1090,7,1756,131,162
"Agric., ganadería, caza y silvicultura (183)",2024,,131,358,6,1529,,
"Explotación de minas y canteras (185)",3,,2,1,,,,
"Industrias manufactureras (186)",287,1,13,247,,26,,
"Suministro de electricidad, gas y agua (187)",1,1,,,,,,
"Construcción (188)",6,,5,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",172,9,,143,1,19,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,1,,,,,,
"Comercio al por mayor (191)",4,,,1,1,2,,
"Comercio al por menor (192)",167,8,,142,,17,,
"Hoteles y restaurantes (193)",160,45,9,86,,20,,
"Trans., almac. y comunicaciones (194)",5,2,1,,,2,,
"Activid.inmobil., empres. y alquileres (196)",8,6,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",10,7,3,,,,,
"Enseñanza (198)",115,106,,9,,,,
"Servicios sociales y de salud (199)",17,15,,2,,,,
"Otras activ. serv.comun.soc y personales (200)",40,7,5,21,,7,,
"Hogares privados con servicio doméstico (201)",131,,,,,,131,
"Actividad economica no especificada (203)",404,12,18,222,,152,,
