"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",10,9,,1,6,2,,,,,1,19
"De 25 a 29 años (024)",9,9,,3,2,3,1,,,,,21
"De 30 a 34 años (025)",4,4,1,,,1,2,,,,,12
"De 35 a 39 años (026)",10,10,,1,1,2,6,,,,,35
"Primaria (030)",14602,14271,3068,1796,2124,1748,2615,1474,867,579,331,46201
"De 12 a 14 años (031)",1656,1635,1612,20,3,,,,,,21,26
"De 15 a 19 años (032)",1697,1608,973,492,126,15,2,,,,89,797
"De 20 a 24 años (033)",1780,1694,251,637,556,195,50,5,,,86,2579
"De 25 a 29 años (034)",1705,1655,64,302,587,409,256,35,2,,50,4017
"De 30 a 34 años (035)",1555,1531,43,128,392,395,459,96,15,3,24,4853
"De 35 a 39 años (036)",1460,1447,25,66,188,296,560,236,66,10,13,5967
"De 40 a 44 años (037)",1156,1140,24,41,106,164,414,258,105,28,16,5450
"De 45 a 49 años (038)",885,879,18,27,59,102,281,215,129,48,6,4734
"De 50 y más años (039)",2708,2682,58,83,107,172,593,629,550,490,26,17778
"Secundaria (040)",6424,6223,2931,1150,936,564,468,123,33,18,201,7987
"De 12 a 14 años (041)",1106,1097,1086,10,1,,,,,,9,12
"De 15 a 19 años (042)",1907,1851,1534,283,27,5,2,,,,56,360
"De 20 a 24 años (043)",952,883,197,441,207,29,7,2,,,69,983
"De 25 a 29 años (044)",675,640,47,214,249,99,29,2,,,35,1143
"De 30 a 34 años (045)",537,524,20,95,189,134,74,11,1,,13,1264
"De 35 a 39 años (046)",411,401,8,38,120,107,103,23,2,,10,1199
"De 40 a 44 años (047)",320,317,19,25,65,84,102,18,4,,3,1000
"De 45 a 49 años (048)",182,182,3,16,35,51,55,16,4,2,,631
"De 50 y más años (049)",334,328,17,28,43,55,96,51,22,16,6,1395
"Sup. no Univ. incompleta (050)",391,362,167,93,57,22,18,4,1,,29,382
"De 15 a 19 años (052)",91,88,85,3,,,,,,,3,3
"De 20 a 24 años (053)",116,100,61,35,3,1,,,,,16,44
"De 25 a 29 años (054)",47,41,11,17,10,2,1,,,,6,47
"De 30 a 34 años (055)",53,50,3,21,20,5,1,,,,3,80
"De 35 a 39 años (056)",30,29,2,10,9,5,3,,,,1,55
"De 40 a 44 años (057)",22,22,2,3,8,4,4,1,,,,53
"De 45 a 49 años (058)",18,18,,3,5,4,6,,,,,52
"De 50 y más años (059)",14,14,3,1,2,1,3,3,1,,,48
"Sup. no Univ. completa (060)",582,536,102,160,143,73,44,10,3,1,46,945
"De 20 a 24 años (063)",91,67,40,24,3,,,,,,24,30
"De 25 a 29 años (064)",104,93,38,44,10,1,,,,,11,67
"De 30 a 34 años (065)",94,89,8,50,23,7,1,,,,5,121
"De 35 a 39 años (066)",90,86,4,14,49,16,2,,1,,4,177
"De 40 a 44 años (067)",72,72,6,13,25,17,11,,,,,159
"De 45 a 49 años (068)",59,58,3,7,24,15,8,,1,,1,141
"De 50 y más años (069)",72,71,3,8,9,17,22,10,1,1,1,250
"Sup. Univ. incompleta (070)",200,184,107,28,26,13,9,1,,,16,163
"De 15 a 19 años (072)",46,46,45,1,,,,,,,,1
"De 20 a 24 años (073)",63,55,47,7,1,,,,,,8,9
"De 25 a 29 años (074)",21,17,7,7,2,1,,,,,4,14
"De 30 a 34 años (075)",19,16,4,4,7,1,,,,,3,21
"De 35 a 39 años (076)",18,18,1,4,6,4,3,,,,,41
"De 40 a 44 años (077)",12,12,2,2,4,3,,1,,,,25
"De 45 a 49 años (078)",13,12,,1,5,3,3,,,,1,33
"De 50 y más años (079)",8,8,1,2,1,1,3,,,,,19
"Sup. Univ. completa (080)",322,290,61,78,81,43,23,3,,1,32,495
"De 20 a 24 años (083)",36,25,18,7,,,,,,,11,7
"De 25 a 29 años (084)",55,47,18,24,5,,,,,,8,34
"De 30 a 34 años (085)",65,58,8,21,22,5,1,,,1,7,94
"De 35 a 39 años (086)",59,57,6,12,23,12,4,,,,2,110
"De 40 a 44 años (087)",30,27,2,5,11,7,2,,,,3,56
"De 45 a 49 años (088)",30,29,3,3,10,6,7,,,,1,71
"De 50 y más años (089)",47,47,6,6,10,13,9,3,,,,123
,,,,,,,,,,,,
"URBANA (100)",13939,13498,3629,1857,1978,1535,2085,1157,712,545,441,39240
"De 12 a 14 años (101)",1431,1412,1396,14,2,,,,,,19,18
"De 15 a 19 años (102)",1944,1876,1489,331,42,10,4,,,,68,461
"De 20 a 24 años (103)",1464,1322,352,566,311,72,18,3,,,142,1500
"De 25 a 29 años (104)",1312,1241,126,356,472,200,76,11,,,71,2283
"De 30 a 34 años (105)",1331,1285,55,233,408,319,239,23,6,2,46,3252
"De 35 a 39 años (106)",1301,1278,33,108,289,308,401,115,21,3,23,4287
"De 40 a 44 años (107)",1090,1067,49,73,172,218,357,146,41,11,23,4059
"De 45 a 49 años (108)",862,853,22,43,111,149,279,152,72,25,9,3808
"De 50 y más años (109)",3204,3164,107,133,171,259,711,707,572,504,40,19572
"Sin nivel (110)",1442,1395,109,74,93,118,292,290,224,195,47,7950
"De 12 a 14 años (111)",24,22,22,,,,,,,,2,
"De 15 a 19 años (112)",34,32,20,7,2,1,2,,,,2,22
"De 20 a 24 años (113)",40,32,13,6,11,,2,,,,8,37
"De 25 a 29 años (114)",49,47,3,12,19,9,4,,,,2,95
"De 30 a 34 años (115)",60,54,1,3,11,14,22,2,,1,6,191
"De 35 a 39 años (116)",77,75,3,5,8,19,25,11,3,1,2,300
"De 40 a 44 años (117)",127,123,8,7,7,14,51,26,8,2,4,544
"De 45 a 49 años (118)",144,141,7,4,1,16,46,41,16,10,3,773
"De 50 y más años (119)",887,869,32,30,34,45,140,210,197,181,18,5988
"Educacion Inicial (120)",27,25,5,5,6,3,6,,,,2,52
"De 12 a 14 años (121)",4,3,3,,,,,,,,1,
"De 15 a 19 años (122)",1,1,1,,,,,,,,,
"De 20 a 24 años (123)",6,5,,1,3,1,,,,,1,10
"De 25 a 29 años (124)",6,6,,3,2,1,,,,,,10
"De 30 a 34 años (125)",4,4,1,,,1,2,,,,,12
"De 35 a 39 años (126)",6,6,,1,1,,4,,,,,20
"Primaria (130)",6604,6469,1099,698,916,863,1336,767,458,332,135,23568
"De 12 a 14 años (131)",646,637,628,7,2,,,,,,9,11
"De 15 a 19 años (132)",504,477,286,159,26,6,,,,,27,229
"De 20 a 24 años (133)",553,524,66,217,169,57,12,3,,,29,797
"De 25 a 29 años (134)",594,577,18,119,247,131,53,9,,,17,1278
"De 30 a 34 años (135)",678,664,22,68,195,194,163,17,5,,14,1896
"De 35 a 39 años (136)",711,703,12,33,103,172,277,89,15,2,8,2675
"De 40 a 44 años (137)",580,567,14,23,63,104,214,109,31,9,13,2480
"De 45 a 49 años (138)",444,441,7,13,32,66,163,96,51,13,3,2196
"De 50 y más años (139)",1894,1879,46,59,79,133,454,444,356,308,15,12006
"Secundaria (140)",4518,4369,2026,762,676,414,366,83,26,16,149,5851
"De 12 a 14 años (141)",757,750,743,7,,,,,,,7,7
"De 15 a 19 años (142)",1283,1247,1066,162,14,3,2,,,,36,207
"De 20 a 24 años (143)",596,544,127,277,123,13,4,,,,52,578
"De 25 a 29 años (144)",464,435,37,144,178,56,18,2,,,29,757
"De 30 a 34 años (145)",387,377,11,79,138,95,49,4,1,,10,875
"De 35 a 39 años (146)",328,322,7,31,96,86,85,15,2,,6,949
"De 40 a 44 años (147)",260,257,16,23,57,71,79,9,2,,3,773
"De 45 a 49 años (148)",158,158,2,12,34,41,48,15,4,2,,556
"De 50 y más años (149)",285,279,17,27,36,49,81,38,17,14,6,1149
"Sup. no Univ. incompleta (150)",332,309,145,77,49,18,15,4,1,,23,326
"De 15 a 19 años (152)",79,76,74,2,,,,,,,3,2
"De 20 a 24 años (153)",95,82,51,29,1,1,,,,,13,34
"De 25 a 29 años (154)",42,38,11,15,10,1,1,,,,4,42
"De 30 a 34 años (155)",41,39,3,15,16,4,1,,,,2,63
"De 35 a 39 años (156)",26,25,2,10,8,3,2,,,,1,43
"De 40 a 44 años (157)",17,17,1,2,7,4,2,1,,,,42
"De 45 a 49 años (158)",18,18,,3,5,4,6,,,,,52
"De 50 y más años (159)",14,14,3,1,2,1,3,3,1,,,48
"Sup. no Univ. completa (160)",530,490,91,144,134,67,40,10,3,1,40,876
"De 20 a 24 años (163)",81,61,36,22,3,,,,,,20,28
"De 25 a 29 años (164)",90,81,33,37,10,1,,,,,9,60
"De 30 a 34 años (165)",83,78,7,45,19,6,1,,,,5,105
"De 35 a 39 años (166)",80,76,3,13,45,12,2,,1,,4,156
"De 40 a 44 años (167)",67,67,6,12,24,16,9,,,,,145
"De 45 a 49 años (168)",58,57,3,7,24,15,7,,1,,1,137
"De 50 y más años (169)",71,70,3,8,9,17,21,10,1,1,1,245
"Sup. Univ. incompleta (170)",187,172,100,25,26,12,8,1,,,15,153
"De 15 a 19 años (172)",43,43,42,1,,,,,,,,1
"De 20 a 24 años (173)",59,51,43,7,1,,,,,,8,9
"De 25 a 29 años (174)",18,14,7,4,2,1,,,,,4,11
"De 30 a 34 años (175)",18,16,4,4,7,1,,,,,2,21
"De 35 a 39 años (176)",18,18,1,4,6,4,3,,,,,41
"De 40 a 44 años (177)",12,12,2,2,4,3,,1,,,,25
"De 45 a 49 años (178)",11,10,,1,5,2,2,,,,1,26
"De 50 y más años (179)",8,8,1,2,1,1,3,,,,,19
"Sup. Univ. completa (180)",299,269,54,72,78,40,22,2,,1,30,464
"De 20 a 24 años (183)",34,23,16,7,,,,,,,11,7
"De 25 a 29 años (184)",49,43,17,22,4,,,,,,6,30
"De 30 a 34 años (185)",60,53,6,19,22,4,1,,,1,7,89
"De 35 a 39 años (186)",55,53,5,11,22,12,3,,,,2,103
"De 40 a 44 años (187)",27,24,2,4,10,6,2,,,,3,50
"De 45 a 49 años (188)",29,28,3,3,10,5,7,,,,1,68
"De 50 y más años (189)",45,45,5,6,10,13,9,2,,,,117
,,,,,,,,,,,,
"RURAL (200)",12722,12369,3130,1688,1686,1269,1862,1193,813,728,353,40077
"De 12 a 14 años (201)",1402,1387,1367,18,2,,,,,,15,22
"De 15 a 19 años (202)",1918,1833,1216,478,124,12,3,,,,85,774
"De 20 a 24 años (203)",1756,1669,300,620,510,185,49,5,,,87,2433
"De 25 a 29 años (204)",1506,1451,72,282,452,362,245,36,2,,55,3556
"De 30 a 34 años (205)",1237,1213,38,101,272,284,391,112,10,5,24,4053
"De 35 a 39 años (206)",1085,1069,23,52,139,185,380,199,73,18,16,4673
"De 40 a 44 años (207)",905,895,27,32,68,94,306,229,105,34,10,4546
"De 45 a 49 años (208)",737,725,23,32,41,57,183,184,121,84,12,4294
"De 50 y más años (209)",2176,2127,64,73,78,90,305,428,502,587,49,15726
"Sin nivel (210)",2654,2564,204,160,195,215,469,445,397,479,90,15106
"De 12 a 14 años (211)",41,40,38,2,,,,,,,1,2
"De 15 a 19 años (212)",82,79,44,22,11,1,1,,,,3,51
"De 20 a 24 años (213)",132,126,25,28,34,30,8,1,,,6,225
"De 25 a 29 años (214)",153,143,10,15,40,38,30,10,,,10,401
"De 30 a 34 años (215)",181,172,5,12,16,41,70,26,,2,9,669
"De 35 a 39 años (216)",231,224,7,10,24,32,75,44,22,10,7,1076
"De 40 a 44 años (217)",256,249,13,9,14,19,79,71,29,15,7,1318
"De 45 a 49 años (218)",268,259,11,14,13,9,56,64,43,49,9,1667
"De 50 y más años (219)",1310,1272,51,48,43,45,150,229,303,403,38,9697
"Educacion Inicial (220)",17,17,5,1,3,5,3,,,,,36
"De 12 a 14 años (221)",2,2,2,,,,,,,,,
"De 15 a 19 años (222)",4,4,3,1,,,,,,,,1
"De 20 a 24 años (223)",4,4,,,3,1,,,,,,9
"De 25 a 29 años (224)",3,3,,,,2,1,,,,,11
"De 35 a 39 años (226)",4,4,,,,2,2,,,,,15
"Primaria (230)",7998,7802,1969,1098,1208,885,1279,707,409,247,196,22633
"De 12 a 14 años (231)",1010,998,984,13,1,,,,,,12,15
"De 15 a 19 años (232)",1193,1131,687,333,100,9,2,,,,62,568
"De 20 a 24 años (233)",1227,1170,185,420,387,138,38,2,,,57,1782
"De 25 a 29 años (234)",1111,1078,46,183,340,278,203,26,2,,33,2739
"De 30 a 34 años (235)",877,867,21,60,197,201,296,79,10,3,10,2957
"De 35 a 39 años (236)",749,744,13,33,85,124,283,147,51,8,5,3292
"De 40 a 44 años (237)",576,573,10,18,43,60,200,149,74,19,3,2970
"De 45 a 49 años (238)",441,438,11,14,27,36,118,119,78,35,3,2538
"De 50 y más años (239)",814,803,12,24,28,39,139,185,194,182,11,5772
"Secundaria (240)",1906,1854,905,388,260,150,102,40,7,2,52,2136
"De 12 a 14 años (241)",349,347,343,3,1,,,,,,2,5
"De 15 a 19 años (242)",624,604,468,121,13,2,,,,,20,153
"De 20 a 24 años (243)",356,339,70,164,84,16,3,2,,,17,405
"De 25 a 29 años (244)",211,205,10,70,71,43,11,,,,6,386
"De 30 a 34 años (245)",150,147,9,16,51,39,25,7,,,3,389
"De 35 a 39 años (246)",83,79,1,7,24,21,18,8,,,4,250
"De 40 a 44 años (247)",60,60,3,2,8,13,23,9,2,,,227
"De 45 a 49 años (248)",24,24,1,4,1,10,7,1,,,,75
"De 50 y más años (249)",49,49,,1,7,6,15,13,5,2,,246
"Sup. no Univ. incompleta (250)",59,53,22,16,8,4,3,,,,6,56
"De 15 a 19 años (252)",12,12,11,1,,,,,,,,1
"De 20 a 24 años (253)",21,18,10,6,2,,,,,,3,10
"De 25 a 29 años (254)",5,3,,2,,1,,,,,2,5
"De 30 a 34 años (255)",12,11,,6,4,1,,,,,1,17
"De 35 a 39 años (256)",4,4,,,1,2,1,,,,,12
"De 40 a 44 años (257)",5,5,1,1,1,,2,,,,,11
"Sup. no Univ. completa (260)",52,46,11,16,9,6,4,,,,6,69
"De 20 a 24 años (263)",10,6,4,2,,,,,,,4,2
"De 25 a 29 años (264)",14,12,5,7,,,,,,,2,7
"De 30 a 34 años (265)",11,11,1,5,4,1,,,,,,16
"De 35 a 39 años (266)",10,10,1,1,4,4,,,,,,21
"De 40 a 44 años (267)",5,5,,1,1,1,2,,,,,14
"De 45 a 49 años (268)",1,1,,,,,1,,,,,4
"De 50 y más años (269)",1,1,,,,,1,,,,,5
"Sup. Univ. incompleta (270)",13,12,7,3,,1,1,,,,1,10
"De 15 a 19 años (272)",3,3,3,,,,,,,,,
"De 20 a 24 años (273)",4,4,4,,,,,,,,,
"De 25 a 29 años (274)",3,3,,3,,,,,,,,3
"De 30 a 34 años (275)",1,,,,,,,,,,1,
"De 45 a 49 años (278)",2,2,,,,1,1,,,,,7
"Sup. Univ. completa (280)",23,21,7,6,3,3,1,1,,,2,31
"De 20 a 24 años (283)",2,2,2,,,,,,,,,
"De 25 a 29 años (284)",6,4,1,2,1,,,,,,2,4
"De 30 a 34 años (285)",5,5,2,2,,1,,,,,,5
"De 35 a 39 años (286)",4,4,1,1,1,,1,,,,,7
"De 40 a 44 años (287)",3,3,,1,1,1,,,,,,6
"De 45 a 49 años (288)",1,1,,,,1,,,,,,3
"De 50 y más años (289)",2,2,1,,,,,1,,,,6
