"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (100)",4236,5,1852,28,,2317,34,
"Ocupaciñn no especificada (102)",37,4,6,21,,6,,
"Desocupado (103)",443,,,,,,,443
"Mujeres (104)",1706,116,116,730,9,450,72,213
"Profes., científicos e intelectuales (106)",49,48,,1,,,,
"Técnicos de nivel medio y trab. asimilados (107)",16,13,,3,,,,
"Jefes y empleados de oficina (108)",10,10,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",169,14,5,130,3,17,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",333,,,329,4,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",111,,5,99,2,5,,
"Obreros construc.,conf.,papel, fab., instr. (112)",1,,,1,,,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (113)",597,12,97,36,,380,72,
"Ocupaciñn no especificada (115)",207,19,9,131,,48,,
"Desocupado (116)",213,,,,,,,213
