"CUADRO Nº 10: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR AÑO EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",TOTAL,"GRUPO DE AÑOS EN QUE NACIÓ SU ÚLTIMO HIJO NACIDO VIVO",,,,,,"NO ESPECIFICADO"
"De 25 a 29 años (054)",231,,,,,14,156,61
"De 30 a 34 años (055)",195,,,,,41,100,54
"De 35 a 39 años (056)",148,,,,1,55,61,31
"De 40 a 44 años (057)",109,,,,10,54,25,20
"De 45 a 49 años (058)",89,,,,31,35,7,16
"De 50 y más años (059)",206,4,21,36,68,27,,50
"Sup. no Univ. completa (060)",2342,9,41,111,207,475,823,676
"De 20 a 24 años (063)",176,,,,,,75,101
"De 25 a 29 años (064)",414,,,,,15,238,161
"De 30 a 34 años (065)",419,,,,1,71,230,117
"De 35 a 39 años (066)",367,,,,3,102,179,83
"De 40 a 44 años (067)",299,,,,21,133,80,65
"De 45 a 49 años (068)",217,,,2,51,103,18,43
"De 50 y más años (069)",450,9,41,109,131,51,3,106
"Sup. Univ. incompleta (070)",466,1,9,31,46,95,135,149
"De 15 a 19 años (072)",14,,,,,,5,9
"De 20 a 24 años (073)",80,,,,,,39,41
"De 25 a 29 años (074)",51,,,,,2,24,25
"De 30 a 34 años (075)",54,,,,,9,26,19
"De 35 a 39 años (076)",62,,,,,24,27,11
"De 40 a 44 años (077)",53,,,,3,28,11,11
"De 45 a 49 años (078)",42,,,,6,26,2,8
"De 50 y más años (079)",110,1,9,31,37,6,1,25
"Sup. Univ. completa (080)",1307,10,36,75,127,228,336,495
"De 20 a 24 años (083)",45,,,,,,15,30
"De 25 a 29 años (084)",142,,,,,4,70,68
"De 30 a 34 años (085)",179,,,,,17,100,62
"De 35 a 39 años (086)",173,,,,1,47,85,40
"De 40 a 44 años (087)",154,,,,5,62,46,41
"De 45 a 49 años (088)",125,,,2,17,55,16,35
"De 50 y más años (089)",489,10,36,73,104,43,4,219
,,,,,,,,
"URBANA (100)",13686,204,526,1059,1741,2710,3796,3650
"De 12 a 14 años (101)",11,,,,,,1,10
"De 15 a 19 años (102)",211,,,,,,111,100
"De 20 a 24 años (103)",1029,,,,,3,527,499
"De 25 a 29 años (104)",1599,,,,,82,972,545
"De 30 a 34 años (105)",1759,,,,1,333,981,444
"De 35 a 39 años (106)",1644,,,,24,589,714,317
"De 40 a 44 años (107)",1502,,,1,146,674,366,315
"De 45 a 49 años (108)",1298,,,24,342,586,108,238
"De 50 y más años (109)",4633,204,526,1034,1228,443,16,1182
"Sin nivel (110)",1328,50,99,209,269,228,127,346
"De 15 a 19 años (112)",3,,,,,,1,2
"De 20 a 24 años (113)",11,,,,,,8,3
"De 25 a 29 años (114)",12,,,,,1,7,4
"De 30 a 34 años (115)",70,,,,,14,34,22
"De 35 a 39 años (116)",92,,,,,35,40,17
"De 40 a 44 años (117)",106,,,,4,49,28,25
"De 45 a 49 años (118)",110,,,3,27,50,8,22
"De 50 y más años (119)",924,50,99,206,238,79,1,251
"Educacion Inicial (120)",11,,,,,2,4,5
"De 20 a 24 años (123)",1,,,,,,,1
"De 25 a 29 años (124)",5,,,,,1,3,1
"De 30 a 34 años (125)",3,,,,,,1,2
"De 35 a 39 años (126)",2,,,,,1,,1
"Primaria (130)",3206,106,243,396,572,638,559,692
"De 12 a 14 años (131)",4,,,,,,1,3
"De 15 a 19 años (132)",20,,,,,,11,9
"De 20 a 24 años (133)",84,,,,,,55,29
"De 25 a 29 años (134)",157,,,,,7,101,49
"De 30 a 34 años (135)",289,,,,,59,171,59
"De 35 a 39 años (136)",313,,,,9,124,122,58
"De 40 a 44 años (137)",327,,,,42,148,63,74
"De 45 a 49 años (138)",340,,,6,96,157,30,51
"De 50 y más años (139)",1672,106,243,390,425,143,5,360
"Secundaria (140)",4048,25,83,208,430,852,1453,997
"De 12 a 14 años (141)",7,,,,,,,7
"De 15 a 19 años (142)",139,,,,,,73,66
"De 20 a 24 años (143)",478,,,,,3,278,197
"De 25 a 29 años (144)",628,,,,,41,400,187
"De 30 a 34 años (145)",585,,,,,126,336,123
"De 35 a 39 años (146)",518,,,,10,208,216,84
"De 40 a 44 años (147)",472,,,1,62,207,118,84
"De 45 a 49 años (148)",388,,,11,115,167,30,65
"De 50 y más años (149)",833,25,83,196,243,100,2,184
"Sup. no Univ. incompleta (150)",1133,4,20,34,105,220,416,334
"De 15 a 19 años (152)",35,,,,,,21,14
"De 20 a 24 años (153)",176,,,,,,70,106
"De 25 a 29 años (154)",211,,,,,13,143,55
"De 30 a 34 años (155)",186,,,,,41,95,50
"De 35 a 39 años (156)",138,,,,1,53,57,27
"De 40 a 44 años (157)",106,,,,10,53,23,20
"De 45 a 49 años (158)",87,,,,31,34,7,15
"De 50 y más años (159)",194,4,20,34,63,26,,47
"Sup. no Univ. completa (160)",2257,8,38,109,200,466,784,652
"De 20 a 24 años (163)",159,,,,,,65,94
"De 25 a 29 años (164)",400,,,,,14,227,159
"De 30 a 34 años (165)",404,,,,1,69,222,112
"De 35 a 39 años (166)",357,,,,3,101,173,80
"De 40 a 44 años (167)",290,,,,20,130,78,62
"De 45 a 49 años (168)",213,,,2,50,102,16,43
"De 50 y más años (169)",434,8,38,107,126,50,3,102
"Sup. Univ. incompleta (170)",451,1,9,31,45,90,130,145
"De 15 a 19 años (172)",14,,,,,,5,9
"De 20 a 24 años (173)",75,,,,,,36,39
"De 25 a 29 años (174)",49,,,,,2,23,24
"De 30 a 34 años (175)",53,,,,,8,26,19
"De 35 a 39 años (176)",60,,,,,23,27,10
"De 40 a 44 años (177)",52,,,,3,27,11,11
"De 45 a 49 años (178)",39,,,,6,24,1,8
"De 50 y más años (179)",109,1,9,31,36,6,1,25
"Sup. Univ. completa (180)",1252,10,34,72,120,214,323,479
"De 20 a 24 años (183)",45,,,,,,15,30
"De 25 a 29 años (184)",137,,,,,3,68,66
"De 30 a 34 años (185)",169,,,,,16,96,57
"De 35 a 39 años (186)",164,,,,1,44,79,40
"De 40 a 44 años (187)",149,,,,5,60,45,39
"De 45 a 49 años (188)",121,,,2,17,52,16,34
"De 50 y más años (189)",467,10,34,70,97,39,4,213
,,,,,,,,
"RURAL (200)",1166,8,39,90,143,256,358,272
"De 15 a 19 años (202)",24,,,,,,15,9
"De 20 a 24 años (203)",109,,,,,,66,43
"De 25 a 29 años (204)",129,,,,,13,87,29
"De 30 a 34 años (205)",144,,,,,32,81,31
"De 35 a 39 años (206)",149,,,,4,63,56,26
"De 40 a 44 años (207)",129,,,,13,58,35,23
"De 45 a 49 años (208)",93,,,,22,42,14,15
"De 50 y más años (209)",389,8,39,90,104,48,4,96
"Sin nivel (210)",200,3,12,30,29,42,29,55
"De 15 a 19 años (212)",1,,,,,,1,
"De 20 a 24 años (213)",3,,,,,,1,2
"De 25 a 29 años (214)",2,,,,,,2,
"De 30 a 34 años (215)",15,,,,,6,7,2
"De 35 a 39 años (216)",21,,,,,12,7,2
"De 40 a 44 años (217)",17,,,,,7,8,2
"De 45 a 49 años (218)",15,,,,3,6,2,4
"De 50 y más años (219)",126,3,12,30,26,11,1,43
"Educacion Inicial (220)",2,,,,,,2,
"De 30 a 34 años (225)",1,,,,,,1,
"De 35 a 39 años (226)",1,,,,,,1,
"Primaria (230)",410,3,16,46,60,115,100,70
"De 15 a 19 años (232)",4,,,,,,3,1
"De 20 a 24 años (233)",20,,,,,,15,5
"De 25 a 29 años (234)",34,,,,,5,20,9
"De 30 a 34 años (235)",53,,,,,16,30,7
"De 35 a 39 años (236)",49,,,,4,22,15,8
"De 40 a 44 años (237)",55,,,,5,30,12,8
"De 45 a 49 años (238)",36,,,,8,22,2,4
"De 50 y más años (239)",159,3,16,46,43,20,3,28
"Secundaria (240)",331,1,5,7,34,65,140,79
"De 15 a 19 años (242)",15,,,,,,9,6
"De 20 a 24 años (243)",56,,,,,,33,23
"De 25 a 29 años (244)",52,,,,,5,38,9
"De 30 a 34 años (245)",40,,,,,6,26,8
"De 35 a 39 años (246)",47,,,,,22,17,8
"De 40 a 44 años (247)",39,,,,7,14,10,8
"De 45 a 49 años (248)",29,,,,10,7,7,5
"De 50 y más años (249)",53,1,5,7,17,11,,12
"Sup. no Univ. incompleta (250)",68,,1,2,5,6,30,24
"De 15 a 19 años (252)",4,,,,,,2,2
"De 20 a 24 años (253)",8,,,,,,4,4
"De 25 a 29 años (254)",20,,,,,1,13,6
"De 30 a 34 años (255)",9,,,,,,5,4
"De 35 a 39 años (256)",10,,,,,2,4,4
"De 40 a 44 años (257)",3,,,,,1,2,
"De 45 a 49 años (258)",2,,,,,1,,1
"De 50 y más años (259)",12,,1,2,5,1,,3
"Sup. no Univ. completa (260)",85,1,3,2,7,9,39,24
"De 20 a 24 años (263)",17,,,,,,10,7
"De 25 a 29 años (264)",14,,,,,1,11,2
"De 30 a 34 años (265)",15,,,,,2,8,5
"De 35 a 39 años (266)",10,,,,,1,6,3
"De 40 a 44 años (267)",9,,,,1,3,2,3
"De 45 a 49 años (268)",4,,,,1,1,2,
"De 50 y más años (269)",16,1,3,2,5,1,,4
"Sup. Univ. incompleta (270)",15,,,,1,5,5,4
"De 20 a 24 años (273)",5,,,,,,3,2
"De 25 a 29 años (274)",2,,,,,,1,1
"De 30 a 34 años (275)",1,,,,,1,,
"De 35 a 39 años (276)",2,,,,,1,,1
"De 40 a 44 años (277)",1,,,,,1,,
"De 45 a 49 años (278)",3,,,,,2,1,
"De 50 y más años (279)",1,,,,1,,,
"Sup. Univ. completa (280)",55,,2,3,7,14,13,16
"De 25 a 29 años (284)",5,,,,,1,2,2
"De 30 a 34 años (285)",10,,,,,1,4,5
"De 35 a 39 años (286)",9,,,,,3,6,
"De 40 a 44 años (287)",5,,,,,2,1,2
"De 45 a 49 años (288)",4,,,,,3,,1
"De 50 y más años (289)",22,,2,3,7,4,,6
