"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",361,59,,257,3,42,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",5,1,,4,,,,
"Comercio al por mayor (124)",20,8,,9,,3,,
"Comercio al por menor (125)",336,50,,244,3,39,,
"Hoteles y restaurantes (126)",92,35,2,47,,8,,
"Trans., almac. y comunicaciones (127)",11,7,2,1,1,,,
"Intermediación financiera (128)",3,3,,,,,,
"Activid.inmobil., empres. y alquileres (129)",66,56,2,5,2,1,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",27,24,3,,,,,
"Enseñanza (131)",303,275,,27,,1,,
"Servicios sociales y de salud (132)",68,63,1,4,,,,
"Otras activ. serv.comun.soc y personales (133)",70,32,7,25,,6,,
"Hogares privados con servicio doméstico (134)",148,,,,,,148,
"Actividad economica no especificada (136)",115,36,7,61,2,9,,
"Desocupado (137)",51,,,,,,,51
,,,,,,,,
"RURAL (138)",10771,304,1493,5935,148,2052,167,672
"Agric., ganadería, caza y silvicultura (139)",8557,,1205,5284,129,1939,,
"Pesca (140)",2,1,,,,1,,
"Explotación de minas y canteras (141)",25,2,17,4,,2,,
"Industrias manufactureras (142)",226,2,46,163,2,13,,
"Suministro de electricidad, gas y agua (143)",8,,4,2,1,1,,
"Construcción (144)",160,2,108,28,14,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",216,17,2,181,,16,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",13,,2,11,,,,
"Comercio al por mayor (147)",9,,,9,,,,
"Comercio al por menor (148)",194,17,,161,,16,,
"Hoteles y restaurantes (149)",58,17,4,34,,3,,
"Trans., almac. y comunicaciones (150)",89,13,10,65,1,,,
"Intermediación financiera (151)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (152)",16,12,,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",51,40,11,,,,,
"Enseñanza (154)",136,120,,16,,,,
"Servicios sociales y de salud (155)",26,20,3,3,,,,
"Otras activ. serv.comun.soc y personales (156)",50,17,15,14,,4,,
"Hogares privados con servicio doméstico (157)",167,,,,,,167,
"Actividad economica no especificada (159)",311,40,68,137,1,65,,
"Desocupado (160)",672,,,,,,,672
"Hombres (161)",8995,169,1223,5538,145,1380,13,527
"Agric., ganadería, caza y silvicultura (162)",7542,,976,5100,127,1339,,
"Pesca (163)",2,1,,,,1,,
"Explotación de minas y canteras (164)",21,2,14,3,,2,,
"Industrias manufactureras (165)",168,2,31,125,1,9,,
"Suministro de electricidad, gas y agua (166)",8,,4,2,1,1,,
"Construcción (167)",159,1,108,28,14,8,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",129,8,2,114,,5,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",13,,2,11,,,,
"Comercio al por mayor (170)",8,,,8,,,,
"Comercio al por menor (171)",108,8,,95,,5,,
"Hoteles y restaurantes (172)",10,3,2,5,,,,
"Trans., almac. y comunicaciones (173)",80,8,8,63,1,,,
"Intermediación financiera (174)",1,1,,,,,,
"Activid.inmobil., empres. y alquileres (175)",10,7,,3,,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",40,30,10,,,,,
"Enseñanza (177)",74,66,,8,,,,
"Servicios sociales y de salud (178)",6,3,,3,,,,
"Otras activ. serv.comun.soc y personales (179)",42,11,15,12,,4,,
"Hogares privados con servicio doméstico (180)",13,,,,,,13,
"Actividad economica no especificada (182)",163,26,53,72,1,11,,
"Desocupado (183)",527,,,,,,,527
"Mujeres (184)",1776,135,270,397,3,672,154,145
"Agric., ganadería, caza y silvicultura (185)",1015,,229,184,2,600,,
"Explotación de minas y canteras (187)",4,,3,1,,,,
"Industrias manufactureras (188)",58,,15,38,1,4,,
"Construcción (190)",1,1,,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",87,9,,67,,11,,
"Comercio al por mayor (193)",1,,,1,,,,
"Comercio al por menor (194)",86,9,,66,,11,,
"Hoteles y restaurantes (195)",48,14,2,29,,3,,
"Trans., almac. y comunicaciones (196)",9,5,2,2,,,,
"Activid.inmobil., empres. y alquileres (198)",6,5,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",11,10,1,,,,,
"Enseñanza (200)",62,54,,8,,,,
"Servicios sociales y de salud (201)",20,17,3,,,,,
"Otras activ. serv.comun.soc y personales (202)",8,6,,2,,,,
"Hogares privados con servicio doméstico (203)",154,,,,,,154,
"Actividad economica no especificada (205)",148,14,15,65,,54,,
"Desocupado (206)",145,,,,,,,145
