"CUADRO Nº 12: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR TAMAÑO DE ESTABLECIMIENTO DONDE TRABAJA, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"TAMAÑO DE ESTABLECIMIENTO",,,
"Obreros construc.,conf.,papel, fab., instr. (032)",367,324,18,13,12
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (033)",16173,15286,542,142,203
"Otra (034)",84,,,,84
"Ocupación no especificada (035)",715,613,44,25,33
,,,,,
"URBANA (036)",53800,32490,4868,5231,11211
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (037)",207,16,48,42,101
"Profes., científicos e intelectuales (038)",11886,2198,1797,2934,4957
"Técnicos de nivel medio y trab. asimilados (039)",3606,1587,417,404,1198
"Jefes y empleados de oficina (040)",3532,626,333,505,2068
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",9051,7890,570,301,290
"Agricult.trabaj.calif.agrop.y pesqueros (042)",1744,1671,65,5,3
"Obreros y oper.minas,cant.,ind.manuf.y otros (043)",4883,4010,471,174,228
"Obreros construc.,conf.,papel, fab., instr. (044)",5649,4389,497,378,385
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (045)",11031,9466,578,425,562
"Otra (046)",1338,,,,1338
"Ocupación no especificada (047)",873,637,92,63,81
"Hombres (048)",30155,16763,2993,3204,7195
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (049)",150,5,34,36,75
"Profes., científicos e intelectuales (050)",6773,1268,993,1607,2905
"Técnicos de nivel medio y trab. asimilados (051)",2347,1128,271,280,668
"Jefes y empleados de oficina (052)",1808,269,165,250,1124
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",3019,2294,328,201,196
"Agricult.trabaj.calif.agrop.y pesqueros (054)",1192,1141,47,3,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (055)",2936,2397,272,114,153
"Obreros construc.,conf.,papel, fab., instr. (056)",5418,4195,483,365,375
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (057)",4834,3792,343,307,392
"Otra (058)",1254,,,,1254
"Ocupación no especificada (059)",424,274,57,41,52
"Mujeres (060)",23645,15727,1875,2027,4016
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (061)",57,11,14,6,26
"Profes., científicos e intelectuales (062)",5113,930,804,1327,2052
"Técnicos de nivel medio y trab. asimilados (063)",1259,459,146,124,530
"Jefes y empleados de oficina (064)",1724,357,168,255,944
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",6032,5596,242,100,94
"Agricult.trabaj.calif.agrop.y pesqueros (066)",552,530,18,2,2
"Obreros y oper.minas,cant.,ind.manuf.y otros (067)",1947,1613,199,60,75
"Obreros construc.,conf.,papel, fab., instr. (068)",231,194,14,13,10
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (069)",6197,5674,235,118,170
"Otra (070)",84,,,,84
"Ocupación no especificada (071)",449,363,35,22,29
,,,,,
"RURAL (072)",39880,36931,1525,330,1094
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (073)",53,1,2,,50
"Profes., científicos e intelectuales (074)",539,143,96,57,243
"Técnicos de nivel medio y trab. asimilados (075)",257,176,23,6,52
"Jefes y empleados de oficina (076)",300,30,11,11,248
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",935,829,54,11,41
"Agricult.trabaj.calif.agrop.y pesqueros (078)",15979,15676,299,3,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (079)",3248,2943,181,54,70
"Obreros construc.,conf.,papel, fab., instr. (080)",1779,1463,167,63,86
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (081)",16343,15286,667,117,273
"Otra (082)",20,,,,20
"Ocupación no especificada (083)",427,384,25,8,10
"Hombres (084)",22231,20019,1038,269,905
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (085)",44,1,2,,41
"Profes., científicos e intelectuales (086)",411,93,76,47,195
"Técnicos de nivel medio y trab. asimilados (087)",218,158,16,5,39
"Jefes y empleados de oficina (088)",213,17,8,7,181
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",378,304,33,9,32
"Agricult.trabaj.calif.agrop.y pesqueros (090)",11775,11521,251,2,1
"Obreros y oper.minas,cant.,ind.manuf.y otros (091)",1001,784,113,38,66
"Obreros construc.,conf.,papel, fab., instr. (092)",1643,1333,163,63,84
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (093)",6367,5674,360,93,240
"Otra (094)",20,,,,20
"Ocupación no especificada (095)",161,134,16,5,6
"Mujeres (096)",17649,16912,487,61,189
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (097)",9,,,,9
"Profes., científicos e intelectuales (098)",128,50,20,10,48
"Técnicos de nivel medio y trab. asimilados (099)",39,18,7,1,13
"Jefes y empleados de oficina (100)",87,13,3,4,67
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",557,525,21,2,9
"Agricult.trabaj.calif.agrop.y pesqueros (102)",4204,4155,48,1,
"Obreros y oper.minas,cant.,ind.manuf.y otros (103)",2247,2159,68,16,4
"Obreros construc.,conf.,papel, fab., instr. (104)",136,130,4,,2
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (105)",9976,9612,307,24,33
"Ocupación no especificada (107)",266,250,9,3,4
