"CUADRO Nº 1: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 30 a 34 años (025)",2,2,,,,1,,,1,,,11
"De 35 a 39 años (026)",2,2,,,,1,1,,,,,8
"Primaria (030)",2906,2841,886,251,273,270,447,333,225,156,65,9364
"De 12 a 14 años (031)",570,562,558,3,1,,,,,,8,5
"De 15 a 19 años (032)",341,320,248,58,11,2,1,,,,21,90
"De 20 a 24 años (033)",303,290,41,96,100,39,14,,,,13,473
"De 25 a 29 años (034)",280,273,13,37,67,81,69,4,2,,7,756
"De 30 a 34 años (035)",343,338,4,25,52,67,130,49,8,3,5,1324
"De 35 a 39 años (036)",267,266,3,8,10,30,97,78,34,6,1,1394
"De 40 a 44 años (037)",248,246,1,6,14,20,59,78,46,22,2,1480
"De 45 a 49 años (038)",174,172,4,6,4,8,28,43,44,35,2,1213
"De 50 y más años (039)",380,374,14,12,14,23,49,81,91,90,6,2629
"Secundaria (040)",1486,1440,816,188,133,118,124,48,12,1,46,1760
"De 12 a 14 años (041)",270,269,268,1,,,,,,,1,1
"De 15 a 19 años (042)",529,515,469,41,3,2,,,,,14,53
"De 20 a 24 años (043)",214,202,65,88,35,13,1,,,,12,201
"De 25 a 29 años (044)",160,149,6,38,49,41,13,2,,,11,325
"De 30 a 34 años (045)",117,116,,11,24,31,43,7,,,1,381
"De 35 a 39 años (046)",100,99,3,4,15,20,40,14,3,,1,387
"De 40 a 44 años (047)",42,41,2,3,1,8,15,11,1,,1,169
"De 45 a 49 años (048)",19,19,1,1,1,3,7,3,2,1,,91
"De 50 y más años (049)",35,30,2,1,5,,5,11,6,,5,152
"Sup. no Univ. incompleta (050)",64,60,18,16,7,9,8,,2,,4,109
"De 15 a 19 años (052)",6,6,6,,,,,,,,,
"De 20 a 24 años (053)",20,18,9,8,1,,,,,,2,10
"De 25 a 29 años (054)",11,9,2,3,3,1,,,,,2,12
"De 30 a 34 años (055)",12,12,,4,2,3,3,,,,,30
"De 35 a 39 años (056)",6,6,,,,4,2,,,,,21
"De 40 a 44 años (057)",2,2,,,1,,1,,,,,6
"De 45 a 49 años (058)",3,3,1,,,1,1,,,,,8
"De 50 y más años (059)",4,4,,1,,,1,,2,,,22
"Sup. no Univ. completa (060)",122,118,20,26,23,24,20,3,2,,4,267
"De 20 a 24 años (063)",11,10,5,5,,,,,,,1,5
"De 25 a 29 años (064)",19,17,7,6,2,2,,,,,2,16
"De 30 a 34 años (065)",36,35,5,8,10,8,3,1,,,1,71
"De 35 a 39 años (066)",23,23,2,4,3,5,9,,,,,63
"De 40 a 44 años (067)",19,19,1,1,6,7,3,1,,,,55
"De 45 a 49 años (068)",7,7,,1,1,2,3,,,,,22
"De 50 y más años (069)",7,7,,1,1,,2,1,2,,,35
"Sup. Univ. incompleta (070)",22,20,9,4,2,2,2,1,,,2,28
"De 15 a 19 años (072)",1,1,1,,,,,,,,,
"De 20 a 24 años (073)",9,8,5,2,,,,1,,,1,8
"De 25 a 29 años (074)",3,3,2,,1,,,,,,,2
"De 30 a 34 años (075)",4,3,,2,,,1,,,,1,6
"De 35 a 39 años (076)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (077)",2,2,1,,,1,,,,,,3
"De 50 y más años (079)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (080)",70,65,13,19,11,9,9,4,,,5,132
"De 20 a 24 años (083)",2,2,1,1,,,,,,,,1
"De 25 a 29 años (084)",16,15,9,5,1,,,,,,1,7
"De 30 a 34 años (085)",13,11,1,6,1,2,,1,,,2,20
"De 35 a 39 años (086)",20,19,2,4,5,6,2,,,,1,40
"De 40 a 44 años (087)",9,8,,2,2,,2,2,,,1,27
"De 45 a 49 años (088)",5,5,,1,1,,2,1,,,,19
"De 50 y más años (089)",5,5,,,1,1,3,,,,,18
,,,,,,,,,,,,
"URBANA (100)",1277,1245,380,118,137,133,200,140,100,37,32,3811
"De 12 a 14 años (101)",160,160,159,1,,,,,,,,1
"De 15 a 19 años (102)",179,174,155,15,4,,,,,,5,23
"De 20 a 24 años (103)",111,102,25,42,24,9,1,1,,,9,127
"De 25 a 29 años (104)",123,116,19,22,30,29,15,1,,,7,240
"De 30 a 34 años (105)",132,129,4,15,31,37,32,8,2,,3,393
"De 35 a 39 años (106)",128,127,5,7,14,26,51,18,5,1,1,505
"De 40 a 44 años (107)",112,111,2,5,12,14,39,27,11,1,1,520
"De 45 a 49 años (108)",68,67,3,3,3,5,16,19,14,4,1,376
"De 50 y más años (109)",264,259,8,8,19,13,46,66,68,31,5,1626
"Sin nivel (110)",162,157,11,6,16,9,31,35,34,15,5,873
"De 15 a 19 años (112)",3,3,3,,,,,,,,,
"De 20 a 24 años (113)",3,3,1,2,,,,,,,,2
"De 25 a 29 años (114)",5,4,1,1,,1,1,,,,1,8
"De 30 a 34 años (115)",7,6,1,1,2,1,1,,,,1,13
"De 35 a 39 años (116)",12,12,,,3,,3,5,1,,,61
"De 40 a 44 años (117)",8,8,,1,1,,3,1,2,,,39
"De 45 a 49 años (118)",12,12,1,,,,2,4,3,2,,78
"De 50 y más años (119)",112,109,4,1,10,7,21,25,28,13,3,672
"Educacion Inicial (120)",1,1,,,,,1,,,,,5
"De 35 a 39 años (126)",1,1,,,,,1,,,,,5
"Primaria (130)",465,459,93,31,42,41,97,76,57,22,6,1880
"De 12 a 14 años (131)",69,69,68,1,,,,,,,,1
"De 15 a 19 años (132)",24,23,16,5,2,,,,,,1,9
"De 20 a 24 años (133)",38,35,2,12,15,6,,,,,3,60
"De 25 a 29 años (134)",27,26,2,2,5,9,7,1,,,1,76
"De 30 a 34 años (135)",44,44,,1,9,10,18,4,2,,,169
"De 35 a 39 años (136)",41,41,1,2,,4,21,8,4,1,,201
"De 40 a 44 años (137)",59,59,,2,4,4,23,16,9,1,,316
"De 45 a 49 años (138)",40,39,,1,1,2,9,13,11,2,1,247
"De 50 y más años (139)",123,123,4,5,6,6,19,34,31,18,,801
"Secundaria (140)",466,454,238,40,47,54,47,23,5,,12,684
"De 12 a 14 años (141)",91,91,91,,,,,,,,,
"De 15 a 19 años (142)",146,142,130,10,2,,,,,,4,14
"De 20 a 24 años (143)",47,44,14,18,8,3,1,,,,3,47
"De 25 a 29 años (144)",54,52,1,8,20,16,7,,,,2,126
"De 30 a 34 años (145)",40,40,,3,10,15,9,3,,,,124
"De 35 a 39 años (146)",41,40,1,,5,11,18,5,,,1,154
"De 40 a 44 años (147)",22,22,,,,6,9,7,,,,100
"De 45 a 49 años (148)",8,8,1,,,3,2,2,,,,31
"De 50 y más años (149)",17,15,,1,2,,1,6,5,,2,88
"Sup. no Univ. incompleta (150)",44,43,13,9,7,7,5,,2,,1,83
"De 15 a 19 años (152)",5,5,5,,,,,,,,,
"De 20 a 24 años (153)",12,11,5,5,1,,,,,,1,7
"De 25 a 29 años (154)",8,8,2,2,3,1,,,,,,11
"De 30 a 34 años (155)",8,8,,1,2,3,2,,,,,23
"De 35 a 39 años (156)",4,4,,,,3,1,,,,,13
"De 40 a 44 años (157)",1,1,,,1,,,,,,,2
"De 45 a 49 años (158)",2,2,1,,,,1,,,,,5
"De 50 y más años (159)",4,4,,1,,,1,,2,,,22
"Sup. no Univ. completa (160)",80,76,12,17,16,14,12,3,2,,4,181
"De 20 a 24 años (163)",7,6,3,3,,,,,,,1,3
"De 25 a 29 años (164)",13,11,5,4,,2,,,,,2,10
"De 30 a 34 años (165)",23,22,2,5,7,6,1,1,,,1,48
"De 35 a 39 años (166)",15,15,1,3,3,3,5,,,,,40
"De 40 a 44 años (167)",13,13,1,1,5,3,2,1,,,,36
"De 45 a 49 años (168)",4,4,,1,1,,2,,,,,12
"De 50 y más años (169)",5,5,,,,,2,1,2,,,32
"Sup. Univ. incompleta (170)",11,10,2,2,2,1,2,1,,,1,23
"De 15 a 19 años (172)",1,1,1,,,,,,,,,
"De 20 a 24 años (173)",3,2,,1,,,,1,,,1,7
"De 25 a 29 años (174)",1,1,,,1,,,,,,,2
"De 30 a 34 años (175)",2,2,,1,,,1,,,,,5
"De 35 a 39 años (176)",2,2,,,1,,1,,,,,6
"De 40 a 44 años (177)",2,2,1,,,1,,,,,,3
"Sup. Univ. completa (180)",48,45,11,13,7,7,5,2,,,3,82
"De 20 a 24 años (183)",1,1,,1,,,,,,,,1
"De 25 a 29 años (184)",15,14,8,5,1,,,,,,1,7
"De 30 a 34 años (185)",8,7,1,3,1,2,,,,,1,11
"De 35 a 39 años (186)",12,12,2,2,2,5,1,,,,,25
"De 40 a 44 años (187)",7,6,,1,1,,2,2,,,1,24
"De 45 a 49 años (188)",2,2,,1,1,,,,,,,3
"De 50 y más años (189)",3,3,,,1,,2,,,,,11
,,,,,,,,,,,,
"RURAL (200)",5377,5228,1494,479,452,457,804,647,464,431,149,19253
"De 12 a 14 años (201)",692,683,679,3,1,,,,,,9,5
"De 15 a 19 años (202)",731,699,594,85,14,5,1,,,,32,132
"De 20 a 24 años (203)",516,492,114,174,132,54,17,1,,,24,678
"De 25 a 29 años (204)",467,441,30,76,115,116,92,10,2,,26,1129
"De 30 a 34 años (205)",530,514,12,47,68,94,201,75,12,5,16,1987
"De 35 a 39 años (206)",492,482,10,21,33,55,157,133,62,11,10,2437
"De 40 a 44 años (207)",376,370,3,11,17,27,79,111,80,42,6,2310
"De 45 a 49 años (208)",299,297,7,11,11,15,57,65,63,68,2,2076
"De 50 y más años (209)",1274,1250,45,51,61,91,200,252,245,305,24,8499
"Sin nivel (210)",1812,1762,96,87,124,147,361,363,288,296,50,10507
"De 12 a 14 años (211)",10,10,10,,,,,,,,,
"De 15 a 19 años (212)",27,25,19,1,4,1,,,,,2,12
"De 20 a 24 años (213)",65,61,12,14,20,11,3,1,,,4,105
"De 25 a 29 años (214)",95,86,9,8,22,19,23,5,,,9,238
"De 30 a 34 años (215)",128,120,5,5,8,18,52,25,5,2,8,524
"De 35 a 39 años (216)",188,180,5,8,10,15,53,54,29,6,8,962
"De 40 a 44 años (217)",158,155,,3,4,5,35,45,42,21,3,1051
"De 45 a 49 años (218)",147,146,3,5,7,6,30,33,28,34,1,1021
"De 50 y más años (219)",994,979,33,43,49,72,165,200,184,233,15,6594
"Educacion Inicial (220)",9,9,5,,,2,1,,1,,,19
"De 12 a 14 años (221)",2,2,2,,,,,,,,,
"De 15 a 19 años (222)",3,3,3,,,,,,,,,
"De 25 a 29 años (224)",1,1,,,,,1,,,,,5
"De 30 a 34 años (225)",2,2,,,,1,,,1,,,11
"De 35 a 39 años (226)",1,1,,,,1,,,,,,3
"Primaria (230)",2441,2382,793,220,231,229,350,257,168,134,59,7484
"De 12 a 14 años (231)",501,493,490,2,1,,,,,,8,4
"De 15 a 19 años (232)",317,297,232,53,9,2,1,,,,20,81
"De 20 a 24 años (233)",265,255,39,84,85,33,14,,,,10,413
"De 25 a 29 años (234)",253,247,11,35,62,72,62,3,2,,6,680
"De 30 a 34 años (235)",299,294,4,24,43,57,112,45,6,3,5,1155
"De 35 a 39 años (236)",226,225,2,6,10,26,76,70,30,5,1,1193
"De 40 a 44 años (237)",189,187,1,4,10,16,36,62,37,21,2,1164
"De 45 a 49 años (238)",134,133,4,5,3,6,19,30,33,33,1,966
"De 50 y más años (239)",257,251,10,7,8,17,30,47,60,72,6,1828
"Secundaria (240)",1020,986,578,148,86,64,77,25,7,1,34,1076
"De 12 a 14 años (241)",179,178,177,1,,,,,,,1,1
"De 15 a 19 años (242)",383,373,339,31,1,2,,,,,10,39
"De 20 a 24 años (243)",167,158,51,70,27,10,,,,,9,154
"De 25 a 29 años (244)",106,97,5,30,29,25,6,2,,,9,199
"De 30 a 34 años (245)",77,76,,8,14,16,34,4,,,1,257
"De 35 a 39 años (246)",59,59,2,4,10,9,22,9,3,,,233
"De 40 a 44 años (247)",20,19,2,3,1,2,6,4,1,,1,69
"De 45 a 49 años (248)",11,11,,1,1,,5,1,2,1,,60
"De 50 y más años (249)",18,15,2,,3,,4,5,1,,3,64
"Sup. no Univ. incompleta (250)",20,17,5,7,,2,3,,,,3,26
"De 15 a 19 años (252)",1,1,1,,,,,,,,,
"De 20 a 24 años (253)",8,7,4,3,,,,,,,1,3
"De 25 a 29 años (254)",3,1,,1,,,,,,,2,1
"De 30 a 34 años (255)",4,4,,3,,,1,,,,,7
"De 35 a 39 años (256)",2,2,,,,1,1,,,,,8
"De 40 a 44 años (257)",1,1,,,,,1,,,,,4
"De 45 a 49 años (258)",1,1,,,,1,,,,,,3
"Sup. no Univ. completa (260)",42,42,8,9,7,10,8,,,,,86
"De 20 a 24 años (263)",4,4,2,2,,,,,,,,2
"De 25 a 29 años (264)",6,6,2,2,2,,,,,,,6
"De 30 a 34 años (265)",13,13,3,3,3,2,2,,,,,23
"De 35 a 39 años (266)",8,8,1,1,,2,4,,,,,23
"De 40 a 44 años (267)",6,6,,,1,4,1,,,,,19
"De 45 a 49 años (268)",3,3,,,,2,1,,,,,10
"De 50 y más años (269)",2,2,,1,1,,,,,,,3
"Sup. Univ. incompleta (270)",11,10,7,2,,1,,,,,1,5
"De 20 a 24 años (273)",6,6,5,1,,,,,,,,1
"De 25 a 29 años (274)",2,2,2,,,,,,,,,
"De 30 a 34 años (275)",2,1,,1,,,,,,,1,1
"De 50 y más años (279)",1,1,,,,1,,,,,,3
"Sup. Univ. completa (280)",22,20,2,6,4,2,4,2,,,2,50
"De 20 a 24 años (283)",1,1,1,,,,,,,,,
"De 25 a 29 años (284)",1,1,1,,,,,,,,,
"De 30 a 34 años (285)",5,4,,3,,,,1,,,1,9
"De 35 a 39 años (286)",8,7,,2,3,1,1,,,,1,15
"De 40 a 44 años (287)",2,2,,1,1,,,,,,,3
"De 45 a 49 años (288)",3,3,,,,,2,1,,,,16
"De 50 y más años (289)",2,2,,,,1,1,,,,,7
