"CUADRO Nº 8: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"De 40 a 44 años (037)",730,3555,3292,36,92.6,1,
"De 45 a 49 años (038)",664,3654,3290,11,90,0.3,
"De 50 y más años (039)",2337,15246,12782,,83.8,,
"Viudo(a) (040)",1629,9730,7466,11,76.7,0.1,
"De 15 a 19 años (042)",10,13,13,1,100,7.7,
"De 20 a 24 años (043)",6,10,10,1,100,10,
"De 25 a 29 años (044)",14,31,31,3,100,9.7,
"De 30 a 34 años (045)",19,60,57,1,95,1.7,
"De 35 a 39 años (046)",24,100,89,1,89,1,
"De 40 a 44 años (047)",38,193,170,4,88.1,2.1,
"De 45 a 49 años (048)",56,274,238,,86.9,,
"De 50 y más años (049)",1462,9049,6858,,75.8,,
"Divorciado(a) (050)",68,281,245,1,87.2,0.4,
"De 20 a 24 años (053)",1,1,1,1,100,100,
"De 25 a 29 años (054)",2,2,2,,100,,
"De 30 a 34 años (055)",6,17,17,,100,,
"De 35 a 39 años (056)",6,13,11,,84.6,,
"De 40 a 44 años (057)",7,31,30,,96.8,,
"De 45 a 49 años (058)",11,30,28,,93.3,,
"De 50 y más años (059)",35,187,156,,83.4,,
"Soltero(a) (060)",6267,1190,1155,48,97.1,4,
"De 12 a 14 años (061)",2016,6,6,3,100,50,
"De 15 a 19 años (062)",2112,56,56,12,100,21.4,
"De 20 a 24 años (063)",825,170,168,15,98.8,8.8,
"De 25 a 29 años (064)",410,214,213,12,99.5,5.6,
"De 30 a 34 años (065)",229,141,137,4,97.2,2.8,
"De 35 a 39 años (066)",158,113,113,2,100,1.8,
"De 40 a 44 años (067)",122,123,116,,94.3,,
"De 45 a 49 años (068)",96,110,103,,93.6,,
"De 50 y más años (069)",299,257,243,,94.6,,
,,,,,,,
"URBANA (080)",6947,16758,15357,269,91.6,1.6,
"De 12 a 14 años (081)",559,3,3,,100,,
"De 15 a 19 años (082)",844,102,102,29,100,28.4,
"De 20 a 24 años (083)",742,513,508,62,99,12.1,
"De 25 a 29 años (084)",733,997,981,72,98.4,7.2,
"De 30 a 34 años (085)",669,1351,1331,63,98.5,4.7,
"De 35 a 39 años (086)",641,1683,1637,26,97.3,1.5,
"De 40 a 44 años (087)",552,1765,1699,16,96.3,0.9,
"De 45 a 49 años (088)",494,1701,1615,1,94.9,0.1,
"De 50 y más años (089)",1713,8643,7481,,86.6,,
"Conviviente (090)",1788,4488,4258,171,94.9,3.8,
"De 12 a 14 años (091)",1,,,,,,
"De 15 a 19 años (092)",94,59,59,20,100,33.9,
"De 20 a 24 años (093)",304,338,334,44,98.8,13,
"De 25 a 29 años (094)",356,600,588,47,98,7.8,
"De 30 a 34 años (095)",309,711,700,38,98.5,5.3,
"De 35 a 39 años (096)",237,703,681,13,96.9,1.8,
"De 40 a 44 años (097)",166,577,558,9,96.7,1.6,
"De 45 a 49 años (098)",115,425,403,,94.8,,
"De 50 y más años (099)",206,1075,935,,87,,
"Separado(a) (100)",406,1197,1130,15,94.4,1.3,
"De 15 a 19 años (102)",12,11,11,3,100,27.3,
"De 20 a 24 años (103)",34,45,45,4,100,8.9,
"De 25 a 29 años (104)",57,101,99,3,98,3,
"De 30 a 34 años (105)",47,90,90,3,100,3.3,
"De 35 a 39 años (106)",59,148,146,,98.6,,
"De 40 a 44 años (107)",43,143,137,2,95.8,1.4,
"De 45 a 49 años (108)",46,153,149,,97.4,,
"De 50 y más años (109)",108,506,453,,89.5,,
"Casado(a) (110)",1912,7684,7104,62,92.5,0.8,
"De 12 a 14 años (111)",1,,,,,,
"De 15 a 19 años (112)",6,6,6,1,100,16.7,
"De 20 a 24 años (113)",51,54,53,8,98.1,14.8,
"De 25 a 29 años (114)",116,188,186,16,98.9,8.5,
"De 30 a 34 años (115)",196,469,462,19,98.5,4.1,
"De 35 a 39 años (116)",260,751,729,12,97.1,1.6,
"De 40 a 44 años (117)",264,922,886,5,96.1,0.5,
"De 45 a 49 años (118)",248,976,924,1,94.7,0.1,
"De 50 y más años (119)",770,4318,3858,,89.3,,
"Viudo(a) (120)",498,2638,2147,1,81.4,,
"De 15 a 19 años (122)",3,2,2,,100,,
"De 20 a 24 años (123)",2,5,5,,100,,
"De 25 a 29 años (124)",5,11,11,1,100,9.1,
"De 30 a 34 años (125)",3,7,6,,85.7,,
"De 35 a 39 años (126)",4,11,11,,100,,
"De 40 a 44 años (127)",11,37,33,,89.2,,
"De 45 a 49 años (128)",19,67,63,,94,,
"De 50 y más años (129)",451,2498,2016,,80.7,,
"Divorciado(a) (130)",37,130,113,,86.9,,
"De 30 a 34 años (135)",2,3,3,,100,,
"De 35 a 39 años (136)",3,5,5,,100,,
"De 40 a 44 años (137)",3,10,10,,100,,
"De 45 a 49 años (138)",9,20,19,,95,,
"De 50 y más años (139)",20,92,76,,82.6,,
"Soltero(a) (140)",2306,621,605,20,97.4,3.2,
"De 12 a 14 años (141)",557,3,3,,100,,
"De 15 a 19 años (142)",729,24,24,5,100,20.8,
"De 20 a 24 años (143)",351,71,71,6,100,8.5,
"De 25 a 29 años (144)",199,97,97,5,100,5.2,
"De 30 a 34 años (145)",112,71,70,3,98.6,4.2,
"De 35 a 39 años (146)",78,65,65,1,100,1.5,
"De 40 a 44 años (147)",65,76,75,,98.7,,
"De 45 a 49 años (148)",57,60,57,,95,,
"De 50 y más años (149)",158,154,143,,92.9,,
,,,,,,,
"RURAL (160)",12784,42147,36172,725,85.8,1.7,
"De 12 a 14 años (161)",1471,4,4,3,100,75,
"De 15 a 19 años (162)",1688,286,282,97,98.6,33.9,
"De 20 a 24 años (163)",1296,1354,1312,171,96.9,12.6,
"De 25 a 29 años (164)",1179,2469,2376,168,96.2,6.8,
"De 30 a 34 años (165)",1100,3361,3186,127,94.8,3.8,
"De 35 a 39 años (166)",1075,4355,4038,91,92.7,2.1,
"De 40 a 44 años (167)",874,4453,4033,55,90.6,1.2,
"De 45 a 49 años (168)",751,4320,3834,13,88.8,0.3,
"De 50 y más años (169)",3350,21545,17107,,79.4,,
"Conviviente (170)",3231,11336,10208,407,90,3.6,
"De 12 a 14 años (171)",10,1,1,,100,,
"De 15 a 19 años (172)",243,190,186,69,97.9,36.3,
"De 20 a 24 años (173)",607,883,854,114,96.7,12.9,
"De 25 a 29 años (174)",568,1355,1301,98,96,7.2,
"De 30 a 34 años (175)",473,1522,1454,59,95.5,3.9,
"De 35 a 39 años (176)",369,1559,1451,46,93.1,3,
"De 40 a 44 años (177)",265,1393,1244,19,89.3,1.4,
"De 45 a 49 años (178)",214,1204,1083,2,90,0.2,
"De 50 y más años (179)",482,3229,2634,,81.6,,
"Separado(a) (180)",558,1664,1489,44,89.5,2.6,
"De 12 a 14 años (181)",1,,,,,,
"De 15 a 19 años (182)",28,29,29,12,100,41.4,
"De 20 a 24 años (183)",75,102,97,13,95.1,12.7,
"De 25 a 29 años (184)",90,173,167,10,96.5,5.8,
"De 30 a 34 años (185)",67,153,143,3,93.5,2,
"De 35 a 39 años (186)",65,194,186,4,95.9,2.1,
"De 40 a 44 años (187)",55,203,185,1,91.1,0.5,
"De 45 a 49 años (188)",43,171,155,1,90.6,0.6,
"De 50 y más años (189)",134,639,527,,82.5,,
"Casado(a) (190)",3872,21335,18474,235,86.6,1.1,
"De 12 a 14 años (191)",1,,,,,,
"De 15 a 19 años (192)",27,24,24,8,100,33.3,
"De 20 a 24 años (193)",135,264,258,33,97.7,12.5,
"De 25 a 29 años (194)",299,802,770,51,96,6.4,
"De 30 a 34 años (195)",423,1549,1457,63,94.1,4.1,
"De 35 a 39 años (196)",538,2457,2269,39,92.3,1.6,
"De 40 a 44 años (197)",466,2633,2406,31,91.4,1.2,
"De 45 a 49 años (198)",416,2678,2366,10,88.3,0.4,
"De 50 y más años (199)",1567,10928,8924,,81.7,,
"Viudo(a) (200)",1131,7092,5319,10,75,0.1,
"De 15 a 19 años (202)",7,11,11,1,100,9.1,
"De 20 a 24 años (203)",4,5,5,1,100,20,
"De 25 a 29 años (204)",9,20,20,2,100,10,
"De 30 a 34 años (205)",16,53,51,1,96.2,1.9,
"De 35 a 39 años (206)",20,89,78,1,87.6,1.1,
"De 40 a 44 años (207)",27,156,137,4,87.8,2.6,
"De 45 a 49 años (208)",37,207,175,,84.5,,
"De 50 y más años (209)",1011,6551,4842,,73.9,,
"Divorciado(a) (210)",31,151,132,1,87.4,0.7,
"De 20 a 24 años (213)",1,1,1,1,100,100,
"De 25 a 29 años (214)",2,2,2,,100,,
"De 30 a 34 años (215)",4,14,14,,100,,
"De 35 a 39 años (216)",3,8,6,,75,,
"De 40 a 44 años (217)",4,21,20,,95.2,,
"De 45 a 49 años (218)",2,10,9,,90,,
"De 50 y más años (219)",15,95,80,,84.2,,
"Soltero(a) (220)",3961,569,550,28,96.7,4.9,
"De 12 a 14 años (221)",1459,3,3,3,100,100,
"De 15 a 19 años (222)",1383,32,32,7,100,21.9,
"De 20 a 24 años (223)",474,99,97,9,98,9.1,
"De 25 a 29 años (224)",211,117,116,7,99.1,6,
"De 30 a 34 años (225)",117,70,67,1,95.7,1.4,
"De 35 a 39 años (226)",80,48,48,1,100,2.1,
"De 40 a 44 años (227)",57,47,41,,87.2,,
"De 45 a 49 años (228)",39,50,46,,92,,
"De 50 y más años (229)",141,103,100,,97.1,,
