"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Superior univ. completa (028)",16749,,3722,7796,4909,322
"Desocupada (030)",10499,245,5813,2661,1557,223
"Sin nivel (031)",146,24,39,29,44,10
"Educación inicial (032)",7,1,4,2,,
"Primaria (033)",2445,135,926,649,580,155
"Secundaria (034)",5626,85,3583,1258,662,38
"Superior no univ. incompleta (035)",504,,340,123,38,3
"Superior no univ. completa (036)",665,,347,245,70,3
"Superior univ. incompleta (037)",444,,278,104,58,4
"Superior univ. completa (038)",662,,296,251,105,10
"No PEA (040)",240562,94375,81075,28493,22668,13951
"Sin nivel (041)",7575,2125,767,858,1395,2430
"Educación inicial (042)",4742,4576,123,43,,
"Primaria (043)",111415,70547,13146,9294,10218,8210
"Secundaria (044)",92318,17127,51894,13485,7627,2185
"Superior no univ. incompleta (045)",7642,,5830,1180,505,127
"Superior no univ. completa (046)",4621,,1781,1454,1039,347
"Superior univ. incompleta (047)",7582,,6143,838,488,113
"Superior univ. completa (048)",4667,,1391,1341,1396,539
,,,,,,
"URBANA (060)",337795,73766,120324,73859,52949,16897
"Sin nivel (061)",5745,1220,694,750,1061,2020
"Educación inicial (062)",3839,3606,164,69,,
"Primaria (063)",106204,53068,13272,13120,16742,10002
"Secundaria (064)",150743,15872,75428,35383,20945,3115
"Superior no univ. incompleta (065)",16749,,10168,4417,1937,227
"Superior no univ. completa (066)",17469,,5760,7462,3753,494
"Superior univ. incompleta (067)",15698,,9611,3635,2272,180
"Superior univ. completa (068)",21348,,5227,9023,6239,859
"PEA (070)",143452,2303,52094,50459,33900,4696
"Sin nivel (071)",1356,56,194,334,410,362
"Educación inicial (072)",106,23,53,30,,
"Primaria (073)",26049,1429,5709,7196,9011,2704
"Secundaria (074)",68663,795,30192,23042,13653,981
"Superior no univ. incompleta (075)",9341,,4533,3267,1439,102
"Superior no univ. completa (076)",12962,,4028,6052,2730,152
"Superior univ. incompleta (077)",8193,,3518,2816,1791,68
"Superior univ. completa (078)",16782,,3867,7722,4866,327
"Ocupada (080)",134536,2130,47127,48203,32563,4513
"Sin nivel (081)",1263,45,168,314,382,354
"Educación inicial (082)",100,23,49,28,,
"Primaria (083)",24463,1346,5168,6788,8579,2582
"Secundaria (084)",63670,716,27036,21927,13044,947
"Superior no univ. incompleta (085)",8849,,4202,3146,1402,99
"Superior no univ. completa (086)",12312,,3690,5812,2661,149
"Superior univ. incompleta (087)",7751,,3240,2713,1733,65
"Superior univ. completa (088)",16128,,3574,7475,4762,317
"Desocupada (090)",8916,173,4967,2256,1337,183
"Sin nivel (091)",93,11,26,20,28,8
"Educación inicial (092)",6,,4,2,,
"Primaria (093)",1586,83,541,408,432,122
"Secundaria (094)",4993,79,3156,1115,609,34
"Superior no univ. incompleta (095)",492,,331,121,37,3
"Superior no univ. completa (096)",650,,338,240,69,3
"Superior univ. incompleta (097)",442,,278,103,58,3
"Superior univ. completa (098)",654,,293,247,104,10
"No PEA (100)",194343,71463,68230,23400,19049,12201
"Sin nivel (101)",4389,1164,500,416,651,1658
"Educación inicial (102)",3733,3583,111,39,,
"Primaria (103)",80155,51639,7563,5924,7731,7298
"Secundaria (104)",82080,15077,45236,12341,7292,2134
"Superior no univ. incompleta (105)",7408,,5635,1150,498,125
"Superior no univ. completa (106)",4507,,1732,1410,1023,342
"Superior univ. incompleta (107)",7505,,6093,819,481,112
"Superior univ. completa (108)",4566,,1360,1301,1373,532
,,,,,,
"RURAL (120)",81402,24234,25337,15927,11714,4190
"Sin nivel (121)",5277,1050,501,867,1523,1336
"Educación inicial (122)",1046,1013,24,9,,
"Primaria (123)",51918,20006,11798,9517,7953,2644
"Secundaria (124)",20896,2165,12129,4598,1826,178
"Superior no univ. incompleta (125)",617,,349,182,76,10
"Superior no univ. completa (126)",620,,235,278,101,6
"Superior univ. incompleta (127)",298,,119,111,64,4
"Superior univ. completa (128)",730,,182,365,171,12
"PEA (130)",35183,1322,12492,10834,8095,2440
"Sin nivel (131)",2091,89,234,425,779,564
"Educación inicial (132)",37,20,12,5,,
"Primaria (133)",20658,1098,6215,6147,5466,1732
"Secundaria (134)",10658,115,5471,3454,1491,127
"Superior no univ. incompleta (135)",383,,154,152,69,8
"Superior no univ. completa (136)",506,,186,234,85,1
"Superior univ. incompleta (137)",221,,69,92,57,3
"Superior univ. completa (138)",629,,151,325,148,5
"Ocupada (140)",33600,1250,11646,10429,7875,2400
"Sin nivel (141)",2038,76,221,416,763,562
"Educación inicial (142)",36,19,12,5,,
"Primaria (143)",19799,1046,5830,5906,5318,1699
"Secundaria (144)",10025,109,5044,3311,1438,123
"Superior no univ. incompleta (145)",371,,145,150,68,8
"Superior no univ. completa (146)",491,,177,229,84,1
"Superior univ. incompleta (147)",219,,69,91,57,2
"Superior univ. completa (148)",621,,148,321,147,5
"Desocupada (150)",1583,72,846,405,220,40
"Sin nivel (151)",53,13,13,9,16,2
"Educación inicial (152)",1,1,,,,
"Primaria (153)",859,52,385,241,148,33
"Secundaria (154)",633,6,427,143,53,4
"Superior no univ. incompleta (155)",12,,9,2,1,
"Superior no univ. completa (156)",15,,9,5,1,
"Superior univ. incompleta (157)",2,,,1,,1
"Superior univ. completa (158)",8,,3,4,1,
"No PEA (160)",46219,22912,12845,5093,3619,1750
"Sin nivel (161)",3186,961,267,442,744,772
"Educación inicial (162)",1009,993,12,4,,
"Primaria (163)",31260,18908,5583,3370,2487,912
"Secundaria (164)",10238,2050,6658,1144,335,51
"Superior no univ. incompleta (165)",234,,195,30,7,2
"Superior no univ. completa (166)",114,,49,44,16,5
"Superior univ. incompleta (167)",77,,50,19,7,1
"Superior univ. completa (168)",101,,31,40,23,7
