"CUADRO Nº 13: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Técnicos de nivel medio ytrab.asimilados (039)",297,,,22,75,50,103,24,23
"Jefes y empleados de oficina (040)",343,,,2,115,41,97,37,51
"Trab.de serv.pers.y vend.del comerc y mcdo. (041)",1292,8,,345,716,96,55,36,36
"Agricult.trabaj. calif.agrop. y pesquros (042)",3245,57,1,1734,1346,40,30,20,17
"Obreros y oper.minas, cant., ind.manuf.y otros (043)",596,4,,140,353,38,28,18,15
"Obreros. construc., conf., papel, fab., instr (044)",589,2,1,100,369,54,31,17,15
"Trabaj.no calif.serv. peon, vend., amb.,y afines (045)",3446,57,9,1545,1688,53,48,29,17
"Otra (046)",70,,,,15,2,31,19,3
"Ocupación no especificada (047)",433,5,,136,193,32,23,13,31
"Hombres (048)",7780,67,7,2654,3549,347,568,208,380
"Miembros p.ejec. y leg.direct., adm.pub.y emp (049)",16,,,,1,,7,3,5
"Profes., científicos e intelectuales (050)",589,,,,25,45,249,50,220
"Técnicos de nivel medio ytrab.asimilados (051)",209,,,13,56,41,66,17,16
"Jefes y empleados de oficina (052)",212,,,1,73,27,56,20,35
"Trab.de serv.pers.y vend.del comerc y mcdo. (053)",616,3,,120,368,56,28,21,20
"Agricult.trabaj. calif.agrop. y pesquros (054)",2812,39,,1514,1159,37,28,19,16
"Obreros y oper.minas, cant., ind.manuf.y otros (055)",505,3,,110,306,33,24,16,13
"Obreros. construc., conf., papel, fab., instr (056)",563,1,1,90,357,52,30,17,15
"Trabaj.no calif.serv. peon, vend., amb.,y afines (057)",1935,19,6,741,1071,33,34,18,13
"Otra (058)",69,,,,15,2,31,19,2
"Ocupación no especificada (059)",254,2,,65,118,21,15,8,25
"Mujeres (060)",3649,66,4,1370,1361,149,420,95,184
"Miembros p.ejec. y leg.direct., adm.pub.y emp (061)",2,,,,1,,1,,
"Profes., científicos e intelectuales (062)",511,,,,13,45,285,37,131
"Técnicos de nivel medio ytrab.asimilados (063)",88,,,9,19,9,37,7,7
"Jefes y empleados de oficina (064)",131,,,1,42,14,41,17,16
"Trab.de serv.pers.y vend.del comerc y mcdo. (065)",676,5,,225,348,40,27,15,16
"Agricult.trabaj. calif.agrop. y pesquros (066)",433,18,1,220,187,3,2,1,1
"Obreros y oper.minas, cant., ind.manuf.y otros (067)",91,1,,30,47,5,4,2,2
"Obreros. construc., conf., papel, fab., instr (068)",26,1,,10,12,2,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (069)",1511,38,3,804,617,20,14,11,4
"Otra (070)",1,,,,,,,,1
"Ocupación no especificada (071)",179,3,,71,75,11,8,5,6
,,,,,,,,,
"RURAL (072)",8924,337,6,5087,2809,152,398,34,101
"Miembros p.ejec. y leg.direct., adm.pub.y emp (073)",11,,,,,3,6,,2
"Profes., científicos e intelectuales (074)",445,,,,8,47,302,8,80
"Técnicos de nivel medio ytrab.asimilados (075)",52,,,5,18,8,18,2,1
"Jefes y empleados de oficina (076)",13,,,1,7,1,,1,3
"Trab.de serv.pers.y vend.del comerc y mcdo. (077)",261,4,,114,127,7,4,4,1
"Agricult.trabaj. calif.agrop. y pesquros (078)",4020,133,,2537,1276,35,28,4,7
"Obreros y oper.minas, cant., ind.manuf.y otros (079)",290,12,,120,133,12,10,2,1
"Obreros. construc., conf., papel, fab., instr (080)",208,18,,88,92,8,2,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (081)",3441,159,5,2133,1085,26,20,10,3
"Ocupación no especificada (083)",183,11,1,89,63,5,8,3,3
"Hombres (084)",6573,170,4,3638,2299,122,252,30,58
"Miembros p.ejec. y leg.direct., adm.pub.y emp (085)",9,,,,,3,4,,2
"Profes., científicos e intelectuales (086)",246,,,,1,24,176,5,40
"Técnicos de nivel medio ytrab.asimilados (087)",43,,,4,17,8,12,2,
"Jefes y empleados de oficina (088)",10,,,1,6,1,,1,1
"Trab.de serv.pers.y vend.del comerc y mcdo. (089)",154,,,55,85,6,3,4,1
"Agricult.trabaj. calif.agrop. y pesquros (090)",3678,110,,2279,1216,35,27,4,7
"Obreros y oper.minas, cant., ind.manuf.y otros (091)",175,,,60,94,11,7,2,1
"Obreros. construc., conf., papel, fab., instr (092)",69,2,,18,41,7,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (093)",2104,56,3,1188,805,23,16,10,3
"Ocupación no especificada (095)",85,2,1,33,34,4,6,2,3
"Mujeres (096)",2351,167,2,1449,510,30,146,4,43
"Miembros p.ejec. y leg.direct., adm.pub.y emp (097)",2,,,,,,2,,
"Profes., científicos e intelectuales (098)",199,,,,7,23,126,3,40
"Técnicos de nivel medio ytrab.asimilados (099)",9,,,1,1,,6,,1
"Jefes y empleados de oficina (100)",3,,,,1,,,,2
"Trab.de serv.pers.y vend.del comerc y mcdo. (101)",107,4,,59,42,1,1,,
"Agricult.trabaj. calif.agrop. y pesquros (102)",342,23,,258,60,,1,,
"Obreros y oper.minas, cant., ind.manuf.y otros (103)",115,12,,60,39,1,3,,
"Obreros. construc., conf., papel, fab., instr (104)",139,16,,70,51,1,1,,
"Trabaj.no calif.serv. peon, vend., amb.,y afines (105)",1337,103,2,945,280,3,4,,
"Ocupación no especificada (107)",98,9,,56,29,1,2,1,
