"CUADRO Nº 7: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, HIJOS SOBREVIVIENTES, HIJOS NACIDOS EL ÚLTIMO AÑO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","HIJOS NACIDOS VIVOS",,"NACIDOS VIVOS ULTIMO AÑO",PROPORCION,,
"Secundaria (040)",22418,35757,34436,1238,96.3,3.5,
"De 12 a 14 años (041)",2821,15,14,3,93.3,20,
"De 15 a 19 años (042)",5074,867,853,239,98.4,27.6,
"De 20 a 24 años (043)",3107,2899,2863,352,98.8,12.1,
"De 25 a 29 años (044)",2581,4313,4236,306,98.2,7.1,
"De 30 a 34 años (045)",2309,5193,5072,209,97.7,4,
"De 35 a 39 años (046)",2000,5579,5416,96,97.1,1.7,
"De 40 a 44 años (047)",1570,4997,4819,30,96.4,0.6,
"De 45 a 49 años (048)",1157,4166,3965,3,95.2,0.1,
"De 50 y más años (049)",1799,7728,7198,,93.1,,
"Sup. no Univ. incompleta (050)",3354,3944,3836,231,97.3,5.9,
"De 15 a 19 años (052)",640,74,73,30,98.6,40.5,
"De 20 a 24 años (053)",1028,492,489,94,99.4,19.1,
"De 25 a 29 años (054)",582,692,684,50,98.8,7.2,
"De 30 a 34 años (055)",384,669,658,39,98.4,5.8,
"De 35 a 39 años (056)",275,625,611,15,97.8,2.4,
"De 40 a 44 años (057)",178,467,454,2,97.2,0.4,
"De 45 a 49 años (058)",141,412,397,1,96.4,0.2,
"De 50 y más años (059)",126,513,470,,91.6,,
"Sup. no Univ. completa (060)",5654,9236,8955,347,97,3.8,
"De 20 a 24 años (063)",900,387,385,66,99.5,17.1,
"De 25 a 29 años (064)",1134,1079,1059,114,98.1,10.6,
"De 30 a 34 años (065)",1023,1508,1482,101,98.3,6.7,
"De 35 a 39 años (066)",882,1679,1637,48,97.5,2.9,
"De 40 a 44 años (067)",649,1519,1481,17,97.5,1.1,
"De 45 a 49 años (068)",443,1079,1046,1,96.9,0.1,
"De 50 y más años (069)",623,1985,1865,,94,,
"Sup. Univ. incompleta (070)",2125,2142,2090,105,97.6,4.9,
"De 15 a 19 años (072)",453,42,42,10,100,23.8,
"De 20 a 24 años (073)",676,236,234,50,99.2,21.2,
"De 25 a 29 años (074)",307,290,289,22,99.7,7.6,
"De 30 a 34 años (075)",194,292,286,18,97.9,6.2,
"De 35 a 39 años (076)",148,293,286,4,97.6,1.4,
"De 40 a 44 años (077)",124,289,279,1,96.5,0.3,
"De 45 a 49 años (078)",101,269,261,,97,,
"De 50 y más años (079)",122,431,413,,95.8,,
"Sup. Univ. completa (080)",3193,5025,4888,167,97.3,3.3,
"De 20 a 24 años (083)",325,126,126,27,100,21.4,
"De 25 a 29 años (084)",635,466,458,44,98.3,9.4,
"De 30 a 34 años (085)",546,747,717,48,96,6.4,
"De 35 a 39 años (086)",543,1000,982,38,98.2,3.8,
"De 40 a 44 años (087)",417,897,885,10,98.7,1.1,
"De 45 a 49 años (088)",286,617,598,,96.9,,
"De 50 y más años (089)",441,1172,1122,,95.7,,
,,,,,,,
"URBANA (100)",48568,110814,103292,2334,93.2,2.1,
"De 12 a 14 años (101)",3901,24,23,4,95.8,16.7,
"De 15 a 19 años (102)",6165,1035,1019,294,98.5,28.4,
"De 20 a 24 años (103)",6193,4616,4559,622,98.8,13.5,
"De 25 a 29 años (104)",5797,8231,8082,602,98.2,7.3,
"De 30 a 34 años (105)",5234,10712,10433,485,97.4,4.5,
"De 35 a 39 años (106)",4799,12409,12003,243,96.7,2,
"De 40 a 44 años (107)",4168,12852,12332,74,96,0.6,
"De 45 a 49 años (108)",3387,12204,11507,10,94.3,0.1,
"De 50 y más años (109)",8924,48731,43334,,88.9,,
"Sin nivel (110)",1416,7779,6592,20,84.7,0.3,
"De 12 a 14 años (111)",35,,,,,,
"De 15 a 19 años (112)",43,1,1,,100,,
"De 20 a 24 años (113)",43,35,33,3,94.3,8.6,
"De 25 a 29 años (114)",53,76,72,2,94.7,2.6,
"De 30 a 34 años (115)",83,193,186,10,96.4,5.2,
"De 35 a 39 años (116)",75,194,184,3,94.8,1.5,
"De 40 a 44 años (117)",100,349,311,2,89.1,0.6,
"De 45 a 49 años (118)",93,438,411,,93.8,,
"De 50 y más años (119)",891,6493,5394,,83.1,,
"Educacion Inicial (120)",80,72,71,5,98.6,6.9,
"De 12 a 14 años (121)",24,2,2,,100,,
"De 15 a 19 años (122)",19,4,4,1,100,25,
"De 20 a 24 años (123)",10,8,8,1,100,12.5,
"De 25 a 29 años (124)",11,20,20,,100,,
"De 30 a 34 años (125)",10,20,19,2,95,10,
"De 35 a 39 años (126)",6,18,18,1,100,5.6,
"Primaria (130)",12576,49484,44961,367,90.9,0.7,
"De 12 a 14 años (131)",1255,7,7,1,100,14.3,
"De 15 a 19 años (132)",441,114,113,30,99.1,26.3,
"De 20 a 24 años (133)",545,703,689,73,98,10.4,
"De 25 a 29 años (134)",830,1714,1676,105,97.8,6.1,
"De 30 a 34 años (135)",943,2581,2493,82,96.6,3.2,
"De 35 a 39 años (136)",1077,3497,3331,55,95.3,1.6,
"De 40 a 44 años (137)",1247,4663,4418,16,94.7,0.3,
"De 45 a 49 años (138)",1233,5423,5025,5,92.7,0.1,
"De 50 y más años (139)",5005,30782,27209,,88.4,,
"Secundaria (140)",20742,33685,32438,1136,96.3,3.4,
"De 12 a 14 años (141)",2587,15,14,3,93.3,20,
"De 15 a 19 años (142)",4646,808,794,225,98.3,27.8,
"De 20 a 24 años (143)",2828,2679,2645,319,98.7,11.9,
"De 25 a 29 años (144)",2368,3991,3920,277,98.2,6.9,
"De 30 a 34 años (145)",2122,4796,4682,192,97.6,4,
"De 35 a 39 años (146)",1857,5218,5065,89,97.1,1.7,
"De 40 a 44 años (147)",1490,4763,4596,28,96.5,0.6,
"De 45 a 49 años (148)",1113,4015,3818,3,95.1,0.1,
"De 50 y más años (149)",1731,7400,6904,,93.3,,
"Sup. no Univ. incompleta (150)",3174,3835,3728,224,97.2,5.8,
"De 15 a 19 años (152)",581,68,67,29,98.5,42.6,
"De 20 a 24 años (153)",963,473,470,90,99.4,19,
"De 25 a 29 años (154)",551,664,656,48,98.8,7.2,
"De 30 a 34 años (155)",375,650,640,39,98.5,6,
"De 35 a 39 años (156)",267,611,597,15,97.7,2.5,
"De 40 a 44 años (157)",173,453,440,2,97.1,0.4,
"De 45 a 49 años (158)",138,403,388,1,96.3,0.2,
"De 50 y más años (159)",126,513,470,,91.6,,
"Sup. no Univ. completa (160)",5394,8920,8651,318,97,3.6,
"De 20 a 24 años (163)",849,366,364,61,99.5,16.7,
"De 25 a 29 años (164)",1061,1019,1000,105,98.1,10.3,
"De 30 a 34 años (165)",978,1456,1433,96,98.4,6.6,
"De 35 a 39 años (166)",837,1606,1568,40,97.6,2.5,
"De 40 a 44 años (167)",626,1461,1426,15,97.6,1,
"De 45 a 49 años (168)",429,1053,1020,1,96.9,0.1,
"De 50 y más años (169)",614,1959,1840,,93.9,,
"Sup. Univ. incompleta (170)",2046,2098,2046,100,97.5,4.8,
"De 15 a 19 años (172)",435,40,40,9,100,22.5,
"De 20 a 24 años (173)",637,228,226,48,99.1,21.1,
"De 25 a 29 años (174)",297,285,284,21,99.6,7.4,
"De 30 a 34 años (175)",190,287,281,17,97.9,5.9,
"De 35 a 39 años (176)",143,280,273,4,97.5,1.4,
"De 40 a 44 años (177)",121,278,268,1,96.4,0.4,
"De 45 a 49 años (178)",101,269,261,,97,,
"De 50 y más años (179)",122,431,413,,95.8,,
"Sup. Univ. completa (180)",3140,4941,4805,164,97.2,3.3,
"De 20 a 24 años (183)",318,124,124,27,100,21.8,
"De 25 a 29 años (184)",626,462,454,44,98.3,9.5,
"De 30 a 34 años (185)",533,729,699,47,95.9,6.4,
"De 35 a 39 años (186)",537,985,967,36,98.2,3.7,
"De 40 a 44 años (187)",411,885,873,10,98.6,1.1,
"De 45 a 49 años (188)",280,603,584,,96.8,,
"De 50 y más años (189)",435,1153,1104,,95.8,,
,,,,,,,
"RURAL (200)",4145,11363,10186,204,89.6,1.8,
"De 12 a 14 años (201)",358,1,1,,100,,
"De 15 a 19 años (202)",558,78,78,21,100,26.9,
"De 20 a 24 años (203)",511,350,347,53,99.1,15.1,
"De 25 a 29 años (204)",458,642,626,58,97.5,9,
"De 30 a 34 años (205)",392,825,801,37,97.1,4.5,
"De 35 a 39 años (206)",388,1095,1029,27,94,2.5,
"De 40 a 44 años (207)",315,1090,1033,8,94.8,0.7,
"De 45 a 49 años (208)",244,1007,923,,91.7,,
"De 50 y más años (209)",921,6275,5348,,85.2,,
"Sin nivel (210)",252,1674,1367,2,81.7,0.1,
"De 12 a 14 años (211)",4,,,,,,
"De 15 a 19 años (212)",4,,,,,,
"De 20 a 24 años (213)",3,2,2,,100,,
"De 25 a 29 años (214)",9,8,8,1,100,12.5,
"De 30 a 34 años (215)",9,7,7,,100,,
"De 35 a 39 años (216)",16,57,43,1,75.4,1.8,
"De 40 a 44 años (217)",17,83,79,,95.2,,
"De 45 a 49 años (218)",15,62,52,,83.9,,
"De 50 y más años (219)",175,1455,1176,,80.8,,
"Primaria (230)",1645,7064,6282,57,88.9,0.8,
"De 12 a 14 años (231)",120,1,1,,100,,
"De 15 a 19 años (232)",49,11,11,5,100,45.5,
"De 20 a 24 años (233)",67,78,77,10,98.7,12.8,
"De 25 a 29 años (234)",113,215,206,16,95.8,7.4,
"De 30 a 34 años (235)",125,327,314,13,96,4,
"De 35 a 39 años (236)",165,562,524,9,93.2,1.6,
"De 40 a 44 años (237)",181,678,639,4,94.2,0.6,
"De 45 a 49 años (238)",162,745,675,,90.6,,
"De 50 y más años (239)",663,4447,3835,,86.2,,
"Secundaria (240)",1676,2072,1998,102,96.4,4.9,
"De 12 a 14 años (241)",234,,,,,,
"De 15 a 19 años (242)",428,59,59,14,100,23.7,
"De 20 a 24 años (243)",279,220,218,33,99.1,15,
"De 25 a 29 años (244)",213,322,316,29,98.1,9,
"De 30 a 34 años (245)",187,397,390,17,98.2,4.3,
"De 35 a 39 años (246)",143,361,351,7,97.2,1.9,
"De 40 a 44 años (247)",80,234,223,2,95.3,0.9,
"De 45 a 49 años (248)",44,151,147,,97.4,,
"De 50 y más años (249)",68,328,294,,89.6,,
"Sup. no Univ. incompleta (250)",180,109,108,6,99.1,5.5,
"De 15 a 19 años (252)",59,6,6,1,100,16.7,
"De 20 a 24 años (253)",65,19,19,3,100,15.8,
"De 25 a 29 años (254)",31,28,28,2,100,7.1,
"De 30 a 34 años (255)",9,19,18,,94.7,,
"De 35 a 39 años (256)",8,14,14,,100,,
"De 40 a 44 años (257)",5,14,14,,100,,
"De 45 a 49 años (258)",3,9,9,,100,,
"Sup. no Univ. completa (260)",260,316,304,29,96.2,9.2,
"De 20 a 24 años (263)",51,21,21,5,100,23.8,
"De 25 a 29 años (264)",73,60,59,9,98.3,15,
"De 30 a 34 años (265)",45,52,49,5,94.2,9.6,
"De 35 a 39 años (266)",45,73,69,8,94.5,11,
"De 40 a 44 años (267)",23,58,55,2,94.8,3.4,
"De 45 a 49 años (268)",14,26,26,,100,,
"De 50 y más años (269)",9,26,25,,96.2,,
"Sup. Univ. incompleta (270)",79,44,44,5,100,11.4,
"De 15 a 19 años (272)",18,2,2,1,100,50,
"De 20 a 24 años (273)",39,8,8,2,100,25,
"De 25 a 29 años (274)",10,5,5,1,100,20,
"De 30 a 34 años (275)",4,5,5,1,100,20,
"De 35 a 39 años (276)",5,13,13,,100,,
"De 40 a 44 años (277)",3,11,11,,100,,
"Sup. Univ. completa (280)",53,84,83,3,98.8,3.6,
"De 20 a 24 años (283)",7,2,2,,100,,
"De 25 a 29 años (284)",9,4,4,,100,,
"De 30 a 34 años (285)",13,18,18,1,100,5.6,
"De 35 a 39 años (286)",6,15,15,2,100,13.3,
"De 40 a 44 años (287)",6,12,12,,100,,
"De 45 a 49 años (288)",6,14,14,,100,,
"De 50 y más años (289)",6,19,18,,94.7,,
