"CUADRO Nº 16: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Agricult.trabaj.calif.agrop.y pesqueros (097)",4092,1,,4066,25,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (098)",353,,179,156,,18,,
"Obreros construc.,conf.,papel, fab., instr. (099)",540,26,333,151,4,26,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (100)",2024,32,788,73,1,1123,7,
"Otra (101)",4,4,,,,,,
"Ocupación no especificada (102)",61,4,12,40,,5,,
"Desocupado (103)",280,,,,,,,280
"Mujeres (104)",5801,91,289,2396,23,2886,60,56
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",1,1,,,,,,
"Profes., científicos e intelectuales (106)",41,22,,17,,2,,
"Técnicos de nivel medio y trab. asimilados (107)",6,2,,3,1,,,
"Jefes y empleados de oficina (108)",7,7,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",117,21,4,75,2,15,,
"Agricult.trabaj.calif.agrop.y pesqueros (110)",2127,,,2107,20,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (111)",98,,6,76,,16,,
"Obreros construc.,conf.,papel, fab., instr. (112)",21,,12,6,,3,,
"Trabaj.no calif.serv.,peon,vend ,amb., y afines (113)",3244,29,263,67,,2825,60,
"Ocupación no especificada (115)",83,9,4,45,,25,,
"Desocupado (116)",56,,,,,,,56
