"CUADRO Nº 2: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
"De 20 a 24 años (023)",71,67,,28,23,12,3,1,,,4,129
"De 25 a 29 años (024)",45,44,,15,8,6,12,2,1,,1,120
"De 30 a 34 años (025)",41,40,1,5,5,8,14,6,1,,1,147
"De 35 a 39 años (026)",41,39,1,3,2,7,15,7,2,2,2,176
"De 40 a 44 años (027)",20,20,,1,2,2,6,5,3,1,,107
"De 45 a 49 años (028)",20,20,,2,2,1,3,3,7,2,,123
"De 50 y más años (029)",59,55,2,1,,1,9,15,9,18,4,429
"Casado(a) (030)",1491,1473,33,88,113,159,306,254,251,269,18,9086
"De 12 a 14 años (031)",5,2,2,,,,,,,,3,
"De 15 a 19 años (032)",24,20,3,13,2,2,,,,,4,23
"De 20 a 24 años (033)",75,73,2,18,19,12,14,8,,,2,205
"De 25 a 29 años (034)",162,161,5,23,20,42,50,17,4,,1,553
"De 30 a 34 años (035)",190,189,,14,24,36,60,38,13,4,1,838
"De 35 a 39 años (036)",212,211,4,6,18,24,57,52,32,18,1,1169
"De 40 a 44 años (037)",196,196,3,1,15,13,45,41,37,41,,1311
"De 45 a 49 años (038)",176,176,2,3,4,9,26,36,48,48,,1349
"De 50 y más años (039)",451,445,12,10,11,21,54,62,117,158,6,3638
"Viudo(a) (040)",572,514,26,36,42,43,74,92,89,112,58,3242
"De 15 a 19 años (042)",2,1,,,,1,,,,,1,3
"De 20 a 24 años (043)",7,6,1,2,,1,2,,,,1,14
"De 25 a 29 años (044)",22,18,,4,4,5,4,1,,,4,51
"De 30 a 34 años (045)",15,14,,1,2,1,6,2,,2,1,70
"De 35 a 39 años (046)",43,41,2,5,2,4,9,11,7,1,2,200
"De 40 a 44 años (047)",46,43,2,3,2,4,8,10,9,5,3,251
"De 45 a 49 años (048)",52,48,1,1,7,6,9,8,8,8,4,282
"De 50 y más años (049)",385,343,20,20,25,21,36,60,65,96,42,2371
"Divorciado(a) (050)",78,66,6,24,9,7,10,6,3,1,12,183
"De 15 a 19 años (052)",9,9,2,6,,1,,,,,,9
"De 20 a 24 años (053)",20,16,1,9,5,1,,,,,4,22
"De 25 a 29 años (054)",9,7,,4,1,1,1,,,,2,14
"De 30 a 34 años (055)",6,5,1,,1,1,1,1,,,1,16
"De 35 a 39 años (056)",9,9,,3,,3,2,1,,,,28
"De 40 a 44 años (057)",7,6,1,1,1,,1,1,1,,1,22
"De 45 a 49 años (058)",3,2,,,,,2,,,,1,8
"De 50 y más años (059)",15,12,1,1,1,,3,3,2,1,3,64
"Soltero(a) (060)",4274,4073,3673,251,93,30,26,,,,201,631
"De 12 a 14 años (061)",1923,1915,1908,6,1,,,,,,8,8
"De 15 a 19 años (062)",1606,1598,1476,101,18,1,2,,,,8,148
"De 20 a 24 años (063)",415,337,203,91,32,10,1,,,,78,189
"De 25 a 29 años (064)",163,100,45,27,19,4,5,,,,63,97
"De 30 a 34 años (065)",72,52,12,12,13,7,8,,,,20,91
"De 35 a 39 años (066)",42,32,9,9,7,5,2,,,,10,46
"De 40 a 44 años (067)",18,16,7,2,2,2,3,,,,2,24
"De 45 a 49 años (068)",10,7,2,3,,1,1,,,,3,10
"De 50 y más años (069)",25,16,11,,1,,4,,,,9,18
,,,,,,,,,,,,
"URBANA (080)",4342,4243,1373,563,489,421,553,363,260,221,99,12327
"De 12 a 14 años (081)",652,645,638,7,,,,,,,7,7
"De 15 a 19 años (082)",780,759,555,164,34,5,1,,,,21,251
"De 20 a 24 años (083)",583,555,92,204,141,81,34,3,,,28,890
"De 25 a 29 años (084)",556,533,41,106,148,128,89,18,3,,23,1318
"De 30 a 34 años (085)",440,433,17,39,75,83,140,64,14,1,7,1583
"De 35 a 39 años (086)",362,360,8,21,47,61,100,83,28,12,2,1647
"De 40 a 44 años (087)",265,263,7,9,20,26,68,58,46,29,2,1525
"De 45 a 49 años (088)",207,207,2,5,10,12,46,45,49,38,,1401
"De 50 y más años (089)",497,488,13,8,14,25,75,92,120,141,9,3705
"Conviviente (090)",1872,1836,115,334,348,286,348,215,111,79,36,6623
"De 12 a 14 años (091)",11,8,6,2,,,,,,,3,2
"De 15 a 19 años (092)",191,172,45,96,26,5,,,,,19,163
"De 20 a 24 años (093)",372,364,23,126,111,71,31,2,,,8,702
"De 25 a 29 años (094)",402,399,22,70,117,96,77,15,2,,3,1044
"De 30 a 34 años (095)",286,285,11,21,43,49,100,51,9,1,1,1098
"De 35 a 39 años (096)",234,234,3,9,29,38,60,61,23,11,,1160
"De 40 a 44 años (097)",135,134,2,5,10,13,31,38,23,12,1,777
"De 45 a 49 años (098)",93,93,,2,8,7,22,17,19,18,,613
"De 50 y más años (099)",148,147,3,3,4,7,27,31,35,37,1,1064
"Separado(a) (100)",134,131,1,35,15,11,29,14,13,13,3,575
"De 12 a 14 años (101)",1,,,,,,,,,,1,
"De 15 a 19 años (102)",13,13,1,11,1,,,,,,,13
"De 20 a 24 años (103)",23,22,,13,7,2,,,,,1,33
"De 25 a 29 años (104)",14,14,,6,3,2,3,,,,,31
"De 30 a 34 años (105)",16,16,,2,3,5,4,2,,,,52
"De 35 a 39 años (106)",15,15,,1,,2,9,2,1,,,65
"De 40 a 44 años (107)",11,11,,1,1,,5,1,2,1,,61
"De 45 a 49 años (108)",11,11,,1,,,3,2,4,1,,73
"De 50 y más años (109)",30,29,,,,,5,7,6,11,1,247
"Casado(a) (110)",684,675,12,50,72,95,139,108,103,96,9,3794
"De 12 a 14 años (111)",3,,,,,,,,,,3,
"De 15 a 19 años (112)",12,10,,10,,,,,,,2,10
"De 20 a 24 años (113)",29,28,1,11,10,4,1,1,,,1,54
"De 25 a 29 años (114)",67,66,3,13,14,25,7,3,1,,1,175
"De 30 a 34 años (115)",98,98,,9,21,22,31,10,5,,,360
"De 35 a 39 años (116)",88,88,2,4,14,15,30,18,4,1,,371
"De 40 a 44 años (117)",101,101,2,,8,11,30,18,17,15,,615
"De 45 a 49 años (118)",83,83,,1,1,3,15,23,24,16,,614
"De 50 y más años (119)",203,201,4,2,4,15,25,35,52,64,2,1595
"Viudo(a) (120)",135,131,,5,7,9,22,25,31,32,4,947
"De 20 a 24 años (123)",4,3,,1,,1,1,,,,1,9
"De 25 a 29 años (124)",1,1,,,,1,,,,,,3
"De 30 a 34 años (125)",5,5,,,1,1,2,1,,,,22
"De 35 a 39 años (126)",4,4,,1,,,1,2,,,,19
"De 40 a 44 años (127)",7,7,,,,1,1,1,3,1,,52
"De 45 a 49 años (128)",14,14,,,1,2,3,3,2,3,,88
"De 50 y más años (129)",100,97,,3,5,3,14,18,26,28,3,754
"Divorciado(a) (130)",12,12,,2,1,1,4,1,2,1,,58
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 35 a 39 años (136)",1,1,,,,1,,,,,,3
"De 40 a 44 años (137)",2,2,,1,,,,,1,,,9
"De 45 a 49 años (138)",2,2,,,,,2,,,,,8
"De 50 y más años (139)",6,6,,,1,,2,1,1,1,,37
"Soltero(a) (140)",1505,1458,1245,137,46,19,11,,,,47,330
"De 12 a 14 años (141)",637,637,632,5,,,,,,,,5
"De 15 a 19 años (142)",564,564,509,47,7,,1,,,,,65
"De 20 a 24 años (143)",155,138,68,53,13,3,1,,,,17,92
"De 25 a 29 años (144)",71,52,16,16,14,4,2,,,,19,64
"De 30 a 34 años (145)",35,29,6,7,7,6,3,,,,6,51
"De 35 a 39 años (146)",20,18,3,6,4,5,,,,,2,29
"De 40 a 44 años (147)",9,8,3,2,1,1,1,,,,1,11
"De 45 a 49 años (148)",4,4,2,1,,,1,,,,,5
"De 50 y más años (149)",10,8,6,,,,2,,,,2,8
,,,,,,,,,,,,
"RURAL (160)",9811,9336,2879,1000,862,829,1399,1051,694,622,475,31320
"De 12 a 14 años (161)",1368,1318,1306,10,2,,,,,,50,14
"De 15 a 19 años (162)",1924,1814,1145,437,155,60,17,,,,110,995
"De 20 a 24 años (163)",1498,1396,204,276,361,292,217,46,,,102,3099
"De 25 a 29 años (164)",1225,1157,57,103,149,212,414,178,44,,68,4371
"De 30 a 34 años (165)",838,811,25,40,54,90,257,223,91,31,27,4136
"De 35 a 39 años (166)",935,912,33,35,34,58,208,259,182,103,23,5557
"De 40 a 44 años (167)",521,509,24,18,27,29,97,118,94,102,12,3299
"De 45 a 49 años (168)",480,467,13,23,33,38,69,80,101,110,13,3202
"De 50 y más años (169)",1022,952,72,58,47,50,120,147,182,276,70,6647
"Conviviente (170)",5515,5285,391,739,697,688,1126,808,477,359,230,22601
"De 12 a 14 años (171)",78,38,28,9,1,,,,,,40,11
"De 15 a 19 años (172)",821,726,170,349,136,55,16,,,,95,850
"De 20 a 24 años (173)",1121,1088,66,206,312,266,200,38,,,33,2728
"De 25 a 29 años (174)",978,961,26,66,128,186,354,161,40,,17,3810
"De 30 a 34 años (175)",668,659,17,26,41,71,208,189,82,25,9,3459
"De 35 a 39 años (176)",716,706,22,21,23,38,163,210,146,83,10,4425
"De 40 a 44 años (177)",364,357,16,14,15,21,71,81,67,72,7,2332
"De 45 a 49 años (178)",333,328,10,17,22,26,52,61,68,72,5,2218
"De 50 y más años (179)",436,422,36,31,19,25,62,68,74,107,14,2768
"Separado(a) (180)",217,201,7,56,34,26,33,25,10,10,16,706
"De 12 a 14 años (181)",2,,,,,,,,,,2,
"De 15 a 19 años (182)",38,34,3,25,6,,,,,,4,37
"De 20 a 24 años (183)",48,45,,15,16,10,3,1,,,3,96
"De 25 a 29 años (184)",31,30,,9,5,4,9,2,1,,1,89
"De 30 a 34 años (185)",25,24,1,3,2,3,10,4,1,,1,95
"De 35 a 39 años (186)",26,24,1,2,2,5,6,5,1,2,2,111
"De 40 a 44 años (187)",9,9,,,1,2,1,4,1,,,46
"De 45 a 49 años (188)",9,9,,1,2,1,,1,3,1,,50
"De 50 y más años (189)",29,26,2,1,,1,4,8,3,7,3,182
"Casado(a) (190)",807,798,21,38,41,64,167,146,148,173,9,5292
"De 12 a 14 años (191)",2,2,2,,,,,,,,,
"De 15 a 19 años (192)",12,10,3,3,2,2,,,,,2,13
"De 20 a 24 años (193)",46,45,1,7,9,8,13,7,,,1,151
"De 25 a 29 años (194)",95,95,2,10,6,17,43,14,3,,,378
"De 30 a 34 años (195)",92,91,,5,3,14,29,28,8,4,1,478
"De 35 a 39 años (196)",124,123,2,2,4,9,27,34,28,17,1,798
"De 40 a 44 años (197)",95,95,1,1,7,2,15,23,20,26,,696
"De 45 a 49 años (198)",93,93,2,2,3,6,11,13,24,32,,735
"De 50 y más años (199)",248,244,8,8,7,6,29,27,65,94,4,2043
"Viudo(a) (200)",437,383,26,31,35,34,52,67,58,80,54,2295
"De 15 a 19 años (202)",2,1,,,,1,,,,,1,3
"De 20 a 24 años (203)",3,3,1,1,,,1,,,,,5
"De 25 a 29 años (204)",21,17,,4,4,4,4,1,,,4,48
"De 30 a 34 años (205)",10,9,,1,1,,4,1,,2,1,48
"De 35 a 39 años (206)",39,37,2,4,2,4,8,9,7,1,2,181
"De 40 a 44 años (207)",39,36,2,3,2,3,7,9,6,4,3,199
"De 45 a 49 años (208)",38,34,1,1,6,4,6,5,6,5,4,194
"De 50 y más años (209)",285,246,20,17,20,18,22,42,39,68,39,1617
"Divorciado(a) (210)",66,54,6,22,8,6,6,5,1,,12,125
"De 15 a 19 años (212)",9,9,2,6,,1,,,,,,9
"De 20 a 24 años (213)",20,16,1,9,5,1,,,,,4,22
"De 25 a 29 años (214)",8,6,,3,1,1,1,,,,2,13
"De 30 a 34 años (215)",6,5,1,,1,1,1,1,,,1,16
"De 35 a 39 años (216)",8,8,,3,,2,2,1,,,,25
"De 40 a 44 años (217)",5,4,1,,1,,1,1,,,1,13
"De 45 a 49 años (218)",1,,,,,,,,,,1,
"De 50 y más años (219)",9,6,1,1,,,1,2,1,,3,27
"Soltero(a) (220)",2769,2615,2428,114,47,11,15,,,,154,301
"De 12 a 14 años (221)",1286,1278,1276,1,1,,,,,,8,3
"De 15 a 19 años (222)",1042,1034,967,54,11,1,1,,,,8,83
"De 20 a 24 años (223)",260,199,135,38,19,7,,,,,61,97
"De 25 a 29 años (224)",92,48,29,11,5,,3,,,,44,33
"De 30 a 34 años (225)",37,23,6,5,6,1,5,,,,14,40
"De 35 a 39 años (226)",22,14,6,3,3,,2,,,,8,17
"De 40 a 44 años (227)",9,8,4,,1,1,2,,,,1,13
"De 45 a 49 años (228)",6,3,,2,,1,,,,,3,5
"De 50 y más años (229)",15,8,5,,1,,2,,,,7,10
