"CUADRO Nº 23: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,
"Actividad economica no especificada (131)",21,7,6,6,,2,
,,,,,,,
"RURAL (132)",3862,321,741,2045,20,724,11
"Agric., ganadería, caza y silvicultura (133)",2746,,205,1844,3,694,
"Pesca (134)",5,,3,2,,,
"Explotación de minas y canteras (135)",299,43,238,15,1,2,
"Industrias manufactureras (136)",45,2,23,16,2,2,
"Suministro de electricidad, gas y agua (137)",8,3,5,,,,
"Construcción (138)",191,9,154,20,3,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",104,4,10,80,3,7,
"Venta, mant.y rep. veh.autom.y motoc. (140)",9,,8,1,,,
"Comercio al por mayor (141)",3,,,3,,,
"Comercio al por menor (142)",92,4,2,76,3,7,
"Hoteles y restaurantes (143)",47,22,6,11,7,1,
"Trans., almac. y comunicaciones (144)",44,13,24,6,1,,
"Activid.inmobil., empres. y alquileres (146)",38,16,14,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",63,29,34,,,,
"Enseñanza (148)",173,157,3,13,,,
"Servicios sociales y de salud (149)",19,18,,1,,,
"Otras activ. serv.comun.soc y personales (150)",5,1,2,2,,,
"Hogares privados con servicio doméstico (151)",11,,,,,,11
"Actividad economica no especificada (153)",64,4,20,27,,13,
"Hombres (154)",2677,218,660,1492,14,289,4
"Agric., ganadería, caza y silvicultura (155)",1794,,158,1365,2,269,
"Pesca (156)",4,,2,2,,,
"Explotación de minas y canteras (157)",296,41,238,15,1,1,
"Industrias manufactureras (158)",41,2,19,16,2,2,
"Suministro de electricidad, gas y agua (159)",7,2,5,,,,
"Construcción (160)",177,9,140,20,3,5,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",56,1,10,41,1,3,
"Venta, mant.y rep. veh.autom.y motoc. (162)",9,,8,1,,,
"Comercio al por mayor (163)",1,,,1,,,
"Comercio al por menor (164)",46,1,2,39,1,3,
"Hoteles y restaurantes (165)",16,7,3,1,4,1,
"Trans., almac. y comunicaciones (166)",44,13,24,6,1,,
"Activid.inmobil., empres. y alquileres (168)",35,14,13,8,,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",52,24,28,,,,
"Enseñanza (170)",102,93,3,6,,,
"Servicios sociales y de salud (171)",9,8,,1,,,
"Otras activ. serv.comun.soc y personales (172)",3,1,2,,,,
"Hogares privados con servicio doméstico (173)",4,,,,,,4
"Actividad economica no especificada (175)",37,3,15,11,,8,
"Mujeres (176)",1185,103,81,553,6,435,7
"Agric., ganadería, caza y silvicultura (177)",952,,47,479,1,425,
"Pesca (178)",1,,1,,,,
"Explotación de minas y canteras (179)",3,2,,,,1,
"Industrias manufactureras (180)",4,,4,,,,
"Suministro de electricidad, gas y agua (181)",1,1,,,,,
"Construcción (182)",14,,14,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",48,3,,39,2,4,
"Comercio al por mayor (185)",2,,,2,,,
"Comercio al por menor (186)",46,3,,37,2,4,
"Hoteles y restaurantes (187)",31,15,3,10,3,,
"Activid.inmobil., empres. y alquileres (190)",3,2,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",11,5,6,,,,
"Enseñanza (192)",71,64,,7,,,
"Servicios sociales y de salud (193)",10,10,,,,,
"Otras activ. serv.comun.soc y personales (194)",2,,,2,,,
"Hogares privados con servicio doméstico (195)",7,,,,,,7
"Actividad economica no especificada (197)",27,1,5,16,,5,
