"CUADRO Nº 2: VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia CONDESUYOS (000)",7816,3124,4692
"Casa independiente (001)",6056,3022,3034
"Vivienda en quinta (003)",17,17,
"Vivienda en casa de vecindad (004)",61,61,
"Choza o cabaña (005)",1652,,1652
"Vivienda improvisada (006)",16,16,
"Local no dest.para hab. humana (007)",13,8,5
"Otro tipo (008)",1,,1
