"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",17,1,,2,1,1,1,,11
"Industrias manufactureras (048)",891,170,2,523,160,11,12,6,7
"Suministro de electricidad, gas y agua (049)",1,,,1,,,,,
"Construcción (050)",14,1,,2,3,1,1,3,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1167,194,4,467,314,35,79,27,47
"Venta, mant.y rep. veh.autom.y motoc. (052)",9,,,1,5,2,1,,
"Comercio al por mayor (053)",18,4,,6,4,,2,1,1
"Comercio al por menor (054)",1140,190,4,460,305,33,76,26,46
"Hoteles y restaurantes (055)",442,70,,203,131,7,9,7,15
"Trans., almac. y comunicaciones (056)",46,2,,4,17,4,6,5,8
"Intermediación financiera (057)",9,,,,2,1,,,6
"Activid.inmobil., empres. y de alquiler (058)",95,2,,6,25,1,23,4,34
"Admin.pub. y defensa; p. segur.soc.afil (059)",171,1,,6,40,12,52,13,47
"Enseñanza (060)",1169,,,,111,85,488,52,433
"Servicios sociales y de salud (061)",326,3,,4,21,14,136,7,141
"Otras activ. serv.comun.soc y personales (062)",175,57,,54,35,4,6,4,15
"Hogares privados con servicio doméstico (063)",626,140,1,318,150,7,3,5,2
"Actividad economica no especificada (065)",834,237,1,351,136,22,43,13,31
,,,,,,,,,
"URBANA (066)",11575,624,21,3260,3168,480,1744,342,1936
"Agric., ganadería, caza y silvicultura (067)",2862,242,12,1546,860,47,69,18,68
"Explotación de minas y canteras (069)",20,,,9,6,1,3,,1
"Industrias manufactureras (070)",665,36,,259,256,34,31,20,29
"Suministro de electricidad, gas y agua (071)",17,,,3,2,1,5,4,2
"Construcción (072)",459,5,2,137,196,24,21,16,58
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",1766,137,1,586,622,73,163,55,129
"Venta, mant.y rep. veh.autom.y motoc. (074)",87,1,,13,39,8,13,3,10
"Comercio al por mayor (075)",40,4,,10,14,,4,2,6
"Comercio al por menor (076)",1639,132,1,563,569,65,146,50,113
"Hoteles y restaurantes (077)",440,43,,179,167,9,17,10,15
"Trans., almac. y comunicaciones (078)",616,2,,114,335,40,54,25,46
"Intermediación financiera (079)",19,,,,2,1,4,1,11
"Activid.inmobil., empres. y de alquiler (080)",251,2,,11,46,12,56,11,113
"Admin.pub. y defensa; p. segur.soc.afil (081)",674,3,3,43,189,51,157,45,183
"Enseñanza (082)",2122,,,,101,110,897,79,935
"Servicios sociales y de salud (083)",483,2,,10,35,28,169,12,227
"Otras activ. serv.comun.soc y personales (084)",284,41,,63,76,13,29,12,50
"Hogares privados con servicio doméstico (085)",373,67,1,165,122,7,3,6,2
"Actividad economica no especificada (087)",524,44,2,135,153,29,66,28,67
"Hombres (088)",7479,210,15,2254,2256,309,1001,212,1222
"Agric., ganadería, caza y silvicultura (089)",2462,153,8,1360,763,41,59,17,61
"Explotación de minas y canteras (091)",18,,,9,6,1,2,,
"Industrias manufactureras (092)",466,16,,178,185,25,25,14,23
"Suministro de electricidad, gas y agua (093)",17,,,3,2,1,5,4,2
"Construcción (094)",452,5,2,137,194,24,21,14,55
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",917,19,,291,364,39,93,28,83
"Venta, mant.y rep. veh.autom.y motoc. (096)",79,1,,12,35,6,12,3,10
"Comercio al por mayor (097)",26,1,,7,10,,2,1,5
"Comercio al por menor (098)",812,17,,272,319,33,79,24,68
"Hoteles y restaurantes (099)",112,4,,35,53,2,9,4,5
"Trans., almac. y comunicaciones (100)",579,1,,111,322,37,49,20,39
"Intermediación financiera (101)",10,,,,,,4,1,5
"Activid.inmobil., empres. y de alquiler (102)",177,,,9,26,11,34,7,90
"Admin.pub. y defensa; p. segur.soc.afil (103)",525,3,3,40,157,41,110,33,138
"Enseñanza (104)",1156,,,,42,51,479,40,544
"Servicios sociales y de salud (105)",202,,,6,14,15,59,6,102
"Otras activ. serv.comun.soc y personales (106)",155,2,,28,47,10,23,8,37
"Hogares privados con servicio doméstico (107)",21,2,,5,11,,1,1,1
"Actividad economica no especificada (109)",210,5,2,42,70,11,28,15,37
"Mujeres (110)",4096,414,6,1006,912,171,743,130,714
"Agric., ganadería, caza y silvicultura (111)",400,89,4,186,97,6,10,1,7
"Explotación de minas y canteras (113)",2,,,,,,1,,1
"Industrias manufactureras (114)",199,20,,81,71,9,6,6,6
"Construcción (116)",7,,,,2,,,2,3
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",849,118,1,295,258,34,70,27,46
"Venta, mant.y rep. veh.autom.y motoc. (118)",8,,,1,4,2,1,,
"Comercio al por mayor (119)",14,3,,3,4,,2,1,1
"Comercio al por menor (120)",827,115,1,291,250,32,67,26,45
"Hoteles y restaurantes (121)",328,39,,144,114,7,8,6,10
"Trans., almac. y comunicaciones (122)",37,1,,3,13,3,5,5,7
"Intermediación financiera (123)",9,,,,2,1,,,6
"Activid.inmobil., empres. y de alquiler (124)",74,2,,2,20,1,22,4,23
"Admin.pub. y defensa; p. segur.soc.afil (125)",149,,,3,32,10,47,12,45
"Enseñanza (126)",966,,,,59,59,418,39,391
"Servicios sociales y de salud (127)",281,2,,4,21,13,110,6,125
"Otras activ. serv.comun.soc y personales (128)",129,39,,35,29,3,6,4,13
"Hogares privados con servicio doméstico (129)",352,65,1,160,111,7,2,5,1
"Actividad economica no especificada (131)",314,39,,93,83,18,38,13,30
,,,,,,,,,
"RURAL (132)",33821,4608,25,20917,6556,337,786,133,459
"Agric., ganadería, caza y silvicultura (133)",28717,3971,17,18939,5441,118,158,35,38
"Explotación de minas y canteras (135)",318,5,,41,83,50,55,13,71
"Industrias manufactureras (136)",994,154,2,611,196,4,18,,9
"Suministro de electricidad, gas y agua (137)",31,,,15,14,1,,1,
"Construcción (138)",495,26,,216,125,28,44,20,36
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",648,87,4,321,174,9,38,3,12
"Venta, mant.y rep. veh.autom.y motoc. (140)",19,,,6,8,1,2,,2
"Comercio al por mayor (141)",23,1,,11,5,1,1,1,3
"Comercio al por menor (142)",606,86,4,304,161,7,35,2,7
"Hoteles y restaurantes (143)",163,31,,81,30,7,6,2,6
"Trans., almac. y comunicaciones (144)",286,5,1,93,146,10,16,6,9
"Intermediación financiera (145)",4,,,,1,1,2,,
"Activid.inmobil., empres. y de alquiler (146)",171,,,13,31,20,33,7,67
"Admin.pub. y defensa; p. segur.soc.afil (147)",136,2,,15,48,13,31,7,20
"Enseñanza (148)",632,,,,90,51,313,30,148
"Servicios sociales y de salud (149)",108,1,,2,4,12,53,5,31
"Otras activ. serv.comun.soc y personales (150)",115,19,,45,34,6,6,1,4
"Hogares privados con servicio doméstico (151)",289,78,,164,42,,2,1,2
"Actividad economica no especificada (153)",714,229,1,361,97,7,11,2,6
"Hombres (154)",28240,2896,17,18004,5898,291,655,114,365
"Agric., ganadería, caza y silvicultura (155)",25423,2812,15,17147,5114,112,153,33,37
"Explotación de minas y canteras (157)",303,4,,39,82,49,55,13,61
"Industrias manufactureras (158)",302,4,,169,107,2,12,,8
"Suministro de electricidad, gas y agua (159)",30,,,14,14,1,,1,
"Construcción (160)",488,25,,214,124,27,43,19,36
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",330,11,1,149,118,8,29,3,11
"Venta, mant.y rep. veh.autom.y motoc. (162)",18,,,6,7,1,2,,2
"Comercio al por mayor (163)",19,,,8,5,1,1,1,3
"Comercio al por menor (164)",293,11,1,135,106,6,26,2,6
"Hoteles y restaurantes (165)",49,,,22,13,7,5,1,1
"Trans., almac. y comunicaciones (166)",277,4,1,92,142,9,15,6,8
"Intermediación financiera (167)",4,,,,1,1,2,,
"Activid.inmobil., empres. y de alquiler (168)",150,,,9,26,20,32,7,56
"Admin.pub. y defensa; p. segur.soc.afil (169)",114,1,,12,40,11,26,6,18
"Enseñanza (170)",429,,,,38,25,243,17,106
"Servicios sociales y de salud (171)",63,,,2,4,11,27,4,15
"Otras activ. serv.comun.soc y personales (172)",69,1,,26,28,5,6,1,2
"Hogares privados con servicio doméstico (173)",15,3,,6,3,,1,1,1
"Actividad economica no especificada (175)",194,31,,103,44,3,6,2,5
"Mujeres (176)",5581,1712,8,2913,658,46,131,19,94
"Agric., ganadería, caza y silvicultura (177)",3294,1159,2,1792,327,6,5,2,1
"Explotación de minas y canteras (179)",15,1,,2,1,1,,,10
"Industrias manufactureras (180)",692,150,2,442,89,2,6,,1
"Suministro de electricidad, gas y agua (181)",1,,,1,,,,,
"Construcción (182)",7,1,,2,1,1,1,1,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",318,76,3,172,56,1,9,,1
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,1,,,,
"Comercio al por mayor (185)",4,1,,3,,,,,
"Comercio al por menor (186)",313,75,3,169,55,1,9,,1
"Hoteles y restaurantes (187)",114,31,,59,17,,1,1,5
"Trans., almac. y comunicaciones (188)",9,1,,1,4,1,1,,1
"Activid.inmobil., empres. y de alquiler (190)",21,,,4,5,,1,,11
"Admin.pub. y defensa; p. segur.soc.afil (191)",22,1,,3,8,2,5,1,2
"Enseñanza (192)",203,,,,52,26,70,13,42
"Servicios sociales y de salud (193)",45,1,,,,1,26,1,16
"Otras activ. serv.comun.soc y personales (194)",46,18,,19,6,1,,,2
"Hogares privados con servicio doméstico (195)",274,75,,158,39,,1,,1
"Actividad economica no especificada (197)",520,198,1,258,53,4,5,,1
