"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",90,90,,51,31,6,2,,,,,139
"De 30 a 34 años (025)",106,106,,45,33,17,8,3,,,,213
"De 35 a 39 años (026)",134,134,,31,51,20,29,3,,,,340
"De 40 a 44 años (027)",124,123,,20,39,27,30,7,,,1,354
"De 45 a 49 años (028)",97,97,,15,28,19,25,8,2,,,309
"De 50 y más años (029)",372,366,4,66,79,64,92,47,11,3,6,1249
"Casado(a) (030)",6489,6445,10,561,1170,1192,1881,1080,441,110,44,26614
"De 12 a 14 años (031)",1,,,,,,,,,,1,
"De 15 a 19 años (032)",22,16,,13,3,,,,,,6,19
"De 20 a 24 años (033)",158,152,,93,38,16,5,,,,6,239
"De 25 a 29 años (034)",348,343,1,99,139,72,28,4,,,5,731
"De 30 a 34 años (035)",604,599,,103,222,157,106,11,,,5,1543
"De 35 a 39 años (036)",805,802,,61,238,198,226,69,9,1,3,2649
"De 40 a 44 años (037)",855,853,1,31,162,231,300,93,29,6,2,3266
"De 45 a 49 años (038)",810,807,1,23,121,146,294,150,63,9,3,3586
"De 50 y más años (039)",2886,2873,7,138,247,372,922,753,340,94,13,14581
"Viudo(a) (040)",1544,1527,13,127,197,230,470,339,130,21,17,6809
"De 15 a 19 años (042)",1,1,,,,1,,,,,,3
"De 20 a 24 años (043)",2,2,,,,,1,1,,,,11
"De 25 a 29 años (044)",8,8,,2,2,3,1,,,,,20
"De 30 a 34 años (045)",14,13,,2,3,5,3,,,,1,37
"De 35 a 39 años (046)",38,37,1,4,10,8,12,2,,,1,114
"De 40 a 44 años (047)",50,50,,3,14,11,16,5,1,,,177
"De 45 a 49 años (048)",71,71,,6,17,10,25,12,1,,,265
"De 50 y más años (049)",1360,1345,12,110,151,192,412,319,128,21,15,6182
"Divorciado(a) (050)",88,87,,19,21,13,18,13,2,1,1,289
"De 20 a 24 años (053)",1,1,,1,,,,,,,,1
"De 25 a 29 años (054)",1,1,,1,,,,,,,,1
"De 30 a 34 años (055)",5,5,,2,2,,,1,,,,12
"De 35 a 39 años (056)",7,7,,4,1,1,1,,,,,13
"De 40 a 44 años (057)",6,6,,,2,2,1,1,,,,21
"De 45 a 49 años (058)",10,10,,1,4,,5,,,,,31
"De 50 y más años (059)",58,57,,10,12,10,11,11,2,1,1,210
"Soltero(a) (060)",2019,1330,22,774,329,142,63,,,,689,2110
"De 12 a 14 años (061)",1,1,,1,,,,,,,,1
"De 15 a 19 años (062)",60,58,1,51,5,1,,,,,2,64
"De 20 a 24 años (063)",470,183,5,152,23,3,,,,,287,207
"De 25 a 29 años (064)",363,184,2,128,40,10,4,,,,179,254
"De 30 a 34 años (065)",252,177,2,103,54,16,2,,,,75,267
"De 35 a 39 años (066)",204,154,,79,45,21,9,,,,50,268
"De 40 a 44 años (067)",147,128,1,59,38,21,9,,,,19,234
"De 45 a 49 años (068)",121,107,2,65,22,12,6,,,,14,169
"De 50 y más años (069)",401,338,9,136,102,58,33,,,,63,646
,,,,,,,,,,,,
"URBANA (080)",8878,8311,44,1852,1898,1393,1822,888,340,74,567,27203
"De 12 a 14 años (081)",11,6,2,4,,,,,,,5,4
"De 15 a 19 años (082)",151,129,,111,14,4,,,,,22,151
"De 20 a 24 años (083)",825,600,6,427,136,24,7,,,,225,801
"De 25 a 29 años (084)",948,829,9,400,279,108,30,3,,,119,1426
"De 30 a 34 años (085)",1003,943,3,277,353,185,117,7,1,,60,2093
"De 35 a 39 años (086)",1047,1006,2,174,340,238,204,39,8,1,41,2772
"De 40 a 44 años (087)",963,949,3,101,225,249,276,76,19,,14,3138
"De 45 a 49 años (088)",792,776,2,79,159,151,246,101,35,3,16,2897
"De 50 y más años (089)",3138,3073,17,279,392,434,942,662,277,70,65,13921
"Conviviente (090)",2259,2168,15,768,626,324,316,91,26,2,91,5181
"De 12 a 14 años (091)",9,5,2,3,,,,,,,4,3
"De 15 a 19 años (092)",98,82,,70,10,2,,,,,16,96
"De 20 a 24 años (093)",398,364,2,248,95,16,3,,,,34,498
"De 25 a 29 años (094)",496,482,6,234,153,67,21,1,,,14,837
"De 30 a 34 años (095)",403,391,2,107,152,67,60,2,1,,12,890
"De 35 a 39 años (096)",333,331,2,53,111,79,74,10,2,,2,911
"De 40 a 44 años (097)",219,217,1,25,47,49,63,28,4,,2,752
"De 45 a 49 años (098)",124,123,,7,30,25,39,16,6,,1,470
"De 50 y más años (099)",179,173,,21,28,19,56,34,13,2,6,724
"Separado(a) (100)",626,621,3,186,180,93,106,43,7,3,5,1659
"De 15 a 19 años (102)",9,9,,7,2,,,,,,,11
"De 20 a 24 años (103)",49,47,,37,8,2,,,,,2,59
"De 25 a 29 años (104)",57,57,,32,21,3,1,,,,,87
"De 30 a 34 años (105)",75,75,,33,25,10,6,1,,,,144
"De 35 a 39 años (106)",92,92,,24,33,16,16,3,,,,228
"De 40 a 44 años (107)",88,88,,14,26,21,21,6,,,,258
"De 45 a 49 años (108)",57,57,,8,19,10,14,6,,,,177
"De 50 y más años (109)",199,196,3,31,46,31,48,27,7,3,3,695
"Casado(a) (110)",3905,3873,8,384,797,766,1063,564,235,56,32,15164
"De 12 a 14 años (111)",1,,,,,,,,,,1,
"De 15 a 19 años (112)",15,10,,9,1,,,,,,5,11
"De 20 a 24 años (113)",98,93,,64,21,5,3,,,,5,134
"De 25 a 29 años (114)",189,189,1,63,85,32,6,2,,,,365
"De 30 a 34 años (115)",382,379,,78,154,97,47,3,,,3,899
"De 35 a 39 años (116)",475,472,,42,166,128,104,25,6,1,3,1424
"De 40 a 44 años (117)",538,536,1,25,123,156,177,40,14,,2,1876
"De 45 a 49 años (118)",477,474,1,15,84,104,169,70,28,3,3,1945
"De 50 y más años (119)",1730,1720,5,88,163,244,557,424,187,52,10,8510
"Viudo(a) (120)",890,882,5,71,117,131,290,184,72,12,8,3921
"De 15 a 19 años (122)",1,1,,,,1,,,,,,3
"De 20 a 24 años (123)",1,1,,,,,1,,,,,5
"De 25 a 29 años (124)",3,3,,1,1,1,,,,,,6
"De 30 a 34 años (125)",7,7,,1,1,2,3,,,,,23
"De 35 a 39 años (126)",23,23,,4,5,7,6,1,,,,68
"De 40 a 44 años (127)",30,30,,1,10,8,9,1,1,,,102
"De 45 a 49 años (128)",52,52,,5,14,7,16,9,1,,,189
"De 50 y más años (129)",773,765,5,59,86,105,255,173,70,12,8,3525
"Divorciado(a) (130)",59,58,,13,14,12,12,6,,1,1,179
"De 25 a 29 años (134)",1,1,,1,,,,,,,,1
"De 30 a 34 años (135)",3,3,,2,,,,1,,,,8
"De 35 a 39 años (136)",6,6,,4,1,1,,,,,,9
"De 40 a 44 años (137)",6,6,,,2,2,1,1,,,,21
"De 45 a 49 años (138)",7,7,,,4,,3,,,,,21
"De 50 y más años (139)",36,35,,6,7,9,8,4,,1,1,119
"Soltero(a) (140)",1139,709,13,430,164,67,35,,,,430,1099
"De 12 a 14 años (141)",1,1,,1,,,,,,,,1
"De 15 a 19 años (142)",28,27,,25,1,1,,,,,1,30
"De 20 a 24 años (143)",279,95,4,78,12,1,,,,,184,105
"De 25 a 29 años (144)",202,97,2,69,19,5,2,,,,105,130
"De 30 a 34 años (145)",133,88,1,56,21,9,1,,,,45,129
"De 35 a 39 años (146)",118,82,,47,24,7,4,,,,36,132
"De 40 a 44 años (147)",82,72,1,36,17,13,5,,,,10,129
"De 45 a 49 años (148)",75,63,1,44,8,5,5,,,,12,95
"De 50 y más años (149)",221,184,4,74,62,26,18,,,,37,348
,,,,,,,,,,,,
"RURAL (160)",5879,5553,27,1107,1038,911,1340,772,288,70,326,19940
"De 12 a 14 años (161)",1,,,,,,,,,,1,
"De 15 a 19 años (162)",119,105,3,87,14,1,,,,,14,118
"De 20 a 24 años (163)",530,405,3,291,80,26,4,1,,,125,552
"De 25 a 29 años (164)",649,566,2,217,188,115,42,2,,,83,1123
"De 30 a 34 años (165)",614,580,1,137,179,141,108,14,,,34,1461
"De 35 a 39 años (166)",649,633,1,72,169,129,196,59,6,1,16,2102
"De 40 a 44 años (167)",575,564,,51,97,124,194,72,19,7,11,2175
"De 45 a 49 años (168)",512,510,1,41,69,74,175,102,39,9,2,2264
"De 50 y más años (169)",2230,2190,16,211,242,301,621,522,224,53,40,10145
"Conviviente (170)",1344,1303,7,412,316,248,228,69,16,7,41,3428
"De 12 a 14 años (171)",1,,,,,,,,,,1,
"De 15 a 19 años (172)",73,61,2,50,8,1,,,,,12,69
"De 20 a 24 años (173)",251,231,2,168,46,13,2,,,,20,307
"De 25 a 29 años (174)",291,287,2,102,102,65,16,,,,4,567
"De 30 a 34 años (175)",233,232,,52,66,64,46,4,,,1,592
"De 35 a 39 años (176)",175,174,,14,53,40,49,14,3,1,1,579
"De 40 a 44 años (177)",137,136,,14,20,32,51,14,4,1,1,509
"De 45 a 49 años (178)",71,71,,3,6,13,27,17,2,3,,331
"De 50 y más años (179)",112,111,1,9,15,20,37,20,7,2,1,474
"Separado(a) (180)",388,383,1,112,97,62,80,25,6,,5,1053
"De 15 a 19 años (182)",7,7,,7,,,,,,,,7
"De 20 a 24 años (183)",26,25,,19,6,,,,,,1,31
"De 25 a 29 años (184)",33,33,,19,10,3,1,,,,,52
"De 30 a 34 años (185)",31,31,,12,8,7,2,2,,,,69
"De 35 a 39 años (186)",42,42,,7,18,4,13,,,,,112
"De 40 a 44 años (187)",36,35,,6,13,6,9,1,,,1,96
"De 45 a 49 años (188)",40,40,,7,9,9,11,2,2,,,132
"De 50 y más años (189)",173,170,1,35,33,33,44,20,4,,3,554
"Casado(a) (190)",2584,2572,2,177,373,426,818,516,206,54,12,11450
"De 15 a 19 años (192)",7,6,,4,2,,,,,,1,8
"De 20 a 24 años (193)",60,59,,29,17,11,2,,,,1,105
"De 25 a 29 años (194)",159,154,,36,54,40,22,2,,,5,366
"De 30 a 34 años (195)",222,220,,25,68,60,59,8,,,2,644
"De 35 a 39 años (196)",330,330,,19,72,70,122,44,3,,,1225
"De 40 a 44 años (197)",317,317,,6,39,75,123,53,15,6,,1390
"De 45 a 49 años (198)",333,333,,8,37,42,125,80,35,6,,1641
"De 50 y más años (199)",1156,1153,2,50,84,128,365,329,153,42,3,6071
"Viudo(a) (200)",654,645,8,56,80,99,180,155,58,9,9,2888
"De 20 a 24 años (203)",1,1,,,,,,1,,,,6
"De 25 a 29 años (204)",5,5,,1,1,2,1,,,,,14
"De 30 a 34 años (205)",7,6,,1,2,3,,,,,1,14
"De 35 a 39 años (206)",15,14,1,,5,1,6,1,,,1,46
"De 40 a 44 años (207)",20,20,,2,4,3,7,4,,,,75
"De 45 a 49 años (208)",19,19,,1,3,3,9,3,,,,76
"De 50 y más años (209)",587,580,7,51,65,87,157,146,58,9,7,2657
"Divorciado(a) (210)",29,29,,6,7,1,6,7,2,,,110
"De 20 a 24 años (213)",1,1,,1,,,,,,,,1
"De 30 a 34 años (215)",2,2,,,2,,,,,,,4
"De 35 a 39 años (216)",1,1,,,,,1,,,,,4
"De 45 a 49 años (218)",3,3,,1,,,2,,,,,10
"De 50 y más años (219)",22,22,,4,5,1,3,7,2,,,91
"Soltero(a) (220)",880,621,9,344,165,75,28,,,,259,1011
"De 15 a 19 años (222)",32,31,1,26,4,,,,,,1,34
"De 20 a 24 años (223)",191,88,1,74,11,2,,,,,103,102
"De 25 a 29 años (224)",161,87,,59,21,5,2,,,,74,124
"De 30 a 34 años (225)",119,89,1,47,33,7,1,,,,30,138
"De 35 a 39 años (226)",86,72,,32,21,14,5,,,,14,136
"De 40 a 44 años (227)",65,56,,23,21,8,4,,,,9,105
"De 45 a 49 años (228)",46,44,1,21,14,7,1,,,,2,74
"De 50 y más años (229)",180,154,5,62,40,32,15,,,,26,298
