"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",4557,1,46,221,60,2950,,448,48,783,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",462,,4,25,11,68,,322,20,12,,
"Comercio al por mayor (075)",415,1,21,75,37,211,,8,13,49,,
"Comercio al por menor (076)",3680,,21,121,12,2671,,118,15,722,,
"Hoteles y restaurantes (077)",1139,1,23,50,36,633,,2,2,392,,
"Trans., almac. y comunicaciones (078)",3806,3,26,143,205,8,,18,2496,907,,
"Intermediación financiera (079)",67,1,6,14,41,,,,,5,,
"Activid.inmobil., empres. y alquileres (080)",1513,3,122,248,236,304,,27,48,525,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",1166,33,50,79,480,43,,5,58,192,226,
"Enseñanza (082)",1065,20,984,10,33,,,1,,17,,
"Servicios sociales y de salud (083)",286,,87,127,28,15,,,4,25,,
"Otras activ. serv.comun.soc y personales (084)",857,1,66,142,40,93,,2,5,508,,
"Hogares privados con servicio doméstico (085)",580,,,5,,,,,,575,,
"Actividad economica no especificada (087)",807,,1,9,42,,,,,4,,751
"Hombres (088)",24388,51,655,1016,757,1772,5086,3489,3841,7190,221,310
"Agric., ganadería, caza y silvicultura (089)",4292,,3,9,4,,2412,1,9,1854,,
"Pesca (090)",4843,2,31,113,59,,2674,51,63,1850,,
"Explotación de minas y canteras (091)",35,,,5,3,,,18,3,6,,
"Industrias manufactureras (092)",4092,2,31,172,127,18,,2790,415,537,,
"Suministro de electricidad, gas y agua (093)",79,,2,11,15,,,9,20,22,,
"Construcción (094)",1466,,15,43,4,,,122,714,568,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",2320,1,31,126,32,1214,,445,47,424,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",427,,3,22,4,44,,322,20,12,,
"Comercio al por mayor (097)",256,1,14,32,25,127,,8,13,36,,
"Comercio al por menor (098)",1637,,14,72,3,1043,,115,14,376,,
"Hoteles y restaurantes (099)",283,,11,25,15,152,,2,2,76,,
"Trans., almac. y comunicaciones (100)",3604,3,16,101,135,6,,17,2468,858,,
"Intermediación financiera (101)",29,1,2,4,21,,,,,1,,
"Activid.inmobil., empres. y alquileres (102)",1201,2,81,183,103,301,,26,44,461,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",769,27,34,54,195,41,,5,48,144,221,
"Enseñanza (104)",352,12,307,6,11,,,1,,15,,
"Servicios sociales y de salud (105)",98,,32,40,10,2,,,4,10,,
"Otras activ. serv.comun.soc y personales (106)",567,1,58,117,17,38,,2,4,330,,
"Hogares privados con servicio doméstico (107)",32,,,1,,,,,,31,,
"Actividad economica no especificada (109)",326,,1,6,6,,,,,3,,310
"Mujeres (110)",8467,16,863,483,730,2298,74,1090,85,2382,5,441
"Agric., ganadería, caza y silvicultura (111)",151,,,1,2,,36,,1,111,,
"Pesca (112)",182,,9,29,23,,38,3,,80,,
"Industrias manufactureras (114)",1824,,15,63,37,6,,1082,31,590,,
"Suministro de electricidad, gas y agua (115)",13,,,2,10,,,,,1,,
"Construcción (116)",35,,1,3,2,,,,9,20,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",2237,,15,95,28,1736,,3,1,359,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",35,,1,3,7,24,,,,,,
"Comercio al por mayor (119)",159,,7,43,12,84,,,,13,,
"Comercio al por menor (120)",2043,,7,49,9,1628,,3,1,346,,
"Hoteles y restaurantes (121)",856,1,12,25,21,481,,,,316,,
"Trans., almac. y comunicaciones (122)",202,,10,42,70,2,,1,28,49,,
"Intermediación financiera (123)",38,,4,10,20,,,,,4,,
"Activid.inmobil., empres. y alquileres (124)",312,1,41,65,133,3,,1,4,64,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",397,6,16,25,285,2,,,10,48,5,
"Enseñanza (126)",713,8,677,4,22,,,,,2,,
"Servicios sociales y de salud (127)",188,,55,87,18,13,,,,15,,
"Otras activ. serv.comun.soc y personales (128)",290,,8,25,23,55,,,1,178,,
"Hogares privados con servicio doméstico (129)",548,,,4,,,,,,544,,
"Actividad economica no especificada (131)",481,,,3,36,,,,,1,,441
,,,,,,,,,,,,
"RURAL (132)",1476,3,25,16,40,102,440,146,95,598,3,8
"Agric., ganadería, caza y silvicultura (133)",845,,,2,2,,427,,,414,,
"Pesca (134)",49,,,1,5,,13,,,30,,
"Explotación de minas y canteras (135)",45,,1,5,8,,,21,2,8,,
"Industrias manufactureras (136)",143,,,2,6,,,107,9,19,,
"Suministro de electricidad, gas y agua (137)",15,,,1,,,,3,10,1,,
"Construcción (138)",52,,,1,1,,,5,23,22,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",115,,,,3,67,,9,,36,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",7,,,,,,,6,,1,,
"Comercio al por mayor (141)",26,,,,,6,,,,20,,
"Comercio al por menor (142)",82,,,,3,61,,3,,15,,
"Hoteles y restaurantes (143)",11,,,,,9,,,,2,,
"Trans., almac. y comunicaciones (144)",71,,,1,6,,,1,49,14,,
"Activid.inmobil., empres. y alquileres (146)",52,,1,,5,26,,,,20,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",18,3,1,2,2,,,,2,5,3,
"Enseñanza (148)",24,,22,,2,,,,,,,
"Otras activ. serv.comun.soc y personales (150)",11,,,1,,,,,,10,,
"Hogares privados con servicio doméstico (151)",17,,,,,,,,,17,,
"Actividad economica no especificada (153)",8,,,,,,,,,,,8
"Hombres (154)",1298,1,7,13,32,58,436,117,95,529,3,7
"Agric., ganadería, caza y silvicultura (155)",816,,,2,2,,424,,,388,,
"Pesca (156)",43,,,,4,,12,,,27,,
"Explotación de minas y canteras (157)",44,,,5,8,,,21,2,8,,
"Industrias manufactureras (158)",105,,,1,6,,,79,9,10,,
"Suministro de electricidad, gas y agua (159)",15,,,1,,,,3,10,1,,
"Construcción (160)",51,,,1,1,,,5,23,21,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",68,,,,2,30,,8,,28,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",6,,,,,,,6,,,,
"Comercio al por mayor (163)",22,,,,,2,,,,20,,
"Comercio al por menor (164)",40,,,,2,28,,2,,8,,
"Hoteles y restaurantes (165)",5,,,,,3,,,,2,,
"Trans., almac. y comunicaciones (166)",69,,,,5,,,1,49,14,,
"Activid.inmobil., empres. y alquileres (168)",45,,1,,2,25,,,,17,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",14,1,1,2,1,,,,2,4,3,
"Enseñanza (170)",6,,5,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",10,,,1,,,,,,9,,
"Actividad economica no especificada (175)",7,,,,,,,,,,,7
"Mujeres (176)",178,2,18,3,8,44,4,29,,69,,1
"Agric., ganadería, caza y silvicultura (177)",29,,,,,,3,,,26,,
"Pesca (178)",6,,,1,1,,1,,,3,,
"Explotación de minas y canteras (179)",1,,1,,,,,,,,,
"Industrias manufactureras (180)",38,,,1,,,,28,,9,,
"Construcción (182)",1,,,,,,,,,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",47,,,,1,37,,1,,8,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",1,,,,,,,,,1,,
"Comercio al por mayor (185)",4,,,,,4,,,,,,
"Comercio al por menor (186)",42,,,,1,33,,1,,7,,
"Hoteles y restaurantes (187)",6,,,,,6,,,,,,
"Trans., almac. y comunicaciones (188)",2,,,1,1,,,,,,,
"Activid.inmobil., empres. y alquileres (190)",7,,,,3,1,,,,3,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",4,2,,,1,,,,,1,,
"Enseñanza (192)",18,,17,,1,,,,,,,
"Otras activ. serv.comun.soc y personales (194)",1,,,,,,,,,1,,
"Hogares privados con servicio doméstico (195)",17,,,,,,,,,17,,
"Actividad economica no especificada (197)",1,,,,,,,,,,,1
