"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
"Hoteles y restaurantes (126)",8108,1,52,303,330,4547,,1,,2874,,,
"Trans., almac. y comunicaciones (127)",2355,3,85,470,512,53,,12,257,963,,,
"Intermediación financiera (128)",924,3,108,272,511,,,1,,29,,,
"Activid.inmobil., empres. y alquileres (129)",3320,2,1065,815,787,43,,4,15,589,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",2620,21,415,241,1458,26,,1,19,286,153,,
"Enseñanza (131)",12159,149,11292,164,437,,,,2,115,,,
"Servicios sociales y de salud (132)",4697,,1974,1834,371,243,,9,1,265,,,
"Otras activ. serv.comun.soc y personales (133)",4106,2,176,336,278,1088,,9,2,2215,,,
"Hogares privados con servicio doméstico (134)",9290,,2,40,,50,,,,9198,,,
"Organiz. y organos extraterritoriales (135)",1,,,1,,,,,,,,,
"Actividad economica no especificada (136)",4031,3,149,287,1155,5,,,,38,,2394,
"Desocupado (137)",4923,,,,,,,,,,,,4923
,,,,,,,,,,,,,
"RURAL (138)",16767,13,347,169,154,1090,2421,1009,1255,8918,28,319,1044
"Agric., ganadería, caza y silvicultura (139)",9765,,8,7,3,,2401,2,26,7318,,,
"Pesca (140)",42,,,,,,20,,,22,,,
"Explotación de minas y canteras (141)",102,,2,1,,,,5,3,91,,,
"Industrias manufactureras (142)",1064,1,6,22,16,5,,825,122,67,,,
"Suministro de electricidad, gas y agua (143)",19,,1,1,2,,,5,,10,,,
"Construcción (144)",475,,4,3,2,,,25,296,145,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",1473,1,4,24,9,874,,136,17,408,,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",141,,,4,,12,,113,10,2,,,
"Comercio al por mayor (147)",67,1,1,4,4,48,,,2,7,,,
"Comercio al por menor (148)",1265,,3,16,5,814,,23,5,399,,,
"Hoteles y restaurantes (149)",216,,2,9,9,112,,,,84,,,
"Trans., almac. y comunicaciones (150)",930,,3,8,12,4,,7,763,133,,,
"Intermediación financiera (151)",16,,,1,8,,,,,7,,,
"Activid.inmobil., empres. y alquileres (152)",174,,23,31,14,60,,1,6,39,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",168,4,13,6,28,6,,2,9,72,28,,
"Enseñanza (154)",285,7,249,1,14,,,,1,13,,,
"Servicios sociales y de salud (155)",79,,22,28,6,6,,,2,15,,,
"Otras activ. serv.comun.soc y personales (156)",232,,7,20,13,22,,1,10,159,,,
"Hogares privados con servicio doméstico (157)",336,,,,,1,,,,335,,,
"Actividad economica no especificada (159)",347,,3,7,18,,,,,,,319,
"Desocupado (160)",1044,,,,,,,,,,,,1044
"Hombres (161)",13366,8,164,126,84,353,2283,710,1192,7446,28,183,789
"Agric., ganadería, caza y silvicultura (162)",8911,,7,7,3,,2265,2,26,6601,,,
"Pesca (163)",38,,,,,,18,,,20,,,
"Explotación de minas y canteras (164)",102,,2,1,,,,5,3,91,,,
"Industrias manufactureras (165)",697,1,6,18,14,4,,527,69,58,,,
"Suministro de electricidad, gas y agua (166)",19,,1,1,2,,,5,,10,,,
"Construcción (167)",464,,4,3,1,,,25,291,140,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (168)",586,1,1,14,4,256,,135,17,158,,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",139,,,3,,12,,112,10,2,,,
"Comercio al por mayor (170)",41,1,,3,1,28,,,2,6,,,
"Comercio al por menor (171)",406,,1,8,3,216,,23,5,150,,,
"Hoteles y restaurantes (172)",47,,1,7,5,17,,,,17,,,
"Trans., almac. y comunicaciones (173)",905,,3,7,7,3,,7,759,119,,,
"Intermediación financiera (174)",10,,,,4,,,,,6,,,
"Activid.inmobil., empres. y alquileres (175)",138,,14,26,7,60,,1,5,25,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",130,3,10,6,13,6,,2,9,53,28,,
"Enseñanza (177)",123,3,101,1,7,,,,1,10,,,
"Servicios sociales y de salud (178)",28,,6,13,,2,,,2,5,,,
"Otras activ. serv.comun.soc y personales (179)",172,,5,17,11,4,,1,10,124,,,
"Hogares privados con servicio doméstico (180)",10,,,,,1,,,,9,,,
"Actividad economica no especificada (182)",197,,3,5,6,,,,,,,183,
"Desocupado (183)",789,,,,,,,,,,,,789
"Mujeres (184)",3401,5,183,43,70,737,138,299,63,1472,,136,255
"Agric., ganadería, caza y silvicultura (185)",854,,1,,,,136,,,717,,,
"Pesca (186)",4,,,,,,2,,,2,,,
"Industrias manufactureras (188)",367,,,4,2,1,,298,53,9,,,
"Construcción (190)",11,,,,1,,,,5,5,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (191)",887,,3,10,5,618,,1,,250,,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",2,,,1,,,,1,,,,,
"Comercio al por mayor (193)",26,,1,1,3,20,,,,1,,,
"Comercio al por menor (194)",859,,2,8,2,598,,,,249,,,
"Hoteles y restaurantes (195)",169,,1,2,4,95,,,,67,,,
"Trans., almac. y comunicaciones (196)",25,,,1,5,1,,,4,14,,,
"Intermediación financiera (197)",6,,,1,4,,,,,1,,,
"Activid.inmobil., empres. y alquileres (198)",36,,9,5,7,,,,1,14,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",38,1,3,,15,,,,,19,,,
"Enseñanza (200)",162,4,148,,7,,,,,3,,,
"Servicios sociales y de salud (201)",51,,16,15,6,4,,,,10,,,
"Otras activ. serv.comun.soc y personales (202)",60,,2,3,2,18,,,,35,,,
"Hogares privados con servicio doméstico (203)",326,,,,,,,,,326,,,
"Actividad economica no especificada (205)",150,,,2,12,,,,,,,136,
"Desocupado (206)",255,,,,,,,,,,,,255
