"CUADRO Nº 4: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",4,3,,1,,2,,,,,1,7
"De 30 a 34 años (025)",4,4,,,,3,1,,,,,14
"De 35 a 39 años (026)",6,6,,1,,,2,3,,,,28
"Primaria (030)",5701,5521,31,520,744,810,1538,1105,548,225,180,25406
"De 12 a 14 años (031)",19,2,,2,,,,,,,17,2
"De 15 a 19 años (032)",125,115,1,83,25,4,2,,,,10,153
"De 20 a 24 años (033)",351,331,3,134,129,45,19,1,,,20,612
"De 25 a 29 años (034)",481,459,2,66,159,134,88,10,,,22,1222
"De 30 a 34 años (035)",558,542,2,48,114,128,210,36,4,,16,1837
"De 35 a 39 años (036)",590,579,3,28,65,113,234,104,30,2,11,2476
"De 40 a 44 años (037)",694,675,1,29,53,93,234,188,63,14,19,3330
"De 45 a 49 años (038)",586,575,1,22,45,64,186,158,68,31,11,3061
"De 50 y más años (039)",2297,2243,18,108,154,229,565,608,383,178,54,12713
"Secundaria (040)",4168,3838,30,1112,997,691,668,241,82,17,330,10487
"De 12 a 14 años (041)",16,9,,8,1,,,,,,7,10
"De 15 a 19 años (042)",267,237,6,204,23,3,1,,,,30,263
"De 20 a 24 años (043)",775,669,8,420,202,33,5,1,,,106,949
"De 25 a 29 años (044)",747,667,3,227,272,125,36,4,,,80,1318
"De 30 a 34 años (045)",628,574,2,104,195,168,94,11,,,54,1464
"De 35 a 39 años (046)",547,522,3,57,144,137,142,34,5,,25,1635
"De 40 a 44 años (047)",378,363,2,33,58,72,130,57,10,1,15,1392
"De 45 a 49 años (048)",307,303,3,22,43,60,98,56,18,3,4,1252
"De 50 y más años (049)",503,494,3,37,59,93,162,78,49,13,9,2204
"Sup. no Univ. incompleta (050)",567,490,5,210,118,69,65,18,5,,77,1094
"De 15 a 19 años (052)",23,20,,20,,,,,,,3,20
"De 20 a 24 años (053)",159,112,3,81,23,4,1,,,,47,144
"De 25 a 29 años (054)",132,114,1,65,35,12,,1,,,18,177
"De 30 a 34 años (055)",87,82,,23,25,21,13,,,,5,193
"De 35 a 39 años (056)",72,71,,11,21,15,20,4,,,1,209
"De 40 a 44 años (057)",34,33,,2,7,9,12,2,1,,1,116
"De 45 a 49 años (058)",24,24,1,6,5,2,7,3,,,,72
"De 50 y más años (059)",36,34,,2,2,6,12,8,4,,2,163
"Sup. no Univ. completa (060)",1427,1305,13,440,418,245,151,24,8,6,122,2937
"De 20 a 24 años (063)",139,100,4,76,17,2,1,,,,39,120
"De 25 a 29 años (064)",310,266,3,168,77,16,2,,,,44,378
"De 30 a 34 años (065)",309,292,3,105,116,55,11,1,1,,17,562
"De 35 a 39 años (066)",264,251,1,45,99,72,31,3,,,13,607
"De 40 a 44 años (067)",189,185,2,21,59,54,44,4,1,,4,520
"De 45 a 49 años (068)",83,81,,11,20,23,22,2,2,1,2,253
"De 50 y más años (069)",133,130,,14,30,23,40,14,4,5,3,497
"Sup. Univ. incompleta (070)",156,121,1,43,28,36,10,1,1,1,35,275
"De 15 a 19 años (072)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (073)",37,23,1,18,4,,,,,,14,26
"De 25 a 29 años (074)",23,12,,8,3,1,,,,,11,17
"De 30 a 34 años (075)",16,13,,2,5,6,,,,,3,30
"De 35 a 39 años (076)",35,30,,7,9,11,3,,,,5,70
"De 40 a 44 años (077)",14,14,,2,4,6,1,1,,,,38
"De 45 a 49 años (078)",10,9,,2,2,4,1,,,,1,22
"De 50 y más años (079)",17,17,,1,1,8,5,,1,1,,69
"Sup. Univ. completa (080)",620,548,3,190,155,111,69,14,5,1,72,1270
"De 20 a 24 años (083)",30,21,,19,1,1,,,,,9,24
"De 25 a 29 años (084)",90,60,,43,12,3,1,1,,,30,86
"De 30 a 34 años (085)",105,94,,39,39,15,1,,,,11,166
"De 35 a 39 años (086)",103,91,,32,31,12,15,1,,,12,200
"De 40 a 44 años (087)",103,101,1,17,35,31,16,1,,,2,254
"De 45 a 49 años (088)",70,69,1,19,16,19,10,2,2,,1,182
"De 50 y más años (089)",119,112,1,21,21,30,26,9,3,1,7,358
,,,,,,,,,,,,
"URBANA (100)",10662,10045,73,1773,1862,1523,2324,1503,732,255,617,38885
"De 12 a 14 años (101)",17,8,,7,1,,,,,,9,9
"De 15 a 19 años (102)",228,204,4,171,22,5,2,,,,24,238
"De 20 a 24 años (103)",875,717,12,451,202,37,12,3,,,158,1035
"De 25 a 29 años (104)",1135,973,4,399,354,155,54,7,,,162,1840
"De 30 a 34 años (105)",1175,1094,5,237,360,280,183,26,3,,81,2768
"De 35 a 39 años (106)",1177,1127,4,135,291,261,311,100,24,1,50,3705
"De 40 a 44 años (107)",1047,1012,5,74,177,190,329,175,50,12,35,4102
"De 45 a 49 años (108)",841,825,4,70,95,129,266,166,70,25,16,3743
"De 50 y más años (109)",4167,4085,35,229,360,466,1167,1026,585,217,82,21445
"Sin nivel (110)",2577,2537,23,124,209,253,733,675,393,127,40,13602
"De 15 a 19 años (112)",5,5,,3,1,1,,,,,,8
"De 20 a 24 años (113)",17,15,,6,4,3,1,1,,,2,34
"De 25 a 29 años (114)",27,24,,2,10,7,4,1,,,3,67
"De 30 a 34 años (115)",41,39,,4,8,8,10,8,1,,2,147
"De 35 a 39 años (116)",79,77,,7,7,10,28,16,9,,2,350
"De 40 a 44 años (117)",125,120,,3,8,13,41,35,15,5,5,645
"De 45 a 49 años (118)",142,140,,4,4,8,51,45,18,10,2,813
"De 50 y más años (119)",2141,2117,23,95,167,203,598,569,350,112,24,11538
"Educacion Inicial (120)",12,11,,1,,5,2,3,,,1,44
"De 25 a 29 años (124)",3,2,,,,2,,,,,1,6
"De 30 a 34 años (125)",4,4,,,,3,1,,,,,14
"De 35 a 39 años (126)",5,5,,1,,,1,3,,,,24
"Primaria (130)",3041,2935,12,252,389,424,857,610,279,112,106,13574
"De 12 a 14 años (131)",6,2,,2,,,,,,,4,2
"De 15 a 19 años (132)",49,42,,32,8,1,1,,,,7,55
"De 20 a 24 años (133)",129,122,,52,49,12,8,1,,,7,225
"De 25 a 29 años (134)",190,178,1,28,69,49,28,3,,,12,449
"De 30 a 34 años (135)",272,260,1,24,59,74,90,11,1,,12,827
"De 35 a 39 años (136)",304,298,,14,39,61,116,53,14,1,6,1255
"De 40 a 44 años (137)",371,360,1,12,34,50,131,95,30,7,11,1741
"De 45 a 49 años (138)",319,313,1,11,26,35,110,80,38,12,6,1630
"De 50 y más años (139)",1401,1360,8,77,105,142,373,367,196,92,41,7390
"Secundaria (140)",2717,2486,21,665,653,446,472,170,47,12,231,6978
"De 12 a 14 años (141)",11,6,,5,1,,,,,,5,7
"De 15 a 19 años (142)",148,135,4,114,13,3,1,,,,13,153
"De 20 a 24 años (143)",435,371,5,235,112,17,1,1,,,64,520
"De 25 a 29 años (144)",453,389,1,135,162,70,19,2,,,64,759
"De 30 a 34 años (145)",427,385,2,68,137,110,61,7,,,42,975
"De 35 a 39 años (146)",388,370,3,37,107,93,107,22,1,,18,1147
"De 40 a 44 años (147)",266,253,2,26,45,44,93,39,4,,13,939
"De 45 a 49 años (148)",216,212,1,20,31,42,68,36,11,3,4,851
"De 50 y más años (149)",373,365,3,25,45,67,122,63,31,9,8,1627
"Sup. no Univ. incompleta (150)",453,391,5,169,96,51,52,15,3,,62,863
"De 15 a 19 años (152)",22,19,,19,,,,,,,3,19
"De 20 a 24 años (153)",127,89,3,65,18,2,1,,,,38,112
"De 25 a 29 años (154)",99,86,1,48,29,8,,,,,13,130
"De 30 a 34 años (155)",73,69,,19,21,18,11,,,,4,163
"De 35 a 39 años (156)",62,61,,10,17,12,18,4,,,1,183
"De 40 a 44 años (157)",20,19,,1,5,5,6,2,,,1,64
"De 45 a 49 años (158)",23,23,1,6,4,2,7,3,,,,70
"De 50 y más años (159)",27,25,,1,2,4,9,6,3,,2,122
"Sup. no Univ. completa (160)",1213,1123,9,371,358,221,139,17,5,3,90,2520
"De 20 a 24 años (163)",116,86,3,65,15,2,1,,,,30,105
"De 25 a 29 años (164)",268,234,1,144,72,15,2,,,,34,341
"De 30 a 34 años (165)",257,247,2,88,97,50,9,,1,,10,477
"De 35 a 39 años (166)",224,216,1,37,84,67,26,1,,,8,520
"De 40 a 44 años (167)",167,164,2,16,53,47,42,3,1,,3,467
"De 45 a 49 años (168)",70,68,,10,14,22,21,,1,,2,199
"De 50 y más años (169)",111,108,,11,23,18,38,13,2,3,3,411
"Sup. Univ. incompleta (170)",128,98,1,35,20,32,9,1,,,30,215
"De 15 a 19 años (172)",4,3,,3,,,,,,,1,3
"De 20 a 24 años (173)",28,17,1,13,3,,,,,,11,19
"De 25 a 29 años (174)",19,9,,6,2,1,,,,,10,13
"De 30 a 34 años (175)",15,12,,2,4,6,,,,,3,28
"De 35 a 39 años (176)",28,24,,6,6,9,3,,,,4,57
"De 40 a 44 años (177)",12,12,,2,3,5,1,1,,,,33
"De 45 a 49 años (178)",8,7,,2,1,3,1,,,,1,17
"De 50 y más años (179)",14,14,,1,1,8,4,,,,,45
"Sup. Univ. completa (180)",521,464,2,156,137,91,60,12,5,1,57,1089
"De 20 a 24 años (183)",23,17,,15,1,1,,,,,6,20
"De 25 a 29 años (184)",76,51,,36,10,3,1,1,,,25,75
"De 30 a 34 años (185)",86,78,,32,34,11,1,,,,8,137
"De 35 a 39 años (186)",87,76,,23,31,9,12,1,,,11,169
"De 40 a 44 años (187)",86,84,,14,29,26,15,,,,2,213
"De 45 a 49 años (188)",63,62,1,17,15,17,8,2,2,,1,163
"De 50 y más años (189)",100,96,1,19,17,24,23,8,3,1,4,312
,,,,,,,,,,,,
"RURAL (200)",6865,6582,56,1000,988,905,1459,1178,694,302,283,28858
"De 12 a 14 años (201)",19,4,,4,,,,,,,15,4
"De 15 a 19 años (202)",208,188,3,151,27,5,2,,,,20,228
"De 20 a 24 años (203)",675,589,8,316,190,57,18,,,,86,942
"De 25 a 29 años (204)",732,681,5,189,223,157,93,13,1,,51,1594
"De 30 a 34 años (205)",657,627,2,94,149,140,193,46,3,,30,1971
"De 35 a 39 años (206)",632,611,3,61,92,126,193,96,37,3,21,2429
"De 40 a 44 años (207)",633,619,1,36,59,98,190,150,69,16,14,3002
"De 45 a 49 años (208)",562,554,5,25,49,55,145,158,79,38,8,3024
"De 50 y más años (209)",2747,2709,29,124,199,267,625,715,505,245,38,15664
"Sin nivel (210)",2296,2253,23,132,180,208,546,600,384,180,43,12621
"De 12 a 14 años (211)",1,1,,1,,,,,,,,1
"De 15 a 19 años (212)",12,12,,9,,2,1,,,,,19
"De 20 a 24 años (213)",41,34,1,13,11,6,3,,,,7,66
"De 25 a 29 años (214)",53,49,,8,9,12,16,3,1,,4,162
"De 30 a 34 años (215)",84,81,,6,7,16,36,16,,,3,326
"De 35 a 39 años (216)",113,111,,8,7,17,29,31,17,2,2,559
"De 40 a 44 años (217)",143,140,,3,12,10,41,37,29,8,3,809
"De 45 a 49 años (218)",181,178,3,9,9,4,36,58,41,18,3,1112
"De 50 y más años (219)",1668,1647,19,75,125,141,384,455,296,152,21,9567
"Educacion Inicial (220)",3,3,,1,1,,1,,,,,7
"De 20 a 24 años (223)",1,1,,,1,,,,,,,2
"De 25 a 29 años (224)",1,1,,1,,,,,,,,1
"De 35 a 39 años (226)",1,1,,,,,1,,,,,4
"Primaria (230)",2660,2586,19,268,355,386,681,495,269,113,74,11832
"De 12 a 14 años (231)",13,,,,,,,,,,13,
"De 15 a 19 años (232)",76,73,1,51,17,3,1,,,,3,98
"De 20 a 24 años (233)",222,209,3,82,80,33,11,,,,13,387
"De 25 a 29 años (234)",291,281,1,38,90,85,60,7,,,10,773
"De 30 a 34 años (235)",286,282,1,24,55,54,120,25,3,,4,1010
"De 35 a 39 años (236)",286,281,3,14,26,52,118,51,16,1,5,1221
"De 40 a 44 años (237)",323,315,,17,19,43,103,93,33,7,8,1589
"De 45 a 49 años (238)",267,262,,11,19,29,76,78,30,19,5,1431
"De 50 y más años (239)",896,883,10,31,49,87,192,241,187,86,13,5323
"Secundaria (240)",1451,1352,9,447,344,245,196,71,35,5,99,3509
"De 12 a 14 años (241)",5,3,,3,,,,,,,2,3
"De 15 a 19 años (242)",119,102,2,90,10,,,,,,17,110
"De 20 a 24 años (243)",340,298,3,185,90,16,4,,,,42,429
"De 25 a 29 años (244)",294,278,2,92,110,55,17,2,,,16,559
"De 30 a 34 años (245)",201,189,,36,58,58,33,4,,,12,489
"De 35 a 39 años (246)",159,152,,20,37,44,35,12,4,,7,488
"De 40 a 44 años (247)",112,110,,7,13,28,37,18,6,1,2,453
"De 45 a 49 años (248)",91,91,2,2,12,18,30,20,7,,,401
"De 50 y más años (249)",130,129,,12,14,26,40,15,18,4,1,577
"Sup. no Univ. incompleta (250)",114,99,,41,22,18,13,3,2,,15,231
"De 15 a 19 años (252)",1,1,,1,,,,,,,,1
"De 20 a 24 años (253)",32,23,,16,5,2,,,,,9,32
"De 25 a 29 años (254)",33,28,,17,6,4,,1,,,5,47
"De 30 a 34 años (255)",14,13,,4,4,3,2,,,,1,30
"De 35 a 39 años (256)",10,10,,1,4,3,2,,,,,26
"De 40 a 44 años (257)",14,14,,1,2,4,6,,1,,,52
"De 45 a 49 años (258)",1,1,,,1,,,,,,,2
"De 50 y más años (259)",9,9,,1,,2,3,2,1,,,41
"Sup. no Univ. completa (260)",214,182,4,69,60,24,12,7,3,3,32,417
"De 20 a 24 años (263)",23,14,1,11,2,,,,,,9,15
"De 25 a 29 años (264)",42,32,2,24,5,1,,,,,10,37
"De 30 a 34 años (265)",52,45,1,17,19,5,2,1,,,7,85
"De 35 a 39 años (266)",40,35,,8,15,5,5,2,,,5,87
"De 40 a 44 años (267)",22,21,,5,6,7,2,1,,,1,53
"De 45 a 49 años (268)",13,13,,1,6,1,1,2,1,1,,54
"De 50 y más años (269)",22,22,,3,7,5,2,1,2,2,,86
"Sup. Univ. incompleta (270)",28,23,,8,8,4,1,,1,1,5,60
"De 20 a 24 años (273)",9,6,,5,1,,,,,,3,7
"De 25 a 29 años (274)",4,3,,2,1,,,,,,1,4
"De 30 a 34 años (275)",1,1,,,1,,,,,,,2
"De 35 a 39 años (276)",7,6,,1,3,2,,,,,1,13
"De 40 a 44 años (277)",2,2,,,1,1,,,,,,5
"De 45 a 49 años (278)",2,2,,,1,1,,,,,,5
"De 50 y más años (279)",3,3,,,,,1,,1,1,,24
"Sup. Univ. completa (280)",99,84,1,34,18,20,9,2,,,15,181
"De 20 a 24 años (283)",7,4,,4,,,,,,,3,4
"De 25 a 29 años (284)",14,9,,7,2,,,,,,5,11
"De 30 a 34 años (285)",19,16,,7,5,4,,,,,3,29
"De 35 a 39 años (286)",16,15,,9,,3,3,,,,1,31
"De 40 a 44 años (287)",17,17,1,3,6,5,1,1,,,,41
"De 45 a 49 años (288)",7,7,,2,1,2,2,,,,,19
"De 50 y más años (289)",19,16,,2,4,6,3,1,,,3,46
