"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (121)",463,37,,329,13,84,,
"Venta, mant.y rep. veh.autom.y motoc. (122)",3,1,,1,,1,,
"Comercio al por mayor (123)",8,1,,3,,4,,
"Comercio al por menor (124)",452,35,,325,13,79,,
"Hoteles y restaurantes (125)",150,24,3,108,2,13,,
"Trans., almac. y comunicaciones (126)",9,5,1,3,,,,
"Activid.inmobil., empres. y alquileres (128)",41,37,,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (129)",56,44,12,,,,,
"Enseñanza (130)",318,310,,5,,3,,
"Servicios sociales y de salud (131)",62,60,,2,,,,
"Otras activ. serv.comun.soc y personales (132)",32,9,5,17,,1,,
"Hogares privados con servicio doméstico (133)",135,,,,,,135,
"Actividad economica no especificada (135)",246,58,13,122,2,51,,
,,,,,,,,
"RURAL (136)",5070,289,298,2589,28,1188,21,657
"Agric., ganadería, caza y silvicultura (137)",3485,2,178,2171,11,1123,,
"Pesca (138)",2,,,2,,,,
"Explotación de minas y canteras (139)",30,1,22,5,2,,,
"Industrias manufactureras (140)",26,2,7,16,1,,,
"Suministro de electricidad, gas y agua (141)",4,3,1,,,,,
"Construcción (142)",56,1,38,15,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (143)",181,10,1,144,11,15,,
"Venta, mant.y rep. veh.autom.y motoc. (144)",10,,,10,,,,
"Comercio al por mayor (145)",2,,,2,,,,
"Comercio al por menor (146)",169,10,1,132,11,15,,
"Hoteles y restaurantes (147)",34,6,,24,1,3,,
"Trans., almac. y comunicaciones (148)",64,10,7,46,1,,,
"Intermediación financiera (149)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (150)",20,16,2,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (151)",34,21,13,,,,,
"Enseñanza (152)",152,146,,5,,1,,
"Servicios sociales y de salud (153)",34,33,1,,,,,
"Otras activ. serv.comun.soc y personales (154)",17,7,,9,,1,,
"Hogares privados con servicio doméstico (155)",21,,,,,,21,
"Actividad economica no especificada (157)",251,29,28,150,1,43,,
"Desocupado (158)",657,,,,,,,657
"Hombres (159)",3969,176,249,2211,23,813,5,492
"Agric., ganadería, caza y silvicultura (160)",2894,2,139,1956,10,787,,
"Pesca (161)",2,,,2,,,,
"Explotación de minas y canteras (162)",29,1,22,4,2,,,
"Industrias manufactureras (163)",21,2,4,14,1,,,
"Suministro de electricidad, gas y agua (164)",4,3,1,,,,,
"Construcción (165)",55,1,38,14,,2,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (166)",112,7,1,91,8,5,,
"Venta, mant.y rep. veh.autom.y motoc. (167)",9,,,9,,,,
"Comercio al por mayor (168)",2,,,2,,,,
"Comercio al por menor (169)",101,7,1,80,8,5,,
"Hoteles y restaurantes (170)",8,1,,6,,1,,
"Trans., almac. y comunicaciones (171)",63,10,6,46,1,,,
"Activid.inmobil., empres. y alquileres (173)",17,13,2,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (174)",28,16,12,,,,,
"Enseñanza (175)",92,88,,3,,1,,
"Servicios sociales y de salud (176)",16,15,1,,,,,
"Otras activ. serv.comun.soc y personales (177)",9,3,,5,,1,,
"Hogares privados con servicio doméstico (178)",5,,,,,,5,
"Actividad economica no especificada (180)",122,14,23,68,1,16,,
"Desocupado (181)",492,,,,,,,492
"Mujeres (182)",1101,113,49,378,5,375,16,165
"Agric., ganadería, caza y silvicultura (183)",591,,39,215,1,336,,
"Explotación de minas y canteras (185)",1,,,1,,,,
"Industrias manufactureras (186)",5,,3,2,,,,
"Construcción (188)",1,,,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (189)",69,3,,53,3,10,,
"Venta, mant.y rep. veh.autom.y motoc. (190)",1,,,1,,,,
"Comercio al por menor (192)",68,3,,52,3,10,,
"Hoteles y restaurantes (193)",26,5,,18,1,2,,
"Trans., almac. y comunicaciones (194)",1,,1,,,,,
"Intermediación financiera (195)",2,2,,,,,,
"Activid.inmobil., empres. y alquileres (196)",3,3,,,,,,
"Admin.pub. y defensa; p. segur.soc.afil (197)",6,5,1,,,,,
"Enseñanza (198)",60,58,,2,,,,
"Servicios sociales y de salud (199)",18,18,,,,,,
"Otras activ. serv.comun.soc y personales (200)",8,4,,4,,,,
"Hogares privados con servicio doméstico (201)",16,,,,,,16,
"Actividad economica no especificada (203)",129,15,5,82,,27,,
