"CUADRO Nº 3: POBLACIÓN DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, NIVEL EDUCATIVO ALCANZADO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",,,,,,
,,,,,,
"DEPARTAMENTO Y PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CONDICIÓN DE ACTIVIDAD ECONÓMICA",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Desocupada (030)",2757,27,1282,866,494,88
"Sin nivel (031)",37,1,8,6,11,11
"Educación inicial (032)",3,1,,2,,
"Primaria (033)",417,9,81,100,170,57
"Secundaria (034)",1308,16,654,424,196,18
"Superior no univ. incompleta (035)",225,,148,57,20,
"Superior no univ. completa (036)",431,,226,159,45,1
"Superior univ. incompleta (037)",123,,76,30,17,
"Superior univ. completa (038)",213,,89,88,35,1
"No PEA (040)",62312,21891,17913,9019,7987,5502
"Sin nivel (041)",2214,215,216,235,516,1032
"Educación inicial (042)",1267,1187,69,11,,
"Primaria (043)",24818,15572,1195,1470,3328,3253
"Secundaria (044)",24257,4917,10916,4598,2918,908
"Superior no univ. incompleta (045)",3261,,2325,666,234,36
"Superior no univ. completa (046)",3147,,1253,1277,504,113
"Superior univ. incompleta (047)",1911,,1530,228,121,32
"Superior univ. completa (048)",1437,,409,534,366,128
,,,,,,
"URBANA (060)",97099,19676,30567,23626,17135,6095
"Sin nivel (061)",2215,181,227,305,631,871
"Educación inicial (062)",1145,1062,58,25,,
"Primaria (063)",27724,13818,1899,2805,5563,3639
"Secundaria (064)",41100,4615,17204,11350,6778,1153
"Superior no univ. incompleta (065)",6235,,3787,1731,659,58
"Superior no univ. completa (066)",9679,,3740,4302,1489,148
"Superior univ. incompleta (067)",3609,,2189,844,530,46
"Superior univ. completa (068)",5392,,1463,2264,1485,180
"PEA (070)",42532,530,15045,15622,10008,1327
"Sin nivel (071)",550,3,60,116,255,116
"Educación inicial (072)",32,1,17,14,,
"Primaria (073)",6352,274,947,1622,2721,788
"Secundaria (074)",19645,252,7797,7256,4050,290
"Superior no univ. incompleta (075)",3332,,1759,1116,433,24
"Superior no univ. completa (076)",6778,,2619,3114,1007,38
"Superior univ. incompleta (077)",1823,,771,625,413,14
"Superior univ. completa (078)",4020,,1075,1759,1129,57
"Ocupada (080)",39923,507,13841,14797,9531,1247
"Sin nivel (081)",520,3,54,111,245,107
"Educación inicial (082)",29,,17,12,,
"Primaria (083)",5962,265,875,1528,2558,736
"Secundaria (084)",18416,239,7193,6853,3858,273
"Superior no univ. incompleta (085)",3114,,1614,1063,413,24
"Superior no univ. completa (086)",6360,,2399,2959,965,37
"Superior univ. incompleta (087)",1704,,698,596,396,14
"Superior univ. completa (088)",3818,,991,1675,1096,56
"Desocupada (090)",2609,23,1204,825,477,80
"Sin nivel (091)",30,,6,5,10,9
"Educación inicial (092)",3,1,,2,,
"Primaria (093)",390,9,72,94,163,52
"Secundaria (094)",1229,13,604,403,192,17
"Superior no univ. incompleta (095)",218,,145,53,20,
"Superior no univ. completa (096)",418,,220,155,42,1
"Superior univ. incompleta (097)",119,,73,29,17,
"Superior univ. completa (098)",202,,84,84,33,1
"No PEA (100)",54567,19146,15522,8004,7127,4768
"Sin nivel (101)",1665,178,167,189,376,755
"Educación inicial (102)",1113,1061,41,11,,
"Primaria (103)",21372,13544,952,1183,2842,2851
"Secundaria (104)",21455,4363,9407,4094,2728,863
"Superior no univ. incompleta (105)",2903,,2028,615,226,34
"Superior no univ. completa (106)",2901,,1121,1188,482,110
"Superior univ. incompleta (107)",1786,,1418,219,117,32
"Superior univ. completa (108)",1372,,388,505,356,123
,,,,,,
"RURAL (120)",13685,2812,4472,3006,2269,1126
"Sin nivel (121)",757,40,66,78,237,336
"Educación inicial (122)",158,127,30,1,,
"Primaria (123)",5094,2063,496,703,1144,688
"Secundaria (124)",5735,582,2839,1591,637,86
"Superior no univ. incompleta (125)",620,,438,136,43,3
"Superior no univ. completa (126)",768,,357,308,97,6
"Superior univ. incompleta (127)",236,,148,50,37,1
"Superior univ. completa (128)",317,,98,139,74,6
"PEA (130)",5940,67,2081,1991,1409,392
"Sin nivel (131)",208,3,17,32,97,59
"Educación inicial (132)",4,1,2,1,,
"Primaria (133)",1648,35,253,416,658,286
"Secundaria (134)",2933,28,1330,1087,447,41
"Superior no univ. incompleta (135)",262,,141,85,35,1
"Superior no univ. completa (136)",522,,225,219,75,3
"Superior univ. incompleta (137)",111,,36,41,33,1
"Superior univ. completa (138)",252,,77,110,64,1
"Ocupada (140)",5792,63,2003,1950,1392,384
"Sin nivel (141)",201,2,15,31,96,57
"Educación inicial (142)",4,1,2,1,,
"Primaria (143)",1621,35,244,410,651,281
"Secundaria (144)",2854,25,1280,1066,443,40
"Superior no univ. incompleta (145)",255,,138,81,35,1
"Superior no univ. completa (146)",509,,219,215,72,3
"Superior univ. incompleta (147)",107,,33,40,33,1
"Superior univ. completa (148)",241,,72,106,62,1
"Desocupada (150)",148,4,78,41,17,8
"Sin nivel (151)",7,1,2,1,1,2
"Primaria (153)",27,,9,6,7,5
"Secundaria (154)",79,3,50,21,4,1
"Superior no univ. incompleta (155)",7,,3,4,,
"Superior no univ. completa (156)",13,,6,4,3,
"Superior univ. incompleta (157)",4,,3,1,,
"Superior univ. completa (158)",11,,5,4,2,
"No PEA (160)",7745,2745,2391,1015,860,734
"Sin nivel (161)",549,37,49,46,140,277
"Educación inicial (162)",154,126,28,,,
"Primaria (163)",3446,2028,243,287,486,402
"Secundaria (164)",2802,554,1509,504,190,45
"Superior no univ. incompleta (165)",358,,297,51,8,2
"Superior no univ. completa (166)",246,,132,89,22,3
"Superior univ. incompleta (167)",125,,112,9,4,
"Superior univ. completa (168)",65,,21,29,10,5
