"CUADRO Nº 14: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR NIVEL EDUCATIVO ALCANZADO, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"NIVEL EDUCATIVO ALCANZADO",,,,,,,
"Explotación de minas y canteras (047)",105,7,,48,41,4,3,1,1
"Industrias manufactureras (048)",40,7,,10,17,3,3,,
"Construcción (050)",11,1,,7,2,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",808,54,1,305,373,24,21,11,19
"Venta, mant.y rep. veh.autom.y motoc. (052)",9,1,1,3,3,,,,1
"Comercio al por mayor (053)",14,,,3,8,2,1,,
"Comercio al por menor (054)",785,53,,299,362,22,20,11,18
"Hoteles y restaurantes (055)",213,14,,80,98,13,3,4,1
"Trans., almac. y comunicaciones (056)",27,,,7,16,1,,2,1
"Intermediación financiera (057)",2,,,,,1,,,1
"Activid.inmobil., empres. y de alquiler (058)",18,,,1,2,1,4,,10
"Admin.pub. y defensa; p. segur.soc.afil (059)",53,1,,3,15,9,13,6,6
"Enseñanza (060)",334,,,,30,22,120,7,155
"Servicios sociales y de salud (061)",82,,,,1,3,34,1,43
"Otras activ. serv.comun.soc y personales (062)",43,2,,5,27,2,4,3,
"Hogares privados con servicio doméstico (063)",85,8,,32,42,2,1,,
"Actividad economica no especificada (065)",161,24,,76,52,4,3,1,1
,,,,,,,,,
"URBANA (066)",6229,549,3,1776,2453,264,428,138,618
"Agric., ganadería, caza y silvicultura (067)",3240,440,2,1241,1356,80,46,30,45
"Explotación de minas y canteras (069)",145,4,,24,100,6,4,4,3
"Industrias manufactureras (070)",108,7,,26,56,7,7,3,2
"Suministro de electricidad, gas y agua (071)",5,,,,3,,1,,1
"Construcción (072)",262,9,,68,135,17,6,7,20
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",792,51,1,247,375,34,31,18,35
"Venta, mant.y rep. veh.autom.y motoc. (074)",38,1,1,4,14,6,7,1,4
"Comercio al por mayor (075)",16,,,5,6,2,1,,2
"Comercio al por menor (076)",738,50,,238,355,26,23,17,29
"Hoteles y restaurantes (077)",206,13,,72,93,16,5,5,2
"Trans., almac. y comunicaciones (078)",165,2,,22,102,11,7,10,11
"Intermediación financiera (079)",10,,,,3,2,,,5
"Activid.inmobil., empres. y de alquiler (080)",75,,,4,6,4,11,3,47
"Admin.pub. y defensa; p. segur.soc.afil (081)",282,8,,20,80,37,43,29,65
"Enseñanza (082)",602,,,,35,37,200,21,309
"Servicios sociales y de salud (083)",122,,,2,4,2,53,2,59
"Otras activ. serv.comun.soc y personales (084)",70,5,,11,26,5,9,5,9
"Hogares privados con servicio doméstico (085)",49,4,,7,34,3,,,1
"Actividad economica no especificada (087)",96,6,,32,45,3,5,1,4
"Hombres (088)",3698,180,,947,1609,189,254,103,416
"Agric., ganadería, caza y silvicultura (089)",1992,142,,712,974,63,37,26,38
"Explotación de minas y canteras (091)",139,3,,21,98,6,4,4,3
"Industrias manufactureras (092)",82,2,,20,45,5,5,3,2
"Suministro de electricidad, gas y agua (093)",5,,,,3,,1,,1
"Construcción (094)",257,8,,66,134,17,6,7,19
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",252,9,,61,128,16,13,9,16
"Venta, mant.y rep. veh.autom.y motoc. (096)",32,,,2,13,6,7,1,3
"Comercio al por mayor (097)",7,,,2,3,,,,2
"Comercio al por menor (098)",213,9,,57,112,10,6,8,11
"Hoteles y restaurantes (099)",36,2,,11,14,5,2,1,1
"Trans., almac. y comunicaciones (100)",148,2,,20,91,10,7,8,10
"Intermediación financiera (101)",9,,,,3,2,,,4
"Activid.inmobil., empres. y de alquiler (102)",59,,,4,4,4,7,3,37
"Admin.pub. y defensa; p. segur.soc.afil (103)",235,7,,17,69,29,30,24,59
"Enseñanza (104)",350,,,,16,22,109,15,188
"Servicios sociales y de salud (105)",57,,,2,3,1,25,1,25
"Otras activ. serv.comun.soc y personales (106)",38,3,,7,8,4,5,2,9
"Hogares privados con servicio doméstico (107)",8,,,1,4,2,,,1
"Actividad economica no especificada (109)",31,2,,5,15,3,3,,3
"Mujeres (110)",2531,369,3,829,844,75,174,35,202
"Agric., ganadería, caza y silvicultura (111)",1248,298,2,529,382,17,9,4,7
"Explotación de minas y canteras (113)",6,1,,3,2,,,,
"Industrias manufactureras (114)",26,5,,6,11,2,2,,
"Construcción (116)",5,1,,2,1,,,,1
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",540,42,1,186,247,18,18,9,19
"Venta, mant.y rep. veh.autom.y motoc. (118)",6,1,1,2,1,,,,1
"Comercio al por mayor (119)",9,,,3,3,2,1,,
"Comercio al por menor (120)",525,41,,181,243,16,17,9,18
"Hoteles y restaurantes (121)",170,11,,61,79,11,3,4,1
"Trans., almac. y comunicaciones (122)",17,,,2,11,1,,2,1
"Intermediación financiera (123)",1,,,,,,,,1
"Activid.inmobil., empres. y de alquiler (124)",16,,,,2,,4,,10
"Admin.pub. y defensa; p. segur.soc.afil (125)",47,1,,3,11,8,13,5,6
"Enseñanza (126)",252,,,,19,15,91,6,121
"Servicios sociales y de salud (127)",65,,,,1,1,28,1,34
"Otras activ. serv.comun.soc y personales (128)",32,2,,4,18,1,4,3,
"Hogares privados con servicio doméstico (129)",41,4,,6,30,1,,,
"Actividad economica no especificada (131)",65,4,,27,30,,2,1,1
,,,,,,,,,
"RURAL (132)",20151,2344,15,8756,8088,264,278,151,255
"Agric., ganadería, caza y silvicultura (133)",17178,2254,14,7791,6679,163,108,100,69
"Pesca (134)",1,,,,,,,,1
"Explotación de minas y canteras (135)",1448,29,1,513,804,36,21,26,18
"Industrias manufactureras (136)",72,4,,23,41,2,1,1,
"Suministro de electricidad, gas y agua (137)",2,,,2,,,,,
"Construcción (138)",202,7,,90,93,5,4,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",461,13,,187,234,12,8,4,3
"Venta, mant.y rep. veh.autom.y motoc. (140)",9,,,3,4,1,1,,
"Comercio al por mayor (141)",14,,,3,10,,,1,
"Comercio al por menor (142)",438,13,,181,220,11,7,3,3
"Hoteles y restaurantes (143)",49,3,,20,23,2,,,1
"Trans., almac. y comunicaciones (144)",90,1,,15,67,3,2,,2
"Intermediación financiera (145)",2,,,,1,1,,,
"Activid.inmobil., empres. y de alquiler (146)",20,,,3,10,3,,1,3
"Admin.pub. y defensa; p. segur.soc.afil (147)",53,3,,4,26,3,7,6,4
"Enseñanza (148)",290,,,,21,21,109,9,130
"Servicios sociales y de salud (149)",38,,,,,4,14,,20
"Otras activ. serv.comun.soc y personales (150)",23,,,5,14,1,1,1,1
"Hogares privados con servicio doméstico (151)",67,4,,33,27,1,2,,
"Actividad economica no especificada (153)",155,26,,70,48,7,1,2,1
"Hombres (154)",13212,839,9,5539,6076,204,205,139,201
"Agric., ganadería, caza y silvicultura (155)",10938,796,8,4848,4921,134,79,93,59
"Pesca (156)",1,,,,,,,,1
"Explotación de minas y canteras (157)",1349,23,1,468,765,32,18,25,17
"Industrias manufactureras (158)",58,2,,19,35,1,,1,
"Suministro de electricidad, gas y agua (159)",2,,,2,,,,,
"Construcción (160)",196,7,,85,92,5,4,1,2
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",193,1,,68,108,6,5,2,3
"Venta, mant.y rep. veh.autom.y motoc. (162)",6,,,2,2,1,1,,
"Comercio al por mayor (163)",9,,,3,5,,,1,
"Comercio al por menor (164)",178,1,,63,101,5,4,1,3
"Hoteles y restaurantes (165)",6,,,1,4,,,,1
"Trans., almac. y comunicaciones (166)",80,1,,10,62,3,2,,2
"Intermediación financiera (167)",1,,,,1,,,,
"Activid.inmobil., empres. y de alquiler (168)",18,,,2,10,2,,1,3
"Admin.pub. y defensa; p. segur.soc.afil (169)",47,3,,4,22,2,7,5,4
"Enseñanza (170)",208,,,,10,14,80,8,96
"Servicios sociales y de salud (171)",21,,,,,2,8,,11
"Otras activ. serv.comun.soc y personales (172)",12,,,4,5,,1,1,1
"Hogares privados con servicio doméstico (173)",23,,,7,15,,1,,
"Actividad economica no especificada (175)",59,6,,21,26,3,,2,1
"Mujeres (176)",6939,1505,6,3217,2012,60,73,12,54
"Agric., ganadería, caza y silvicultura (177)",6240,1458,6,2943,1758,29,29,7,10
"Explotación de minas y canteras (179)",99,6,,45,39,4,3,1,1
"Industrias manufactureras (180)",14,2,,4,6,1,1,,
"Construcción (182)",6,,,5,1,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",268,12,,119,126,6,3,2,
"Venta, mant.y rep. veh.autom.y motoc. (184)",3,,,1,2,,,,
"Comercio al por mayor (185)",5,,,,5,,,,
"Comercio al por menor (186)",260,12,,118,119,6,3,2,
"Hoteles y restaurantes (187)",43,3,,19,19,2,,,
"Trans., almac. y comunicaciones (188)",10,,,5,5,,,,
"Intermediación financiera (189)",1,,,,,1,,,
"Activid.inmobil., empres. y de alquiler (190)",2,,,1,,1,,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",6,,,,4,1,,1,
"Enseñanza (192)",82,,,,11,7,29,1,34
"Servicios sociales y de salud (193)",17,,,,,2,6,,9
"Otras activ. serv.comun.soc y personales (194)",11,,,1,9,1,,,
"Hogares privados con servicio doméstico (195)",44,4,,26,12,1,1,,
"Actividad economica no especificada (197)",96,20,,49,22,4,1,,
