"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Venta, mant.y rep. veh.autom.y motoc. (052)",33,,,2,1,26,,4,,,,
"Comercio al por mayor (053)",60,,2,,1,57,,,,,,
"Comercio al por menor (054)",1166,1,,46,5,866,,,,248,,
"Hoteles y restaurantes (055)",763,,,17,7,432,,,,307,,
"Trans., almac. y comunicaciones (056)",61,,1,5,24,,,,16,15,,
"Intermediación financiera (057)",8,,,1,6,,,,,1,,
"Activid.inmobil., empres. y alquileres (058)",84,,17,27,29,2,,,,9,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",137,7,6,5,66,,,,,6,47,
"Enseñanza (060)",639,3,599,5,29,,,,,3,,
"Servicios sociales y de salud (061)",145,,63,64,6,5,,1,,6,,
"Otras activ. serv.comun.soc y personales (062)",170,,6,25,5,55,,,,79,,
"Hogares privados con servicio doméstico (063)",578,,,,,,,,,578,,
"Actividad economica no especificada (065)",455,,2,1,69,,,,,1,,382
,,,,,,,,,,,,
"URBANA (066)",14867,45,1371,672,703,2066,3103,1012,1275,3465,715,440
"Agric., ganadería, caza y silvicultura (067)",4754,,23,67,9,,3097,9,9,1540,,
"Pesca (068)",13,,,1,1,,6,,,5,,
"Explotación de minas y canteras (069)",3,,1,,,,,2,,,,
"Industrias manufactureras (070)",853,,8,54,26,2,,635,39,89,,
"Suministro de electricidad, gas y agua (071)",28,1,,3,6,,,10,1,7,,
"Construcción (072)",568,,24,23,3,,,30,380,108,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2331,3,12,104,10,1508,,303,13,378,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",327,1,4,11,1,60,,238,9,3,,
"Comercio al por mayor (075)",120,,3,7,,105,,,3,2,,
"Comercio al por menor (076)",1884,2,5,86,9,1343,,65,1,373,,
"Hoteles y restaurantes (077)",804,,2,32,15,434,,,,321,,
"Trans., almac. y comunicaciones (078)",960,1,3,20,43,,,3,782,108,,
"Intermediación financiera (079)",38,,7,5,22,,,,,4,,
"Activid.inmobil., empres. y alquileres (080)",342,,82,105,66,46,,5,13,25,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",1268,28,30,24,360,7,,2,29,73,715,
"Enseñanza (082)",1110,12,1031,13,44,,,,,10,,
"Servicios sociales y de salud (083)",243,,112,109,8,4,,3,,7,,
"Otras activ. serv.comun.soc y personales (084)",593,,28,104,13,65,,10,9,364,,
"Hogares privados con servicio doméstico (085)",424,,,,,,,,,424,,
"Actividad economica no especificada (087)",535,,8,8,77,,,,,2,,440
"Hombres (088)",10524,34,766,478,461,830,2783,888,1258,2158,668,200
"Agric., ganadería, caza y silvicultura (089)",4122,,22,63,7,,2777,7,9,1237,,
"Pesca (090)",13,,,1,1,,6,,,5,,
"Explotación de minas y canteras (091)",3,,1,,,,,2,,,,
"Industrias manufactureras (092)",698,,6,43,23,1,,518,37,70,,
"Suministro de electricidad, gas y agua (093)",24,1,,2,3,,,10,1,7,,
"Construcción (094)",558,,22,22,1,,,30,378,105,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",1236,2,10,58,4,675,,299,13,175,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",300,1,4,10,,39,,234,9,3,,
"Comercio al por mayor (097)",64,,1,7,,51,,,3,2,,
"Comercio al por menor (098)",872,1,5,41,4,585,,65,1,170,,
"Hoteles y restaurantes (099)",165,,2,15,8,89,,,,51,,
"Trans., almac. y comunicaciones (100)",905,1,3,15,20,,,3,769,94,,
"Intermediación financiera (101)",30,,7,4,16,,,,,3,,
"Activid.inmobil., empres. y alquileres (102)",269,,68,81,40,45,,5,13,17,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",1138,21,25,19,299,7,,2,29,68,668,
"Enseñanza (104)",559,9,517,8,17,,,,,8,,
"Servicios sociales y de salud (105)",121,,54,59,4,1,,2,,1,,
"Otras activ. serv.comun.soc y personales (106)",437,,23,81,9,12,,10,9,293,,
"Hogares privados con servicio doméstico (107)",23,,,,,,,,,23,,
"Actividad economica no especificada (109)",223,,6,7,9,,,,,1,,200
"Mujeres (110)",4343,11,605,194,242,1236,320,124,17,1307,47,240
"Agric., ganadería, caza y silvicultura (111)",632,,1,4,2,,320,2,,303,,
"Industrias manufactureras (114)",155,,2,11,3,1,,117,2,19,,
"Suministro de electricidad, gas y agua (115)",4,,,1,3,,,,,,,
"Construcción (116)",10,,2,1,2,,,,2,3,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1095,1,2,46,6,833,,4,,203,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",27,,,1,1,21,,4,,,,
"Comercio al por mayor (119)",56,,2,,,54,,,,,,
"Comercio al por menor (120)",1012,1,,45,5,758,,,,203,,
"Hoteles y restaurantes (121)",639,,,17,7,345,,,,270,,
"Trans., almac. y comunicaciones (122)",55,,,5,23,,,,13,14,,
"Intermediación financiera (123)",8,,,1,6,,,,,1,,
"Activid.inmobil., empres. y alquileres (124)",73,,14,24,26,1,,,,8,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",130,7,5,5,61,,,,,5,47,
"Enseñanza (126)",551,3,514,5,27,,,,,2,,
"Servicios sociales y de salud (127)",122,,58,50,4,3,,1,,6,,
"Otras activ. serv.comun.soc y personales (128)",156,,5,23,4,53,,,,71,,
"Hogares privados con servicio doméstico (129)",401,,,,,,,,,401,,
"Actividad economica no especificada (131)",312,,2,1,68,,,,,1,,240
,,,,,,,,,,,,
"RURAL (132)",14195,5,237,124,61,363,7446,269,362,5127,15,186
"Agric., ganadería, caza y silvicultura (133)",12118,,8,26,14,,7443,18,2,4607,,
"Pesca (134)",3,,,,,,3,,,,,
"Explotación de minas y canteras (135)",6,,,,,,,3,,3,,
"Industrias manufactureras (136)",284,,6,19,12,2,,206,15,24,,
"Suministro de electricidad, gas y agua (137)",9,,,,,,,1,,8,,
"Construcción (138)",209,,1,1,1,,,6,118,82,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",337,,1,4,1,214,,34,6,77,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",40,,1,1,,10,,22,6,,,
"Comercio al por mayor (141)",16,,,,1,12,,,,3,,
"Comercio al por menor (142)",281,,,3,,192,,12,,74,,
"Hoteles y restaurantes (143)",149,,,1,,101,,,,47,,
"Trans., almac. y comunicaciones (144)",262,,1,1,7,,,,212,41,,
"Intermediación financiera (145)",4,,1,2,1,,,,,,,
"Activid.inmobil., empres. y alquileres (146)",90,,9,22,5,40,,,6,8,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",58,3,1,8,11,,,1,3,16,15,
"Enseñanza (148)",206,2,197,1,3,,,,,3,,
"Servicios sociales y de salud (149)",41,,10,26,3,2,,,,,,
"Otras activ. serv.comun.soc y personales (150)",43,,2,11,1,4,,,,25,,
"Hogares privados con servicio doméstico (151)",186,,,,,,,,,186,,
"Actividad economica no especificada (153)",190,,,2,2,,,,,,,186
"Hombres (154)",12198,5,138,101,43,155,6973,258,357,4109,15,44
"Agric., ganadería, caza y silvicultura (155)",10906,,6,26,12,,6970,18,2,3872,,
"Pesca (156)",3,,,,,,3,,,,,
"Explotación de minas y canteras (157)",6,,,,,,,3,,3,,
"Industrias manufactureras (158)",266,,5,17,12,2,,195,15,20,,
"Suministro de electricidad, gas y agua (159)",8,,,,,,,1,,7,,
"Construcción (160)",200,,1,1,1,,,6,116,75,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",173,,1,2,,98,,34,6,32,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",34,,1,,,5,,22,6,,,
"Comercio al por mayor (163)",12,,,,,9,,,,3,,
"Comercio al por menor (164)",127,,,2,,84,,12,,29,,
"Hoteles y restaurantes (165)",25,,,1,,14,,,,10,,
"Trans., almac. y comunicaciones (166)",256,,,1,6,,,,209,40,,
"Intermediación financiera (167)",4,,1,2,1,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",79,,6,19,2,39,,,6,7,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",51,3,,8,6,,,1,3,15,15,
"Enseñanza (170)",118,2,112,1,1,,,,,2,,
"Servicios sociales y de salud (171)",18,,5,12,1,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",29,,1,9,,2,,,,17,,
"Hogares privados con servicio doméstico (173)",9,,,,,,,,,9,,
"Actividad economica no especificada (175)",47,,,2,1,,,,,,,44
"Mujeres (176)",1997,,99,23,18,208,473,11,5,1018,,142
"Agric., ganadería, caza y silvicultura (177)",1212,,2,,2,,473,,,735,,
"Industrias manufactureras (180)",18,,1,2,,,,11,,4,,
"Suministro de electricidad, gas y agua (181)",1,,,,,,,,,1,,
"Construcción (182)",9,,,,,,,,2,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",164,,,2,1,116,,,,45,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",6,,,1,,5,,,,,,
"Comercio al por mayor (185)",4,,,,1,3,,,,,,
"Comercio al por menor (186)",154,,,1,,108,,,,45,,
"Hoteles y restaurantes (187)",124,,,,,87,,,,37,,
"Trans., almac. y comunicaciones (188)",6,,1,,1,,,,3,1,,
"Activid.inmobil., empres. y alquileres (190)",11,,3,3,3,1,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",7,,1,,5,,,,,1,,
"Enseñanza (192)",88,,85,,2,,,,,1,,
"Servicios sociales y de salud (193)",23,,5,14,2,2,,,,,,
"Otras activ. serv.comun.soc y personales (194)",14,,1,2,1,2,,,,8,,
"Hogares privados con servicio doméstico (195)",177,,,,,,,,,177,,
"Actividad economica no especificada (197)",143,,,,1,,,,,,,142
