"CUADRO Nº 21: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia CHICLAYO (000)",284755,88475,51171,107375,5382,7345,9909,15098
"Agric., ganadería, caza y silvicultura (001)",28380,739,19142,6300,690,1509,,
"Pesca (002)",1424,38,560,746,67,13,,
"Explotación de minas y canteras (003)",504,118,349,21,14,2,,
"Industrias manufactureras (004)",26619,2575,9370,13368,859,447,,
"Suministro de electricidad, gas y agua (005)",997,539,380,75,2,1,,
"Construcción (006)",16891,1027,10253,5201,336,74,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",70013,17336,2347,44401,1852,4077,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",6978,1363,1379,3771,350,115,,
"Comercio al por mayor (009)",4538,2178,300,1655,177,228,,
"Comercio al por menor (010)",58497,13795,668,38975,1325,3734,,
"Hoteles y restaurantes (011)",12183,5208,679,5521,430,345,,
"Trans., almac. y comunicaciones (012)",32928,8281,3740,20249,434,224,,
"Intermediación financiera (013)",2283,2178,24,64,15,2,,
"Activid.inmobil., empres. y alquileres (014)",12154,8219,634,3028,204,69,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",9759,8714,1045,,,,,
"Enseñanza (016)",19650,18161,25,1367,55,42,,
"Servicios sociales y de salud (017)",7369,6301,87,880,86,15,,
"Otras activ. serv.comun.soc y personales (018)",9460,4432,803,3998,133,94,,
"Hogares privados con servicio doméstico (019)",9909,,,,,,9909,
"Organiz. y organos extraterritoriales (020)",1,1,,,,,,
"Actividad economica no especificada (021)",9133,4608,1733,2156,205,431,,
"Desocupado (022)",15098,,,,,,,15098
"Hombres (023)",184095,48490,45660,72887,3942,2903,293,9920
"Agric., ganadería, caza y silvicultura (024)",25726,619,17367,5898,655,1187,,
"Pesca (025)",1378,31,542,727,66,12,,
"Explotación de minas y canteras (026)",462,98,329,19,14,2,,
"Industrias manufactureras (027)",18698,1726,7450,8595,648,279,,
"Suministro de electricidad, gas y agua (028)",866,435,365,63,2,1,,
"Construcción (029)",16511,885,10102,5125,330,69,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",38339,9161,2261,24887,1185,845,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",6405,1005,1358,3640,326,76,,
"Comercio al por mayor (032)",2815,1280,280,1082,127,46,,
"Comercio al por menor (033)",29119,6876,623,20165,732,723,,
"Hoteles y restaurantes (034)",3906,2043,325,1263,177,98,,
"Trans., almac. y comunicaciones (035)",30548,6563,3622,19798,394,171,,
"Intermediación financiera (036)",1353,1289,20,32,11,1,,
"Activid.inmobil., empres. y alquileres (037)",8798,5722,481,2400,160,35,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",7101,6344,757,,,,,
"Enseñanza (039)",7329,6679,21,593,25,11,,
"Servicios sociales y de salud (040)",2621,2053,45,471,48,4,,
"Otras activ. serv.comun.soc y personales (041)",5294,2734,627,1793,88,52,,
"Hogares privados con servicio doméstico (042)",293,,,,,,293,
"Actividad economica no especificada (044)",4952,2108,1346,1223,139,136,,
"Desocupado (045)",9920,,,,,,,9920
"Mujeres (046)",100660,39985,5511,34488,1440,4442,9616,5178
"Agric., ganadería, caza y silvicultura (047)",2654,120,1775,402,35,322,,
"Pesca (048)",46,7,18,19,1,1,,
"Explotación de minas y canteras (049)",42,20,20,2,,,,
"Industrias manufactureras (050)",7921,849,1920,4773,211,168,,
"Suministro de electricidad, gas y agua (051)",131,104,15,12,,,,
"Construcción (052)",380,142,151,76,6,5,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",31674,8175,86,19514,667,3232,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",573,358,21,131,24,39,,
"Comercio al por mayor (055)",1723,898,20,573,50,182,,
"Comercio al por menor (056)",29378,6919,45,18810,593,3011,,
"Hoteles y restaurantes (057)",8277,3165,354,4258,253,247,,
"Trans., almac. y comunicaciones (058)",2380,1718,118,451,40,53,,
"Intermediación financiera (059)",930,889,4,32,4,1,,
"Activid.inmobil., empres. y alquileres (060)",3356,2497,153,628,44,34,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",2658,2370,288,,,,,
"Enseñanza (062)",12321,11482,4,774,30,31,,
"Servicios sociales y de salud (063)",4748,4248,42,409,38,11,,
"Otras activ. serv.comun.soc y personales (064)",4166,1698,176,2205,45,42,,
"Hogares privados con servicio doméstico (065)",9616,,,,,,9616,
"Organiz. y organos extraterritoriales (066)",1,1,,,,,,
"Actividad economica no especificada (067)",4181,2500,387,933,66,295,,
,,,,,,,,
"URBANA (068)",267988,87346,42787,102493,5129,6606,9573,14054
"Agric., ganadería, caza y silvicultura (069)",18615,694,12408,4086,511,916,,
"Pesca (070)",1382,38,538,727,66,13,,
"Explotación de minas y canteras (071)",402,115,252,20,14,1,,
"Industrias manufactureras (072)",25555,2520,8776,12977,849,433,,
"Suministro de electricidad, gas y agua (073)",978,532,370,73,2,1,,
"Construcción (074)",16416,1021,9891,5103,327,74,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (075)",68540,17202,2277,43205,1827,4029,,
"Venta, mant.y rep. veh.autom.y motoc. (076)",6837,1350,1333,3693,346,115,,
"Comercio al por mayor (077)",4471,2150,294,1629,173,225,,
"Comercio al por menor (078)",57232,13702,650,37883,1308,3689,,
"Hoteles y restaurantes (079)",11967,5147,638,5424,417,341,,
"Trans., almac. y comunicaciones (080)",31998,8187,3560,19606,425,220,,
"Intermediación financiera (081)",2267,2168,18,64,15,2,,
"Activid.inmobil., empres. y alquileres (082)",11980,8105,605,2998,204,68,,
"Admin.pub. y defensa; p. segur.soc.afil (083)",9591,8611,980,,,,,
"Enseñanza (084)",19365,17897,24,1349,53,42,,
"Servicios sociales y de salud (085)",7290,6234,84,872,85,15,,
"Otras activ. serv.comun.soc y personales (086)",9228,4329,730,3946,131,92,,
"Hogares privados con servicio doméstico (087)",9573,,,,,,9573,
"Organiz. y organos extraterritoriales (088)",1,1,,,,,,
"Actividad economica no especificada (089)",8786,4545,1636,2043,203,359,,
"Desocupado (090)",14054,,,,,,,14054
"Hombres (091)",170729,47779,38099,69322,3713,2402,283,9131
"Agric., ganadería, caza y silvicultura (092)",16815,575,11224,3816,478,722,,
"Pesca (093)",1340,31,522,710,65,12,,
"Explotación de minas y canteras (094)",360,95,232,18,14,1,,
"Industrias manufactureras (095)",18001,1679,6967,8443,638,274,,
"Suministro de electricidad, gas y agua (096)",847,428,355,61,2,1,,
"Construcción (097)",16047,880,9750,5027,321,69,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (098)",37753,9086,2192,24471,1170,834,,
"Venta, mant.y rep. veh.autom.y motoc. (099)",6266,993,1313,3562,322,76,,
"Comercio al por mayor (100)",2774,1264,274,1067,124,45,,
"Comercio al por menor (101)",28713,6829,605,19842,724,713,,
"Hoteles y restaurantes (102)",3859,2026,319,1243,174,97,,
