"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (033)",2689,312,1125,636,469,147
"Ocupación no especificada (035)",601,,208,181,147,65
,,,,,,
"URBANA (036)",7419,176,2058,2652,1924,609
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",39,,2,21,13,3
"Profes., científicos e intelectuales (038)",944,,187,603,148,6
"Técnicos de nivel medio y trab. asimilados (039)",255,,89,112,45,9
"Jefes y empleados de oficina (040)",183,,71,76,34,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1210,14,299,405,381,111
"Agricult. trabaj. calif.agrop. y pesqueros (042)",1710,13,299,538,591,269
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",406,1,116,131,128,30
"Obreros construc., conf., papel, fab., instr. (044)",437,2,167,165,87,16
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",1981,144,772,519,427,119
"Otra (046)",34,,2,17,15,
"Ocupación no especificada (047)",220,2,54,65,55,44
"Hombres (048)",4900,97,1364,1675,1316,448
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",30,,1,14,13,2
"Profes., científicos e intelectuales (050)",441,,80,273,82,6
"Técnicos de nivel medio y trab. asimilados (051)",167,,57,69,33,8
"Jefes y empleados de oficina (052)",104,,35,43,24,2
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",472,4,127,161,136,44
"Agricult. trabaj. calif.agrop. y pesqueros (054)",1623,12,279,513,566,253
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",315,1,93,98,98,25
"Obreros construc., conf., papel, fab., instr. (056)",417,2,159,157,85,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",1203,76,508,299,245,75
"Otra (058)",34,,2,17,15,
"Ocupación no especificada (059)",94,2,23,31,19,19
"Mujeres (060)",2519,79,694,977,608,161
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",9,,1,7,,1
"Profes., científicos e intelectuales (062)",503,,107,330,66,
"Técnicos de nivel medio y trab. asimilados (063)",88,,32,43,12,1
"Jefes y empleados de oficina (064)",79,,36,33,10,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",738,10,172,244,245,67
"Agricult. trabaj. calif.agrop. y pesqueros (066)",87,1,20,25,25,16
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",91,,23,33,30,5
"Obreros construc., conf., papel, fab., instr. (068)",20,,8,8,2,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",778,68,264,220,182,44
"Ocupación no especificada (071)",126,,31,34,36,25
,,,,,,
"RURAL (072)",21134,862,7766,6167,4491,1848
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",6,,2,2,2,
"Profes., científicos e intelectuales (074)",137,,39,68,29,1
"Técnicos de nivel medio y trab. asimilados (075)",54,,29,16,9,
"Jefes y empleados de oficina (076)",29,,13,13,2,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",465,9,119,187,118,32
"Agricult. trabaj. calif.agrop. y pesqueros (078)",11663,79,3010,3985,3175,1414
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",540,13,262,160,88,17
"Obreros construc., conf., papel, fab., instr. (080)",249,2,92,89,52,14
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",7424,759,3986,1473,892,314
"Ocupación no especificada (083)",567,,214,174,124,55
"Hombres (084)",17863,606,6446,5315,3869,1627
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",6,,2,2,2,
"Profes., científicos e intelectuales (086)",76,,19,37,19,1
"Técnicos de nivel medio y trab. asimilados (087)",33,,17,10,6,
"Jefes y empleados de oficina (088)",19,,8,8,2,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",152,1,32,67,41,11
"Agricult. trabaj. calif.agrop. y pesqueros (090)",11307,79,2898,3891,3073,1366
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",453,9,226,141,63,14
"Obreros construc., conf., papel, fab., instr. (092)",212,2,82,75,45,8
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",5513,515,3125,1057,605,211
"Ocupación no especificada (095)",92,,37,27,13,15
"Mujeres (096)",3271,256,1320,852,622,221
"Profes., científicos e intelectuales (098)",61,,20,31,10,
"Técnicos de nivel medio y trab. asimilados (099)",21,,12,6,3,
"Jefes y empleados de oficina (100)",10,,5,5,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",313,8,87,120,77,21
"Agricult. trabaj. calif.agrop. y pesqueros (102)",356,,112,94,102,48
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",87,4,36,19,25,3
"Obreros construc., conf., papel, fab., instr. (104)",37,,10,14,7,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1911,244,861,416,287,103
"Ocupación no especificada (107)",475,,177,147,111,40
