"CUADRO Nº 4: POBLACIÓN EN VIVIENDAS PARTICULARES, POR ÁREA URBANA Y RURAL, SEGÚN DEPARTAMENTO Y TIPO DE VIVIENDA",,,
,,,
"DEPARTAMENTO, PROVINCIA Y TIPO DE VIVIENDA",TOTAL,ÁREA,
,,URBANA,RURAL
,,,
"Provincia CANDARAVE (000)",8197,5260,2937
"Casa independiente (001)",7785,5138,2647
"Vivienda en quinta (003)",6,6,
"Vivienda en casa de vecindad (004)",101,101,
"Choza o cabaña (005)",289,,289
"Vivienda improvisada (006)",4,4,
"Local no dest.para hab. humana (007)",12,11,1
