"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Enseñanza (016)",1065,8,1022,10,12,,,1,,12,,
"Servicios sociales y de salud (017)",199,,97,60,10,10,,2,2,18,,
"Otras activ. serv.comun.soc y personales (018)",419,2,47,87,18,36,,,44,185,,
"Hogares privados con servicio doméstico (019)",360,,,,,,,,,360,,
"Organiz. y organos extraterritoriales (020)",3,,2,,1,,,,,,,
"Actividad economica no especificada (021)",898,,13,18,39,,,,,1,,827
"Hombres (022)",13240,34,710,388,319,1258,4432,682,1975,2939,97,406
"Agric., ganadería, caza y silvicultura (023)",5771,,1,28,,,4428,2,10,1302,,
"Pesca (024)",6,,,,2,,4,,,,,
"Explotación de minas y canteras (025)",19,,,2,,,,9,1,7,,
"Industrias manufactureras (026)",574,,13,8,5,3,,465,71,9,,
"Suministro de electricidad, gas y agua (027)",35,,3,10,,,,8,2,12,,
"Construcción (028)",1663,,16,25,2,,,42,1076,502,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",748,1,4,29,4,476,,142,11,81,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",123,,,1,1,9,,107,4,1,,
"Comercio al por mayor (031)",41,,,5,1,29,,,3,3,,
"Comercio al por menor (032)",584,1,4,23,2,438,,35,4,77,,
"Hoteles y restaurantes (033)",955,7,23,70,82,501,,1,7,264,,
"Trans., almac. y comunicaciones (034)",1340,3,13,33,57,138,,2,718,376,,
"Intermediación financiera (035)",11,,2,3,6,,,,,,,
"Activid.inmobil., empres. y alquileres (036)",292,,72,53,32,69,,3,9,54,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",468,17,14,26,95,56,,5,27,131,97,
"Enseñanza (038)",480,4,454,5,7,,,1,,9,,
"Servicios sociales y de salud (039)",77,,42,18,3,2,,2,2,8,,
"Otras activ. serv.comun.soc y personales (040)",296,2,40,68,11,13,,,41,121,,
"Hogares privados con servicio doméstico (041)",62,,,,,,,,,62,,
"Organiz. y organos extraterritoriales (042)",2,,1,,1,,,,,,,
"Actividad economica no especificada (043)",441,,12,10,12,,,,,1,,406
"Mujeres (044)",6242,8,711,220,237,2269,476,263,128,1508,1,421
"Agric., ganadería, caza y silvicultura (045)",923,,1,2,,,475,,,445,,
"Pesca (046)",1,,,,,,1,,,,,
"Explotación de minas y canteras (047)",2,,1,,1,,,,,,,
"Industrias manufactureras (048)",376,,2,6,1,2,,258,101,6,,
"Suministro de electricidad, gas y agua (049)",9,,2,1,1,,,1,,4,,
"Construcción (050)",29,,3,3,1,,,,15,7,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",1874,,4,17,7,1611,,4,,231,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",10,,,,2,8,,,,,,
"Comercio al por mayor (053)",41,,,3,,38,,,,,,
"Comercio al por menor (054)",1823,,4,14,5,1565,,4,,231,,
"Hoteles y restaurantes (055)",1054,1,14,67,65,552,,,,355,,
"Trans., almac. y comunicaciones (056)",166,,10,17,26,67,,,8,38,,
"Intermediación financiera (057)",12,,1,2,8,1,,,,,,
"Activid.inmobil., empres. y alquileres (058)",90,,33,24,12,,,,1,20,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",120,3,8,7,69,5,,,,27,1,
"Enseñanza (060)",585,4,568,5,5,,,,,3,,
"Servicios sociales y de salud (061)",122,,55,42,7,8,,,,10,,
"Otras activ. serv.comun.soc y personales (062)",123,,7,19,7,23,,,3,64,,
"Hogares privados con servicio doméstico (063)",298,,,,,,,,,298,,
"Organiz. y organos extraterritoriales (064)",1,,1,,,,,,,,,
"Actividad economica no especificada (065)",457,,1,8,27,,,,,,,421
,,,,,,,,,,,,
"URBANA (066)",11047,32,1249,511,461,2864,1093,639,1281,2360,91,466
"Agric., ganadería, caza y silvicultura (067)",1583,,2,11,,,1093,1,2,474,,
"Pesca (068)",1,,,,1,,,,,,,
"Explotación de minas y canteras (069)",12,,1,2,1,,,3,1,4,,
"Industrias manufactureras (070)",622,,13,11,5,5,,463,113,12,,
"Suministro de electricidad, gas y agua (071)",37,,5,10,1,,,9,2,10,,
"Construcción (072)",953,,18,24,3,,,34,634,240,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",2125,1,8,36,10,1683,,118,8,261,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",107,,,1,3,13,,87,2,1,,
"Comercio al por mayor (075)",60,,,6,1,49,,,2,2,,
"Comercio al por menor (076)",1958,1,8,29,6,1621,,31,4,258,,
"Hoteles y restaurantes (077)",1670,8,33,127,135,858,,,4,505,,
"Trans., almac. y comunicaciones (078)",1002,3,23,45,68,173,,2,461,227,,
"Intermediación financiera (079)",19,,2,5,12,,,,,,,
"Activid.inmobil., empres. y alquileres (080)",322,,98,67,36,54,,3,7,57,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",482,12,19,25,122,54,,3,19,137,91,
"Enseñanza (082)",911,6,879,8,10,,,1,,7,,
"Servicios sociales y de salud (083)",167,,92,44,7,7,,2,1,14,,
"Otras activ. serv.comun.soc y personales (084)",338,2,43,79,13,30,,,29,142,,
"Hogares privados con servicio doméstico (085)",270,,,,,,,,,270,,
"Organiz. y organos extraterritoriales (086)",3,,2,,1,,,,,,,
"Actividad economica no especificada (087)",530,,11,17,36,,,,,,,466
"Hombres (088)",6638,27,616,324,254,1042,940,490,1193,1386,90,276
"Agric., ganadería, caza y silvicultura (089)",1299,,1,9,,,940,1,2,346,,
"Pesca (090)",1,,,,1,,,,,,,
"Explotación de minas y canteras (091)",10,,,2,,,,3,1,4,,
"Industrias manufactureras (092)",394,,11,6,4,3,,317,46,7,,
"Suministro de electricidad, gas y agua (093)",30,,3,10,,,,8,2,7,,
"Construcción (094)",929,,15,21,2,,,34,623,234,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",622,1,4,22,3,405,,116,8,63,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",99,,,1,1,7,,87,2,1,,
"Comercio al por mayor (097)",30,,,3,1,22,,,2,2,,
"Comercio al por menor (098)",493,1,4,18,1,376,,29,4,60,,
"Hoteles y restaurantes (099)",808,7,20,66,75,409,,,4,227,,
"Trans., almac. y comunicaciones (100)",855,3,13,31,44,110,,2,455,197,,
"Intermediación financiera (101)",10,,1,3,6,,,,,,,
"Activid.inmobil., empres. y alquileres (102)",242,,67,48,25,54,,3,6,39,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",383,11,11,20,67,50,,3,19,112,90,
"Enseñanza (104)",402,3,383,4,6,,,1,,5,,
"Servicios sociales y de salud (105)",64,,39,12,3,1,,2,1,6,,
"Otras activ. serv.comun.soc y personales (106)",229,2,37,60,6,10,,,26,88,,
"Hogares privados con servicio doméstico (107)",51,,,,,,,,,51,,
"Organiz. y organos extraterritoriales (108)",2,,1,,1,,,,,,,
"Actividad economica no especificada (109)",307,,10,10,11,,,,,,,276
"Mujeres (110)",4409,5,633,187,207,1822,153,149,88,974,1,190
"Agric., ganadería, caza y silvicultura (111)",284,,1,2,,,153,,,128,,
"Explotación de minas y canteras (113)",2,,1,,1,,,,,,,
"Industrias manufactureras (114)",228,,2,5,1,2,,146,67,5,,
"Suministro de electricidad, gas y agua (115)",7,,2,,1,,,1,,3,,
"Construcción (116)",24,,3,3,1,,,,11,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",1503,,4,14,7,1278,,2,,198,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",8,,,,2,6,,,,,,
"Comercio al por mayor (119)",30,,,3,,27,,,,,,
"Comercio al por menor (120)",1465,,4,11,5,1245,,2,,198,,
"Hoteles y restaurantes (121)",862,1,13,61,60,449,,,,278,,
"Trans., almac. y comunicaciones (122)",147,,10,14,24,63,,,6,30,,
"Intermediación financiera (123)",9,,1,2,6,,,,,,,
"Activid.inmobil., empres. y alquileres (124)",80,,31,19,11,,,,1,18,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",99,1,8,5,55,4,,,,25,1,
"Enseñanza (126)",509,3,496,4,4,,,,,2,,
"Servicios sociales y de salud (127)",103,,53,32,4,6,,,,8,,
"Otras activ. serv.comun.soc y personales (128)",109,,6,19,7,20,,,3,54,,
"Hogares privados con servicio doméstico (129)",219,,,,,,,,,219,,
"Organiz. y organos extraterritoriales (130)",1,,1,,,,,,,,,
"Actividad economica no especificada (131)",223,,1,7,25,,,,,,,190
,,,,,,,,,,,,
"RURAL (132)",8435,10,172,97,95,663,3815,306,822,2087,7,361
"Agric., ganadería, caza y silvicultura (133)",5111,,,19,,,3810,1,8,1273,,
"Pesca (134)",6,,,,1,,5,,,,,
"Explotación de minas y canteras (135)",9,,,,,,,6,,3,,
"Industrias manufactureras (136)",328,,2,3,1,,,260,59,3,,
"Suministro de electricidad, gas y agua (137)",7,,,1,,,,,,6,,
"Construcción (138)",739,,1,4,,,,8,457,269,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",497,,,10,1,404,,28,3,51,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",26,,,,,4,,20,2,,,
"Comercio al por mayor (141)",22,,,2,,18,,,1,1,,
"Comercio al por menor (142)",449,,,8,1,382,,8,,50,,
"Hoteles y restaurantes (143)",339,,4,10,12,195,,1,3,114,,
"Trans., almac. y comunicaciones (144)",504,,,5,15,32,,,265,187,,
"Intermediación financiera (145)",4,,1,,2,1,,,,,,
"Activid.inmobil., empres. y alquileres (146)",60,,7,10,8,15,,,3,17,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",106,8,3,8,42,7,,2,8,21,7,
"Enseñanza (148)",154,2,143,2,2,,,,,5,,
"Servicios sociales y de salud (149)",32,,5,16,3,3,,,1,4,,
"Otras activ. serv.comun.soc y personales (150)",81,,4,8,5,6,,,15,43,,
"Hogares privados con servicio doméstico (151)",90,,,,,,,,,90,,
"Actividad economica no especificada (153)",368,,2,1,3,,,,,1,,361
"Hombres (154)",6602,7,94,64,65,216,3492,192,782,1553,7,130
"Agric., ganadería, caza y silvicultura (155)",4472,,,19,,,3488,1,8,956,,
"Pesca (156)",5,,,,1,,4,,,,,
"Explotación de minas y canteras (157)",9,,,,,,,6,,3,,
"Industrias manufactureras (158)",180,,2,2,1,,,148,25,2,,
"Suministro de electricidad, gas y agua (159)",5,,,,,,,,,5,,
"Construcción (160)",734,,1,4,,,,8,453,268,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",126,,,7,1,71,,26,3,18,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",24,,,,,2,,20,2,,,
"Comercio al por mayor (163)",11,,,2,,7,,,1,1,,
"Comercio al por menor (164)",91,,,5,1,62,,6,,17,,
"Hoteles y restaurantes (165)",147,,3,4,7,92,,1,3,37,,
"Trans., almac. y comunicaciones (166)",485,,,2,13,28,,,263,179,,
"Intermediación financiera (167)",1,,1,,,,,,,,,
"Activid.inmobil., empres. y alquileres (168)",50,,5,5,7,15,,,3,15,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",85,6,3,6,28,6,,2,8,19,7,
"Enseñanza (170)",78,1,71,1,1,,,,,4,,
"Servicios sociales y de salud (171)",13,,3,6,,1,,,1,2,,
"Otras activ. serv.comun.soc y personales (172)",67,,3,8,5,3,,,15,33,,
"Hogares privados con servicio doméstico (173)",11,,,,,,,,,11,,
"Actividad economica no especificada (175)",134,,2,,1,,,,,1,,130
"Mujeres (176)",1833,3,78,33,30,447,323,114,40,534,,231
"Agric., ganadería, caza y silvicultura (177)",639,,,,,,322,,,317,,
"Pesca (178)",1,,,,,,1,,,,,
"Industrias manufactureras (180)",148,,,1,,,,112,34,1,,
"Suministro de electricidad, gas y agua (181)",2,,,1,,,,,,1,,
"Construcción (182)",5,,,,,,,,4,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",371,,,3,,333,,2,,33,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",2,,,,,2,,,,,,
"Comercio al por mayor (185)",11,,,,,11,,,,,,
"Comercio al por menor (186)",358,,,3,,320,,2,,33,,
"Hoteles y restaurantes (187)",192,,1,6,5,103,,,,77,,
"Trans., almac. y comunicaciones (188)",19,,,3,2,4,,,2,8,,
"Intermediación financiera (189)",3,,,,2,1,,,,,,
"Activid.inmobil., empres. y alquileres (190)",10,,2,5,1,,,,,2,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",21,2,,2,14,1,,,,2,,
"Enseñanza (192)",76,1,72,1,1,,,,,1,,
"Servicios sociales y de salud (193)",19,,2,10,3,2,,,,2,,
"Otras activ. serv.comun.soc y personales (194)",14,,1,,,3,,,,10,,
"Hogares privados con servicio doméstico (195)",79,,,,,,,,,79,,
"Actividad economica no especificada (197)",234,,,1,2,,,,,,,231
