"CUADRO Nº 1: POBLACIÓN TOTAL, POR ÁREA URBANA Y RURAL, Y SEXO, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",,,,,,,,,
,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO Y EDADES SIMPLES",TOTAL,POBLACIÓN,,TOTAL,URBANA,,TOTAL,RURAL,
,,HOMBRES,MUJERES,,HOMBRES,MUJERES,,HOMBRES,MUJERES
,,,,,,,,,
"Provincia AYMARAES (000)",29569,15073,14496,12764,6310,6454,16805,8763,8042
"Menores de 1 año (001)",508,250,258,217,108,109,291,142,149
"Menores de 1 mes (002)",35,21,14,15,12,3,20,9,11
"De 1 a 11 meses (003)",473,229,244,202,96,106,271,133,138
"De 1 a 4 años (004)",2621,1303,1318,1119,547,572,1502,756,746
"1 año (005)",564,279,285,245,115,130,319,164,155
"2 años (006)",696,338,358,293,139,154,403,199,204
"3 años (007)",685,352,333,297,149,148,388,203,185
"4 años (008)",676,334,342,284,144,140,392,190,202
"De 5 a 9 años (009)",3288,1661,1627,1458,744,714,1830,917,913
"5 años (010)",658,316,342,285,140,145,373,176,197
"6 años (011)",576,304,272,269,141,128,307,163,144
"7 años (012)",689,347,342,304,149,155,385,198,187
"8 años (013)",703,372,331,306,169,137,397,203,194
"9 años (014)",662,322,340,294,145,149,368,177,191
"De 10 a 14 años (015)",3762,1962,1800,1628,849,779,2134,1113,1021
"10 años (016)",743,407,336,316,176,140,427,231,196
"11 años (017)",752,381,371,310,145,165,442,236,206
"12 años (018)",809,418,391,361,188,173,448,230,218
"13 años (019)",721,370,351,318,167,151,403,203,200
"14 años (020)",737,386,351,323,173,150,414,213,201
"De 15 a 19 años (021)",2457,1323,1134,1160,622,538,1297,701,596
"15 años (022)",623,318,305,313,160,153,310,158,152
"16 años (023)",563,308,255,278,153,125,285,155,130
"17 años (024)",504,267,237,226,111,115,278,156,122
"18 años (025)",440,243,197,184,108,76,256,135,121
"19 años (026)",327,187,140,159,90,69,168,97,71
"De 20 a 24 años (027)",1663,874,789,684,321,363,979,553,426
"20 años (028)",323,185,138,146,71,75,177,114,63
"21 años (029)",258,114,144,94,43,51,164,71,93
"22 años (030)",345,198,147,140,73,67,205,125,80
"23 años (031)",326,159,167,133,57,76,193,102,91
"24 años (032)",411,218,193,171,77,94,240,141,99
"De 25 a 29 años (033)",1902,1035,867,817,399,418,1085,636,449
"25 años (034)",388,211,177,164,82,82,224,129,95
"26 años (035)",352,184,168,137,70,67,215,114,101
"27 años (036)",377,194,183,174,75,99,203,119,84
"28 años (037)",385,224,161,179,93,86,206,131,75
"29 años (038)",400,222,178,163,79,84,237,143,94
"De 30 a 34 años (039)",1881,1003,878,822,400,422,1059,603,456
"30 años (040)",475,252,223,210,99,111,265,153,112
"31 años (041)",309,160,149,125,57,68,184,103,81
"32 años (042)",398,222,176,175,87,88,223,135,88
"33 años (043)",355,194,161,163,80,83,192,114,78
"34 años (044)",344,175,169,149,77,72,195,98,97
"De 35 a 39 años (045)",1712,938,774,730,356,374,982,582,400
"35 años (046)",369,215,154,145,76,69,224,139,85
