"CUADRO Nº 5: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS QUE SE ENCUENTRAN ACTUALMENTE VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, ESTADO CIVIL Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS ACTUALMENTE VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS ACTUALMENTE VIVOS"
"De 25 a 29 años (024)",31,31,,17,9,5,,,,,,50
"De 30 a 34 años (025)",42,41,,12,15,7,6,1,,,1,96
"De 35 a 39 años (026)",17,17,,4,7,2,4,,,,,42
"De 40 a 44 años (027)",31,31,,5,10,9,4,3,,,,89
"De 45 a 49 años (028)",27,27,,2,5,2,9,6,2,1,,122
"De 50 y más años (029)",64,64,1,5,8,15,10,15,7,3,,295
"Casado(a) (030)",1992,1957,2,273,426,411,471,212,110,52,35,7279
"De 12 a 14 años (031)",1,1,,,1,,,,,,,2
"De 15 a 19 años (032)",19,13,,10,3,,,,,,6,16
"De 20 a 24 años (033)",102,95,,67,23,4,1,,,,7,129
"De 25 a 29 años (034)",199,193,,64,79,36,14,,,,6,390
"De 30 a 34 años (035)",257,254,,43,105,59,43,2,2,,3,638
"De 35 a 39 años (036)",304,303,,29,84,98,72,18,2,,1,933
"De 40 a 44 años (037)",268,267,,15,50,77,94,23,5,3,1,976
"De 45 a 49 años (038)",226,222,,10,29,57,75,39,9,3,4,923
"De 50 y más años (039)",616,609,2,35,52,80,172,130,92,46,7,3272
"Viudo(a) (040)",261,261,2,27,22,21,67,51,36,35,,1458
"De 20 a 24 años (043)",1,1,,1,,,,,,,,1
"De 25 a 29 años (044)",3,3,,2,,,1,,,,,6
"De 30 a 34 años (045)",7,7,,2,1,2,1,1,,,,22
"De 35 a 39 años (046)",5,5,,,3,,2,,,,,14
"De 40 a 44 años (047)",3,3,,,2,,,,1,,,12
"De 45 a 49 años (048)",15,15,,1,2,4,4,3,1,,,61
"De 50 y más años (049)",227,227,2,21,14,15,59,47,34,35,,1342
"Divorciado(a) (050)",12,12,,1,5,1,2,2,1,,,45
"De 40 a 44 años (057)",3,3,,1,2,,,,,,,5
"De 45 a 49 años (058)",2,2,,,,,2,,,,,10
"De 50 y más años (059)",7,7,,,3,1,,2,1,,,30
"Soltero(a) (060)",426,137,,101,28,7,1,,,,289,182
"De 15 a 19 años (062)",13,13,,12,1,,,,,,,14
"De 20 a 24 años (063)",124,35,,34,1,,,,,,89,36
"De 25 a 29 años (064)",82,17,,13,2,2,,,,,65,23
"De 30 a 34 años (065)",64,20,,12,8,,,,,,44,28
"De 35 a 39 años (066)",26,12,,7,3,1,1,,,,14,20
"De 40 a 44 años (067)",26,4,,2,2,,,,,,22,6
"De 45 a 49 años (068)",28,9,,6,2,1,,,,,19,13
"De 50 y más años (069)",63,27,,15,9,3,,,,,36,42
,,,,,,,,,,,,
"URBANA (080)",3584,3222,3,780,746,579,637,278,144,55,362,10383
"De 12 a 14 años (081)",5,2,,,2,,,,,,3,4
"De 15 a 19 años (082)",148,103,1,93,8,,1,,,,45,113
"De 20 a 24 años (083)",497,387,,279,85,17,5,1,,,110,526
"De 25 a 29 años (084)",541,474,1,173,186,80,34,,,,67,927
"De 30 a 34 años (085)",485,445,,80,169,108,79,7,2,,40,1139
"De 35 a 39 años (086)",402,388,,40,106,119,97,22,3,1,14,1200
"De 40 a 44 años (087)",372,350,,28,72,89,115,32,11,3,22,1269
"De 45 a 49 años (088)",313,293,,22,39,61,99,52,16,4,20,1226
"De 50 y más años (089)",821,780,1,65,79,105,207,164,112,47,41,3979
"Conviviente (090)",1328,1240,2,429,338,199,171,62,31,8,88,3190
"De 12 a 14 años (091)",3,,,,,,,,,,3,
"De 15 a 19 años (092)",119,80,1,74,4,,1,,,,39,86
"De 20 a 24 años (093)",301,274,,188,69,12,4,1,,,27,384
"De 25 a 29 años (094)",288,281,1,100,115,43,22,,,,7,550
"De 30 a 34 años (095)",199,198,,29,74,53,37,4,1,,1,528
"De 35 a 39 años (096)",133,131,,8,38,39,34,10,1,1,2,430
"De 40 a 44 años (097)",105,102,,11,19,23,32,11,6,,3,377
"De 45 a 49 años (098)",73,73,,7,9,15,22,15,5,,,307
"De 50 y más años (099)",107,101,,12,10,14,19,21,18,7,6,528
"Separado(a) (100)",211,205,,58,49,35,29,23,8,3,6,633
"De 12 a 14 años (101)",1,1,,,1,,,,,,,2
"De 15 a 19 años (102)",6,4,,4,,,,,,,2,4
"De 20 a 24 años (103)",22,19,,15,2,2,,,,,3,25
"De 25 a 29 años (104)",28,28,,14,9,5,,,,,,47
"De 30 a 34 años (105)",37,36,,11,12,6,6,1,,,1,86
"De 35 a 39 años (106)",15,15,,4,5,2,4,,,,,38
"De 40 a 44 años (107)",27,27,,4,9,7,4,3,,,,80
"De 45 a 49 años (108)",24,24,,2,4,1,9,5,2,1,,111
"De 50 y más años (109)",51,51,,4,7,12,6,14,6,2,,240
"Casado(a) (110)",1509,1480,,191,317,325,387,153,80,27,29,5446
"De 12 a 14 años (111)",1,1,,,1,,,,,,,2
"De 15 a 19 años (112)",11,7,,4,3,,,,,,4,10
"De 20 a 24 años (113)",67,62,,45,13,3,1,,,,5,84
"De 25 a 29 años (114)",152,146,,45,60,30,11,,,,6,302
"De 30 a 34 años (115)",193,191,,29,77,47,36,1,1,,2,489
"De 35 a 39 años (116)",235,234,,25,60,77,58,12,2,,1,716
"De 40 a 44 años (117)",212,212,,10,39,59,79,18,4,3,,791
"De 45 a 49 años (118)",183,179,,7,23,42,65,31,8,3,4,759
"De 50 y más años (119)",455,448,,26,41,67,137,91,65,21,7,2293
"Viudo(a) (120)",179,179,1,19,18,13,47,39,25,17,,941
"De 20 a 24 años (123)",1,1,,1,,,,,,,,1
"De 25 a 29 años (124)",3,3,,2,,,1,,,,,6
"De 30 a 34 años (125)",5,5,,1,1,2,,1,,,,16
"De 35 a 39 años (126)",2,2,,,2,,,,,,,4
"De 40 a 44 años (127)",3,3,,,2,,,,1,,,12
"De 45 a 49 años (128)",7,7,,1,1,2,1,1,1,,,27
"De 50 y más años (129)",158,158,1,14,12,9,45,37,23,17,,875
"Divorciado(a) (130)",10,10,,1,5,1,2,1,,,,31
"De 40 a 44 años (137)",3,3,,1,2,,,,,,,5
"De 45 a 49 años (138)",2,2,,,,,2,,,,,10
"De 50 y más años (139)",5,5,,,3,1,,1,,,,16
"Soltero(a) (140)",347,108,,82,19,6,1,,,,239,142
"De 15 a 19 años (142)",12,12,,11,1,,,,,,,13
"De 20 a 24 años (143)",106,31,,30,1,,,,,,75,32
"De 25 a 29 años (144)",70,16,,12,2,2,,,,,54,22
"De 30 a 34 años (145)",51,15,,10,5,,,,,,36,20
"De 35 a 39 años (146)",17,6,,3,1,1,1,,,,11,12
"De 40 a 44 años (147)",22,3,,2,1,,,,,,19,4
"De 45 a 49 años (148)",24,8,,5,2,1,,,,,16,12
"De 50 y más años (149)",45,17,,9,6,2,,,,,28,27
,,,,,,,,,,,,
"RURAL (160)",987,920,5,202,206,155,149,92,54,57,67,3421
"De 12 a 14 años (161)",2,1,,1,,,,,,,1,1
"De 15 a 19 años (162)",28,25,,21,4,,,,,,3,29
"De 20 a 24 años (163)",106,87,,60,22,5,,,,,19,119
"De 25 a 29 años (164)",118,104,1,43,37,19,4,,,,14,191
"De 30 a 34 años (165)",127,116,,24,47,26,17,1,1,,11,283
"De 35 a 39 años (166)",120,117,,12,42,28,29,6,,,3,345
"De 40 a 44 años (167)",90,86,,8,22,27,19,7,1,2,4,289
"De 45 a 49 años (168)",75,72,,7,9,22,17,15,2,,3,280
"De 50 y más años (169)",321,312,4,26,23,28,63,63,50,55,9,1884
"Conviviente (170)",306,296,1,84,75,53,41,18,11,13,10,920
"De 12 a 14 años (171)",1,1,,1,,,,,,,,1
"De 15 a 19 años (172)",19,18,,14,4,,,,,,1,22
"De 20 a 24 años (173)",49,46,,31,11,4,,,,,3,65
"De 25 a 29 años (174)",56,53,1,20,18,13,1,,,,3,99
"De 30 a 34 años (175)",43,41,,6,13,13,9,,,,2,110
"De 35 a 39 años (176)",37,37,,4,13,7,13,,,,,106
"De 40 a 44 años (177)",26,26,,2,9,7,4,2,,2,,93
"De 45 a 49 años (178)",17,17,,3,1,4,4,4,1,,,70
"De 50 y más años (179)",58,57,,3,6,5,10,12,10,11,1,354
"Separado(a) (180)",35,34,1,9,9,7,4,2,1,1,1,97
"De 12 a 14 años (181)",1,,,,,,,,,,1,
"De 20 a 24 años (183)",4,4,,3,1,,,,,,,5
"De 25 a 29 años (184)",3,3,,3,,,,,,,,3
"De 30 a 34 años (185)",5,5,,1,3,1,,,,,,10
"De 35 a 39 años (186)",2,2,,,2,,,,,,,4
"De 40 a 44 años (187)",4,4,,1,1,2,,,,,,9
"De 45 a 49 años (188)",3,3,,,1,1,,1,,,,11
"De 50 y más años (189)",13,13,1,1,1,3,4,1,1,1,,55
"Casado(a) (190)",483,477,2,82,109,86,84,59,30,25,6,1833
"De 15 a 19 años (192)",8,6,,6,,,,,,,2,6
"De 20 a 24 años (193)",35,33,,22,10,1,,,,,2,45
"De 25 a 29 años (194)",47,47,,19,19,6,3,,,,,88
"De 30 a 34 años (195)",64,63,,14,28,12,7,1,1,,1,149
"De 35 a 39 años (196)",69,69,,4,24,21,14,6,,,,217
"De 40 a 44 años (197)",56,55,,5,11,18,15,5,1,,1,185
"De 45 a 49 años (198)",43,43,,3,6,15,10,8,1,,,164
"De 50 y más años (199)",161,161,2,9,11,13,35,39,27,25,,979
"Viudo(a) (200)",82,82,1,8,4,8,20,12,11,18,,517
"De 30 a 34 años (205)",2,2,,1,,,1,,,,,6
"De 35 a 39 años (206)",3,3,,,1,,2,,,,,10
"De 45 a 49 años (208)",8,8,,,1,2,3,2,,,,34
"De 50 y más años (209)",69,69,1,7,2,6,14,10,11,18,,467
"Divorciado(a) (210)",2,2,,,,,,1,1,,,14
"De 50 y más años (219)",2,2,,,,,,1,1,,,14
"Soltero(a) (220)",79,29,,19,9,1,,,,,50,40
"De 15 a 19 años (222)",1,1,,1,,,,,,,,1
"De 20 a 24 años (223)",18,4,,4,,,,,,,14,4
"De 25 a 29 años (224)",12,1,,1,,,,,,,11,1
"De 30 a 34 años (225)",13,5,,2,3,,,,,,8,8
"De 35 a 39 años (226)",9,6,,4,2,,,,,,3,8
"De 40 a 44 años (227)",4,1,,,1,,,,,,3,2
"De 45 a 49 años (228)",4,1,,1,,,,,,,3,1
"De 50 y más años (229)",18,10,,6,3,1,,,,,8,15
