"CUADRO Nº 32: POBLACIÓN OCUPADA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA Y DISTRITO, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA"
"Organiz. y organos extraterritoriales (020)",2,,1,1,,,,,,,,
"Actividad economica no especificada (021)",1365,,60,56,225,,,,,7,,1017
"Hombres (022)",31422,46,1405,893,575,2581,11047,1715,3362,8737,556,505
"Agric., ganadería, caza y silvicultura (023)",17553,,52,40,7,,11011,2,3,6438,,
"Pesca (024)",47,,1,,,,36,,,10,,
"Explotación de minas y canteras (025)",60,,3,1,1,,,30,3,22,,
"Industrias manufactureras (026)",1186,,16,42,15,17,,983,57,56,,
"Suministro de electricidad, gas y agua (027)",58,1,4,12,6,,,9,3,23,,
"Construcción (028)",1548,3,41,46,6,,,121,818,513,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (029)",3442,1,16,107,19,2024,,559,42,674,,
"Venta, mant.y rep. veh.autom.y motoc. (030)",610,,4,18,7,87,,454,36,4,,
"Comercio al por mayor (031)",191,,2,17,5,138,,,1,28,,
"Comercio al por menor (032)",2641,1,10,72,7,1799,,105,5,642,,
"Hoteles y restaurantes (033)",530,1,5,31,33,268,,,,192,,
"Trans., almac. y comunicaciones (034)",2732,1,9,45,47,8,,5,2388,229,,
"Intermediación financiera (035)",56,1,8,7,33,,,1,,6,,
"Activid.inmobil., empres. y alquileres (036)",711,,181,180,82,190,,3,16,59,,
"Admin.pub. y defensa; p. segur.soc.afil (037)",984,24,52,26,176,22,,,20,108,556,
"Enseñanza (038)",878,14,803,9,34,,,,1,17,,
"Servicios sociales y de salud (039)",283,,135,93,33,12,,,6,4,,
"Otras activ. serv.comun.soc y personales (040)",462,,32,219,21,40,,2,5,143,,
"Hogares privados con servicio doméstico (041)",238,,,,,,,,,238,,
"Organiz. y organos extraterritoriales (042)",2,,1,1,,,,,,,,
"Actividad economica no especificada (043)",652,,46,34,62,,,,,5,,505
"Mujeres (044)",12053,18,1176,457,564,3354,954,387,90,4524,17,512
"Agric., ganadería, caza y silvicultura (045)",2524,,12,9,4,,954,,,1545,,
"Explotación de minas y canteras (047)",5,,1,1,,,,1,1,1,,
"Industrias manufactureras (048)",505,,8,26,9,7,,365,50,40,,
"Suministro de electricidad, gas y agua (049)",9,,,1,4,,,1,1,2,,
"Construcción (050)",53,,1,5,3,,,2,7,35,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (051)",3381,,13,46,30,2427,,15,2,848,,
"Venta, mant.y rep. veh.autom.y motoc. (052)",75,,,1,3,58,,8,2,3,,
"Comercio al por mayor (053)",128,,,11,10,106,,,,1,,
"Comercio al por menor (054)",3178,,13,34,17,2263,,7,,844,,
"Hoteles y restaurantes (055)",1597,,4,29,29,741,,,,794,,
"Trans., almac. y comunicaciones (056)",173,,1,24,49,7,,,28,64,,
"Intermediación financiera (057)",39,,11,6,20,,,,,2,,
"Activid.inmobil., empres. y alquileres (058)",250,,83,58,56,10,,,,43,,
"Admin.pub. y defensa; p. segur.soc.afil (059)",206,10,20,12,99,,,,,48,17,
"Enseñanza (060)",861,7,814,4,23,,,,,13,,
"Servicios sociales y de salud (061)",435,,184,170,40,23,,,,18,,
"Otras activ. serv.comun.soc y personales (062)",477,1,8,43,35,139,,3,1,247,,
"Hogares privados con servicio doméstico (063)",825,,2,1,,,,,,822,,
"Actividad economica no especificada (065)",713,,14,22,163,,,,,2,,512
,,,,,,,,,,,,
"URBANA (066)",26198,56,2425,1290,1090,5488,2718,1850,3094,6893,524,770
"Agric., ganadería, caza y silvicultura (067)",4977,,63,39,10,,2685,1,1,2178,,
"Pesca (068)",44,,1,,,,33,,,10,,
"Explotación de minas y canteras (069)",55,,4,2,1,,,29,2,17,,
"Industrias manufactureras (070)",1436,,23,66,22,23,,1136,84,82,,
"Suministro de electricidad, gas y agua (071)",66,1,4,13,10,,,10,4,24,,
"Construcción (072)",1497,3,39,50,8,,,118,762,517,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (073)",6329,1,28,152,49,4105,,542,37,1415,,
"Venta, mant.y rep. veh.autom.y motoc. (074)",634,,4,19,10,128,,434,33,6,,
"Comercio al por mayor (075)",299,,2,28,15,226,,,1,27,,
"Comercio al por menor (076)",5396,1,22,105,24,3751,,108,3,1382,,
"Hoteles y restaurantes (077)",1937,1,9,59,61,922,,,,885,,
"Trans., almac. y comunicaciones (078)",2609,1,10,67,89,11,,5,2158,268,,
"Intermediación financiera (079)",95,1,19,13,53,,,1,,8,,
"Activid.inmobil., empres. y alquileres (080)",938,,259,236,134,194,,3,14,98,,
"Admin.pub. y defensa; p. segur.soc.afil (081)",1097,26,67,36,257,22,,,19,146,524,
"Enseñanza (082)",1621,21,1503,13,56,,,,1,27,,
"Servicios sociales y de salud (083)",664,,296,239,67,35,,,6,21,,
"Otras activ. serv.comun.soc y personales (084)",905,1,38,249,54,176,,5,6,376,,
"Hogares privados con servicio doméstico (085)",819,,2,1,,,,,,816,,
"Organiz. y organos extraterritoriales (086)",2,,1,1,,,,,,,,
"Actividad economica no especificada (087)",1107,,59,54,219,,,,,5,,770
"Hombres (088)",16729,39,1332,850,557,2404,2384,1520,3026,3720,508,389
"Agric., ganadería, caza y silvicultura (089)",4146,,51,31,7,,2351,1,1,1704,,
"Pesca (090)",44,,1,,,,33,,,10,,
"Explotación de minas y canteras (091)",51,,3,1,1,,,28,1,17,,
"Industrias manufactureras (092)",1007,,16,40,14,16,,828,49,44,,
"Suministro de electricidad, gas y agua (093)",57,1,4,12,6,,,9,3,22,,
"Construcción (094)",1446,3,38,45,5,,,116,756,483,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (095)",3198,1,16,106,19,1868,,527,35,626,,
"Venta, mant.y rep. veh.autom.y motoc. (096)",564,,4,18,7,75,,426,31,3,,
"Comercio al por mayor (097)",176,,2,17,5,125,,,1,26,,
"Comercio al por menor (098)",2458,1,10,71,7,1668,,101,3,597,,
"Hoteles y restaurantes (099)",508,1,5,31,33,258,,,,180,,
"Trans., almac. y comunicaciones (100)",2449,1,9,43,44,5,,5,2136,206,,
"Intermediación financiera (101)",56,1,8,7,33,,,1,,6,,
"Activid.inmobil., empres. y alquileres (102)",695,,177,180,81,184,,3,14,56,,
"Admin.pub. y defensa; p. segur.soc.afil (103)",903,17,49,24,166,22,,,19,98,508,
"Enseñanza (104)",826,14,752,9,34,,,,1,16,,
"Servicios sociales y de salud (105)",263,,127,82,32,12,,,6,4,,
"Otras activ. serv.comun.soc y personales (106)",440,,30,206,20,39,,2,5,138,,
"Hogares privados con servicio doméstico (107)",107,,,,,,,,,107,,
"Organiz. y organos extraterritoriales (108)",2,,1,1,,,,,,,,
"Actividad economica no especificada (109)",531,,45,32,62,,,,,3,,389
"Mujeres (110)",9469,17,1093,440,533,3084,334,330,68,3173,16,381
"Agric., ganadería, caza y silvicultura (111)",831,,12,8,3,,334,,,474,,
"Explotación de minas y canteras (113)",4,,1,1,,,,1,1,,,
"Industrias manufactureras (114)",429,,7,26,8,7,,308,35,38,,
"Suministro de electricidad, gas y agua (115)",9,,,1,4,,,1,1,2,,
"Construcción (116)",51,,1,5,3,,,2,6,34,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (117)",3131,,12,46,30,2237,,15,2,789,,
"Venta, mant.y rep. veh.autom.y motoc. (118)",70,,,1,3,53,,8,2,3,,
"Comercio al por mayor (119)",123,,,11,10,101,,,,1,,
"Comercio al por menor (120)",2938,,12,34,17,2083,,7,,785,,
"Hoteles y restaurantes (121)",1429,,4,28,28,664,,,,705,,
"Trans., almac. y comunicaciones (122)",160,,1,24,45,6,,,22,62,,
"Intermediación financiera (123)",39,,11,6,20,,,,,2,,
"Activid.inmobil., empres. y alquileres (124)",243,,82,56,53,10,,,,42,,
"Admin.pub. y defensa; p. segur.soc.afil (125)",194,9,18,12,91,,,,,48,16,
"Enseñanza (126)",795,7,751,4,22,,,,,11,,
"Servicios sociales y de salud (127)",401,,169,157,35,23,,,,17,,
"Otras activ. serv.comun.soc y personales (128)",465,1,8,43,34,137,,3,1,238,,
"Hogares privados con servicio doméstico (129)",712,,2,1,,,,,,709,,
"Actividad economica no especificada (131)",576,,14,22,157,,,,,2,,381
,,,,,,,,,,,,
"RURAL (132)",17277,8,156,60,49,447,9283,252,358,6368,49,247
"Agric., ganadería, caza y silvicultura (133)",15100,,1,10,1,,9280,1,2,5805,,
"Pesca (134)",3,,,,,,3,,,,,
"Explotación de minas y canteras (135)",10,,,,,,,2,2,6,,
"Industrias manufactureras (136)",255,,1,2,2,1,,212,23,14,,
"Suministro de electricidad, gas y agua (137)",1,,,,,,,,,1,,
"Construcción (138)",104,,3,1,1,,,5,63,31,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (139)",494,,1,1,,346,,32,7,107,,
"Venta, mant.y rep. veh.autom.y motoc. (140)",51,,,,,17,,28,5,1,,
"Comercio al por mayor (141)",20,,,,,18,,,,2,,
"Comercio al por menor (142)",423,,1,1,,311,,4,2,104,,
"Hoteles y restaurantes (143)",190,,,1,1,87,,,,101,,
"Trans., almac. y comunicaciones (144)",296,,,2,7,4,,,258,25,,
"Activid.inmobil., empres. y alquileres (146)",23,,5,2,4,6,,,2,4,,
"Admin.pub. y defensa; p. segur.soc.afil (147)",93,8,5,2,18,,,,1,10,49,
"Enseñanza (148)",118,,114,,1,,,,,3,,
"Servicios sociales y de salud (149)",54,,23,24,6,,,,,1,,
"Otras activ. serv.comun.soc y personales (150)",34,,2,13,2,3,,,,14,,
"Hogares privados con servicio doméstico (151)",244,,,,,,,,,244,,
"Actividad economica no especificada (153)",258,,1,2,6,,,,,2,,247
"Hombres (154)",14693,7,73,43,18,177,8663,195,336,5017,48,116
"Agric., ganadería, caza y silvicultura (155)",13407,,1,9,,,8660,1,2,4734,,
"Pesca (156)",3,,,,,,3,,,,,
"Explotación de minas y canteras (157)",9,,,,,,,2,2,5,,
"Industrias manufactureras (158)",179,,,2,1,1,,155,8,12,,
"Suministro de electricidad, gas y agua (159)",1,,,,,,,,,1,,
"Construcción (160)",102,,3,1,1,,,5,62,30,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (161)",244,,,1,,156,,32,7,48,,
"Venta, mant.y rep. veh.autom.y motoc. (162)",46,,,,,12,,28,5,1,,
"Comercio al por mayor (163)",15,,,,,13,,,,2,,
"Comercio al por menor (164)",183,,,1,,131,,4,2,45,,
"Hoteles y restaurantes (165)",22,,,,,10,,,,12,,
"Trans., almac. y comunicaciones (166)",283,,,2,3,3,,,252,23,,
"Activid.inmobil., empres. y alquileres (168)",16,,4,,1,6,,,2,3,,
"Admin.pub. y defensa; p. segur.soc.afil (169)",81,7,3,2,10,,,,1,10,48,
"Enseñanza (170)",52,,51,,,,,,,1,,
"Servicios sociales y de salud (171)",20,,8,11,1,,,,,,,
"Otras activ. serv.comun.soc y personales (172)",22,,2,13,1,1,,,,5,,
"Hogares privados con servicio doméstico (173)",131,,,,,,,,,131,,
"Actividad economica no especificada (175)",121,,1,2,,,,,,2,,116
"Mujeres (176)",2584,1,83,17,31,270,620,57,22,1351,1,131
"Agric., ganadería, caza y silvicultura (177)",1693,,,1,1,,620,,,1071,,
"Explotación de minas y canteras (179)",1,,,,,,,,,1,,
"Industrias manufactureras (180)",76,,1,,1,,,57,15,2,,
"Construcción (182)",2,,,,,,,,1,1,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (183)",250,,1,,,190,,,,59,,
"Venta, mant.y rep. veh.autom.y motoc. (184)",5,,,,,5,,,,,,
"Comercio al por mayor (185)",5,,,,,5,,,,,,
"Comercio al por menor (186)",240,,1,,,180,,,,59,,
"Hoteles y restaurantes (187)",168,,,1,1,77,,,,89,,
"Trans., almac. y comunicaciones (188)",13,,,,4,1,,,6,2,,
"Activid.inmobil., empres. y alquileres (190)",7,,1,2,3,,,,,1,,
"Admin.pub. y defensa; p. segur.soc.afil (191)",12,1,2,,8,,,,,,1,
"Enseñanza (192)",66,,63,,1,,,,,2,,
"Servicios sociales y de salud (193)",34,,15,13,5,,,,,1,,
"Otras activ. serv.comun.soc y personales (194)",12,,,,1,2,,,,9,,
"Hogares privados con servicio doméstico (195)",113,,,,,,,,,113,,
"Actividad economica no especificada (197)",137,,,,6,,,,,,,131
