"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",629,40,,469,9,111,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",7,,,2,1,4,,
"Comercio al por mayor (124)",24,1,,16,,7,,
"Comercio al por menor (125)",598,39,,451,8,100,,
"Hoteles y restaurantes (126)",276,53,8,194,8,13,,
"Trans., almac. y comunicaciones (127)",16,9,1,6,,,,
"Intermediación financiera (128)",6,6,,,,,,
"Activid.inmobil., empres. y alquileres (129)",30,26,2,2,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",91,79,12,,,,,
"Enseñanza (131)",309,283,1,24,1,,,
"Servicios sociales y de salud (132)",92,90,,2,,,,
"Otras activ. serv.comun.soc y personales (133)",51,13,2,33,1,2,,
"Hogares privados con servicio doméstico (134)",136,,,,,,136,
"Actividad economica no especificada (136)",132,23,10,61,3,35,,
"Desocupado (137)",122,,,,,,,122
,,,,,,,,
"RURAL (138)",23011,675,5680,10348,358,5090,87,773
"Agric., ganadería, caza y silvicultura (139)",19668,7,5306,9121,331,4903,,
"Pesca (140)",7,,,7,,,,
"Explotación de minas y canteras (141)",21,,18,,2,1,,
"Industrias manufactureras (142)",177,1,47,120,1,8,,
"Suministro de electricidad, gas y agua (143)",4,,4,,,,,
"Construcción (144)",226,3,143,46,7,27,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (145)",627,24,5,539,3,56,,
"Venta, mant.y rep. veh.autom.y motoc. (146)",18,1,4,12,,1,,
"Comercio al por mayor (147)",29,1,,28,,,,
"Comercio al por menor (148)",580,22,1,499,3,55,,
"Hoteles y restaurantes (149)",180,25,8,126,4,17,,
"Trans., almac. y comunicaciones (150)",172,20,38,110,2,2,,
"Intermediación financiera (151)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (152)",43,34,3,4,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (153)",100,70,30,,,,,
"Enseñanza (154)",378,350,,24,3,1,,
"Servicios sociales y de salud (155)",101,85,2,13,1,,,
"Otras activ. serv.comun.soc y personales (156)",46,12,6,27,1,,,
"Hogares privados con servicio doméstico (157)",87,,,,,,87,
"Actividad economica no especificada (159)",400,44,70,210,1,75,,
"Desocupado (160)",773,,,,,,,773
"Hombres (161)",17008,390,4537,8483,313,2658,7,620
"Agric., ganadería, caza y silvicultura (162)",15012,5,4226,7896,296,2589,,
"Pesca (163)",7,,,7,,,,
"Explotación de minas y canteras (164)",20,,18,,1,1,,
"Industrias manufactureras (165)",100,1,32,64,1,2,,
"Suministro de electricidad, gas y agua (166)",4,,4,,,,,
"Construcción (167)",222,2,140,46,7,27,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (168)",273,14,5,238,1,15,,
"Venta, mant.y rep. veh.autom.y motoc. (169)",17,1,4,11,,1,,
"Comercio al por mayor (170)",18,1,,17,,,,
"Comercio al por menor (171)",238,12,1,210,1,14,,
"Hoteles y restaurantes (172)",28,6,1,20,1,,,
"Trans., almac. y comunicaciones (173)",169,17,38,110,2,2,,
"Activid.inmobil., empres. y alquileres (175)",37,29,3,3,2,,,
"Admin.pub. y defensa; p. segur.soc.afil (176)",78,51,27,,,,,
"Enseñanza (177)",215,202,,11,2,,,
"Servicios sociales y de salud (178)",46,33,2,11,,,,
"Otras activ. serv.comun.soc y personales (179)",26,9,4,13,,,,
"Hogares privados con servicio doméstico (180)",7,,,,,,7,
"Actividad economica no especificada (182)",144,21,37,64,,22,,
"Desocupado (183)",620,,,,,,,620
"Mujeres (184)",6003,285,1143,1865,45,2432,80,153
"Agric., ganadería, caza y silvicultura (185)",4656,2,1080,1225,35,2314,,
"Explotación de minas y canteras (187)",1,,,,1,,,
"Industrias manufactureras (188)",77,,15,56,,6,,
"Construcción (190)",4,1,3,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (191)",354,10,,301,2,41,,
"Venta, mant.y rep. veh.autom.y motoc. (192)",1,,,1,,,,
"Comercio al por mayor (193)",11,,,11,,,,
"Comercio al por menor (194)",342,10,,289,2,41,,
"Hoteles y restaurantes (195)",152,19,7,106,3,17,,
"Trans., almac. y comunicaciones (196)",3,3,,,,,,
"Intermediación financiera (197)",1,,,1,,,,
"Activid.inmobil., empres. y alquileres (198)",6,5,,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (199)",22,19,3,,,,,
"Enseñanza (200)",163,148,,13,1,1,,
"Servicios sociales y de salud (201)",55,52,,2,1,,,
"Otras activ. serv.comun.soc y personales (202)",20,3,2,14,1,,,
"Hogares privados con servicio doméstico (203)",80,,,,,,80,
"Actividad economica no especificada (205)",256,23,33,146,1,53,,
"Desocupado (206)",153,,,,,,,153
